sec,ofi_best,ofi_sum,ofi_integrated
34269,0.111052,2.07662,6.95872
34270,0.31177,1.46983,5.00414
34271,0.111825,0.934107,2.9704
34272,0.0864023,2.21721,7.27721
34273,-0.0810773,-0.942609,-3.08476
34274,0.0121101,0.501837,1.58411
34275,-0.0405386,0.0130978,0.0158429
34276,0,0.0112512,0.0278354
34277,-0.0692249,-2.06185,-6.60929
34278,0.00012883,0.495267,1.62163
34279,0.0618816,1.99,6.27806
34280,0.0840404,0.968161,3.14225
34281,0.00558265,0.00983406,0.0400253
34282,-0.018251,-0.10796,-0.283013
34283,-0.0657035,-1.06362,-3.32355
34284,-0.0564707,-1.06526,-3.41547
34285,0.00201834,-0.00614092,-0.0227032
34286,-0.261998,-4.4404,-14.5571
34287,0.102077,1.49843,4.89987
34288,-0.012883,-0.0085887,-0.0624966
34289,0.012883,0.388596,1.26288
34290,0.00429435,-0.00631269,0.0231191
34291,-0.0475384,-0.943253,-2.97367
34292,-0.00429435,-0.399632,-1.27947
34293,0.107831,4.11527,12.9665
34294,-0.0127542,-1.47648,-4.57583
34295,0.0416122,0.505917,1.66347
34296,0.0218582,0.414533,1.30632
34297,0.00429435,-0.00429435,-0.0119685
34298,-0.052391,-1.04168,-3.27295
34299,0.144333,2.03007,6.41536
34300,0.00399374,1.00625,3.31588
34301,0.063814,1.05821,3.45192
34302,0.00433729,-0.0042514,-0.0187982
34303,0.00429435,0.000815926,0.00597444
34304,0.0493421,0.0322935,0.134906
34305,0.00867458,0.570418,1.88194
34306,0.025809,0.340542,1.17721
34307,-0.168811,-2.5651,-8.29633
34308,0.0130548,0.343161,1.10561
34309,-0.0409251,-1.3985,-4.4608
34310,-0.00429435,-0.546842,-1.66054
34311,0.00347842,0.00347842,0.0146472
34312,0.0208276,1.71027,5.25291
34313,0.0483114,1.55,4.88508
34314,0.120456,0.867759,2.85854
34315,-0.00983406,-0.0141284,-0.0542089
34316,0.0126683,-0.0444894,-0.110912
34317,0.113972,1.58663,5.19273
34318,0.00386491,0.4692,1.37835
34319,0,-0.000429435,-0.00191023
34320,0.0088893,0.0132695,0.0476931
34321,0.16997,3.75378,12.1513
34322,-0.0343548,-0.0582743,-0.124043
34323,0.178258,7.57407,21.6776
34324,-0.135787,-8.41877,-24.3464
34325,0.0138278,1.55344,4.63691
34326,0.0088893,-0.805748,-2.28788
34327,0.0391645,2.39998,7.20481
34328,0.0246066,5.81098,16.4257
34329,0.0126254,0.00012883,0.00402958
34330,0.012883,0.0214717,0.063316
34331,0.133254,11.14,33.2706
34332,0.0809485,-5.72531,-13.7274
34333,0.0583172,10.9742,29.6166
34334,-0.0453913,-10.865,-29.1843
34335,0.072145,5.71367,13.8774
34336,-0.0370602,-5.69276,-13.8079
34337,0.0422993,5.28742,12.5794
34338,0.0392933,6.04996,18.2467
34339,-0.0296739,0.00133125,-0.0178045
34340,0.0296739,0.12956,0.470501
34341,0.0347413,5.60335,20.0462
34342,0,0.0515322,0.198042
34343,0.167866,10.6887,36.891
34344,0.0684948,-5.18199,-16.2932
34345,4.85519,21.4026,79.5974
34346,0.0689672,1.02287,3.39238
34347,0.0376614,0.365449,1.23384
34348,-0.0986412,-1.46162,-4.82467
34349,-0.00429435,-0.0036502,-0.0117995
34350,-0.00897519,-0.012883,-0.0579226
34351,-0.0450907,-0.752799,-2.48234
34352,0.0179074,0.232281,0.79261
34353,-0.130849,-1.34211,-4.60581
34354,0.0435876,0.727806,2.4314
34355,0.0356001,0.247612,0.866589
34356,-0.00347842,0.169412,0.541694
34357,-0.0155455,-0.620147,-2.03884
34358,0.240483,1.91811,6.59593
34359,0.00511027,-0.00708567,-0.0235321
34360,-0.0166191,0.0181651,0.0938286
34361,0.00871753,0.0130119,0.0535457
34362,0.0492562,1.16978,3.84018
34363,0.038778,0.376056,1.31616
34364,0.081292,1.69571,5.70244
34365,0.017478,0.00605503,0.0277048
34366,0.0131836,0.0260667,0.102479
34367,0.00429435,-0.0085887,-0.0310819
34368,0.0917702,3.17245,10.0877
34369,0.175038,2.01169,6.69654
34370,-0.104524,-1.98781,-6.60321
34371,-0.0171774,-1.01574,-3.3479
34372,4.29435e-05,0.0127113,0.0402826
34373,0.0277844,1.03236,3.43467
34374,0.007601,1.02613,3.33844
34375,0.0173062,-0.00966228,-0.0083691
34376,0.000472378,0.165332,0.546913
34377,0.0334959,0.106629,0.316572
34378,-0.00991994,-0.0737769,-0.248179
34379,0.0643293,1.14616,3.74182
34380,0.0362014,1.76085,5.79423
34381,0.0242631,0.300175,1.0726
34382,0.00837398,0.021257,0.0771582
34383,-0.169412,-1.61979,-5.50764
34384,0.0216006,1.22677,3.95167
34385,-0.0505874,-3.16502,-10.405
34386,0.0408392,1.13126,3.75404
34387,-0.0253367,-0.327315,-1.1147
34388,0.0317352,1.18326,3.77804
34389,0.00442318,0.376872,1.16078
34390,0.0505445,2.25775,7.61902
34391,0.0892795,-0.865268,-2.9114
34392,-0.020484,-0.986455,-3.16796
34393,0.0079016,0.00803043,0.00898861
34394,-0.0103923,-0.0264532,-0.111621
34395,-0.0419987,-1.14715,-3.7349
34396,-0.0856293,-1.78404,-5.83553
34397,0.00871753,0.0268826,0.0737205
34398,0.0434159,0.813822,2.72618
34399,-0.009877,-0.826576,-2.7577
34400,-0.0466366,-0.584289,-1.76217
34401,-0.0536364,-2.4096,-7.67441
34402,-0.0210852,-1.49662,-4.82918
34403,0.0059262,0.55702,1.92971
34404,0.0142572,1.39279,4.30186
34405,-0.00725745,-0.0429435,-0.145849
34406,-0.0388638,-1.94551,-6.31944
34407,0.0217294,0.959486,3.09531
34408,0.00450907,-0.000343548,0.00237932
34409,0.0176498,0.965971,3.1154
34410,0.0429864,1.73204,5.12152
34411,0.0388638,1.66234,5.22143
34412,-0.012926,-0.493592,-1.67266
34413,0.00429435,0.539671,1.79544
34414,0.0682372,0.382326,1.24493
34415,0.0514463,1.91451,6.19243
34416,0.00163185,-0.724499,-2.37283
34417,0.00429435,0.00429435,0.0202752
34418,-0.178645,3.05637,9.87733
34419,-0.0447042,-0.259464,-0.862263
34420,0.0499433,0.0313058,0.246461
34421,0.0238336,0.429521,1.34351
34422,-0.124193,-2.24135,-7.52337
34423,0.0859728,1.13847,3.7511
34424,-0.00871753,-0.0171344,-0.0718169
34425,0.034183,0.82941,2.86643
34426,-0.075967,-1.18945,-4.04658
34427,0.0216006,0.0231895,0.0825593
34428,0.0198828,1.36655,4.46773
34429,-0.00936168,-2.33445,-7.56621
34430,0.0109935,0.404012,1.20816
34431,0.0217294,1.14612,3.70123
34432,0.00450907,-0.0234042,-0.0959804
34433,0.127972,1.28946,4.3245
34434,-0.11599,-3.43342,-11.0477
34435,0.0423423,0.827091,2.66132
34436,-0.0182939,-1.03618,-3.34771
34437,0.0173492,1.06689,3.42077
34438,0.00880341,0.0229748,0.104603
34439,0.012883,0.431711,1.32189
34440,0.00644152,-0.00214717,-0.0151176
34441,0.0356001,1.08291,3.40119
34442,0.00429435,0.00429435,0.010076
34443,-0.00433729,-0.00949051,-0.0377266
34444,-0.185387,-3.50582,-11.3529
34445,0.0279133,1.76532,5.67864
34446,-0.00206129,-0.685335,-2.24646
34447,-4.29435e-05,-0.012153,-0.0451277
34448,0.012883,0.0132695,0.0530852
34449,0,-0.00450907,-0.0237921
34450,0.0120671,-0.014429,-0.0536504
34451,-0.00012883,0.00420846,0.0170857
34452,-0.123548,-3.14119,-10.1679
34453,-0.0304899,-0.964081,-3.13063
34454,-0.0085887,-0.012883,-0.0543006
34455,-0.0733904,-1.78915,-5.43462
34456,-0.0270544,-0.495525,-1.73006
34457,0.102936,1.01321,3.39184
34458,0.0322076,-0.0201834,-0.138502
34459,-0.00815926,1.11443,3.52663
34460,0.00480967,0.0133984,0.0538647
34461,-0.025036,-0.0256802,-0.195553
34462,0.0171774,-0.00369314,-0.00600716
34463,0.0821938,2.83779,8.91
34464,-0.0671636,-1.85808,-6.22307
34465,-0.00476673,0.0283856,0.102327
34466,-0.0165332,1.74733,5.49344
34467,0.0193246,0.623153,2.08732
34468,0.0469372,-0.0088893,-0.0542073
34469,-0.00429435,-0.0012883,-0.00630396
34470,-0.202006,-3.02013,-9.79931
34471,0.0103064,0.416723,1.22946
34472,0.0432011,1.26262,4.15768
34473,0.00407963,-0.421061,-1.32437
34474,-8.5887e-05,-0.00584031,-0.0276203
34475,-0.0301034,-0.091942,-0.315117
34476,0.00442318,0.0173062,0.0707859
34477,-0.00575443,-0.00678507,-0.0131053
34478,-0.00304899,0.0059262,0.0266459
34479,0.012883,0.0214288,0.0818282
34480,0.00566854,0.166835,0.508458
34481,0.0200975,1.15917,3.50033
34482,0.00519616,-0.0283427,-0.0729198
34483,-0.301592,-5.87205,-19.0629
34484,-0.00498144,-0.659741,-2.13838
34485,8.5887e-05,-0.0181651,-0.0705652
34486,0.140125,4.11927,13.384
34487,-0.0606362,-2.18651,-7.08309
34488,0.0130119,0.0173062,0.0663463
34489,0.0581025,2.27527,7.30133
34490,-0.072145,-1.13319,-3.703
34491,-0.0288151,-0.0029631,-0.246734
34492,0.0651453,1.78774,5.33155
34493,-0.0150302,-0.0236189,-0.0875542
34494,0.0042514,0.0042514,0.0179655
34495,0.0426429,0.456575,1.41716
34496,0.018981,1.06427,3.49363
34497,-0.0260237,-1.21504,-3.97885
34498,0,-0.0394221,-0.145658
34499,0.0130119,0.0185516,0.0701963
34500,0.140511,2.79068,9.0118
34501,-0.00442318,-0.00631269,-0.0300916
34502,-0.000257661,-0.00154597,-0.00696329
34503,-0.162369,-4.28503,-13.4729
34504,-0.0260667,-1.18103,-3.84546
34505,0.175209,3.26577,10.1995
34506,-0.0168768,1.33198,4.05577
34507,0.0164474,0.0208276,0.0590223
34508,-0.121015,-2.06687,-6.68145
34509,0.0173062,0.0215576,0.0770825
34510,0.0217294,2.41579,7.7317
34511,0.00785866,-0.54302,-1.87976
34512,-0.0085887,-0.758983,-2.26956
34513,0.0131407,1.20439,3.77093
34514,0.0343548,0.0343548,0.121949
34515,0.0219871,1.10953,3.51287
34516,0.0490844,1.54274,5.02714
34517,-0.137204,-3.95784,-13.1494
34518,-0.215362,-4.06202,-12.8162
34519,-0.120156,-2.12794,-6.97829
34520,-0.0715009,-0.942652,-3.42105
34521,-0.0393362,-0.528978,-1.64324
34522,0.324524,5.97649,18.9856
34523,0.0962363,3.94925,12.9091
34524,-0.148456,-4.04223,-13.2328
34525,0.0352137,1.34671,4.43237
34526,-0.0388209,-1.38433,-4.57606
34527,0.0173921,0.738027,2.52091
34528,0,-0.00429435,-0.0193551
34529,0.00532499,1.38939,4.232
34530,0.00459495,0.671464,2.21264
34531,-0.0792307,-4.12773,-12.8616
34532,0.0148584,0.719003,2.07104
34533,0,0.0154597,0.0259339
34534,-0.0493421,-2.05326,-6.47974
34535,0.0617527,2.15078,6.69131
34536,-0.0460784,-0.867372,-2.53654
34537,0.0171774,0.0528205,0.168449
34538,0,0.0042514,0.0172116
34539,-0.0692249,-1.3127,-4.35486
34540,0.0499003,1.36393,4.41184
34541,-0.0216006,-0.0344836,-0.133112
34542,0.0216006,0.0299745,0.116369
34543,0.0822797,2.8125,8.5445
34544,0.0152449,0.00631269,-0.00630434
34545,0.0432441,2.08254,6.60632
34546,0.0370173,1.35487,4.36332
34547,-0.00828809,-1.37866,-4.48115
34548,-0.0185086,-0.0184657,-0.07485
34549,-0.0306616,0.85887,2.77833
34550,0.0306616,0.542333,1.67291
34551,-0.0179074,-1.39691,-4.51759
34552,-0.0217294,-1.18945,-3.95648
34553,-0.00687096,-0.032637,-0.1462
34554,0.0195822,0.0324653,0.0904725
34555,-0.112297,-2.9467,-9.37486
34556,-0.0533787,-1.96999,-6.13126
34557,0.0085887,0.0171774,0.0680815
34558,0.0127972,0.108991,0.401396
34559,-0.0345266,-1.04335,-3.53609
34560,0.0524769,1.91627,6.26166
34561,-0.00429435,0.00609797,0.0254772
34562,-0.0901813,-2.2648,-7.50513
34563,-0.0598632,-1.01372,-3.55493
34564,0.0069139,0.0109076,0.0400682
34565,-0.0226312,-0.695513,-2.34001
34566,-0.0103923,-0.589957,-2.1391
34567,-0.00214717,-0.360811,-1.24419
34568,-0.00476673,-0.355057,-1.15049
34569,0.0291586,1.0513,3.55354
34570,0.00884636,0.406804,1.28808
34571,0.00407963,-0.272133,-0.892849
34572,-0.039508,-1.08737,-3.64035
34573,0.0221588,1.07934,3.57037
34574,0.0226742,0.241643,0.796929
34575,-0.0474955,-1.02437,-3.48134
34576,-0.00429435,-0.00880341,-0.0363219
34577,0.0059262,0.644925,2.22598
34578,-0.0343977,-1.12692,-3.79738
34579,0.0131836,0.386062,1.22747
34580,4.29435e-05,-0.0377903,-0.138964
34581,-0.00429435,-0.0437165,-0.161814
34582,0.00188951,0.64733,2.23331
34583,0.0449189,0.399288,1.29362
34584,0.0216006,0.0446612,0.137519
34585,0.011423,-0.0209994,-0.108448
34586,-0.00931873,-0.332511,-1.04551
34587,0.000386491,0.000429435,-0.0169923
34588,-0.0186804,-0.711616,-2.49476
34589,0.0225453,0.657937,2.26223
34590,0.0366308,1.18348,3.7654
34591,-0.00446612,0.272176,0.904338
34592,-0.00884636,-1.10743,-3.54621
34593,0.00884636,0.725315,2.28077
34594,0.0725745,0.442447,1.44058
34595,0.000429435,0.0236189,0.0560729
34596,0.00429435,0.0214717,0.0803359
34597,0,0.00953345,-0.00449378
34598,0.00897519,0.00708567,2.95013e-05
34599,0.0939174,2.64588,8.83417
34600,-0.0320788,-0.598589,-1.89528
34601,-0.187105,-3.78907,-12.7585
34602,0.0346124,0.438582,1.43845
34603,-0.00455201,-0.478562,-1.54795
34604,0.0178645,0.485004,1.563
34605,-0.00871753,-0.0487408,-0.178325
34606,-0.0783718,-1.50723,-5.01166
34607,-0.0625257,-0.976062,-3.55048
34608,0.0108647,0.450778,1.46461
34609,0.0062268,0.590645,2.21856
34610,-0.00429435,-0.00429435,-0.0187558
34611,-0.000944756,-0.00403669,-0.0147593
34612,0.0260237,-0.588068,-2.18751
34613,-0.00442318,-0.0594767,-0.20402
34614,-0.0103064,-0.492991,-1.5827
34615,-0.510984,-1.26529,-4.54153
34616,0.0085887,0.015159,0.0531167
34617,0.0301893,0.038778,0.149343
34618,0.151419,0.914911,3.12683
34619,-0.0301463,-0.00403669,-0.00530398
34620,-0.0303181,-0.464262,-1.59023
34621,0.0259379,0.163228,0.410118
34622,0.0730039,0.573725,1.76556
34623,0.00511027,0.120027,0.564534
34624,0.00429435,-0.0298887,-0.0517061
34625,0.00429435,0.14094,0.634512
34626,-0.00687096,-0.533659,-1.61995
34627,-0.00442318,-0.0460784,-0.195769
34628,0.000429435,0.000429435,0.000635688
34629,0.0430294,0.0334959,0.124008
34630,-0.203209,-1.06976,-3.63626
34631,0,4.29435e-05,0.000824385
34632,0.104439,1.0324,3.48849
34633,0.0684948,0.564836,1.80452
34634,-0.00845986,0.358621,1.12417
34635,0.0521763,1.90046,6.58217
34636,0,-0.0173921,-0.0753995
34637,0.0434159,1.25872,4.15722
34638,-0.0871323,-1.80019,-5.79539
34639,-0.0176927,-0.0575443,-0.203135
34640,-0.0837827,-1.87027,-6.40944
34641,-0.285574,-1.66801,-5.62393
34642,0.00871753,0.0216006,0.0869413
34643,-0.00506733,-0.013656,-0.0516941
34644,-0.00012883,8.5887e-05,-0.00642545
34645,0.0427288,0.534432,1.72454
34646,0.00927579,0.373093,1.19377
34647,-0.00429435,-0.0523052,-0.158512
34648,-0.0307905,-0.912849,-2.91717
34649,0.0135272,0.862692,2.77978
34650,-0.0219441,-0.813779,-2.6211
34651,-0.00455201,0.00446612,0.0202844
34652,0.00012883,0.00841692,0.0292437
34653,0.00012883,-8.5887e-05,-0.00106439
34654,0.0127542,0.0126254,0.0464991
34655,0.0553971,0.871065,2.81467
34656,-0.079789,-0.409552,-1.32286
34657,-0.0266679,-0.504414,-1.66805
34658,0.00214717,0.00644152,0.0254731
34659,0.00442318,0.00433729,0.0172245
34660,-0.11891,-1.72908,-5.78023
34661,0.00897519,0.0523052,0.180728
34662,0.0590473,0.446397,1.55524
34663,-0.000429435,-0.0512745,-0.137312
34664,-0.00429435,-0.0446612,-0.164566
34665,-0.0154597,-0.474139,-1.53399
34666,-0.000257661,0.00103064,0.0018269
34667,0.00150302,0.00579737,0.0139783
34668,0.00468084,0.0218582,0.08851
34669,-0.00871753,-0.0232754,-0.0946665
34670,-0.0381768,-0.925475,-3.05387
34671,0.0717585,0.993154,3.23976
34672,-0.012883,-0.0358149,-0.13343
34673,-0.039508,-0.903788,-2.98872
34674,-0.05544,-0.962707,-3.21539
34675,0.000257661,0.0175209,0.0613234
34676,0.00609797,0.00442318,0.00864431
34677,0.157474,1.55735,5.11872
34678,-0.0146008,0.381853,1.21524
34679,-0.135358,-1.3881,-4.54029
34680,-0.00914696,-0.5188,-1.6241
34681,-0.0269685,-0.0477102,-0.205226
34682,0.253839,3.11147,10.2613
34683,-0.00399374,-0.00803043,-0.0353656
34684,-0.00429435,-0.0085887,-0.0376586
34685,-0.00429435,-0.00407963,-0.0164715
34686,0.117322,1.06981,3.55263
34687,0.0715868,1.24519,4.11311
34688,0.276212,3.75459,12.5005
34689,0.0863164,0.906494,3.13343
34690,0.0227171,-0.0124536,0.00688762
34691,-0.0393792,-0.245379,-0.807437
34692,0.00923285,0.0946474,0.30388
34693,0.0214717,0.720677,2.10913
34694,0.0214717,0.432269,1.39556
34695,-0.0689672,-1.70975,-5.31899
34696,0.0346124,0.547272,1.75377
34697,0.039508,0.0062268,0.0101669
34698,-0.00012883,0.0488267,0.154842
34699,-0.0506304,-1.07676,-3.56756
34700,0.0504586,1.08741,3.54159
34701,-0.0917702,-2.28176,-7.39279
34702,-0.0174351,-0.0479679,-0.205729
34703,0.00283427,0.0138278,0.0487343
34704,0.00442318,0.0212141,0.0876532
34705,0.0610227,0.641232,2.03872
34706,-0.0042514,0.472979,1.5038
34707,-0.0223306,-0.493549,-1.55549
34708,-0.0174351,-1.07685,-3.46187
34709,0.0351278,0.11569,0.429918
34710,0.0176927,1.63164,5.29813
34711,-0.0346124,-0.572522,-1.90133
34712,0.0526916,1.64602,5.411
34713,-0.0207846,-0.605374,-1.91001
34714,-0.0172203,-0.588712,-1.93224
34715,0.1138,2.37757,7.52604
34716,-0.0268826,0.990277,3.34219
34717,0.106886,1.30389,4.1097
34718,0.0101347,0.0170486,0.0693443
34719,0.0396368,1.07861,3.58845
34720,0.0526487,0.0216865,0.0899982
34721,-0.012883,-0.0153738,-0.0609796
34722,0,4.29435e-05,-0.000812309
34723,0.00429435,0.00884636,0.00253319
34724,0,0.00429435,0.0157749
34725,0.00871753,0.00455201,0.0154592
34726,0,-0.016748,-0.0711942
34727,-0.00429435,0.000214717,0.00207766
34728,-0.0965369,-2.59872,-7.97556
34729,-0.00442318,-0.00876047,-0.0361627
34730,-0.0215576,-1.75407,-5.7303
34731,-0.038778,-1.28195,-4.00297
34732,0.00012883,0.432527,1.47658
34733,-0.0344836,-0.0773412,-0.256279
34734,0.00279133,-0.00549677,-0.0174777
34735,0.0609368,0.788185,2.39988
34736,0.0258949,0.0720162,0.25847
34737,-0.123677,-2.50399,-8.04244
34738,-0.0279562,0.482899,1.60199
34739,0.0085887,0.012883,0.0497062
34740,-0.124321,-1.98038,-6.59836
34741,0.12737,1.88324,6.28758
34742,-0.132094,-1.61639,-5.35553
34743,0.0908684,1.78314,5.88659
34744,-0.0389068,-1.13418,-3.68917
34745,0.148541,4.44525,14.333
34746,-0.00386491,-0.78024,-2.62515
34747,-0.00845986,0.67344,2.22791
34748,0.0085887,-0.768388,-2.52521
34749,-0.00871753,-0.0216006,-0.088901
34750,0.0807337,1.38368,4.53019
34751,-0.00455201,-0.0217294,-0.020585
34752,0.0131407,0.0173921,0.0667172
34753,-0.00442318,-0.00407963,-0.0166608
34754,-0.0475384,-1.39888,-4.61054
34755,-0.000429435,0.0124536,0.0578372
34756,0,0.000472378,0.000849627
34757,-0.0388638,-1.30948,-4.09276
34758,0.0480108,1.32287,4.08812
34759,0.0217294,0.797718,2.62904
34760,-0.0857152,-2.26054,-7.30901
34761,0.0354713,1.43599,4.45179
34762,-0.00854575,-1.33881,-4.06163
34763,0.0717156,3.65251,11.493
34764,-0.0991565,-2.28429,-7.35247
34765,0.0130978,0.71196,2.39076
34766,-0.0138707,-0.73545,-2.49134
34767,0.00515322,0.00923285,0.0358463
34768,0.0719733,1.4058,4.61108
34769,0.0217294,0.776805,2.31317
34770,0.0126254,-0.650035,-1.99307
34771,0.00781571,0.0310052,0.125609
34772,-0.00871753,-0.00339253,-0.0114776
34773,-0.00012883,-0.0169197,-0.0733116
34774,-0.210981,-3.80501,-12.4374
34775,0.00442318,0.00824515,0.0326616
34776,-0.0085887,-0.0214717,-0.0833383
34777,-8.5887e-05,-8.5887e-05,-0.00534407
34778,0.0674213,1.10811,3.65145
34779,0.0216006,0.0322076,0.142223
34780,0.0459066,1.23488,3.85097
34781,-0.0164903,-0.0376614,-0.125162
34782,0.00845986,0.034226,0.125851
34783,0.0130119,0.200074,0.736403
34784,0.0029631,-0.018251,-0.0773652
34785,0.103923,2.91758,9.12557
34786,0.103193,1.29689,4.20887
34787,0.0127113,0.0146008,0.0687313
34788,-0.00270544,-0.00991994,-0.0427112
34789,0,0.00429435,0.0173954
34790,-0.00871753,-0.0173492,-0.0706586
34791,0.00450907,0.00605503,0.0193689
34792,-0.0085887,-0.012883,-0.0312675
34793,0.0126683,0.0130119,0.0475894
34794,-0.053207,-0.0237048,-0.125953
34795,0.0608939,0.0967946,0.360952
34796,-0.00884636,-0.0217294,-0.0791865
34798,-0.0255943,-1.32983,-4.26069
34799,0.0132695,1.30342,4.11409
34800,-0.153952,-1.73805,-5.73492
34801,0.00274838,-0.0652741,-0.289673
34802,-0.0175639,-0.00845986,-0.0346809
34803,-0.0169627,-0.0688813,-0.256582
34804,-0.00880341,-0.00772983,-0.0318132
34805,0,-0.00283427,-0.0112017
34806,-0.141628,-3.15781,-10.2448
34807,0.00845986,-0.0284286,-0.109537
34808,0.00884636,0.0233183,0.092338
34809,-0.0174351,-0.0219012,-0.0619165
34810,-0.00833103,-0.00146008,-0.00583989
34811,0.0173921,0.0173921,0.0660701
34812,-0.000558265,-0.0032637,-0.0170717
34813,0.0947333,1.64551,5.31414
34814,-0.0998006,-1.68042,-5.52763
34815,0.00347842,-0.741204,-2.44975
34816,-0.0085887,-0.021257,-0.0796234
34817,0.0777706,2.39792,7.75285
34818,-0.0207417,-0.752413,-2.3565
34819,0.0130978,0.65141,2.04845
34820,0.00884636,-0.0126254,-0.0433709
34821,0,-0.000429435,-0.00209744
34822,0,-0.00468084,-0.0205151
34823,-0.0728321,-1.75437,-5.69508
34824,-0.0173062,-0.00399374,-0.0108342
34825,0.017478,0.0133125,0.0463612
34826,0.00893224,0.0191098,0.0742859
34827,-0.00442318,-0.0088893,-0.0413551
34828,0.00455201,0.0131407,0.0512749
34829,-0.00438023,-0.0188522,-0.0742551
34830,-0.00429435,-0.00429435,-0.0171353
34831,0.0082022,0.0082022,-0.0627364
34832,-0.0429864,-0.0606791,-0.235473
34833,-0.0563848,-1.57856,-5.11693
34834,0.00871753,0.00871753,0.0318157
34835,0.00429435,0.00386491,0.0135529
34836,-0.0130548,-0.0173921,-0.0686514
34837,0,-0.0176068,-0.0757921
34838,0.284286,3.64242,11.9325
34839,-0.00755805,0.00107359,0.0153236
34840,0.0856722,1.61017,5.08114
34841,-0.0173921,-0.012883,-0.0471154
34842,0.00485261,0.00485261,0.0189311
34843,-0.107316,-1.67643,-5.37795
34844,-0.00450907,-0.0171774,-0.07215
34845,0.0517898,0.948063,3.00309
34846,0.0303181,0.614092,1.87875
34847,-0.0174351,-0.00184657,-0.00104943
34848,0,-0.00429435,-0.0193551
34849,0.0748505,0.133726,0.467584
34850,0.0147726,0.937499,3.2006
34851,-0.0573725,-0.933033,-3.32435
34852,-0.0517898,-0.626116,-1.98252
34853,0.109721,2.18561,7.21962
34854,-0.009877,-0.0214717,-0.0885023
34855,0.0130119,0.000429435,0.00523789
34856,-0.00450907,-0.0183798,-0.0696814
34857,0.00429435,0.00433729,0.0152894
34858,0.301206,1.61141,5.41791
34859,0.00884636,0.0165762,0.0696309
34860,0.030404,1.54038,5.12434
34861,0.193847,1.52316,5.06505
34862,0.0214717,1.44071,4.73894
34863,0.00429435,0,0.00203049
34864,-0.00785866,0.000772983,-0.00201296
34865,0,0,-0.000958375
34866,-0.0263673,-0.0996718,-0.393749
34867,-0.00416552,-0.00553971,-0.0376016
34868,-0.0476243,-1.48885,-4.93394
34869,0.134585,3.01536,10.0744
34870,0,0.00429435,0.00832389
34871,0.197798,-0.377988,-1.12878
34872,0.0865311,0.715009,2.33646
34873,0.0213,-0.0517039,-0.230613
34874,-0.00412257,-0.00300604,-0.00959427
34875,-0.00012883,-0.00871753,-0.0381976
34876,-0.0651882,-1.29913,-4.16492
34877,-0.0085887,0,-0.00503101
