sec,ofi_best,ofi_sum,ofi_integrated
34200,0.0949878,-0.71608,-1.73984
34201,-0.261144,-3.00081,-8.77386
34202,-0.144849,-2.16568,-6.19288
34203,-0.227613,-1.58232,-4.70505
34204,0.0169103,0.70318,2.0698
34205,0.0357533,1.67089,4.78975
34206,0.0701054,2.37358,6.92965
34207,0.00463826,0.181714,0.532201
34208,-0.11011,-1.07951,-3.15061
34209,-0.0201958,-0.476968,-1.41189
34210,-0.00898663,1.68137,5.05553
34211,-0.0226598,-0.464165,-1.37546
34212,-0.0296656,0.0139148,0.0786151
34213,0.0241576,0.788891,2.32327
34214,-0.0294723,-0.0802999,-0.238121
34215,-0.0812662,0.412467,1.35199
34216,-0.0101945,-0.174466,-0.59712
34217,0.0145429,-0.0886585,-0.274136
34218,0.174225,1.91541,5.78892
34219,-0.0480737,-0.239064,-0.673326
34220,0.00280228,0.34357,1.0484
34221,0.00154609,0.251819,0.754149
34222,-0.0028506,0.0454646,0.174746
34223,-0.0862427,-1.19213,-3.49713
34224,0.141902,1.39206,4.06808
34225,-0.0781741,-0.611671,-1.7296
34226,-0.00671582,0.0422758,0.157784
34227,-0.108226,-1.60928,-4.73517
34228,-0.0193261,-0.0969204,-0.357522
34229,-0.0923304,-2.98931,-8.52966
34230,-0.0928619,1.51159,4.24956
34231,-0.0418893,-2.59569,-7.15579
34232,-0.07571,-2.71034,-7.85993
34233,0.0191328,0.31115,0.935551
34234,-0.00946979,1.24934,3.63471
34235,-0.0289891,-0.936059,-2.6833
34236,-0.0452714,-0.541807,-1.62092
34237,-0.160068,-1.60711,-4.58257
34238,-0.0264284,-0.722409,-2.05578
34239,-0.00966305,0,0.00448429
34240,-0.0705886,-1.13275,-3.28486
34241,-0.000193261,0.057785,0.190132
34242,-0.176061,-0.949105,-2.66057
34243,0.0132384,-0.849044,-2.53825
34244,0,0,-0.00525075
34245,0.0625199,1.04419,3.04347
34246,0.106487,1.93449,5.57513
34247,-0.0678829,-0.725067,-2.07179
34248,0.119677,2.56767,7.32807
34249,0.00458995,0.561471,1.61036
34250,-0.0118855,0.0220801,0.0971595
34251,0.0737291,0.532144,1.47357
34252,-0.0243992,-0.288877,-0.842023
34253,0.0954709,0.710186,2.02516
34254,-0.0391353,-0.803917,-2.33399
34255,-0.047204,-0.629934,-1.83281
34256,0.0201475,0.559152,1.60991
34257,0.320523,2.94351,8.59089
34258,0.0197609,0.504459,1.47153
34259,-0.00985631,-0.0774976,-0.259503
34260,0.0091799,-0.538039,-1.57563
34261,-0.0776426,-0.172727,-0.494767
34262,-0.00217419,-0.353281,-1.02774
34263,0.13021,2.55931,7.3857
34264,0.0401016,0.725163,2.22889
34265,-0.0300038,-2.74097,-7.90608
34266,-0.00768212,0.138665,0.403003
34267,-0.0640177,-2.46509,-7.08316
34268,-0.0250756,-0.060394,-0.157391
34269,-0.0141564,-0.415559,-1.31137
34270,-0.0734875,-0.952438,-2.75132
34271,0.0240127,0.0824258,0.218125
34272,0.202441,3.42202,9.89396
34273,0.0841168,3.26959,9.41546
34274,0.00212587,1.73472e-18,-0.00244171
34275,0,-0.0140114,-0.0497209
34276,0,-0.0144946,-0.0472441
34277,0,0,-0.00356212
34278,0.0407781,2.24642,6.53279
34279,-0.00497647,-0.663368,-1.95898
34280,0.00483152,0.0457545,0.123773
34281,0.139486,1.70997,4.91381
34282,-0.0502962,-2.24434,-6.48236
34283,-0.000241576,0.0369128,0.102969
34284,-0.0290858,0.124074,0.351759
34285,-0.0317431,0.464648,1.35459
34286,-0.00715066,-0.746615,-2.14645
34287,-0.0034787,-0.349271,-0.991595
34288,-0.122866,-3.18001,-9.06785
34289,0.0547895,1.07772,3.07518
34290,-0.00850348,-1.21455,-3.45206
34291,0.210413,4.91192,14.1089
34292,-0.0443534,-0.944515,-2.72945
34293,0,-0.0226115,-0.0843654
34294,0,0.000483152,-0.00210094
34295,0.0238194,2.03079,5.93694
34296,0.0492332,1.53096,4.46599
34297,0.129292,2.28782,6.47555
34298,-0.00990462,-0.677911,-1.87213
34299,-0.0799617,-3.0354,-8.5887
34300,0.0695256,0.153208,0.397243
34301,0.0480253,1.17614,3.40216
34302,0.0493782,3.24973,9.32184
34303,-0.00985631,-0.0388455,-0.132072
34304,-9.66305e-05,-0.0290858,-0.118626
34305,0.0471074,-0.0274914,0.00510026
34306,0.0669166,1.91531,5.57818
34307,0.00458995,0.0933934,0.263665
34308,-0.0689458,-2.10838,-6.08888
34309,0.0297622,1.9056,5.545
34310,0.0268633,0.0980799,0.26704
34311,0.0143979,0.449138,1.3003
34312,-0.0227565,-0.434064,-1.2224
34313,0.0321779,0.958236,2.73627
34314,0.0012562,-0.650855,-1.91501
34315,0.0523254,1.9141,5.69093
34316,0.00265734,0.661967,2.07171
34317,-0.00985631,-0.648149,-2.02322
34318,0.0558524,-0.168234,-0.541605
34319,0.61771,2.25366,6.38809
34320,0.00198092,-0.794834,-2.32431
34321,-0.0253655,0.0129968,0.0196214
34322,-0.315933,-6.53285,-18.7994
34323,0.104458,-1.47361,-4.33359
34324,0.0559007,1.4426,4.09758
34325,-0.00550794,-0.85803,-2.43765
34326,0.0576401,1.1686,3.31401
34327,-0.0201958,-1.64818,-4.65421
34328,0.0144946,0.839429,2.39145
34329,0.00913158,-0.280373,-0.817919
34330,0.0489433,2.02446,5.81707
34331,0.0167654,0.0969687,0.266842
34332,0.0245925,2.42813,6.86405
34333,-0.019471,0.26182,0.803846
34334,-0.0210171,-0.920888,-2.63839
34335,0.200267,1.16662,3.36789
34336,0.0145429,-0.00961473,-0.0466644
34337,-0.0101462,0.0333375,0.129454
34338,0.0115957,0.919246,2.7345
34339,0.014253,0.0287476,0.0680588
34340,0.0454646,2.10848,6.22758
34341,-0.0618918,-1.58435,-4.54647
34342,0.00777875,-0.758259,-2.1769
34343,0.00946979,0.032951,0.0732563
34344,-0.0391353,-0.926735,-2.68286
34345,-0.0282161,0.1104,0.266699
34346,0.057785,0.142288,0.377212
34347,-0.11528,-1.88444,-5.23011
34348,0.0745021,0.160503,0.390151
34349,0.00144946,-0.888662,-2.57439
34350,-0.00826191,-0.0022225,-0.00502568
34351,0.0145429,0.0193744,0.0462391
34352,-0.00652256,-0.0450781,-0.156246
34353,0.00516973,0.443099,1.35944
34354,0.0867259,2.17346,6.15726
34355,-0.00265734,-0.47489,-1.3768
34356,0.164755,1.33954,3.85698
34357,0.104892,2.75039,8.11482
34358,0.00715066,0.274286,0.656612
34359,-0.029279,-0.341347,-0.916391
34360,0.00430006,0.795897,2.28918
34361,0.00227082,0.0627132,0.183916
34362,-0.0511658,-1.80192,-5.1261
34363,-0.000531468,-1.04689,-3.00367
34364,0.0282161,-0.452279,-1.32122
34365,0.0276363,0.803337,2.27894
34366,-0.00115957,-0.0227565,-0.0398683
34367,-0.163789,-3.59407,-10.2885
34368,0.123252,1.83361,5.16197
34369,-0.00120788,-0.498468,-1.41116
34370,0.0325645,0.480253,1.32629
34371,-0.0410196,-0.122866,-0.362941
34372,0.0241576,-0.386763,-1.06559
34373,0.0079237,0.530356,1.49914
34374,0.046286,0.235392,0.62541
34375,0.0365746,0.134365,0.393528
34376,0,0.00140114,0.00103406
34377,0,-0.0386522,-0.141955
34378,0,0.0997227,0.306232
34379,-0.011499,-0.119339,-0.363563
34380,-0.11441,-3.56257,-10.1407
34381,-0.0536782,-1.44839,-4.26722
34382,-0.0767246,-2.41417,-6.93944
34383,-0.0243026,-0.476871,-1.34529
34384,0.0332892,0.463198,1.27353
34385,0.0148811,2.12104,6.14477
34386,0.0200508,0.338448,0.902342
34387,0.0582199,2.68362,7.69211
34388,0.00661919,-0.967706,-2.74825
34389,0.048122,2.18491,6.23199
34390,-0.0050731,-0.00526636,-0.0137451
34391,-0.164755,-5.92538,-16.9524
34392,0.0391353,0.991719,2.84678
34393,-0.0412129,-0.0929102,-0.248965
34394,0.0385556,0.0723762,0.209033
34395,-0.0290858,-0.0580749,-0.178522
34396,-0.0340622,-1.36022,-3.94442
34397,0.0333858,1.40216,4.00854
34398,-0.00502478,-4.83152e-05,-0.0115113
34399,0.00405848,-1.19716,-3.42665
34400,0.00966305,0.0172969,0.0453665
34401,-0.0115957,-0.209108,-0.559526
34402,0,-0.00401016,-0.0155465
34403,0.0415511,0.0157991,0.0015002
34404,-0.130161,-1.80322,-5.13451
34405,0.104602,2.01798,5.74463
34406,0.00483152,0.0239644,0.0637895
34407,-0.0243992,-0.028361,-0.0727
34408,0.00483152,-0.0144946,-0.0590601
34409,-0.0394252,-1.29905,-3.74075
34410,-0.0171519,1.25624,3.65808
34411,0.0284577,2.57143,7.24005
34412,-0.00763381,0.274286,0.87732
34413,0.141998,2.35498,6.77091
34414,0.0350769,-0.0505377,-0.146756
34415,-0.0207272,-0.0303903,-0.0844839
34416,0.0191328,-0.00338207,-0.0122057
34417,0.0871607,1.74776,5.04186
34418,0.0131417,-0.0503928,-0.21027
34419,-0.106922,-2.02697,-5.7753
34420,-0.0467208,-1.45231,-4.20247
34421,0.091654,2.78513,7.9668
34422,-0.00985631,-1.45859,-4.22222
34423,0.0192295,0.512818,1.45113
34424,0,-0.0513108,-0.147719
34425,0.0193261,0.111367,0.333511
34426,-0.0193261,-0.0437736,-0.126602
34427,0.100302,1.95904,5.61158
34428,0.0719414,2.07567,5.94244
34429,0.0697189,1.57754,4.55603
34430,-0.0199542,-0.381739,-1.08307
34431,0.0387005,0.656652,1.8542
34432,0.0280228,1.20068,3.48259
34433,-0.00550794,-0.0512625,-0.136871
34434,0.0189879,0.0186014,0.0377931
34435,0.0193744,0.0774976,0.20843
34436,-0.0287959,0.159827,0.411618
34437,0.0161373,-0.137795,-0.40995
34438,-0.14195,-4.4036,-12.5245
34439,-0.0515524,-2.32189,-6.71053
34440,0.0245925,0.00782707,-0.0386317
34441,0.0224666,1.18831,3.45394
34442,-0.049813,-1.19189,-3.43293
34443,-0.0345454,-1.30557,-3.77406
34444,0.0937799,1.81317,5.16708
34445,-0.0510209,-0.631384,-1.79574
34446,-0.0200508,-1.1628,-3.37046
34447,0.00758549,1.33171,3.88101
34448,0.0304386,-0.643269,-1.91886
34449,-0.0148811,-0.56983,-1.62954
34450,-0.0190845,-1.15184,-3.42829
34451,0.0193261,1.1814,3.46386
34452,-0.00483152,0.00483152,0.0202381
34453,-0.119,-2.41596,-7.15589
34454,0.0353184,0.589108,1.67256
34455,0.0497164,0.743716,2.28811
34456,0.00521805,-0.0742605,-0.22384
34457,-0.0277329,-1.14401,-3.45639
34458,0.056094,1.22073,3.63909
34459,-0.0012562,0.00120788,-0.00465546
34460,-4.83152e-05,-0.749079,-2.34337
34461,0.454791,5.42628,15.6981
34462,0.00454163,-1.09743,-3.22104
34463,0.0694773,-0.390484,-1.15498
34464,0.0193261,-0.0146878,-0.0481518
34465,0.00487984,0.000193261,-0.00685316
34466,-0.0193744,-0.00217419,0.00955985
34467,0.0445467,0.449573,1.21986
34468,0.0768212,2.04514,5.91472
34469,0.0395219,1.33877,3.89837
34470,0.0243026,-0.0879337,-0.266802
34471,0.0139148,-0.037396,-0.116621
34472,0.0292307,0.126054,0.374194
34473,0.00483152,-0.0806864,-0.262184
34474,0.00439669,0.736324,2.08486
34475,0.00845517,-0.701586,-2.00023
34476,0.0493782,1.9287,5.45506
34477,0.00425174,-0.20592,-0.581128
34478,-0.00975968,-0.770145,-2.14339
