sec,ofi_best,ofi_sum,ofi_integrated
34271,0.516751,3.46519,1.99485
34272,0.520355,5.80823,3.29172
34273,-0.509544,-11.9379,-6.60335
34274,0.0987377,0.152791,0.129257
34275,-0.092972,-1.15314,-0.608184
34276,0.320717,5.86444,3.29276
34277,0.618372,3.29654,1.89543
34278,0.098017,2.70051,1.54059
34279,-0.430266,-8.55126,-4.6993
34280,0.639273,2.89655,1.66226
34281,0.0576571,0.349546,0.235833
34282,-0.0187385,-0.276754,-0.116275
34283,0.0965756,2.41511,1.38196
34284,-0.188827,-3.53222,-1.94097
34285,0.356032,2.54844,1.45398
34286,1.48323,5.53724,3.22598
34287,0.072792,-6.14408,-3.35629
34288,0.0432428,-1.0753,-0.55464
34289,1.55962,7.61362,4.36835
34290,0.371167,0.911702,0.575832
34291,0.513148,4.13473,2.37019
34292,0.516031,1.61007,0.967432
34293,1.58701,11.7296,6.63842
34294,0.0490085,1.53872,0.873904
34295,0.0396392,-7.90406,-4.29804
34296,-0.00432428,-3.21294,-1.76118
34297,0.676029,8.23199,4.65889
34298,0.121801,0.0403599,0.0657364
34299,-0.322159,-5.96967,-3.28715
34300,-0.431707,-4.44968,-2.47706
34301,1.16107,7.35776,4.16537
34302,-1.35854,-22.807,-12.6295
34303,-0.00504499,2.32935,1.30949
34304,-1.43134,-13.2417,-7.4221
34305,-0.2018,-4.78121,-2.60515
34306,-0.126846,0.963594,0.526845
34307,0.795668,11.6921,6.5601
34308,-1.21008,-25.8196,-14.2908
34309,-0.436032,-4.25077,-2.3432
34310,-0.0172971,-0.806478,-0.413082
34311,-0.0180178,5.9985,3.33301
34312,-0.389906,0.00576571,0.00712477
34313,1.01476,3.00177,1.7781
34314,0.539094,5.16247,2.93206
34315,-0.210448,-4.82085,-2.66839
34316,-0.309907,-0.354591,-0.184106
34317,-0.519634,-6.57867,-3.63077
34318,0.0850442,-2.25367,-1.17978
34319,-0.366843,-2.07061,-1.13169
34320,0.752425,9.72675,5.45234
34321,-0.16216,-1.24251,-0.670766
34322,0.149908,-1.25476,-0.645183
34323,0.56576,12.3725,6.90011
34324,2.00358,22.4603,12.6088
34325,2.34016,15.6352,8.93761
34326,1.17765,10.766,6.08692
34327,0.348825,-1.23746,-0.614959
34328,0.509544,8.11379,4.58037
34329,0.0389185,-1.52863,-0.813055
34330,-0.50522,-6.82948,-3.77082
34331,0.590985,0.458374,0.33927
34332,0.149188,2.81511,1.59691
34333,-0.0720713,-1.66052,-0.876419
34334,0.0627021,0.16216,0.119553
34335,-0.328645,-11.9883,-6.57952
34336,0.198196,1.69656,0.999895
34337,0.180178,0.0526121,0.0786439
34338,-0.0915306,-6.07273,-3.312
34339,0.116756,0.423779,0.279828
34340,0,-0.130449,-0.036118
34341,0.00936927,-0.587381,-0.290461
34342,0.608282,2.09511,1.23858
34343,0.756028,1.53728,0.952295
34344,-0.0706299,1.60791,0.911165
34345,1.07314,17.5299,9.74951
34346,0.210448,0.392068,0.274496
34347,2.28538,18.5692,10.5356
34348,0.564319,-0.445401,-0.157239
34349,0.0958549,-0.0324321,0.0188002
34350,0.138377,2.18232,1.27037
34351,0.136936,1.59782,0.93708
34352,0.187385,5.16175,2.90764
34353,-0.177295,-0.887198,-0.464274
34354,-0.543418,-6.16714,-3.40982
34355,1.00035,4.39923,2.56221
34356,0.71783,9.21,5.18036
34357,-0.135494,-1.10053,-0.584744
34358,-0.280357,-7.63596,-4.18089
34359,0.198196,1.58629,0.91777
34360,-0.501616,-4.56428,-2.5279
34361,-0.836748,-15.4182,-8.54217
34362,-1.91205,-9.7181,-5.5361
34363,-2.89366,-19.8211,-11.204
34364,-0.321438,-0.0144143,-0.012142
34365,-0.342339,-7.78731,-4.29792
34366,0.501616,12.1599,6.76868
34367,-0.904495,-10.9066,-6.03088
34368,-1.22737,-11.7166,-6.55767
34369,-0.250088,-4.26374,-2.36596
34370,-0.474229,-4.61401,-2.53816
34371,-0.306303,-2.07205,-1.15166
34372,-1.48971,-7.39524,-4.20928
34373,-1.94953,-15.308,-8.60836
34374,-0.441077,-2.73294,-1.49924
34375,-0.437473,-1.61944,-0.898792
34376,-0.442518,-3.10844,-1.72618
34377,0.140539,-1.41764,-0.734646
34378,0.145584,2.42304,1.39926
34379,-0.36396,0.155674,0.0790483
34380,0.419455,6.49146,3.63856
34381,1.10053,18.8913,10.5165
34382,0.178016,1.13656,0.68058
34383,-0.905937,-5.91634,-3.30191
34384,0.0360357,0.296934,0.207078
34385,0.144863,0.274592,0.195566
34386,-0.155674,-1.66124,-0.898519
34387,0.0590985,-0.390627,-0.17522
34388,-0.324321,-9.93864,-5.43456
34389,0.622696,10.1563,5.66683
34390,0.0619813,0.541976,0.338917
34391,0.196034,0.854766,0.520066
34392,-0.219097,-1.19206,-0.637116
34393,0.19243,-5.24463,-2.82203
34394,0.235673,4.60464,2.58764
34395,-0.0590985,-2.04466,-1.08132
34396,0.509544,8.58514,4.77631
34397,-0.113152,-2.77042,-1.50841
34398,-0.0360357,-0.428104,-0.201464
34399,-0.0612606,-0.477833,-0.237496
34400,-0.180178,3.22663,1.79767
34401,-0.0410807,0.378374,0.238977
34402,0.122521,-0.384861,-0.167399
34403,0.211169,3.156,1.79774
34404,0.360357,7.67848,4.30674
34405,0.215493,3.84284,2.18644
34406,0.269547,2.30917,1.34139
34407,-0.45477,-7.82911,-4.32009
34408,0.2227,2.09079,1.19992
34409,-0.43459,-5.49256,-3.02259
34410,-0.0547742,-1.28143,-0.672168
34411,-2.07565,-32.7139,-18.1402
34412,-0.952783,-6.81867,-3.83085
34413,0.114593,1.75205,1.01148
34414,-0.310627,-2.22772,-1.22662
34415,-0.158557,-2.77979,-1.50102
34416,-0.0468464,-0.547021,-0.26944
34417,0.0194593,1.39242,0.800346
34418,-0.500175,2.26232,1.21393
34419,-0.025225,0.957828,0.573428
34420,-0.496571,-1.72034,-0.964542
34421,-0.000720713,-1.03134,-0.538572
34422,0.80792,10.281,5.74257
34423,-0.291168,-3.60573,-1.97925
34424,-0.0540535,-1.76863,-0.931639
34425,0.28252,8.27739,4.59272
34426,0.342339,6.04318,3.37894
34427,-1.08035,-9.62441,-5.35998
34428,0.25297,2.23565,1.28537
34429,-0.109548,0.445401,0.258439
34430,-0.0562156,-0.320717,-0.154044
34431,-0.438914,-13.1336,-7.20346
34432,-0.0389185,-2.85114,-1.52738
34433,-0.116035,-4.44176,-2.39526
34434,-0.0641435,1.27855,0.708946
34435,-0.900171,-8.07271,-4.49979
34436,-0.216214,-2.85619,-1.55393
34437,-0.0540535,0.621976,0.363282
34438,0.00936927,0.71711,0.439984
34439,-0.0144143,-0.583778,-0.288569
34440,0.409365,8.21181,4.55548
34441,0.180178,2.7906,1.6013
34442,-0.0720713,-0.588823,-0.294067
34443,0.475671,6.50732,3.67343
34444,-0.098017,-3.09835,-1.67541
34445,-0.113152,-3.47744,-1.89503
34446,0.441077,8.78333,4.9208
34447,0.0360357,0.423779,0.270287
34448,-0.118918,-0.106666,-0.0323292
34449,0,0.173692,0.126782
34450,-0.108107,-0.87927,-0.457483
34451,0.379095,5.51274,3.11127
34452,0.942693,12.5664,7.03819
34453,-0.0418014,-0.0490085,0.00529843
34454,0.035315,-0.729362,-0.363694
34455,0.234232,3.08537,1.74883
34456,-0.0324321,-0.609003,-0.301808
34457,0.40432,6.96641,3.89422
34458,-0.140539,-0.188106,-0.0809455
34459,-0.514589,-5.92498,-3.26157
34460,0.0720713,0.0273871,0.059739
34461,-0.614048,-7.68929,-4.25973
34462,-0.122521,-1.12864,-0.593856
34463,0.0144143,0.544859,0.333219
34464,-0.3027,-6.94984,-3.81505
34465,0.108107,1.88755,1.08326
34466,-0.943414,-11.5891,-6.40086
34467,0.897288,5.58337,3.21041
34468,-0.421617,-5.83706,-3.21419
34469,0,0.0172971,0.0452244
34470,0,0.926117,0.536543
34471,1.19206,6.48065,3.7426
34472,-1.21224,-4.77977,-2.72482
34473,0.120359,1.36215,0.802744
34474,-0.00648642,-1.99782,-1.06196
34475,0.239277,3.6324,2.06196
34476,0.0245043,-0.0425221,0.0132833
34477,-0.0562156,-0.771163,-0.398378
34478,-0.16216,-0.567201,-0.288463
34479,-0.0720713,-0.0720713,-0.0102195
34480,0.0497292,0.145584,0.120399
34481,0.399275,7.34407,4.11414
34482,-0.176575,-2.71204,-1.45943
34483,0.12108,0.468464,0.299767
34484,0,0.315672,0.208148
34485,0.241439,3.76212,2.10538
34486,-0.0821613,-1.5762,-0.83789
34487,0.483599,8.66802,4.8487
34488,-0.0360357,0.245043,0.171607
34489,-1.00467,-14.7955,-8.18984
34490,0.0245043,0.00648642,0.040547
34491,0.0237835,2.51673,1.39129
34492,-0.149908,2.1398,1.19774
34493,-1.10053,-21.4679,-11.8403
34494,-1.07458,-7.58767,-4.258
34495,-0.7272,-7.54082,-4.19334
34496,-0.455491,-1.89115,-1.05344
34497,-0.120359,-0.668822,-0.340199
34498,0.270267,3.4551,1.9575
34499,-0.128287,-1.41044,-0.763978
34500,-0.233511,-0.721434,-0.384272
34501,-1.44503,-10.1332,-5.67402
34502,0.557111,5.37003,3.06182
34503,-0.385582,-2.9751,-1.65132
34504,-0.634228,-11.4507,-6.35146
34505,-0.193872,-2.47997,-1.34848
34506,-0.216935,-1.7989,-0.975224
34507,-0.369726,-3.05006,-1.68128
34508,0.0144143,0.0735128,0.0729602
34509,-0.307024,-2.13187,-1.16005
34510,0.108107,1.00323,0.596402
34511,0,0.249367,0.164536
34512,-0.433149,-6.11958,-3.3796
34513,0.519634,5.65616,3.18626
34514,-0.734407,-4.19888,-2.33621
34515,-1.89908,-18.0099,-10.0718
34516,-0.281078,-0.0144143,-0.000951157
34517,-0.405041,-1.47602,-0.811982
34518,-0.0792785,-0.358195,-0.167407
34519,-1.8162,-12.7213,-7.16957
34520,-0.237115,-2.49079,-1.36125
34521,-0.605399,-0.577291,-0.339345
34522,1.66124,16.6247,9.36482
34523,-0.673867,-11.0039,-6.07228
34524,0.443239,6.95488,3.92206
34525,0.0144143,0.519634,0.319581
34526,-0.108107,-1.37872,-0.735851
34527,-0.474229,-6.73579,-3.72037
34528,-0.400717,-7.05434,-3.88069
34529,-0.518193,-5.89039,-3.25477
34530,-0.128287,-1.07386,-0.568239
34531,-0.649363,-11.9523,-6.60576
34532,-0.766118,-6.95488,-3.87206
34533,0.0144143,3.72681,2.11112
34534,-0.705578,-6.59309,-3.66437
34535,0.319997,4.70338,2.65377
34536,0.441797,8.51379,4.75741
34537,0.557832,11.0406,6.1701
34538,0,0,0.035345
34539,-0.0180178,0.581616,0.350305
34540,0.0504499,0.603958,0.37699
34541,-0.0720713,-0.849,-0.440361
34542,-0.0792785,-2.07565,-1.10996
34543,-0.194593,-5.23166,-2.85702
34544,-0.609003,-5.53796,-3.07827
34545,0.972242,21.3756,11.9033
34546,1.36791,19.6084,10.9781
34547,0.276754,2.10088,1.22384
34548,-1.39458,-9.86224,-5.52236
34549,-0.152071,-1.79962,-0.962278
34550,0,0.00216214,0.0364535
34551,0.0194593,0.34378,0.224781
34552,0.601075,7.54947,4.23251
34553,0.122521,2.03241,1.17181
34554,-0.103783,-0.682516,-0.352177
34555,0.178016,3.49041,1.96972
34556,0.583057,12.0294,6.7329
34557,-0.415852,-7.36353,-4.02358
34558,0.175854,1.55242,0.90881
34559,-0.284682,-7.63235,-4.17912
34560,0.578733,11.1321,6.21603
34561,-0.165764,-2.69403,-1.4394
34562,-2.87204,-32.6865,-18.2466
34563,0.534049,6.47128,3.64915
34564,-0.0360357,-0.432428,-0.204996
34565,0.0281078,-1.48323,-0.780035
34566,-0.0108107,0.456212,0.286577
34567,0.289727,6.6875,3.72586
34568,-0.106666,-0.559274,-0.282294
34569,-0.00720713,0.0187385,0.0453335
34570,0.0908099,6.75741,3.75067
34571,0.105224,2.13475,1.22268
34572,0.207565,0.78774,0.493724
34573,0.147746,0.426662,0.27569
34574,-0.320717,-4.60248,-2.51501
34575,0,0.470626,0.292459
34576,-0.45477,-4.29401,-2.38824
34577,-1.87025,-24.3075,-13.4939
34578,-1.12647,-6.81002,-3.86285
34579,0.123242,1.20936,0.700519
34580,-0.0454049,-0.482157,-0.236543
34581,0.0619813,4.0641,2.29504
34582,-0.0965756,1.92142,1.08703
34583,0.346663,6.37039,3.57264
34584,-0.0309907,0.615489,0.370618
34585,0.025225,0.416572,0.263671
34586,-0.00720713,-4.04176,-2.17617
34587,-0.0144143,1.73043,0.985426
34588,0.288285,6.27237,3.52212
34589,0.123963,0.139818,0.122759
34590,-0.0691885,-0.745938,-0.378934
34591,0.00288285,0.0742335,0.0778632
34592,0,0.347384,0.223519
34593,-0.0172971,-0.547021,-0.26769
34594,1.25909,22.2145,12.3768
34595,0.142701,4.00068,2.26146
34596,0.359636,1.22017,0.735126
34597,0.356032,1.74341,1.04173
34598,-0.194593,1.74701,0.981761
34599,-0.629903,-6.0785,-3.38528
34600,0,-0.0180178,0.0247457
34601,0.0367564,1.71458,0.986344
34602,0.472788,8.60243,4.82421
34603,0.44468,4.26374,2.43576
34604,-0.0972963,0.443959,0.268795
34605,0.376212,4.16428,2.37333
34606,-0.0108107,0.0771163,0.0780218
34607,0.000720713,-0.0172971,0.0258918
34608,-0.00504499,1.12431,0.655058
34609,0.0439635,1.31026,0.758393
34610,0.366122,8.31703,4.67153
34611,1.84358,14.8928,8.45207
34612,0.839631,8.46117,4.796
34613,-0.28252,-4.28248,-2.33629
34614,0.280357,0.280357,0.212591
34615,0.549904,5.13724,2.92652
34616,0.490085,4.12536,2.31013
34617,-0.144143,-0.699092,-0.36067
34618,-0.689723,-10.6817,-5.85372
34619,-0.411527,-6.42804,-3.54623
34620,-0.0360357,-0.837469,-0.427226
34621,0.867018,6.06624,3.44047
34622,-0.219818,1.10053,0.625801
34623,0.0468464,0.658011,0.402214
34624,-0.198196,-1.45872,-0.780641
34625,0.307745,1.10918,0.671179
34626,0.892964,12.5764,7.04736
34627,-0.278916,-7.32749,-3.98558
34628,-15.0197,-48.5645,-28.7707
34629,-0.381257,-15.4081,-8.47077
34630,0.916027,48.5552,27.6749
34631,0.0720713,0.0562156,0.0715373
34632,-0.500175,-48.7678,-27.6937
34633,-0.230628,-32.5006,-18.2674
34634,15.5508,103.614,59.5631
34635,0.378374,0.923954,0.577313
34636,-0.077837,-2.06412,-1.06135
34637,-0.238556,-7.41902,-4.07278
34638,-0.2018,-2.60394,-1.41524
34639,0.106666,2.17079,1.23584
34640,0.789902,19.9039,10.9934
34641,0.199638,0.551346,0.355425
34642,0.0799992,1.89764,1.08752
34643,0.454049,2.93691,1.6979
34644,1.32972,19.4456,10.8525
34645,2.12034,15.4254,8.78995
34646,0.0115314,1.58413,0.9213
34647,-0.751704,-10.1866,-5.63629
34648,-0.220538,-2.28034,-1.22456
34649,0.415131,4.22987,2.38505
34650,0,0.559274,0.341728
34651,0,-0.715668,-0.361603
34652,0.530445,7.89109,4.4312
34653,-0.224863,-5.26265,-2.87652
34654,-0.207565,-2.60105,-1.41805
34655,0.0814406,1.06233,0.629287
34656,0.311348,4.99382,2.81482
34657,0,-0.0374771,0.0146466
34658,0.0281078,4.16933,2.26021
34659,0.0360357,-1.78665,-0.916207
34660,1.18269,12.1058,6.82346
34661,0.288285,1.41476,0.843265
34662,-0.0655849,-0.564319,-0.279879
34663,0,0,0.035345
34664,-0.613327,-9.12279,-5.04387
34665,0.338735,6.63993,3.69713
34666,-0.0540535,-0.0108107,0.0254059
34667,-0.322159,-3.6742,-2.02492
34668,-0.258015,-1.26846,-0.685556
34669,-0.552066,-1.86088,-1.04503
34670,-0.448284,-12.8597,-6.99448
34671,-2.25367,-25.9363,-14.3692
34672,-0.740173,-11.6056,-6.51282
34673,-0.415852,2.55709,1.44311
34674,-0.0619813,-0.629903,-0.319965
34675,-0.158557,6.13183,3.4574
34676,-1.18774,-12.1952,-6.91293
34677,-0.40432,0.429545,0.303727
34678,-0.776929,-3.55312,-2.05364
34679,-4.19023,-37.5701,-21.0595
34680,3.06736,43.1268,24.0097
34681,-0.679633,-10.5267,-5.81493
34682,0.13117,4.54049,2.55888
34683,0.375492,4.21113,2.38263
34684,0.352429,2.45907,1.43213
34685,-0.248646,-4.23491,-2.31587
34686,0.0216214,0.541976,0.346177
34687,0.215493,5.38949,3.01174
34688,-0.123963,-2.54916,-1.377
34689,-0.0720713,-0.205403,-0.0876998
34690,-0.205403,-5.01544,-2.74087
34691,0.201079,3.80609,2.14142
34692,-0.498734,-10.4554,-5.7425
34693,-0.266664,2.07133,1.14331
34694,0.0360357,0.0533328,0.0679155
34695,-0.384861,-8.13469,-4.4555
34696,-0.0691885,3.00393,1.67267
34697,0.568643,11.9098,6.61914
34698,0.0720713,3.17258,1.78674
34699,-0.35315,-6.16066,-3.36513
34700,0.219818,6.29039,3.50117
34701,0.464139,6.79056,3.81282
34702,-0.387023,-5.96606,-3.28718
34703,-0.533328,0.891522,0.487936
34704,0.392789,0.923954,0.579316
34705,-0.0288285,-0.118197,-0.0346528
34706,0.0180178,0.637111,0.388748
34707,-0.928999,-21.1782,-11.6702
34708,-0.103783,-0.73729,-0.376878
34709,-0.984494,-13.3519,-7.41909
34710,0.160719,2.79493,1.58046
34711,0.0583778,2.54268,1.43603
34712,0.000720713,0.962873,0.565323
34713,0.0245043,1.85656,1.05625
34714,0.01009,1.38521,0.798554
34715,0.0763956,1.73548,1.00064
34716,-0.00720713,0.0648642,0.0704239
34717,-0.00144143,0.0526121,0.0653037
34718,0.330087,2.77403,1.57425
34719,-0.0526121,-1.08107,-0.564153
34720,-0.15135,-4.54049,-2.47302
34721,-0.00144143,0.34378,0.220245
34722,-1.25548,-21.0052,-11.6329
34723,-0.632066,-4.23491,-2.36729
34724,-0.025225,-0.025225,0.0193974
34725,-0.427383,-5.01544,-2.77005
34726,-0.0504499,-1.04359,-0.547087
34727,-0.158557,-0.624858,-0.321218
34728,-0.248646,-2.54628,-1.39113
34729,-0.149188,-0.564319,-0.280737
34730,-0.309907,-4.33653,-2.39599
34731,0.0165764,0.508103,0.323657
34732,-0.198196,-1.17476,-0.606783
34733,0.0720713,1.1971,0.682459
34734,0,-1.83422,-0.959038
34735,1.5762,20.5007,11.4346
34736,0.216214,0.740173,0.460757
34737,-0.0360357,0.462698,0.282421
34738,0.634228,13.1256,7.26441
34739,-0.16216,-0.0677471,-0.0223552
34740,-0.104503,-2.89006,-1.55297
34741,-1.38881,-19.1594,-10.6135
34742,0.551346,4.43095,2.51512
34743,-0.157836,-2.81366,-1.5326
34744,-0.113873,-4.46482,-2.43677
34745,-0.0180178,0.843955,0.497477
34746,-2.0007,-25.4455,-14.1963
34747,-0.172971,0.762515,0.445122
34748,-0.0439635,-0.512427,-0.252956
34749,0.0338735,0.0699092,0.0776497
34750,0.309907,3.64249,2.06337
34751,-0.0475671,-0.401437,-0.173084
34752,0.381978,5.94084,3.33445
34753,0.0749542,-0.51531,-0.241753
34754,0.00648642,1.28647,0.747427
34755,0.18162,-0.0439635,0.0249169
34756,0.0194593,0.72792,0.431798
34757,0.190989,7.02768,3.9332
34758,0.0389185,1.30017,0.749423
34759,-0.134773,-1.95818,-1.04761
34760,0.112431,0.36396,0.238505
34761,-0.0324321,-0.0886477,-0.0175458
34762,0.183782,5.22805,2.91134
34763,0.584499,6.68822,3.78959
34764,0.108107,0.152071,0.13028
34765,0.0526121,1.66485,0.955933
34766,0,-0.0360357,0.0141464
34767,-0.0540535,0.0713506,0.0746335
34768,0.220538,1.62016,0.943317
34769,0.607561,6.8266,3.86227
34770,0.0180178,0.664498,0.401208
34771,-0.025225,-1.44791,-0.7614
34772,-0.124683,-0.869901,-0.459425
34773,-0.174413,-3.39024,-1.85463
34774,0.327925,2.25223,1.28771
34775,0.0108107,0.906657,0.524341
34776,0.0598192,2.27962,1.29698
34777,-0.0720713,-1.92719,-1.02777
34778,0,0,0.035345
34779,0.0360357,0.551346,0.336135
34780,-0.0720713,-0.0590985,-0.00299633
34781,-0.0180178,-0.077837,-0.00738506
34782,-0.0821613,0.0475671,0.0397134
34783,0.105945,-0.806478,-0.406711
34784,-0.783415,-15.2114,-8.40023
34785,0.116756,-2.52898,-1.3699
34786,-1.48539,-11.2179,-6.26873
34787,-0.0756749,-6.5239,-3.55654
34788,-0.107386,-0.739452,-0.378315
34789,-0.0900892,-0.8281,-0.435657
34790,-0.621255,-9.24603,-5.11292
34791,-0.478554,-7.38875,-4.08673
34792,0.355312,5.85075,3.30506
34793,0.148467,2.1989,1.25421
34794,0,-1.15674,-0.603047
34795,0,-0.0158557,0.0261849
34796,-0.0720713,0.609723,0.3681
34797,-0.138377,-4.22482,-2.30435
34798,0.098017,4.11816,2.31178
34799,0.0720713,-0.438194,-0.200543
34800,0.559994,6.44462,3.61156
34801,-0.0511706,-0.0504499,0.00339673
34802,-0.260178,-5.36139,-2.91605
34803,-0.115314,-3.02051,-1.63256
34804,-0.116035,-0.228466,-0.103694
34805,0.481437,6.21111,3.47276
34806,0.209007,1.29152,0.771279
34807,-0.317835,-8.22046,-4.50781
34808,-0.559274,-4.87563,-2.70514
34809,0.356753,2.49655,1.43858
34810,-0.334411,-9.64314,-5.25354
34811,-0.464139,-1.45296,-0.81644
34812,0.461977,11.7318,6.519
34813,-0.334411,-6.583,-3.63755
34814,0.025225,-0.0886477,-0.0169419
34815,-0.157116,-1.57836,-0.84627
34816,-0.113873,-2.05547,-1.1082
34817,-1.23602,-10.8006,-6.01764
34818,0.18162,1.21584,0.714214
34819,0.229908,7.52641,4.20407
34820,0.219818,-1.10413,-0.55137
34821,0.590985,7.32173,4.07568
34822,0.390627,7.61145,4.27106
34823,-0.178016,-1.26341,-0.676019
34824,0,-1.58341,-0.836606
34825,-0.098017,-2.29259,-1.23548
34826,0.0641435,1.08611,0.640567
34827,0.01009,-1.37872,-0.717005
34828,-0.164323,-1.58845,-0.844764
34829,0.108107,2.29691,1.28973
34830,0.0540535,1.67998,0.967903
34831,0.528283,4.78337,2.72004
34832,0.730083,10.2385,5.73963
34833,0.617651,14.3631,8.01003
34834,0,0.0381978,0.0567673
34835,0,0.238556,0.165551
34836,0.423779,6.21327,3.50358
34837,-0.405041,-3.33042,-1.8407
34838,0.0720713,0.0540535,0.0706196
34839,0.124683,0.142701,0.124462
34840,0.338735,5.74553,3.23177
34841,0.274592,1.78593,1.04335
34842,0.351708,7.91992,4.43102
34843,-0.0129728,1.88899,1.09012
34844,-0.082882,-3.54879,-1.93621
34845,0.0360357,-0.167205,-0.0530605
34846,-0.0439635,0.745218,0.45028
34847,-0.360357,-6.83669,-3.74883
34848,0.134773,2.49943,1.42918
34849,0.294051,6.65435,3.71974
34850,-0.255133,-0.89873,-0.475872
34851,-0.615489,-6.60534,-3.66197
34852,-0.0180178,2.03746,1.15164
34853,-0.0389185,-0.805757,-0.400843
34854,0.0136936,-0.175133,-0.0699488
34855,-0.128287,1.72106,0.964623
34856,0.0288285,0.918909,0.538837
34857,0.025225,-0.301979,-0.128492
34858,-0.0180178,-0.0410807,0.0108054
34859,0.236394,3.7787,2.11743
34860,-0.20252,-1.68719,-0.903818
34861,-1.00467,-11.1624,-6.19187
34862,-0.25225,-1.91205,-1.02931
34863,-1.05945,-11.5192,-6.39982
34864,-0.268105,-1.40539,-0.762673
34865,-0.407203,-8.58081,-4.72544
34866,-0.428104,-3.76861,-2.08562
34867,0.532607,12.5188,6.97131
34868,-0.601075,-8.51739,-4.70533
34869,0.0425221,-0.760353,-0.37783
34870,-0.245043,1.4544,0.807548
34871,-0.185944,-2.02448,-1.09462
34872,-0.025225,-0.580895,-0.29021
34873,0.240718,2.84538,1.6342
34874,-0.0237835,0.936207,0.552225
34875,-0.0468464,-1.89331,-1.004
34876,0.288285,2.05692,1.18969
34877,0.845397,13.4485,7.52251
34878,-0.0713506,0.000720713,0.0313012
34879,-0.307745,-2.94195,-1.63466
34880,0.522517,4.95779,2.84682
34881,0.447563,7.14803,4.00057
34882,0.0172971,0.652246,0.39509
34883,-0.0216214,-0.0936927,-0.0137272
34884,-0.258015,-3.78086,-2.07942
34885,-0.00792785,3.06808,1.7231
34886,0,-0.311348,-0.12511
34887,0.0180178,0.0172971,0.0472891
34888,-0.0180178,0.508824,0.314718
34889,-1.48395,-15.1912,-8.45672
34890,0.338735,7.16749,4.02545
34891,-0.0245043,0.509544,0.309122
34892,-0.111711,-1.86881,-1.00154
34893,0.0180178,0.0763956,0.0800311
34894,0,0.360357,0.23496
34895,0.00504499,0.00792785,0.0401456
34896,-0.0432428,-1.09044,-0.571911
34897,0,0.47495,0.296422
34898,-0.642876,-11.504,-6.35625
34899,0,-0.435311,-0.199956
34900,0.0187385,0.508103,0.314159
34901,0.00360357,0.127566,0.103485
34902,-0.219097,-2.93619,-1.596
34903,0.425221,9.73251,5.41296
34904,-0.122521,-0.628462,-0.320302
34905,-0.17225,-4.30698,-2.35563
34906,0.369005,7.58911,4.24854
34907,0.495851,6.31345,3.56014
