sec,ofi_best,ofi_sum,ofi_integrated
34497,0.0900789,1.04907,3.57567
34498,0.0182287,0.322571,1.10016
34499,-0.262878,-2.18597,-7.30301
34500,-0.0158925,-0.350097,-1.15
34501,-0.156462,-1.80355,-6.00661
34502,-0.126409,-0.733981,-2.4714
34503,0.0306726,0.0656203,0.215614
34504,-0.08164,-0.713686,-2.39117
34505,-0.00824823,0.619221,2.18789
34506,0.0271286,-0.0412093,-0.0936517
34507,-0.0199769,-0.0215662,-0.0290683
34508,0.00327386,-0.00975802,0.00800491
34509,-0.0449759,-0.767244,-2.59076
34510,-0.00850251,-0.0164488,-0.0237002
34511,-0.0281934,-0.716277,-2.41762
34512,-0.0145258,-0.022472,-0.0386175
34513,0.0057531,0.0057531,0.0504466
34514,0.0595652,0.790526,2.73366
34515,0.000969445,-0.0260479,-0.0697082
34516,-0.0732487,-0.843321,-2.85015
34517,0.0756644,0.830766,2.87147
34518,-0.00902696,-0.00136676,0.0338373
34519,0.0135087,0.774999,2.7563
34520,0.0380785,0.0534466,0.19773
34521,0,0.0111248,0.0866499
34522,0.00257459,0.00734235,0.0621032
34523,0.00287655,0.00796216,0.0599128
34524,0.021439,0.0134928,0.085441
34525,-0.0126028,-0.0126028,-0.00184942
34526,-0.00123962,-0.00123962,0.0305398
34527,-0.00417974,-0.00576899,0.0160656
34528,-0.244745,-1.85299,-6.31241
34529,0.147006,0.968141,3.31995
34530,-0.093464,-0.902696,-3.10012
34531,-0.00317851,-0.00794627,0.00617892
34532,0,0.00624577,0.0585784
34533,-0.00476776,-0.0238388,-0.0547065
34534,-0.159402,-0.79647,-2.639
34535,-0.00781913,-0.011093,-0.00113239
34536,0.199912,1.86815,6.42113
34537,0.0315467,0.032834,0.129045
34538,0.0681154,0.874964,3.02701
34539,-0.012714,-0.0143033,-0.00715153
34540,-0.0752829,-1.26679,-4.33755
34541,0,0,0.0340687
34542,0.00715164,0.396264,1.43059
34543,0.0923992,0.871197,2.98857
34544,-0.0726289,-0.869067,-2.93265
34545,0.0688782,0.859198,2.96705
34546,0.0342961,0.0470101,0.179787
34547,0.00309904,0.0174023,0.0992928
34548,-0.0143033,-0.012714,-0.00282604
34549,-0.0748538,-0.930079,-3.16382
34550,-0.0765384,-0.900519,-3.10392
34551,0.0927488,0.883784,3.09185
34552,0.129588,0.939455,3.18812
34553,-0.0095832,-0.0095832,0.00678735
34554,0.00158925,0.0174818,0.100936
34555,0.352528,1.82553,6.08544
34556,0.0198657,0.433103,1.59322
34557,0.0140967,0.0201676,0.0933986
34558,0.0278755,0.439603,1.51391
34559,-0.00317851,-0.00278119,0.0305371
34560,-0.0858833,-0.915172,-3.12708
34561,0.00543525,0.00661129,0.0524003
34562,-0.209019,-1.37067,-4.55994
34563,-0.0279073,-0.453589,-1.52006
34564,-0.0204855,-0.0188962,-0.0179803
34565,-0.0413683,-0.829336,-2.81349
34566,-0.00554649,0.00305137,0.0318302
34567,0.00545114,-0.00567364,0.00944736
34568,-0.000238388,0.00611863,0.0588118
34569,0.00416384,0.00988516,0.0694843
34570,-9.53552e-05,-9.53552e-05,0.0337973
34571,-0.00214549,-0.0150184,-0.0234005
34572,0.039334,0.851554,2.95537
34573,0.0874089,0.9146,3.08655
34574,0.00921767,0.00969445,0.0795005
34575,-0.0012714,-0.00746949,0.00589703
34576,0.0230919,0.826126,2.87253
34577,0.0665738,0.88728,3.10142
34578,-0.0778734,-0.893796,-3.05379
34579,0.00635701,-0.0109976,-0.0302543
34580,-0.00476776,-0.00476776,0.0204959
34581,-0.00238388,-0.00476776,0.0187555
34582,0.0304183,0.0427509,0.134908
34583,0.00444991,0.0100123,0.086966
34584,0.00146211,-0.00012714,0.0319642
34585,-0.00694504,-0.0291946,-0.0734791
34586,0,0,0.0342313
34587,-0.00697682,-0.00697682,0.0140446
34588,0.00797805,0.0238706,0.119982
34589,-0.00839126,-0.0242838,-0.0507282
34590,-0.000556239,0.00417974,0.0517854
34591,-0.0886962,-0.912136,-3.05265
34592,-0.063141,-0.870275,-2.88935
34593,-0.0423377,-0.0572767,-0.146415
34594,0.00397313,0.020549,0.111275
34595,-0.0566728,-0.907623,-3.05009
34596,0.300448,1.97771,6.62765
34597,0.0499661,0.866286,2.99992
34598,-0.0121419,-0.0123962,-0.00336054
34599,-0.00556239,-0.00874089,0.00740352
34600,-0.031499,-0.840524,-2.86865
34601,-0.0265087,-0.028098,-0.0494072
34602,0.00697682,0.0371726,0.172676
34603,0.221812,2.66826,9.16252
34604,-0.00459294,0.00653183,0.067724
34605,0.00300369,-0.00176407,0.023819
34606,-0.00316261,-0.00317851,0.0250152
34607,0.0843099,0.875647,3.00964
34608,0.0667486,0.0798918,0.261377
34609,-0.0227263,-0.0457705,-0.121335
34610,0.0135563,0.0373951,0.168248
34611,-0.111311,-0.957843,-3.20911
34612,0.0167984,0.843671,2.93328
34613,0.0188644,0.034757,0.150278
34614,-0.0954824,-0.917063,-3.06977
34615,-0.0157654,-0.0237434,-0.0427751
34616,-0.12517,-0.957335,-3.19062
34617,-0.0440382,-0.928188,-3.18908
34618,-0.0166872,-0.0214549,-0.0339837
34619,-0.00157336,-0.00793038,0.00277808
34620,0.0173388,0.0279073,0.124192
34621,0.0746472,0.925994,3.24825
34622,-0.0143033,-0.0155588,-0.00903297
34623,-0.00214549,0.00143033,0.0419699
34624,0.00610273,0.0124597,0.0765094
34625,0.107052,0.922339,3.1286
34626,-0.0238388,-0.0156859,-0.00027335
34627,0,-0.00476776,0.0333222
34628,-0.0182764,-0.0262227,-0.0491321
34629,-0.0988834,-0.943842,-3.19567
34630,0.0776191,0.893033,3.08572
34631,0.0367753,0.0397472,0.155371
34632,0.0646985,0.884944,3.04303
34633,-0.0144781,-0.0203583,-0.0281105
34634,0.00012714,0.00648415,0.0593355
34635,-0.0736778,-0.888599,-3.00814
34636,0.306249,2.53132,8.54664
34637,-0.0381898,0.376462,1.34201
34638,0.0392069,0.380833,1.31027
34639,0.000301958,-0.00885214,-0.00276744
34640,0.0784614,0.823694,2.87084
34641,-0.0145099,-0.013159,0.00288635
34642,0.00162104,-0.0055306,0.0112024
34643,0,-0.00158925,0.0290447
34644,-0.0272239,-0.807961,-2.76464
34645,0.0863124,0.900407,3.1326
34646,0.131368,0.90357,3.09094
34647,-0.0321029,-0.0305137,-0.0500687
34648,0.00268584,0.0099964,0.0703676
34649,0.00321029,-0.0107592,-0.0202499
34650,-0.0868209,-0.868893,-2.92479
34651,0.0368866,0.773474,2.68659
34652,-0.143923,-1.68499,-5.72068
34653,0.0934958,0.0775079,0.263594
34654,-0.0012714,0.018785,0.100136
34655,0.0441177,0.508768,1.7893
34656,-0.0239183,-0.472231,-1.60954
34657,-0.119019,-0.92013,-3.06044
34658,0.0177361,-0.323795,-1.1156
34659,-0.090508,-1.25065,-4.19388
34660,-0.059454,-0.800809,-2.71088
34661,-0.00317851,0.00740592,0.0689159
34662,0.0406054,0.776843,2.67567
34663,0,0.00476776,0.0533229
34664,0.0391433,0.711239,2.44329
34665,0.00193889,0.028241,0.142743
34666,0,-0.00158925,0.0302903
34667,-0.0182923,-0.0246493,-0.0413696
34668,0.00430688,0.00907464,0.0645977
34669,0.00594381,-0.00200246,0.0196552
34670,-0.0671142,-0.786712,-2.64675
34671,-0.00643648,-7.94627e-05,0.0391094
