sec,ofi_best,ofi_sum,ofi_integrated
34690,-0.0994117,3.39738,1.82665
34691,0.305882,3.12139,1.7213
34692,0.380962,8.48198,4.44774
34693,-0.0361497,-2.73347,-1.35451
34694,0.312834,1.89647,1.05651
34695,-0.0903743,-1.06294,-0.516559
34696,0.0688235,2.37754,1.25303
34697,1.85823,19.3199,10.2695
34698,0,0.70631,0.406826
34699,-0.0451871,-3.73454,-1.88394
34700,-0.191176,-3.27016,-1.60207
34701,-1.38342,-12.4223,-6.6119
34702,0.704919,12.5697,6.49282
34703,0.116096,-1.06642,-0.442662
34704,0.055615,0.848128,0.478475
34705,-0.37262,-8.00855,-4.10553
34706,-0.473422,-10.2471,-5.25872
34707,-0.174492,-3.47454,-1.76165
34708,-0.0903743,0.0458823,0.0266032
34709,-0.0834224,-2.3692,-1.19275
34710,-0.392781,-1.81513,-0.969203
34711,-0.624278,-9.38155,-4.9135
34712,0.542246,5.83609,3.14214
34713,0.139037,2.07096,1.15533
34714,1.07267,16.177,8.50863
34715,0.565882,6.64807,3.55629
34716,-0.512353,-3.51556,-1.87737
34717,-0.786952,-14.0866,-7.23656
34718,0.979518,10.5592,5.58526
34719,-0.505401,-2.95732,-1.57906
34720,-1.0393,-14.4203,-7.49823
34721,-0.713262,-6.25946,-3.32985
34722,-0.0799465,-1.68374,-0.797924
34723,0.104278,4.7808,2.47271
34724,-0.838395,-22.1772,-11.4969
34725,0.121658,2.29551,1.09695
34726,0.642353,1.09005,0.819818
34727,0.600641,6.73845,3.58544
34728,-0.175187,-1.03513,-0.538446
34729,0.085508,-3.46898,-1.70515
34730,-0.937807,-19.3533,-9.84702
34731,-0.455347,-4.14818,-2.21138
34732,0.0896791,0.760534,0.459945
34733,1.05043,8.37492,4.55175
34734,-0.12861,-0.716042,-0.332345
34735,0.535294,5.56984,2.9432
34736,0.12861,1.01984,0.572838
34737,-0.703529,-12.0379,-6.2531
34738,0.535989,-0.710481,-0.140899
34739,0.00208556,0.619412,0.352769
34740,-0.16893,0.464385,0.240062
34741,2.04315,25.1637,13.3191
34742,0.231497,10.5404,5.23519
34743,0.488021,12.1143,6.48045
34744,-0.326043,-6.04326,-3.23901
34745,3.10331,18.606,10.3824
34746,-0.691711,-5.12422,-2.75553
34747,-0.0938502,-2.95315,-1.49889
34748,-0.326738,-0.902353,-0.514957
34749,1.93192,5.45583,3.29633
34750,-1.45989,-13.7091,-7.25946
34751,0.894706,11.5213,6.20601
34752,-0.158503,-0.546417,-0.219382
34753,-0.170321,-3.04144,-1.53291
34754,-0.361497,-1.98059,-1.04987
34755,-0.378877,-7.84657,-4.06079
34756,0.922513,13.3594,7.08957
34757,0.522085,5.39256,2.94584
34758,1.70043,11.075,6.12727
34759,-0.18492,4.82043,2.44544
34760,0.812673,9.44689,5.09582
34761,-1.09353,-8.18791,-4.45104
34762,1.0685,6.98385,3.90881
34763,-0.229412,-1.6462,-0.868207
34764,0.191176,3.68032,1.96208
34765,0.0625668,-0.899572,-0.363257
34766,0.729946,6.70369,3.61211
34767,-0.232888,-5.55037,-2.79223
34768,-0.384438,-6.56813,-3.48351
34769,-0.486631,-8.99502,-4.63633
34770,-1.09909,-13.6736,-7.21557
34771,-0.926684,-11.1883,-5.80992
34772,0.168235,2.267,1.21588
34773,-0.271123,-5.96887,-3.137
34774,0,1.82069,0.964721
34775,-0.218984,-7.30502,-3.7506
34776,0.823101,14.202,7.51518
34777,0.11123,4.97337,2.58013
34778,-0.80155,-9.18342,-4.84658
34779,-0.116791,0.253048,0.126429
34780,0.0382353,-2.09738,-0.994263
34781,-0.642353,-10.1087,-5.23751
34782,0.121658,2.88503,1.51195
34783,-0.360802,-5.75267,-2.93491
34784,0.697968,14.0553,7.28396
34785,-0.189786,-1.10882,-0.60693
34786,-0.0987165,4.14123,2.12329
34787,0.535294,8.79133,4.6571
34788,-0.096631,-3.27085,-1.6396
34789,0.0583957,2.77241,1.39054
34790,0.163369,3.27294,1.74523
34791,-1.22075,-15.8642,-8.34763
34792,0.531123,11.9454,6.251
34793,0.528342,8.53689,4.50864
34794,0.0806417,2.70358,1.40112
34795,-0.536684,-9.33358,-4.82089
34796,-0.0653476,-0.326738,-0.154537
34797,-0.0382353,-1.44668,-0.708735
34798,0.0625668,3.98134,2.04325
34799,0.318396,2.42064,1.36092
34800,-2.3108,-22.5115,-11.987
34801,1.13385,15.2461,7.97971
34802,-0.174492,-4.22604,-2.11432
34803,-0.16615,-1.92567,-0.964097
34804,0.388609,4.20588,2.25948
34805,-0.335775,-4.06267,-2.07681
34806,0.10984,1.98476,1.04438
34807,0.159893,3.40642,1.80073
34808,0.1877,2.94064,1.57227
34809,0.440053,0.307273,0.264443
34810,-0.652085,-12.0726,-6.16765
34811,-0.0361497,-2.01813,-0.963241
34812,0.0639572,2.70289,1.44581
34813,-0.00486631,-0.968395,-0.465837
34814,-0.720909,-10.5077,-5.49454
34815,0.434492,4.91567,2.6593
34816,0.0104278,0.964224,0.551799
34817,-0.0868984,-0.312834,-0.165373
34818,0.00695187,0.00417112,0.0393497
34819,0.768877,9.07149,4.80157
34820,-0.0514438,-2.06679,-0.995029
34821,0.177968,2.94898,1.57353
34822,-0.303101,-5.52882,-2.84461
34823,0.191176,-0.695882,-0.228526
34824,-0.104278,-0.107059,-0.0399554
34825,0.114011,1.81096,0.991857
34826,-0.0278075,-0.846738,-0.412417
34827,-0.0437968,-1.08449,-0.533062
34828,-2.91214,-30.6967,-16.2836
34829,0.0667379,4.61882,2.37587
34830,-0.169626,-0.996203,-0.505471
34831,0.01877,-0.643743,-0.280101
34832,-0.264866,-6.71342,-3.38848
34833,-0.296845,-3.6546,-1.8772
34834,0.761925,15.4818,8.01479
34835,-0.938502,-11.4414,-5.88611
34836,-0.424064,-4.67583,-2.47468
34837,-0.665294,-10.8171,-5.83104
34838,-0.221069,-3.63027,-1.84583
34839,0.117487,2.60139,1.38943
34840,-0.0827272,0.329519,0.206902
34841,-0.184225,3.65877,1.8154
34842,-0.0980213,0.965615,0.480336
34843,0.188396,1.4154,0.819581
34844,0.387914,5.59069,2.95293
34845,0.323262,4.80583,2.613
34846,-0.139733,-4.19059,-2.15082
34847,0.547112,8.64534,4.61365
34848,-0.11262,-1.79775,-0.917318
34849,-0.244011,-6.82326,-3.49235
34850,-0.680588,-7.07492,-3.66126
34851,0.0180749,-0.57631,-0.268045
34852,0.0278075,-1.33198,-0.582369
34853,0.816149,19.8434,9.99335
34854,-0.363583,-6.19412,-3.0273
34855,-0.359412,-11.2453,-5.58683
34856,-0.0549198,0.140428,0.0857898
34857,-0.0889839,0.857165,0.440916
34858,0.331604,3.76305,2.05148
34859,1.82069,25.6239,13.5515
34860,-0.535294,-5.37171,-2.86275
34861,0.302406,3.84508,2.09681
34862,0.22246,2.5847,1.41217
34863,-0.0667379,-2.6577,-1.31671
34864,-0.217593,-3.78877,-1.97577
34865,0.208556,0.50401,0.351011
34866,0.661123,10.6704,5.65168
34867,-0.388609,-3.22845,-1.80942
34868,-0.132781,-0.848823,-0.41907
34869,-0.0243315,-1.51134,-0.734364
34870,-0.558235,-10.0559,-5.23519
34871,-0.246791,-4.06615,-2.05251
34872,-0.354545,-4.62438,-2.44328
34873,-0.011123,0.437273,0.271716
34874,-0.682674,-6.05925,-3.24129
34875,0.214813,1.31043,0.745138
34876,-1.2284,-12.5509,-6.63818
34877,0.0688235,1.39037,0.758657
34878,-1.3431,-19.5918,-10.2908
34879,-0.0264171,-1.91941,-0.95684
34880,-0.896096,-12.0566,-6.42888
34881,0.159198,0.574224,0.403392
34882,0.655561,7.71449,4.14264
34883,-0.784171,-11.9225,-6.26209
34884,0.0549198,2.51727,1.3358
34885,0.307273,1.61075,0.902704
34886,-0.0764706,0.813369,0.445949
34887,0.183529,-0.124438,0.0495888
34888,-0.138342,-0.0903743,-0.0715868
34889,-0.189786,-0.198128,-0.10808
34890,-0.517914,2.79465,1.42197
34891,-0.370535,-8.02176,-4.16691
34892,-0.453262,-0.969786,-0.619477
34893,0.0403208,-0.207861,-0.0442442
34894,-0.851604,-8.32764,-4.596
34895,1.28679,12.9333,7.18348
34896,-0.177273,-1.45016,-0.779927
34897,0,-1.02192,-0.510577
34898,1.12064,11.1306,6.03334
34899,-0.041016,-2.07583,-1.05843
34900,0.14738,-0.595775,-0.182545
34901,0.893315,12.66,6.70454
34902,-0.850214,-7.77219,-4.10144
34903,-0.579091,-7.3655,-3.82894
34904,0.00973262,1.04765,0.583838
34905,0.561711,10.1449,5.34074
