session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
MSFT_2024-04-01,sell,shares,3.0,23311,0.47005922725160837,0.0035668999245960864,1.0344349563817061,0.23648944285910614,1.0
MSFT_2024-04-01,sell,shares,4.5,46622,0.47395035047463874,0.0035964265168342,1.0464138995494272,0.2383169730658382,1.0
MSFT_2024-04-01,sell,shares,6.0,23311,0.47743628858113984,0.003622878486391155,1.0568798155452903,0.23971094728417722,1.0
MSFT_2024-04-01,sell,shares,7.0,23311,0.47943721440168985,0.0036380618967885477,1.0628605499183874,0.24058234178595594,1.0
MSFT_2024-04-01,sell,shares,8.0,23311,0.48110883346463573,0.003650746464102409,1.0679131740808938,0.2413709118889773,1.0
MSFT_2024-04-01,sell,shares,9.5,46622,0.4831855568750519,0.0036665050412062585,1.0742276024046307,0.24241665153984515,1.0
MSFT_2024-04-01,sell,shares,11.0,23311,0.48530025406425675,0.003682551770655271,1.0805701548032343,0.24334434902311658,1.0
MSFT_2024-04-01,sell,shares,13.0,23311,0.48791742475618527,0.003702411365792414,1.0883427438601663,0.24454603574978767,1.0
MSFT_2024-04-01,sell,shares,15.0,46622,0.49003952191062494,0.003718514247602464,1.094601359966807,0.2456604418444948,1.0
MSFT_2024-04-01,sell,shares,18.0,23311,0.4928029977355458,0.0037394840342592785,1.1027281821574615,0.24714948020208072,1.0
MSFT_2024-04-01,sell,shares,20.0,23311,0.4943346716024584,0.0037511066704796966,1.107217651354439,0.24802855666601153,1.0
MSFT_2024-04-01,sell,shares,22.0,23311,0.4957998211734785,0.0037622245075338693,1.1114766553078703,0.24882222071613427,1.0
MSFT_2024-04-01,sell,shares,26.5,46622,0.4987263379704624,0.0037844314804796504,1.1197543169373012,0.25074322707778446,1.0
MSFT_2024-04-01,sell,shares,32.0,23311,0.50222412343247,0.003810973350051355,1.1288206282919473,0.25407193291608243,1.0
MSFT_2024-04-01,sell,shares,35.0,23311,0.5039106141227507,0.0038237707661369115,1.133168786167698,0.2557961849436764,1.0
MSFT_2024-04-01,sell,shares,42.5,46622,0.5076789004471486,0.0038523652483363996,1.1429877375274957,0.25958729280118625,1.0
MSFT_2024-04-01,sell,shares,50.0,23311,0.5112165081798389,0.003879209296965679,1.1526581643138585,0.26255976742563186,1.0
MSFT_2024-04-01,sell,shares,56.0,23311,0.5191027411788016,0.003939051551427562,1.1727270614915426,0.265503094962949,1.0
MSFT_2024-04-01,sell,shares,63.0,23311,0.5281744561863325,0.0040078894716307515,1.1958326732853062,0.2695048614021001,1.0
MSFT_2024-04-01,sell,shares,75.0,46622,0.5417308459509789,0.004110757967398903,1.2303279759953336,0.27649175839354423,1.0
MSFT_2024-04-01,sell,shares,89.0,23311,0.5552941027158422,0.004213678571286916,1.264665007791061,0.2848149427299495,1.0
MSFT_2024-04-01,sell,shares,100.0,23311,0.5646659992911233,0.0042847943270250734,1.2885817899032936,0.29082320345677665,1.0
MSFT_2024-04-01,sell,shares,119.0,46622,0.5900969053677317,0.004477768938963732,1.3540228442943694,0.29953004480096823,1.0
MSFT_2024-04-01,sell,shares,141.0,23311,0.6167748929362847,0.004680206645384315,1.4224477587435709,0.31041159107627003,1.0
MSFT_2024-04-01,sell,shares,158.0,23310,0.6376410400703897,0.004838542987539367,1.4757455576342975,0.31859445505423006,0.9999571017974347
MSFT_2024-04-01,sell,shares,178.0,23301,0.6649212192676927,0.005045550239988732,1.5458999522348187,0.3270894846444309,0.9995710179743469
