session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
MSFT_2024-12-02,buy,shares,1.0,22825,0.7068939537192737,0.006082073439679871,0.9999999999999796,0.3531057843097167,1.0
MSFT_2024-12-02,buy,shares,2.0,22825,0.7197648419146397,0.00619281379447602,1.0281989793370607,0.3540184850715546,1.0
MSFT_2024-12-02,buy,shares,3.0,22825,0.7277468349038171,0.006261490386346357,1.044731358058082,0.3571430319014184,1.0
MSFT_2024-12-02,buy,shares,4.5,45650,0.7355452170035519,0.006328587201069018,1.0605508812121671,0.36135191101193026,1.0
MSFT_2024-12-02,buy,shares,6.0,22825,0.7427484683350146,0.006390563546137356,1.074599196196152,0.3650378117322829,1.0
MSFT_2024-12-02,buy,shares,7.0,22825,0.7470743831603873,0.006427783459426028,1.0831597537563415,0.3671764179050137,1.0
MSFT_2024-12-02,buy,shares,8.5,45650,0.7526184565874523,0.006475484336708927,1.094033813739539,0.3701906683515807,1.0
MSFT_2024-12-02,buy,shares,10.0,22825,0.75728607308281,0.0065156442307972295,1.1033981541326674,0.37277504031369973,1.0
MSFT_2024-12-02,buy,shares,11.0,22825,0.7639014360224127,0.006572562419186173,1.1147153867989834,0.37504664456660214,1.0
MSFT_2024-12-02,buy,shares,13.5,45650,0.7790612841279645,0.006702996848604104,1.1406236330139607,0.38136010293106926,1.0
MSFT_2024-12-02,buy,shares,16.0,22825,0.7917353145232547,0.006812043450623142,1.1623491767184302,0.38757797592903,1.0
MSFT_2024-12-02,buy,shares,18.0,22825,0.8002722998277436,0.0068854951632911915,1.177089529135223,0.3922101629033706,1.0
MSFT_2024-12-02,buy,shares,21.0,45650,0.8113156701474394,0.0069805116632238595,1.1961213878320949,0.39867872755686895,1.0
MSFT_2024-12-02,buy,shares,25.0,22825,0.8249103751805282,0.007097479694944877,1.2192162729025753,0.40691610173668097,1.0
MSFT_2024-12-02,buy,shares,28.0,22825,0.8349948642965607,0.007184246038160368,1.2359944056241678,0.412751728993128,1.0
MSFT_2024-12-02,buy,shares,33.5,45650,0.8514257422229385,0.007325616332390288,1.2632545794380572,0.4225237365553514,1.0
MSFT_2024-12-02,buy,shares,40.0,22825,0.869589043190629,0.0074818922911975005,1.2928123145090387,0.4333776606182415,1.0
MSFT_2024-12-02,buy,shares,45.0,22825,0.8821217615985507,0.007589723053300863,1.3130521592834163,0.44105160898329593,1.0
MSFT_2024-12-02,buy,shares,53.0,45650,0.8997175077261671,0.007741115804096163,1.341425803767693,0.45209410021773716,1.0
MSFT_2024-12-02,buy,shares,63.0,22825,0.9190860058027536,0.007907761206986224,1.372879737412804,0.4639728956302921,1.0
