session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
AAPL_2024-08-01,buy,shares,1.0,23399,0.5486236976278228,0.003633053771855467,1.0000000000000162,0.2224027204765604,1.0
AAPL_2024-08-01,buy,shares,2.0,23399,0.5497908875074219,0.003640783047154519,1.0032444406456267,0.222420945614746,1.0
AAPL_2024-08-01,buy,shares,3.5,46798,0.5508415223517522,0.003647740480638601,1.0062700032290353,0.22276062319352818,1.0
AAPL_2024-08-01,buy,shares,5.0,23399,0.551849296816899,0.0036544140874069787,1.009155661922763,0.223104871368306,1.0
AAPL_2024-08-01,buy,shares,6.5,46798,0.5528164174862381,0.00366081847972684,1.0118884387951148,0.22338918520693316,1.0
AAPL_2024-08-01,buy,shares,8.0,23399,0.5535158647803411,0.003665450305951341,1.0138908179836892,0.2237406783354831,1.0
AAPL_2024-08-01,buy,shares,9.5,46798,0.5540556762951394,0.0036690250043619433,1.015461554229079,0.22403854816819638,1.0
AAPL_2024-08-01,buy,shares,11.0,23399,0.5548071760012074,0.0036740015280766203,1.0176347862574084,0.22416316483786097,1.0
AAPL_2024-08-01,buy,shares,13.0,23399,0.5559659127341132,0.003681674825595983,1.0208516471776738,0.2243877736925315,1.0
AAPL_2024-08-01,buy,shares,15.0,46798,0.5570966777973929,0.003689162891270129,1.0239474297080953,0.22470540971664987,1.0
AAPL_2024-08-01,buy,shares,18.0,23399,0.5586541679120959,0.0036994767828506725,1.0281593626191865,0.22530351150359934,1.0
AAPL_2024-08-01,buy,shares,21.0,46798,0.5601515922199009,0.0037093929112517266,1.0322247567559413,0.22585564243843878,1.0
AAPL_2024-08-01,buy,shares,25.0,23399,0.5623499284966145,0.0037239505651344416,1.038059461230477,0.2265805373506136,1.0
AAPL_2024-08-01,buy,shares,30.0,46798,0.5652705568238716,0.0037432913260356006,1.0455217173706042,0.22763384926307434,1.0
AAPL_2024-08-01,buy,shares,35.0,23399,0.568309029111572,0.00376341246417316,1.0532179728594733,0.22873984205950287,1.0
AAPL_2024-08-01,buy,shares,42.5,46798,0.5730850394467304,0.0037950397935021577,1.0651602357005283,0.23058298297607482,1.0
AAPL_2024-08-01,buy,shares,50.0,23399,0.5777229415238112,0.0038257525529172016,1.0767218481049707,0.23248252297105687,1.0
AAPL_2024-08-01,buy,shares,56.0,23399,0.5813330964079912,0.003849659443698012,1.085619568674616,0.23411455999192618,1.0
AAPL_2024-08-01,buy,shares,67.0,46798,0.5875940164374315,0.0038911200281142432,1.1010064462834328,0.23709535142708346,1.0
AAPL_2024-08-01,buy,shares,79.0,23399,0.5937856320736593,0.003932121670293282,1.1161609947060849,0.2402751820417807,1.0
AAPL_2024-08-01,buy,shares,94.5,46798,0.6005707263187138,0.003977053400996814,1.132871811979215,0.24409268625468902,1.0
AAPL_2024-08-01,buy,shares,112.0,23399,0.6108540610893174,0.004045150911799088,1.15896580901482,0.2464652717003059,1.0
AAPL_2024-08-01,buy,shares,133.5,46798,0.6286812388891584,0.004163204681308671,1.2016172225303519,0.2505020544671981,1.0
AAPL_2024-08-01,buy,shares,158.0,23399,0.6510510025918186,0.004311340014774704,1.2533196442684584,0.2567569178419867,1.0
AAPL_2024-08-01,buy,shares,189.0,46798,0.6779944931703669,0.0044897631315605774,1.31459623515287,0.2664510318129226,1.0
AAPL_2024-08-01,buy,shares,224.0,23399,0.7090555487471621,0.0046954532714670785,1.385861140099051,0.2752825489058273,1.0
AAPL_2024-08-01,buy,shares,251.0,23399,0.7358477632883672,0.004872874619681092,1.4463041602621607,0.2821396937343924,1.0
AAPL_2024-08-01,buy,shares,299.0,46798,0.7834504910803564,0.005188105752610784,1.552191862374879,0.2961819688660528,1.0
AAPL_2024-08-01,buy,shares,355.0,23399,0.8391899097293152,0.005557219055662098,1.6757233988045415,0.3103767866573245,1.0
AAPL_2024-08-01,buy,shares,422.5,46798,0.9064483758854622,0.006002612911622671,1.8235195956355177,0.32846550024560667,1.0
AAPL_2024-08-01,buy,shares,501.0,23399,0.9839019876723102,0.006515520279027222,1.993252463635267,0.3460487357221407,1.0
AAPL_2024-08-01,buy,shares,596.4977881307033,46793,1.0762474988297808,0.007127043640258629,2.195330979584517,0.36741037866434756,0.9998931578272576
AAPL_2024-08-01,buy,shares,708.0,23394,1.1823390738814923,0.00782959513150898,2.427141367137278,0.3877518716178872,0.9997863156545151
