session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
INTC_2024-12-02,buy,x_over_depth,0.3882943897883098,48404,2.0637219387010797,0.006636762489306568,1.0000000000000042,0.24873968143329092,1.0
INTC_2024-12-02,buy,x_over_depth,0.4943096120085128,48397,2.0641174202331625,0.006638034325859797,1.0000000000000064,0.24965628860229008,1.0
INTC_2024-12-02,buy,x_over_depth,0.6292065723351128,48397,2.0639239445483084,0.0066374121237385945,1.0000000000000049,0.24921046059582455,1.0
INTC_2024-12-02,buy,x_over_depth,0.8008296525466525,48396,2.0635395247834296,0.006636175860932132,1.000000000000007,0.2481891355255246,1.0
INTC_2024-12-02,buy,x_over_depth,1.019334313010952,48397,2.2154042884036804,0.007124560632030056,1.074239056044169,0.30349637322454615,1.0
INTC_2024-12-02,buy,x_over_depth,1.297400442950018,48378,2.9908436069895723,0.009618310630909982,1.452732224294967,0.3624746332920186,0.9997528066742198
INTC_2024-12-02,buy,x_over_depth,1.651709744845058,48417,3.711974230492066,0.011937408268144933,1.8039169696923494,0.4219030543105725,0.9977427104042412
INTC_2024-12-02,buy,x_over_depth,2.1038181170755257,48397,4.418487192811716,0.014209496691783622,2.147974398369794,0.6333836196881478,0.9967913778563936
INTC_2024-12-02,buy,x_over_depth,2.6801368823763094,48397,5.229885880215538,0.01681888910625961,2.5427441671535194,0.9918833476410387,0.9955523525172449
INTC_2024-12-02,buy,x_over_depth,3.4149414766819093,48396,6.217087815233185,0.019993650516132368,3.0220674513048573,1.5156204670264168,0.9956212822207535
INTC_2024-12-02,buy,x_over_depth,4.353248770624123,48394,7.37362257519348,0.02371297256652195,3.5844081591811827,2.11602723989614,0.9931313626885809
INTC_2024-12-02,buy,x_over_depth,5.559441357417294,48400,8.716577985938915,0.02803180832036213,4.238901799559286,2.772610361733721,0.9828358958898603
INTC_2024-12-02,buy,x_over_depth,7.1410048760011415,48382,10.108929202673773,0.03250949698271285,4.923762950627586,3.3222083829574136,0.9415909047039975
INTC_2024-12-02,buy,x_over_depth,9.339717024216492,48413,11.535353896861913,0.03709676318688323,5.62866344168496,3.708112384175847,0.8568492789770432
INTC_2024-12-02,buy,x_over_depth,12.677509376576273,48392,13.043858650589272,0.041947992209907387,6.3811724292279095,4.095270321264535,0.7208920723702985
INTC_2024-12-02,buy,x_over_depth,18.865445334055693,48400,14.54494075162738,0.04677535058349214,7.142039721359499,4.49878989870233,0.33593349629703534
INTC_2024-12-02,buy,x_over_depth,122.92506399999453,48399,15.36743352764246,0.04942042068776125,7.581469952758525,5.218206311254547,0.0879317891835005
INTC_2024-12-02,sell,shares,1.5,46216,2.0641076289951092,0.006638002838031802,1.0002163752812823,0.25032048774084364,1.0
INTC_2024-12-02,sell,shares,3.5,46216,2.064989240512171,0.006640838029215677,1.0006491258438557,0.25689755023332445,1.0
INTC_2024-12-02,sell,shares,5.5,46216,2.06523296880078,0.006641621839637562,1.0007688534995016,0.2599182413837927,1.0
INTC_2024-12-02,sell,shares,7.5,46216,2.0654259565118123,0.006642242472474503,1.0008639555874155,0.26164084888679867,1.0
INTC_2024-12-02,sell,shares,9.5,46216,2.0655841843293743,0.00664275132031135,1.0009419537245343,0.2629227969658154,1.0
