sign,shares,n_fills,t_start,t_end,mid_start,mid_end
-1.0,35,4,25277.483055843,25361.569939106,43.38,43.325
1.0,100,1,25361.572277028,25361.572277028,43.315,43.34
-1.0,6,1,25452.650435501,25452.650435501,43.36,43.36
1.0,345,11,25524.161444109,26029.810288897,43.36,43.43
-1.0,12,5,26152.233255212,26512.59220745,43.445,43.43
1.0,1550,16,26532.464410609,26626.266038296,43.43,43.45
-1.0,10,3,26699.620735211,26942.522589123,43.455,43.44
1.0,197,6,27283.816980047,27312.038919699,43.455,43.475
-1.0,96,4,27403.04202547,27403.042032083,43.475,43.465
1.0,424,1,27403.042056555,27403.042056555,43.435,43.455
-1.0,10,1,27447.474439703,27447.474439703,43.46,43.455
1.0,68,7,27943.744783563,28031.553505049,43.47,43.49
-1.0,2,1,28047.372106698,28047.372106698,43.505,43.49
1.0,55,2,28173.814825454,28347.322745022,43.475,43.475
-1.0,68,6,28447.256886464,28447.256886464,43.47,43.465
1.0,100,2,28554.763302792,28563.455476715,43.445,43.46
-1.0,159,15,28683.159999038,28802.708419479,43.475,43.45
1.0,10,1,28880.685898282,28880.685898282,43.445,43.445
-1.0,185,19,28910.590811893,28965.387634805,43.445,43.43
1.0,67,2,28965.387858701,28974.298878359,43.405,43.43
-1.0,989,45,28978.483649909,29207.596604012,43.43,43.38
1.0,4,2,29233.83492537,29250.971421956,43.365,43.365
-1.0,18,4,29254.083383827,29330.064001503,43.365,43.355
1.0,10,2,29504.995927739,29513.547158796,43.345,43.355
-1.0,1735,62,29539.808485723,30296.112406878,43.36,43.295
1.0,563,10,30296.112464027,30615.557276201,43.275,43.335
-1.0,110,2,30619.25695546,30620.072876315,43.365,43.335
1.0,73,5,30642.237477494,30794.20052755,43.335,43.315
-1.0,335,11,30794.233234335,30883.490207326,43.34,43.33
1.0,20,6,31003.797911292,31170.015106154,43.335,43.385
-1.0,60,7,31170.067237452,31201.165435474,43.395,43.395
1.0,18,6,31249.246174938,31265.924773909,43.395,43.41
-1.0,977,25,31267.985269346,31570.292078668,43.425,43.37
1.0,1117,10,31780.003050202,31780.006788356,43.39,43.485
-1.0,1334,22,31780.007461205,31808.717952333,43.505,43.46
1.0,2,1,31821.09851633,31821.09851633,43.435,43.45
-1.0,330,5,31866.734230865,31874.851889067,43.475,43.47
1.0,1406,11,31882.947266477,31894.84534105,43.47,43.56
-1.0,124,3,31906.948424187,31914.959346092,43.57,43.57
1.0,120,4,31928.269808108,31949.537592123,43.54,43.485
-1.0,13,4,32058.148235309,32082.946690481,43.51,43.495
1.0,100,1,32089.224373275,32089.224373275,43.48,43.48
-1.0,147,2,32096.311973412,32101.158095947,43.48,43.475
1.0,28,1,32124.954481851,32124.954481851,43.465,43.48
-1.0,814,25,32125.723529825,32441.750799165,43.495,43.445
1.0,131,3,32498.423772188,32589.425817017,43.43,43.475
-1.0,2298,14,32623.862268098,32774.77937911,43.485,43.42
1.0,74,1,32798.409064511,32798.409064511,43.41,43.43
-1.0,304,20,32841.624815892,33199.214433542,43.43,43.4
1.0,93,4,33273.337731293,33365.278812524,43.405,43.435
-1.0,760,16,33561.201837029,33674.952015257,43.425,43.415
1.0,83,2,33689.566411683,33689.566411683,43.415,43.42
-1.0,299,7,33746.742492942,33833.116137931,43.42,43.38
1.0,69,1,33833.264962641,33833.264962641,43.38,43.395
-1.0,1447,45,33876.951983231,33920.034829554,43.41,43.375
1.0,6,2,33965.014028133,33966.1338362,43.395,43.415
-1.0,184,1,33969.252568993,33969.252568993,43.41,43.395
1.0,1780,6,33971.815990559,34040.040953096,43.375,43.395
-1.0,459,1,34050.023361155,34050.023361155,43.405,43.4
1.0,46,2,34050.023388699,34052.192792181,43.385,43.4
-1.0,346,7,34060.003612383,34070.022720999,43.4,43.305
1.0,10,2,34075.056701387,34079.160380375,43.31,43.32
-1.0,4520,72,34080.087889274,34080.087939734,43.32,43.235
1.0,882,10,34080.43132524,34080.957508916,43.165,43.165
-1.0,1601,36,34081.029617941,34081.029661478,43.165,43.105
1.0,2156,35,34081.030113047,34084.878847574,43.025,43.055
-1.0,6,2,34110.00429916,34110.00429916,43.045,43.04
1.0,5,2,34128.62631978,34128.970286101,43.05,43.085
-1.0,1128,2,34131.760624863,34131.760637238,43.13,43.085
1.0,1065,11,34143.541337645,34150.204260186,43.13,43.215
-1.0,5,1,34150.323901561,34150.323901561,43.24,43.185
1.0,3667,10,34151.400030963,34165.191013032,43.125,43.195
-1.0,5,1,34170.039511585,34170.039511585,43.19,43.16
1.0,23505,13,34175.216031633,34177.070042426,43.135,43.22
-1.0,50,5,34179.06025974,34193.020043832,43.22,43.16
1.0,196,5,34199.504256635,34199.875648575,43.16,43.2
-1.0,15,2,34199.959215346,34199.959215346,43.2,43.18
1.0,2,1,34200.265686983,34200.265686983,43.155,43.17
-1.0,1800,2,34200.265731395,34200.265744837,43.17,43.17
1.0,805,19,34200.26577607,34200.387974211,43.155,43.215
-1.0,1,1,34200.426841863,34200.426841863,43.205,43.2
1.0,162,10,34200.439197848,34200.533536679,43.19,43.21
-1.0,9,4,34200.535940922,34200.537407961,43.21,43.205
1.0,12,5,34200.537878414,34200.54655398,43.2,43.22
-1.0,1,1,34200.564803897,34200.564803897,43.22,43.215
1.0,19,1,34200.574433079,34200.574433079,43.195,43.21
-1.0,1,1,34200.607659261,34200.607659261,43.215,43.21
1.0,19,1,34200.607691596,34200.607691596,43.195,43.205
-1.0,27,3,34200.637417855,34200.637712796,43.22,43.205
1.0,2054,8,34200.787165187,34200.841579218,43.215,43.24
-1.0,100,1,34200.842773191,34200.842773191,43.245,43.24
1.0,100,1,34200.893566584,34200.893566584,43.235,43.24
-1.0,1,1,34200.908170034,34200.908170034,43.235,43.23
1.0,43,1,34200.956823496,34200.956823496,43.225,43.225
-1.0,25,1,34200.956904671,34200.956904671,43.235,43.23
1.0,70,4,34200.970001596,34200.989366144,43.22,43.24
-1.0,394,5,34201.187579244,34201.242026951,43.225,43.215
1.0,93,1,34201.254762328,34201.254762328,43.205,43.21
-1.0,52,1,34201.257504506,34201.257504506,43.215,43.215
1.0,130,4,34201.333924577,34201.373967042,43.21,43.22
-1.0,25,1,34201.374034725,34201.374034725,43.225,43.22
1.0,228,6,34201.374280249,34201.619199979,43.215,43.22
-1.0,1033,20,34201.620454242,34201.965202233,43.225,43.16
1.0,226,4,34201.987081868,34201.992342199,43.155,43.17
-1.0,2219,31,34202.198253977,34202.359577319,43.175,43.12
1.0,904,13,34202.493726868,34203.039647561,43.115,43.145
-1.0,35,3,34203.039829699,34203.040375658,43.145,43.13
1.0,80,4,34203.040450032,34203.19458486,43.125,43.14
-1.0,615,10,34203.291262467,34203.293067294,43.13,43.115
1.0,6,2,34203.294306211,34203.294306211,43.115,43.12
-1.0,3305,69,34203.469675296,34203.530060432,43.115,43.1
1.0,565,5,34203.531082442,34203.580316481,43.095,43.11
-1.0,106,2,34203.581171974,34203.581196006,43.115,43.11
1.0,473,9,34203.734061955,34204.331586542,43.105,43.15
-1.0,105,3,34204.331852768,34204.331852768,43.155,43.15
1.0,40,1,34204.3322627,34204.3322627,43.145,43.145
-1.0,100,1,34205.544879709,34205.544879709,43.145,43.14
1.0,632,22,34205.945306724,34207.993126517,43.13,43.21
-1.0,103,4,34208.581729439,34208.661691392,43.21,43.18
1.0,106,2,34208.661750009,34208.661791647,43.175,43.18
-1.0,101,2,34208.662191274,34208.662215784,43.185,43.18
1.0,595,17,34208.717966248,34210.051262687,43.185,43.21
-1.0,100,1,34210.051327386,34210.051327386,43.215,43.21
1.0,1,1,34210.051390517,34210.051390517,43.205,43.205
-1.0,100,2,34210.051396292,34210.051417088,43.205,43.2
1.0,303,6,34210.051597667,34210.051603715,43.195,43.2
-1.0,107,3,34210.051769754,34210.051769754,43.205,43.2
1.0,22,4,34210.051986061,34210.052082837,43.19,43.2
-1.0,200,3,34210.052213547,34210.052242684,43.205,43.205
1.0,6,1,34210.052426965,34210.052426965,43.2,43.2
-1.0,1,1,34210.052491118,34210.052491118,43.205,43.2
1.0,204,9,34210.053332008,34210.054778549,43.195,43.2
-1.0,200,2,34210.055276987,34210.055276987,43.205,43.205
1.0,1,1,34210.055924517,34210.055924517,43.195,43.2
-1.0,100,1,34210.055973124,34210.055973124,43.205,43.2
1.0,264,12,34210.056149171,34210.058800765,43.195,43.205
-1.0,119,4,34210.05912482,34210.05912482,43.205,43.2
1.0,510,18,34210.059403113,34212.06066448,43.195,43.22
-1.0,200,2,34212.061252803,34212.061275299,43.225,43.22
1.0,6,1,34212.061361476,34212.061361476,43.215,43.22
-1.0,206,3,34212.061411061,34212.061529046,43.225,43.22
1.0,1261,29,34213.196215346,34214.611602398,43.21,43.25
-1.0,314,6,34214.611891347,34214.612366197,43.255,43.24
1.0,629,12,34215.328598978,34215.329195654,43.23,43.245
-1.0,314,7,34215.329594868,34215.329594868,43.245,43.24
1.0,277,6,34215.356663254,34216.722887108,43.235,43.235
-1.0,107,2,34216.722962025,34216.722984484,43.235,43.23
1.0,1149,21,34216.731334563,34218.445398556,43.225,43.27
-1.0,100,1,34218.445490603,34218.445490603,43.27,43.27
1.0,63,1,34218.72792935,34218.72792935,43.265,43.27
-1.0,10,1,34219.991985125,34219.991985125,43.265,43.26
1.0,307,5,34219.992255487,34219.992354768,43.255,43.26
-1.0,112,3,34219.992775274,34219.992775274,43.255,43.255
1.0,1,1,34219.992826271,34219.992826271,43.255,43.255
-1.0,3,3,34220.031536592,34220.031860765,43.255,43.25
1.0,817,10,34220.032020074,34220.572260161,43.245,43.28
-1.0,14,1,34221.008511975,34221.008511975,43.275,43.27
1.0,469,8,34221.017820394,34221.822637145,43.265,43.29
-1.0,111,3,34221.822879702,34221.822927784,43.295,43.29
1.0,84,2,34222.018310888,34222.018346866,43.275,43.28
-1.0,101,2,34223.593594999,34223.593594999,43.27,43.265
1.0,815,8,34224.487014017,34224.487014017,43.26,43.27
-1.0,377,4,34225.414061353,34225.417917213,43.28,43.265
1.0,135,2,34225.531948911,34225.553855109,43.25,43.27
-1.0,2,2,34225.689925467,34225.690192678,43.28,43.27
1.0,201,6,34226.582197539,34227.64085857,43.265,43.265
-1.0,39,2,34227.640919176,34227.640934479,43.275,43.265
1.0,49,5,34228.498542996,34229.636955397,43.24,43.235
-1.0,449,12,34229.63702113,34229.784302201,43.24,43.22
1.0,609,10,34230.24510787,34231.263249364,43.215,43.23
-1.0,348,10,34231.263384564,34231.26416892,43.235,43.215
1.0,40,2,34231.277742625,34231.277742625,43.205,43.21
-1.0,206,3,34232.234470549,34232.866038718,43.21,43.19
1.0,114,3,34232.866065152,34234.462381537,43.185,43.195
-1.0,324,8,34234.539395855,34235.087160086,43.2,43.195
1.0,110,8,34236.047781423,34236.048134779,43.195,43.2
-1.0,325,15,34236.179972881,34237.318738236,43.2,43.16
1.0,751,10,34237.329674068,34242.769561425,43.155,43.15
-1.0,546,5,34242.771355826,34243.631409722,43.155,43.12
1.0,1719,31,34243.631872244,34251.090089484,43.115,43.185
-1.0,100,2,34251.313731939,34251.313754913,43.185,43.18
1.0,217,5,34251.897262007,34253.097549954,43.175,43.19
-1.0,16,2,34254.908308683,34254.908332998,43.195,43.19
1.0,400,4,34254.908755055,34254.909053892,43.185,43.19
-1.0,100,1,34255.038655913,34255.038655913,43.185,43.18
1.0,419,6,34256.097033697,34256.097033697,43.175,43.18
-1.0,108,2,34257.031992488,34257.031992488,43.185,43.18
1.0,318,6,34257.033589196,34257.033615847,43.175,43.18
-1.0,9,1,34257.034761623,34257.034761623,43.19,43.19
1.0,112,4,34257.59781315,34257.598038895,43.205,43.21
-1.0,517,5,34258.090670385,34258.090716209,43.245,43.24
1.0,207,5,34258.092939658,34258.593504559,43.235,43.245
-1.0,1,1,34258.594443235,34258.594443235,43.245,43.24
1.0,201,3,34258.710555705,34258.792748726,43.235,43.25
-1.0,2,2,34260.040859132,34261.26142053,43.25,43.23
1.0,408,8,34261.261741237,34261.261871196,43.225,43.23
-1.0,500,5,34261.446944979,34261.446944979,43.235,43.235
1.0,209,4,34261.44754581,34261.44754581,43.235,43.245
-1.0,5,1,34261.474995817,34261.474995817,43.235,43.235
1.0,44,2,34263.178273709,34263.178273709,43.235,43.24
-1.0,5,2,34263.962438434,34263.962438434,43.265,43.265
1.0,44,6,34264.408541481,34264.959846231,43.265,43.28
-1.0,31,2,34264.959895772,34264.95991779,43.285,43.28
1.0,120,4,34264.959935275,34264.960085896,43.275,43.275
-1.0,501,2,34265.358687311,34266.565851777,43.265,43.245
1.0,319,5,34266.622993008,34266.623009351,43.235,43.24
-1.0,206,4,34267.568762882,34268.635095567,43.25,43.23
1.0,140,3,34268.635742166,34268.635742166,43.225,43.23
-1.0,1938,8,34268.639704151,34270.031596562,43.235,43.21
1.0,1277,8,34270.031860638,34272.685890933,43.205,43.215
-1.0,27,2,34272.686326035,34272.686326035,43.22,43.22
1.0,380,6,34272.686415017,34273.613887148,43.225,43.265
-1.0,6,1,34274.211616935,34274.211616935,43.27,43.27
1.0,1141,21,34278.289922533,34281.688747517,43.27,43.315
-1.0,113,4,34281.689321871,34284.267109738,43.315,43.28
1.0,170,7,34284.267775141,34285.386029278,43.275,43.3
-1.0,155,5,34285.386268224,34288.568733548,43.305,43.275
1.0,100,1,34288.569275374,34288.569275374,43.265,43.265
-1.0,211,7,34288.569336504,34288.569515958,43.275,43.27
1.0,3,1,34288.569711106,34288.569711106,43.265,43.27
-1.0,108,5,34288.569933842,34288.632599281,43.275,43.25
1.0,221,4,34288.6328853,34289.211303113,43.245,43.25
-1.0,1243,21,34290.402145923,34290.783686076,43.26,43.245
1.0,52,2,34291.101777572,34291.101777572,43.245,43.25
-1.0,1,1,34291.647663312,34291.647663312,43.275,43.27
1.0,4,1,34291.966801011,34291.966801011,43.275,43.28
-1.0,1,1,34292.822909684,34292.822909684,43.29,43.285
1.0,13,4,34295.549511177,34295.54979872,43.28,43.29
-1.0,11,1,34295.549927872,34295.549927872,43.29,43.29
1.0,12,3,34295.550044814,34295.550054458,43.285,43.29
-1.0,28,4,34295.550294446,34295.55998371,43.295,43.28
1.0,450,12,34295.560836091,34295.626045246,43.275,43.3
-1.0,1,1,34295.644367844,34295.644367844,43.3,43.295
1.0,115,5,34295.644568009,34296.730158806,43.295,43.31
-1.0,5,1,34296.731286128,34296.731286128,43.315,43.315
1.0,638,10,34296.918382257,34297.889077073,43.31,43.33
-1.0,2,2,34299.240111181,34299.324814366,43.33,43.315
1.0,425,10,34300.039860545,34300.039928089,43.295,43.305
-1.0,312,3,34300.04001188,34300.04001188,43.305,43.3
1.0,96,1,34300.040037389,34300.040037389,43.305,43.305
-1.0,48,3,34300.040676364,34300.040676364,43.305,43.3
1.0,440,15,34301.330723533,34305.72481815,43.305,43.35
-1.0,2,2,34305.728713594,34305.832538473,43.355,43.34
1.0,131,9,34306.058248079,34308.258601576,43.34,43.37
-1.0,212,5,34308.258953502,34308.776395259,43.375,43.35
1.0,15,2,34309.868533812,34309.868533812,43.345,43.35
-1.0,1,1,34310.909844938,34310.909844938,43.355,43.355
1.0,100,2,34310.911493488,34310.911513625,43.345,43.35
-1.0,9,1,34310.911856906,34310.911856906,43.35,43.35
1.0,346,6,34311.511258741,34312.142465881,43.36,43.37
-1.0,701,5,34312.961852075,34312.961852075,43.37,43.365
1.0,14,2,34313.26045466,34315.184010096,43.355,43.37
-1.0,201,2,34315.679993742,34315.679993742,43.375,43.375
1.0,179,8,34315.68203147,34316.544797574,43.375,43.39
-1.0,235,6,34316.545402346,34316.640655974,43.395,43.38
1.0,5,1,34316.88803975,34316.88803975,43.375,43.38
-1.0,1,1,34316.925552052,34316.925552052,43.395,43.39
1.0,6522,23,34317.627090991,34320.101063188,43.39,43.4
-1.0,1,1,34320.328469551,34320.328469551,43.4,43.395
1.0,121,2,34320.32969788,34320.32969788,43.385,43.39
-1.0,492,4,34320.346684183,34321.26441398,43.395,43.38
1.0,4,1,34321.29053451,34321.29053451,43.375,43.38
-1.0,2883,39,34321.290906313,34322.830199224,43.385,43.3
1.0,191,4,34322.83026203,34322.830341595,43.295,43.305
-1.0,9,5,34323.049122497,34323.04962025,43.31,43.3
1.0,100,1,34323.049690711,34323.049690711,43.305,43.305
-1.0,203,6,34323.049840904,34323.183376172,43.31,43.28
1.0,112,2,34323.183426985,34323.18345282,43.275,43.28
-1.0,153,4,34323.183822401,34324.419428552,43.29,43.28
1.0,59,4,34324.771251456,34324.771316875,43.28,43.29
-1.0,10,4,34325.170449564,34326.181973669,43.3,43.29
1.0,217,4,34326.182023847,34326.559635827,43.285,43.3
-1.0,114,4,34327.188520023,34327.316191852,43.305,43.28
1.0,4,1,34327.323322616,34327.323322616,43.275,43.28
-1.0,101,3,34327.917870947,34327.918289237,43.29,43.28
1.0,100,1,34327.918338297,34327.918338297,43.28,43.28
-1.0,1,1,34327.91880503,34327.91880503,43.285,43.28
1.0,12,1,34327.919325781,34327.919325781,43.275,43.285
-1.0,113,3,34327.920507042,34327.920507042,43.29,43.285
1.0,5,2,34328.872298504,34328.872298504,43.29,43.295
-1.0,2,2,34329.82114801,34329.822021118,43.29,43.29
1.0,520,17,34329.836874787,34332.498666766,43.29,43.33
-1.0,101,2,34332.616626696,34332.616626696,43.34,43.335
1.0,1000,13,34334.448012713,34338.027110835,43.34,43.345
-1.0,885,9,34338.036942376,34338.118617774,43.35,43.34
1.0,100,1,34338.152310538,34338.152310538,43.335,43.34
-1.0,100,1,34338.152694755,34338.152694755,43.345,43.345
1.0,121,6,34340.406799002,34340.575552806,43.35,43.38
-1.0,4,4,34341.015352435,34341.116792329,43.38,43.35
1.0,100,1,34341.219294326,34341.219294326,43.345,43.345
-1.0,401,3,34344.164358422,34344.165897963,43.35,43.33
1.0,17,1,34344.175071383,34344.175071383,43.325,43.33
-1.0,201,2,34345.026476383,34345.026476383,43.34,43.335
1.0,261,7,34345.112757247,34346.683440465,43.32,43.34
-1.0,1204,15,34347.433392366,34348.557485267,43.34,43.31
1.0,113,2,34348.55777321,34348.55777321,43.305,43.31
-1.0,115,4,34348.86126815,34349.001602222,43.32,43.315
1.0,487,10,34353.248516913,34354.706716156,43.31,43.33
-1.0,602,10,34355.241418436,34355.247330251,43.335,43.32
1.0,386,6,34355.247554923,34355.289232757,43.315,43.325
-1.0,200,2,34355.290752775,34355.290752775,43.33,43.33
1.0,46,7,34356.341251885,34357.263794755,43.33,43.35
-1.0,201,2,34357.367382228,34357.367382228,43.35,43.345
1.0,121,5,34357.367506236,34358.136132508,43.345,43.37
-1.0,1,1,34358.566379782,34358.566379782,43.37,43.365
1.0,301,6,34358.566489166,34358.929319771,43.36,43.37
-1.0,101,2,34358.929341799,34358.929341799,43.375,43.375
1.0,36,2,34358.929475692,34358.929475692,43.365,43.37
-1.0,1,1,34359.195705964,34359.195705964,43.375,43.37
1.0,143,3,34359.195861366,34359.195861366,43.365,43.37
-1.0,14,2,34359.311879554,34359.311879554,43.375,43.37
1.0,310,9,34360.539189857,34361.984160402,43.37,43.38
-1.0,103,5,34361.984567215,34362.090363929,43.385,43.37
1.0,100,1,34362.091040887,34362.091040887,43.375,43.375
-1.0,803,7,34362.091542813,34362.126212996,43.375,43.36
1.0,88,1,34363.538840471,34363.538840471,43.35,43.355
-1.0,447,7,34363.540125512,34363.875065188,43.37,43.36
1.0,251,6,34365.868487736,34365.868861397,43.345,43.355
-1.0,800,4,34367.640242032,34367.663505294,43.355,43.33
1.0,212,7,34368.39816426,34368.425861401,43.31,43.33
-1.0,201,3,34369.426837716,34369.628024604,43.33,43.325
1.0,7,3,34369.630723232,34369.630723232,43.325,43.33
-1.0,414,7,34369.631101598,34369.63111359,43.335,43.33
1.0,200,1,34370.908248903,34370.908248903,43.325,43.33
-1.0,5,1,34370.908877368,34370.908877368,43.335,43.335
1.0,22,3,34371.76721384,34371.76721384,43.335,43.34
-1.0,1,1,34372.390119236,34372.390119236,43.335,43.33
1.0,188,8,34373.61904719,34374.264265545,43.33,43.35
-1.0,302,5,34374.846957283,34374.854068556,43.355,43.345
1.0,44,2,34379.376240431,34379.376240431,43.34,43.345
-1.0,1,1,34379.545642312,34379.545642312,43.355,43.35
1.0,29,3,34380.712004396,34380.712036974,43.345,43.35
-1.0,303,7,34380.712384471,34380.713205752,43.36,43.34
1.0,14,1,34380.71348349,34380.71348349,43.335,43.34
-1.0,710,14,34380.713643289,34381.859217818,43.35,43.3
1.0,599,8,34381.909723151,34382.869563972,43.285,43.28
-1.0,168,4,34382.871088793,34383.455772067,43.285,43.27
1.0,453,12,34384.166714483,34387.680840331,43.265,43.3
-1.0,25,2,34388.094029628,34388.321008794,43.315,43.3
1.0,117,3,34389.209372968,34389.209372968,43.305,43.31
-1.0,6,1,34389.21915516,34389.21915516,43.315,43.31
1.0,215,4,34389.220814688,34389.220814688,43.305,43.31
-1.0,157,14,34391.819774673,34391.877945287,43.32,43.27
1.0,54,2,34391.878180227,34391.888774196,43.265,43.275
-1.0,605,12,34391.898586136,34393.500450659,43.275,43.27
1.0,114,2,34393.50068297,34393.50068297,43.265,43.27
-1.0,42,4,34393.50288508,34399.301061745,43.28,43.275
1.0,14,2,34401.018860629,34401.018860629,43.27,43.275
-1.0,6,2,34401.021147076,34401.021147076,43.285,43.28
1.0,200,6,34401.038178124,34401.039384655,43.27,43.285
-1.0,54,4,34401.05586185,34401.256020854,43.285,43.27
1.0,55,2,34403.758513457,34403.758513457,43.265,43.27
-1.0,1290,10,34403.778968778,34404.33668616,43.275,43.265
1.0,457,14,34405.330602522,34405.34830742,43.255,43.28
-1.0,101,2,34405.68275196,34405.68275196,43.28,43.275
1.0,100,2,34405.782908414,34405.78293514,43.265,43.27
-1.0,101,5,34409.017035903,34409.017075505,43.27,43.265
1.0,339,10,34410.083572348,34411.419431097,43.26,43.29
-1.0,9,1,34411.420341428,34411.420341428,43.295,43.295
1.0,44,2,34412.593192831,34412.593192831,43.295,43.3
-1.0,1,1,34412.814976183,34412.814976183,43.305,43.3
1.0,215,3,34413.150640545,34413.150640545,43.29,43.295
-1.0,14,1,34413.150904785,34413.150904785,43.3,43.3
1.0,186,1,34413.15133252,34413.15133252,43.295,43.3
-1.0,200,3,34413.151452379,34413.151452379,43.305,43.305
1.0,220,5,34413.272465284,34413.272500626,43.29,43.3
-1.0,201,3,34413.272777368,34413.272799014,43.305,43.3
1.0,201,4,34413.272953805,34413.272969199,43.295,43.3
-1.0,17,2,34413.731679523,34413.73171808,43.315,43.31
1.0,262,7,34415.940715152,34417.834514787,43.305,43.33
-1.0,1276,10,34417.930042885,34420.942594251,43.335,43.3
1.0,100,1,34420.9426383,34420.9426383,43.295,43.3
-1.0,101,4,34420.943045057,34420.943360579,43.305,43.3
1.0,17,1,34421.656878976,34421.656878976,43.295,43.3
-1.0,1,1,34422.405371999,34422.405371999,43.315,43.31
1.0,5,1,34422.567418357,34422.567418357,43.305,43.31
-1.0,114,3,34422.567480201,34422.567486301,43.315,43.31
1.0,322,6,34422.568715614,34422.568715614,43.305,43.31
-1.0,14,3,34422.855452055,34422.855452055,43.315,43.31
1.0,205,5,34423.152137275,34427.965423513,43.305,43.32
-1.0,300,4,34427.967992508,34427.968017229,43.335,43.33
1.0,676,21,34428.698510652,34431.17585109,43.33,43.38
-1.0,100,1,34431.311674868,34431.311674868,43.385,43.38
1.0,100,1,34431.312347835,34431.312347835,43.375,43.38
-1.0,9,1,34431.514940377,34431.514940377,43.385,43.385
1.0,100,1,34431.515181215,34431.515181215,43.38,43.38
-1.0,5,1,34431.517356464,34431.517356464,43.38,43.38
1.0,101,2,34432.240669524,34432.240669524,43.385,43.39
-1.0,200,2,34432.241674794,34432.241674794,43.395,43.39
1.0,520,8,34432.59922974,34436.569079008,43.385,43.39
-1.0,5,1,34436.570875151,34436.570875151,43.39,43.39
1.0,101,3,34437.229949356,34437.373400491,43.385,43.39
-1.0,1207,18,34438.604007359,34439.732579904,43.385,43.34
1.0,200,2,34439.73304044,34439.73304044,43.335,43.34
-1.0,215,4,34439.798327517,34439.798327517,43.345,43.34
1.0,114,2,34439.79857102,34439.798781416,43.34,43.34
-1.0,201,3,34439.799122063,34439.799122063,43.345,43.34
1.0,115,3,34439.799181865,34439.799243867,43.335,43.34
-1.0,242,5,34439.79930026,34439.799456845,43.34,43.335
1.0,29,2,34439.799608096,34439.799608096,43.335,43.34
