sign,shares,n_fills,t_start,t_end,mid_start,mid_end
-1.0,42,8,34258.399449379,34258.492477897,422.175,422.09
1.0,374,20,34259.530778802,34263.157067884,422.055,422.375
-1.0,78,1,34263.157155364,34263.157155364,422.385,422.36
1.0,15,2,34263.157702373,34263.157724816,422.385,422.385
-1.0,376,17,34263.15780767,34266.221569281,422.385,422.115
1.0,30,3,34267.077090245,34267.07710361,422.125,422.13
-1.0,6,1,34267.077111395,34267.077111395,422.13,422.09
1.0,23,1,34267.077125389,34267.077125389,422.09,422.095
-1.0,9,1,34267.080417659,34267.080417659,422.145,422.105
1.0,4,1,34268.320732933,34268.320732933,422.025,422.095
-1.0,41,5,34269.559359502,34269.561284387,422.03,421.955
1.0,482,17,34270.033360903,34272.48604113,421.91,422.08
-1.0,551,5,34275.439230189,34275.440039703,422.045,421.96
1.0,5,1,34279.437299177,34279.437299177,421.91,421.935
-1.0,25,1,34279.438562714,34279.438562714,421.945,421.935
1.0,400,3,34283.489377747,34283.506465702,421.93,421.96
-1.0,100,7,34284.751246422,34287.141135522,421.96,421.915
1.0,576,11,34287.36717501,34295.925136066,421.88,421.925
-1.0,907,30,34296.631886208,34298.572284644,421.945,421.635
1.0,6153,93,34301.334323493,34307.988269247,421.67,422.605
-1.0,6,1,34309.595169168,34309.595169168,422.615,422.575
1.0,1613,99,34309.880666,34310.033298484,422.54,422.795
-1.0,100,2,34311.650847435,34311.650876168,422.75,422.58
1.0,3309,131,34311.651441272,34312.79304302,422.56,423.075
-1.0,101,2,34313.648982976,34313.650166561,423.065,423.045
1.0,127,9,34315.489247564,34315.489546243,423.045,423.145
-1.0,134,7,34316.312234259,34317.562948304,423.14,423.0
1.0,4873,173,34321.236107938,34323.891137945,422.965,423.5
-1.0,100,2,34323.892464285,34323.892527871,423.51,423.5
1.0,63,2,34323.897623398,34323.909195744,423.39,423.51
-1.0,14,2,34324.280321296,34328.208894755,423.47,423.355
1.0,1418,34,34328.401914501,34330.087614953,423.355,423.535
-1.0,33,3,34330.111369419,34330.111760034,423.51,423.415
1.0,949,22,34330.168647774,34332.076702546,423.455,423.63
-1.0,85,3,34332.077387571,34332.077431136,423.69,423.665
1.0,341,9,34332.986216636,34337.607888733,423.665,423.765
-1.0,190,6,34337.844735995,34337.845569609,423.825,423.765
1.0,25,1,34337.846185366,34337.846185366,423.73,423.745
-1.0,123,5,34338.168109838,34338.169183542,423.715,423.62
1.0,15,2,34338.877392284,34338.877459841,423.66,423.695
-1.0,104,7,34339.145857738,34344.000117988,423.74,423.47
1.0,118,5,34355.659533234,34355.659729446,423.405,423.44
-1.0,655,15,34355.901684096,34360.890047834,423.405,423.045
1.0,153,1,34360.89776382,34360.89776382,422.965,423.04
-1.0,100,1,34362.155383494,34362.155383494,423.005,423.0
1.0,10,1,34362.155581897,34362.155581897,422.955,422.995
-1.0,300,6,34362.679425142,34362.67946588,422.985,422.895
1.0,60,6,34363.427891933,34366.121793814,422.88,423.005
-1.0,2,1,34367.901887057,34367.901887057,423.02,422.96
1.0,542,12,34369.0072823,34373.095070497,422.94,423.13
-1.0,100,3,34373.535805704,34373.53581092,423.165,423.13
1.0,44,2,34375.561789025,34375.562146449,423.06,423.135
-1.0,529,13,34375.562203698,34378.044149035,423.185,422.865
1.0,100,3,34380.288846309,34380.288888633,422.87,422.92
-1.0,101,3,34380.792499057,34382.274336657,422.96,422.95
1.0,147,5,34382.746355595,34382.746399933,422.95,422.99
-1.0,6,2,34383.826742413,34384.515126252,423.055,423.015
1.0,220,4,34385.045980988,34385.492822623,423.02,423.09
-1.0,230,8,34386.827058062,34388.524556151,423.085,422.805
1.0,100,2,34390.021191,34390.021220323,422.79,422.83
-1.0,240,6,34390.737637648,34390.737766924,422.795,422.75
1.0,4,2,34392.815984842,34393.517290191,422.75,422.855
-1.0,200,3,34393.517789902,34393.5178183,422.89,422.815
1.0,1169,7,34395.343181077,34396.054160381,422.795,422.905
-1.0,218,8,34397.812925631,34398.871094421,422.935,422.88
1.0,495,10,34400.355891553,34400.356893931,422.905,422.975
-1.0,1,1,34404.385598602,34404.385598602,422.985,422.98
1.0,261,4,34404.412762134,34406.53490655,422.985,423.055
-1.0,23,3,34408.077784019,34408.286809326,423.165,423.165
1.0,5,2,34408.740961617,34408.74098281,423.17,423.195
-1.0,14,1,34409.359507501,34409.359507501,423.24,423.24
1.0,37,3,34409.364380501,34410.532987989,423.24,423.29
-1.0,185,9,34412.114617728,34413.794615357,423.295,423.15
1.0,688,15,34414.908606699,34423.916806295,423.16,423.565
-1.0,20,3,34424.34947588,34426.45871727,423.625,423.58
1.0,752,11,34427.701552015,34431.91513769,423.54,423.75
-1.0,10,3,34431.956118644,34431.964363062,423.775,423.77
1.0,356,11,34431.96440999,34431.97856115,423.765,423.895
-1.0,10,2,34433.197166233,34433.197179904,423.955,423.96
1.0,5,1,34433.197260533,34433.197260533,423.895,423.93
-1.0,835,8,34433.954092872,34434.258205202,423.95,423.925
1.0,2309,83,34434.258295577,34435.231045046,423.9,424.025
-1.0,820,5,34435.268338399,34435.291194538,424.045,424.035
1.0,50,1,34435.324001839,34435.324001839,424.04,424.045
-1.0,307,5,34435.571888083,34436.210137142,424.045,424.0
1.0,330,10,34436.210864262,34437.175439768,424.0,424.175
-1.0,310,4,34437.301272579,34437.732056969,424.23,424.2
1.0,61,3,34438.739320313,34438.739352298,424.21,424.305
-1.0,117,4,34438.739372464,34438.739395388,424.305,424.265
1.0,200,2,34439.896157371,34439.910682122,424.305,424.325
-1.0,461,2,34439.915725862,34439.915725862,424.365,424.36
1.0,969,15,34440.216461372,34440.475806409,424.36,424.48
-1.0,1016,18,34440.496603303,34442.173368387,424.55,424.4
1.0,491,8,34444.974848408,34446.02178784,424.44,424.48
-1.0,341,9,34446.898211358,34448.10074474,424.475,424.385
1.0,10,1,34449.635869077,34449.635869077,424.385,424.45
-1.0,288,16,34451.165431708,34457.193927161,424.53,424.31
1.0,534,15,34457.787020307,34462.469409421,424.315,424.675
-1.0,193,16,34463.4234533,34470.008988631,424.705,424.475
1.0,358,7,34471.098232887,34471.099513997,424.42,424.515
-1.0,640,8,34475.952131142,34475.952289185,424.565,424.51
1.0,45,3,34478.383985684,34478.384344101,424.505,424.51
-1.0,10,1,34478.384411387,34478.384411387,424.575,424.515
1.0,233,11,34478.385086043,34480.585448711,424.515,424.625
-1.0,292,19,34481.387594097,34487.430103779,424.695,424.615
1.0,12,3,34487.710440976,34487.710502187,424.58,424.615
-1.0,91,13,34488.017916842,34492.320136533,424.61,424.605
1.0,200,4,34493.01035474,34493.01035474,424.61,424.65
-1.0,30,5,34493.374591583,34494.509588865,424.665,424.585
1.0,99,4,34494.50965963,34495.364856358,424.535,424.65
-1.0,24,4,34495.400688608,34497.287488951,424.67,424.61
1.0,186,3,34497.808968873,34499.344376198,424.59,424.635
-1.0,27,4,34499.344886505,34499.367866037,424.635,424.56
1.0,5,1,34499.394196875,34499.394196875,424.565,424.585
-1.0,601,27,34501.316445736,34505.855004672,424.645,424.375
1.0,21,3,34506.640095988,34506.64021477,424.35,424.445
-1.0,5,1,34506.640295986,34506.640295986,424.5,424.455
1.0,10,1,34507.0962525,34507.0962525,424.49,424.505
-1.0,8,2,34507.219985429,34507.220280919,424.565,424.515
1.0,170,3,34508.043596811,34508.043673583,424.54,424.605
-1.0,525,4,34508.174622937,34509.507816733,424.62,424.5
1.0,30,4,34509.56840543,34510.770531157,424.48,424.505
-1.0,106,5,34511.17525973,34512.736210423,424.555,424.415
1.0,206,5,34516.732185306,34518.361375736,424.405,424.465
-1.0,400,2,34520.251397979,34520.251418809,424.53,424.525
1.0,13,4,34520.252973242,34523.535682473,424.505,424.625
-1.0,903,17,34524.679122331,34533.265099847,424.675,424.46
1.0,10,2,34535.735172104,34535.735192502,424.405,424.41
-1.0,163,9,34535.738241627,34535.739284052,424.415,424.32
1.0,10,1,34536.561108521,34536.561108521,424.315,424.32
-1.0,13,1,34536.911179262,34536.911179262,424.315,424.315
1.0,10,2,34536.946943619,34536.94729843,424.305,424.31
-1.0,282,7,34539.150816991,34539.151301624,424.305,424.215
1.0,50,7,34539.842499931,34542.205365594,424.215,424.3
-1.0,412,12,34544.525156237,34548.629215423,424.34,424.11
1.0,344,13,34550.99906876,34554.057998157,424.12,424.285
-1.0,83,4,34554.858959151,34554.859069903,424.285,424.285
1.0,45,3,34556.720586682,34557.575734847,424.3,424.345
-1.0,63,11,34559.393072307,34560.890506089,424.29,424.08
1.0,102,1,34560.890527378,34560.890527378,424.08,424.135
-1.0,68,2,34560.891133183,34560.891142383,424.145,424.09
1.0,110,3,34560.903168328,34560.926075147,424.06,424.135
-1.0,891,18,34566.446596879,34571.346039492,424.15,424.12
1.0,10,1,34571.346056906,34571.346056906,424.12,424.14
-1.0,3,1,34571.674724779,34571.674724779,424.155,424.14
1.0,325,7,34571.776446389,34573.913394129,424.135,424.285
-1.0,524,13,34578.238510491,34581.719906358,424.315,424.195
1.0,160,4,34582.791498253,34585.585913856,424.16,424.265
-1.0,20,1,34585.614578715,34585.614578715,424.29,424.29
1.0,123,3,34586.682553341,34586.682583141,424.3,424.325
-1.0,200,2,34586.692896269,34586.692915882,424.355,424.32
1.0,697,17,34587.724094288,34588.417671448,424.33,424.59
-1.0,710,21,34589.787883352,34599.148831718,424.6,424.58
1.0,45,2,34599.172391543,34599.172391543,424.585,424.6
-1.0,320,22,34599.467407911,34604.99947159,424.62,424.565
1.0,5,1,34604.99949498,34604.99949498,424.565,424.565
-1.0,4,1,34604.999516399,34604.999516399,424.565,424.55
1.0,247,6,34604.999851026,34605.194786459,424.55,424.58
-1.0,35,3,34605.19481028,34605.19481028,424.58,424.58
1.0,79,1,34605.19481028,34605.19481028,424.58,424.6
-1.0,241,18,34607.539076824,34616.439709045,424.6,424.56
1.0,234,9,34616.606419087,34616.629537271,424.59,424.72
-1.0,120,4,34616.629608288,34616.629668959,424.735,424.72
1.0,22,2,34616.629692274,34616.629692274,424.675,424.72
-1.0,411,9,34616.629779416,34616.630321345,424.74,424.61
1.0,282,7,34616.804238211,34618.478106596,424.63,424.695
-1.0,534,30,34619.510903394,34624.148202152,424.68,424.445
1.0,111,4,34625.745506944,34628.029949478,424.46,424.53
-1.0,56,4,34628.030018642,34635.216871841,424.555,424.465
1.0,182,3,34637.936705048,34637.936705048,424.455,424.475
-1.0,204,3,34637.981697166,34639.478590727,424.545,424.51
1.0,50,1,34641.989278076,34641.989278076,424.48,424.51
-1.0,4,2,34642.272421109,34642.272434759,424.525,424.53
1.0,311,7,34643.67249781,34643.673071122,424.53,424.6
-1.0,1101,35,34644.999576603,34664.38646749,424.645,424.395
1.0,131,5,34668.362629606,34668.362659782,424.425,424.445
-1.0,117,4,34668.4775505,34669.329496569,424.48,424.415
1.0,15,2,34673.13288113,34673.13288113,424.405,424.43
-1.0,500,7,34673.133793453,34673.136407841,424.47,424.39
1.0,125,4,34673.136898922,34673.137205834,424.395,424.41
-1.0,400,9,34673.138304206,34673.142099694,424.465,424.41
1.0,2,1,34673.561198223,34673.561198223,424.415,424.415
-1.0,303,9,34674.271564164,34674.735147983,424.445,424.39
1.0,1309,23,34677.690035913,34677.92476938,424.42,424.74
-1.0,10,1,34677.924892932,34677.924892932,424.77,424.74
1.0,167,8,34677.930843699,34677.931444288,424.77,424.79
-1.0,344,11,34677.931508564,34679.193470376,424.805,424.78
1.0,68,3,34679.464607976,34679.464607976,424.785,424.805
-1.0,704,9,34679.778453546,34680.491861159,424.85,424.82
1.0,110,3,34682.187379319,34682.187401853,424.825,424.855
-1.0,10,1,34682.189415859,34682.189415859,424.865,424.86
1.0,1196,13,34682.196059276,34684.583270754,424.845,424.945
-1.0,6,1,34684.583276528,34684.583276528,424.945,424.945
1.0,1,1,34684.583285477,34684.583285477,424.945,424.945
-1.0,4,1,34684.583287996,34684.583287996,424.945,424.94
1.0,20147,291,34684.583292071,34684.585813195,424.94,425.04
-1.0,70,2,34684.586344859,34684.586515541,425.075,424.975
1.0,1350,15,34684.595129948,34684.629026459,425.075,425.21
-1.0,224,6,34684.629292158,34684.651136052,425.215,425.165
1.0,102,3,34684.659047524,34684.669535928,425.18,425.18
-1.0,1590,11,34684.778527556,34685.303607843,425.215,425.005
1.0,793,18,34687.314171858,34688.027667777,424.98,425.155
-1.0,462,7,34688.027748518,34688.039662823,425.165,425.015
1.0,567,4,34688.039677233,34688.040030971,425.015,425.105
-1.0,752,11,34688.046233582,34693.21793599,425.15,425.16
1.0,1,1,34693.243847679,34693.243847679,425.19,425.225
-1.0,314,4,34694.968378753,34698.44184004,425.225,425.09
1.0,374,19,34698.442461325,34702.841157768,425.09,425.45
-1.0,108,2,34702.844916672,34703.140528935,425.475,425.44
1.0,594,11,34703.824937147,34703.829146643,425.465,425.505
-1.0,119,5,34703.851934465,34705.320148599,425.525,425.39
1.0,26,5,34705.497797165,34710.202307116,425.355,425.505
-1.0,635,15,34710.202317641,34713.004897176,425.505,425.34
1.0,20,2,34713.548673669,34713.548673669,425.37,425.375
-1.0,100,2,34713.548723756,34713.548736758,425.415,425.375
1.0,111,4,34713.550007801,34713.550385841,425.345,425.385
-1.0,103,7,34717.501156687,34717.701807243,425.42,425.29
1.0,65,3,34719.427641473,34719.427783527,425.27,425.34
-1.0,576,15,34727.447388766,34727.454375447,425.33,425.185
1.0,799,8,34727.479167476,34735.038073732,425.17,425.39
-1.0,110,5,34735.06716382,34735.067261658,425.44,425.425
1.0,1,1,34737.551295025,34737.551295025,425.425,425.43
-1.0,289,12,34737.551842182,34740.131221284,425.44,425.365
1.0,1,1,34740.440370786,34740.440370786,425.325,425.375
-1.0,86,3,34740.727691393,34744.571428573,425.415,425.355
1.0,12,3,34745.717048009,34746.642012317,425.35,425.385
-1.0,309,12,34751.853787664,34751.855418418,425.345,425.305
1.0,80,1,34756.483989035,34756.483989035,425.32,425.32
-1.0,572,11,34756.69975806,34760.071063267,425.325,425.085
1.0,626,19,34760.762817028,34770.919979589,425.085,425.275
-1.0,216,6,34773.830651242,34777.940547165,425.285,425.2
1.0,10,1,34777.940648097,34777.940648097,425.19,425.205
-1.0,107,6,34779.72790157,34779.850430968,425.195,425.11
1.0,301,8,34780.104911226,34780.939515669,425.11,425.16
-1.0,410,2,34780.939536909,34780.939542485,425.22,425.16
1.0,111,3,34780.942411277,34780.942411277,425.165,425.18
-1.0,200,3,34780.943928239,34780.951329838,425.24,425.17
1.0,61,3,34781.334668029,34781.33477825,425.16,425.215
-1.0,833,16,34784.337582962,34786.513390361,425.28,424.98
1.0,20,2,34786.727109112,34786.727334178,424.98,425.075
-1.0,40,6,34787.470132789,34794.809010194,425.045,424.9
1.0,944,4,34794.809030825,34795.626796624,424.845,424.93
-1.0,2,1,34795.731871487,34795.731871487,424.98,424.935
1.0,19,2,34797.55349054,34797.55349054,424.94,424.97
-1.0,240,9,34798.522087811,34800.048788649,425.005,424.815
1.0,302,6,34802.819237703,34803.82546734,424.75,424.845
-1.0,5,1,34804.479528305,34804.479528305,424.865,424.815
1.0,521,11,34804.479727937,34810.314677808,424.82,425.095
-1.0,225,3,34811.022460624,34811.022460624,425.095,425.085
1.0,25,1,34811.022489949,34811.022489949,424.995,425.085
-1.0,17,4,34815.353574693,34826.504270921,425.065,424.98
