sign,shares,n_fills,t_start,t_end,mid_start,mid_end
1.0,51,3,31465.967739611,31473.144355053,192.885,192.885
-1.0,50,1,31486.305871299,31486.305871299,192.885,192.885
1.0,50,1,31490.370726446,31490.370726446,192.885,192.885
-1.0,50,2,31500.112504611,31500.112504611,192.89,192.89
1.0,47,8,31620.967990561,31738.062942024,192.895,192.94
-1.0,27,1,31738.062965665,31738.062965665,192.95,192.945
1.0,837,16,31759.184112872,31776.979418017,192.935,192.945
-1.0,1,1,31787.920279643,31787.920279643,192.945,192.94
1.0,294,6,31801.540493722,31801.545431573,192.915,192.955
-1.0,1,1,31822.929010231,31822.929010231,192.93,192.925
1.0,524,9,31857.933224458,31863.991558914,192.915,192.935
-1.0,457,13,31900.09473264,31905.47994458,192.95,192.885
1.0,50,1,31913.135024128,31913.135024128,192.885,192.885
-1.0,351,5,31923.794226564,31929.864463889,192.885,192.88
1.0,50,1,31946.299739492,31946.299739492,192.885,192.885
-1.0,440,6,31958.723064279,31996.815953585,192.89,192.885
1.0,2,2,32025.298652644,32042.608658907,192.885,192.885
-1.0,130,3,32065.513781836,32065.513810026,192.885,192.885
1.0,59,3,32084.03799652,32107.541248544,192.885,192.895
-1.0,5,1,32126.171364791,32126.171364791,192.885,192.885
1.0,102,1,32161.658349307,32161.658349307,192.885,192.89
-1.0,135,2,32163.569255403,32163.569255403,192.89,192.89
1.0,20,2,32228.628107526,32233.722976557,192.895,192.915
-1.0,473,13,32241.059603903,32355.921274427,192.915,192.86
1.0,7650,4,32355.92135954,32355.923060732,192.86,192.87
-1.0,128,12,32378.790145488,32388.599281342,192.85,192.815
1.0,295,1,32391.49546447,32391.49546447,192.81,192.81
-1.0,30,5,32402.650987189,32402.69641897,192.805,192.785
1.0,4,1,32433.450450676,32433.450450676,192.785,192.785
-1.0,100,1,32437.592311826,32437.592311826,192.775,192.76
1.0,271,8,32450.999181028,32466.699377976,192.76,192.76
-1.0,13,4,32470.800508136,32471.230503497,192.76,192.735
1.0,1115,13,32495.789888317,32642.321003956,192.735,192.865
-1.0,2,2,32656.769942782,32737.410430174,192.895,192.83
1.0,2,1,32747.812683971,32747.812683971,192.82,192.83
-1.0,162,9,32758.294474838,32843.487667582,192.83,192.735
1.0,45,4,32883.832727023,32895.17591076,192.745,192.77
-1.0,1,1,32907.395779574,32907.395779574,192.77,192.76
1.0,241,15,32915.374895166,32985.769750318,192.74,192.84
-1.0,41,2,33003.64472784,33017.900406162,192.86,192.875
1.0,9,1,33018.464200858,33018.464200858,192.875,192.9
-1.0,100,3,33018.464435605,33117.841596542,192.915,192.885
1.0,2,1,33279.820451256,33279.820451256,192.87,192.88
-1.0,295,6,33293.396735141,33293.397249726,192.885,192.86
1.0,49,2,33306.043135607,33311.278451263,192.86,192.875
-1.0,583,7,33323.391575169,33331.629606339,192.865,192.795
1.0,459,10,33368.442037502,33373.920430612,192.76,192.84
-1.0,1,1,33393.806505429,33393.806505429,192.845,192.805
1.0,1,1,33438.835442844,33438.835442844,192.825,192.835
-1.0,193,8,33466.690018006,33471.229000821,192.84,192.795
1.0,40,6,33497.494179797,33497.494980998,192.8,192.87
-1.0,125,2,33507.69038745,33530.653108275,192.89,192.885
1.0,7,2,33545.152003322,33545.152003322,192.89,192.905
-1.0,443,7,33556.503037801,33572.833121564,192.91,192.855
1.0,123,1,33588.26134062,33588.26134062,192.875,192.88
-1.0,77,4,33588.826258777,33626.260589524,192.885,192.88
1.0,50,1,33664.09793038,33664.09793038,192.875,192.88
-1.0,284,6,33668.316707503,33673.210391044,192.88,192.85
1.0,808,13,33696.886360254,33721.409056151,192.865,192.885
-1.0,10,1,33734.757810058,33734.757810058,192.925,192.9
1.0,1121,22,33737.630858642,33823.722742781,192.9,192.955
-1.0,100,1,33832.755978629,33832.755978629,192.96,192.95
1.0,31,2,33900.09551159,33900.095535163,192.96,192.975
-1.0,4009,14,33900.140203829,33900.140222028,192.96,192.85
1.0,82,3,33900.140245666,33900.140298812,192.795,192.785
-1.0,517,14,33900.140556533,33900.140564055,192.785,192.74
1.0,721,7,33900.140861747,33900.140861747,192.715,192.72
-1.0,50,2,33900.14095651,33900.14095651,192.775,192.745
1.0,564,9,33900.140960131,33900.145027007,192.745,192.685
-1.0,100,2,33900.198878643,33900.198878643,192.745,192.745
1.0,1143,11,33900.388632547,33905.015527816,192.745,192.865
-1.0,1,1,33910.014170611,33910.014170611,192.88,192.87
1.0,51,2,33910.038491519,33913.529081629,192.84,192.905
-1.0,513,11,33920.031774833,33940.027532733,192.885,192.705
1.0,1,1,33942.08311254,33942.08311254,192.75,192.81
-1.0,501,7,33945.671202291,33954.51765044,192.875,192.68
1.0,621,7,33954.95903706,33969.380856848,192.675,192.685
-1.0,1022,21,33990.034452494,33990.034472629,192.71,192.64
1.0,228,5,33991.886072689,33997.751350937,192.58,192.655
-1.0,1284,15,34000.031769825,34000.098592034,192.655,192.575
1.0,1090,11,34010.008807735,34010.009268122,192.6,192.635
-1.0,50,1,34010.009268122,34010.009268122,192.635,192.635
1.0,85,3,34010.009271399,34029.217550195,192.635,192.59
-1.0,2,1,34030.112127926,34030.112127926,192.625,192.59
1.0,215,6,34031.932109352,34040.012543989,192.59,192.6
-1.0,51,2,34048.736893355,34048.736893355,192.605,192.57
1.0,220,7,34048.73692476,34050.059030472,192.52,192.59
-1.0,100,1,34050.059090215,34050.059090215,192.595,192.595
1.0,293,8,34050.059789492,34050.529156421,192.585,192.65
-1.0,1,1,34053.730343831,34053.730343831,192.72,192.675
1.0,768,8,34053.769041614,34060.021759968,192.655,192.875
-1.0,50,2,34060.02190873,34060.021925958,192.935,192.9
1.0,250,5,34060.02229552,34060.026088039,192.8,192.815
-1.0,1,1,34060.278960747,34060.278960747,192.835,192.79
1.0,961,13,34060.316152696,34077.573436263,192.7,192.91
-1.0,310,2,34080.114545602,34081.110550858,192.995,192.96
1.0,1200,19,34086.945682266,34101.025271362,192.955,192.955
-1.0,450,6,34103.418250695,34106.025065165,192.975,192.95
1.0,657,27,34107.50052981,34107.54836372,192.945,193.0
-1.0,7,1,34107.549116358,34107.549116358,193.005,193.005
1.0,2,2,34108.54149303,34108.54149303,193.005,193.015
-1.0,1038,3,34109.045805951,34109.04580978,193.015,192.97
1.0,1043,7,34117.10041209,34120.713783573,192.965,193.0
-1.0,1,1,34121.009529874,34121.009529874,193.025,192.95
1.0,40,1,34121.034292757,34121.034292757,192.94,192.95
-1.0,3894,30,34121.034327835,34125.454901049,193.045,193.045
1.0,708,4,34127.956899271,34127.956899271,193.045,193.06
-1.0,40,1,34128.00942096,34128.00942096,193.065,193.06
1.0,623,23,34135.593800283,34146.539318044,193.045,193.06
-1.0,3,1,34158.339050578,34158.339050578,193.085,193.085
1.0,1167,9,34166.495382386,34175.861398538,193.055,193.065
-1.0,604,6,34179.112755153,34190.038118596,193.065,193.04
1.0,2258,6,34196.634158193,34200.003603117,193.03,193.015
-1.0,1983,9,34200.003908247,34200.080212949,193.005,192.94
1.0,4,3,34200.102681262,34200.102895555,192.8,192.8
-1.0,56,2,34200.134290169,34200.134380203,192.87,192.845
1.0,15,1,34200.134409144,34200.134409144,192.845,192.86
-1.0,70,2,34200.134563246,34200.136297175,192.86,192.795
1.0,716,13,34200.176909552,34200.346313461,192.81,192.92
-1.0,1142,29,34200.494524295,34200.64792908,193.01,192.985
1.0,100,1,34200.648070836,34200.648070836,192.98,192.985
-1.0,312,11,34200.648159927,34200.648188437,192.985,192.98
1.0,4445,52,34200.648194425,34200.648424515,192.98,192.99
-1.0,456,11,34200.656907864,34200.679597982,192.985,192.975
1.0,101,2,34200.688384146,34200.688384146,192.975,192.98
-1.0,509,11,34200.711451032,34200.713026157,192.99,192.975
1.0,408,3,34200.721081988,34200.721081988,192.975,192.98
-1.0,208,1,34200.729135479,34200.729135479,192.99,192.985
1.0,103,2,34200.92044182,34200.92044182,192.975,192.985
-1.0,1900,13,34201.129157601,34201.130690785,192.99,192.975
1.0,618,8,34201.1953333,34201.430886544,192.975,192.985
-1.0,850,9,34201.657565522,34201.689687814,192.99,192.985
1.0,135,2,34201.690923252,34201.691685223,192.98,192.985
-1.0,841,9,34201.691874202,34201.749956147,192.985,192.965
1.0,9335,43,34201.755738703,34202.274717229,192.965,192.985
-1.0,602,3,34202.382265161,34202.507295104,192.995,192.98
1.0,473,17,34202.509284405,34202.677413679,192.98,192.99
-1.0,100,1,34202.67748041,34202.67748041,192.995,192.995
1.0,5334,53,34202.677522603,34202.710147111,192.985,192.995
-1.0,50,1,34202.716097744,34202.716097744,192.995,192.995
1.0,220,6,34202.72012892,34202.736871668,192.99,192.995
-1.0,252,4,34202.759404179,34202.776473946,192.99,192.965
1.0,357,4,34202.777199219,34202.786560001,192.96,192.965
-1.0,100,1,34202.788991173,34202.788991173,192.97,192.965
1.0,190,4,34202.789118389,34202.791228613,192.97,192.97
-1.0,4,1,34202.796510869,34202.796510869,192.97,192.97
1.0,42,4,34202.797511841,34202.803266442,192.97,192.98
-1.0,9,1,34202.803420387,34202.803420387,192.99,192.98
1.0,124,4,34202.806223591,34203.005558992,192.98,192.985
-1.0,3243,12,34203.163181157,34203.407079648,192.99,192.975
1.0,281,7,34203.423817085,34203.426492344,192.98,192.99
-1.0,1298,23,34203.42940097,34203.720071595,192.99,192.975
1.0,200,2,34203.857858858,34203.857858858,192.97,192.975
-1.0,2476,23,34203.965507475,34203.973260864,192.975,192.97
1.0,391,4,34203.980469217,34204.116917535,192.97,192.985
-1.0,300,4,34204.208771252,34204.208771252,192.99,192.985
1.0,363,36,34204.248813478,34204.466339215,192.985,192.995
-1.0,2,1,34204.467966946,34204.467966946,192.995,192.985
1.0,313,23,34204.468398241,34204.515311233,192.985,192.985
-1.0,1,1,34204.776134003,34204.776134003,192.985,192.975
1.0,400,3,34204.83013823,34204.831366273,192.97,192.98
-1.0,132,2,34204.831414803,34204.831414803,192.985,192.985
1.0,99,5,34204.833442998,34204.833442998,192.985,192.985
-1.0,102,2,34204.857739794,34204.858906018,192.985,192.97
1.0,258,4,34204.885291817,34205.000108914,192.965,192.985
-1.0,100,1,34205.000133842,34205.000133842,192.985,192.985
1.0,1948,81,34205.030698373,34205.240661734,192.985,192.98
-1.0,78,3,34205.257634666,34205.257642665,192.98,192.975
1.0,80,3,34205.363803374,34205.443230105,192.975,192.97
-1.0,1002,7,34205.444417757,34205.452319197,192.97,192.97
1.0,102,2,34205.470427118,34205.556302004,192.975,192.98
-1.0,1355,13,34205.556342562,34205.798747543,192.985,192.965
1.0,503,7,34205.801726764,34206.156532467,192.965,192.98
-1.0,377,5,34206.15656541,34206.156591903,192.97,192.97
1.0,395,7,34206.246858182,34206.295181022,192.97,192.975
-1.0,445,5,34206.29931367,34206.509803624,192.98,192.975
1.0,650,9,34206.540424735,34206.873131061,192.975,192.98
-1.0,300,3,34206.873160008,34206.873160008,192.98,192.98
1.0,119,4,34206.87353159,34206.876862888,192.98,192.98
-1.0,1282,12,34206.884759378,34207.019894319,192.975,192.965
1.0,2,1,34207.032854367,34207.032854367,192.965,192.965
-1.0,441,4,34207.137491064,34207.137491064,192.965,192.96
1.0,300,3,34207.163021512,34207.201609011,192.965,192.98
-1.0,100,1,34207.203918559,34207.203918559,192.985,192.98
1.0,100,1,34207.28990064,34207.28990064,192.975,192.975
-1.0,2444,31,34207.364888462,34207.948828718,192.975,192.95
1.0,365,8,34208.171271999,34208.421285697,192.955,192.955
-1.0,1280,9,34208.76618998,34208.806820803,192.96,192.955
1.0,160,6,34209.073824587,34209.517334117,192.96,192.96
-1.0,346,3,34209.650654195,34209.650654195,192.96,192.955
1.0,361,6,34209.853017323,34209.937895372,192.96,192.965
-1.0,308,3,34209.937920891,34209.937952577,192.965,192.96
1.0,4,2,34210.215221307,34210.293040416,192.955,192.955
-1.0,1080,17,34210.326641571,34210.340251906,192.955,192.94
1.0,200,2,34210.340416263,34210.340416263,192.935,192.94
-1.0,28,3,34210.340676641,34210.340716824,192.945,192.945
1.0,239,4,34210.345783124,34210.540698165,192.945,192.94
-1.0,150,2,34210.60248694,34210.60248694,192.945,192.945
1.0,723,12,34210.627031532,34210.78255738,192.945,192.96
-1.0,301,5,34210.782648624,34210.784623992,192.965,192.965
1.0,418,3,34210.796595264,34210.796595264,192.96,192.965
-1.0,4205,63,34210.832558891,34210.853700312,192.965,192.9
1.0,19,3,34210.858071353,34210.985849816,192.91,192.94
-1.0,352,5,34210.987599725,34210.987630056,192.94,192.93
1.0,78,3,34210.998778633,34211.085743566,192.92,192.935
-1.0,100,2,34211.115323305,34211.115356845,192.94,192.935
1.0,374,14,34211.352029684,34211.950921534,192.935,192.935
-1.0,26,1,34211.989165649,34211.989165649,192.935,192.93
1.0,46,2,34212.024253964,34212.063105756,192.92,192.92
