sec,signed_vol,mid
35086,2547.0,24.605
35087,0.0,24.605
35088,0.0,24.605
35089,0.0,24.605
35090,100.0,24.605
35091,31.0,24.605
35092,-752.0,24.605
35093,-600.0,24.595
35094,0.0,24.605
35095,-413.0,24.605
35096,0.0,24.605
35097,0.0,24.605
35098,-1388.0,24.585
35099,100.0,24.585
35100,50.0,24.585
35101,0.0,24.585
35102,-600.0,24.575
35103,0.0,24.575
35104,0.0,24.575
35105,0.0,24.575
35106,-16.0,24.575
35107,0.0,24.575
35108,0.0,24.575
35109,366.0,24.565
35110,1300.0,24.575
35111,27857.0,24.585
35112,0.0,24.585
35113,300.0,24.595
35114,400.0,24.595
35115,-339.0,24.605
35116,0.0,24.605
35117,0.0,24.605
35118,0.0,24.605
35119,866.0,24.615
35120,720.0,24.625
35121,0.0,24.625
35122,-804.0,24.615
35123,-1619.0,24.595
35124,-30.0,24.595
35125,0.0,24.595
35126,97.0,24.595
35127,400.0,24.595
35128,0.0,24.595
35129,0.0,24.595
35130,0.0,24.595
35131,472.0,24.595
35132,-961.0,24.605
35133,300.0,24.605
35134,0.0,24.605
35135,143.0,24.605
35136,541.0,24.605
35137,797.0,24.615
35138,100.0,24.615
35139,100.0,24.615
35140,832.0,24.625
35141,2174.0,24.645
35142,100.0,24.645
35143,0.0,24.65
35144,120.0,24.645
35145,1175.0,24.655
35146,0.0,24.655
35147,0.0,24.655
35148,0.0,24.655
35149,97.0,24.655
35150,0.0,24.655
35151,0.0,24.655
35152,48.0,24.655
35153,600.0,24.655
35154,136.0,24.655
35155,6502.0,24.695
35156,6350.0,24.715
35157,500.0,24.715
35158,0.0,24.715
35159,300.0,24.715
35160,-500.0,24.705
35161,-400.0,24.695
35162,-448.0,24.695
35163,-150.0,24.685
35164,0.0,24.685
35165,0.0,24.685
35166,0.0,24.685
35167,-400.0,24.675
35168,0.0,24.675
35169,0.0,24.675
35170,0.0,24.675
35171,4146.0,24.715
35172,200.0,24.725
35173,798.0,24.735
35174,4047.0,24.755
35175,-2093.0,24.745
35176,100.0,24.745
35177,0.0,24.745
35178,951.0,24.755
35179,0.0,24.755
35180,-554.0,24.745
35181,0.0,24.745
35182,-5816.0,24.715
35183,-1012.0,24.705
35184,0.0,24.705
35185,400.0,24.71
35186,0.0,24.705
35187,0.0,24.705
35188,0.0,24.705
35189,0.0,24.705
35190,-1046.0,24.695
35191,0.0,24.705
35192,688.0,24.715
35193,0.0,24.715
35194,3361.0,24.725
35195,0.0,24.715
35196,145.0,24.725
35197,0.0,24.725
35198,0.0,24.725
35199,0.0,24.725
35200,0.0,24.725
35201,-310.0,24.715
35202,0.0,24.715
35203,0.0,24.715
35204,683.0,24.725
35205,0.0,24.725
35206,302.0,24.725
35207,268.0,24.725
35208,-2.0,24.725
35209,0.0,24.725
35210,0.0,24.725
35211,249.0,24.74
35212,0.0,24.735
35213,483.0,24.745
35214,-400.0,24.755
35215,66.0,24.755
35216,32.0,24.755
35217,0.0,24.755
35218,0.0,24.755
35219,-652.0,24.745
35220,0.0,24.745
35221,-1832.0,24.725
35222,96.0,24.725
35223,0.0,24.725
35224,0.0,24.725
35225,0.0,24.725
35226,0.0,24.725
35227,1284.0,24.735
35228,0.0,24.735
35229,-1144.0,24.725
35230,-30.0,24.725
35231,0.0,24.725
35232,90.0,24.725
35233,-380.0,24.715
35234,0.0,24.715
35235,431.0,24.725
35236,0.0,24.725
35237,0.0,24.725
35238,-2296.0,24.725
35239,0.0,24.725
35240,0.0,24.725
35241,-300.0,24.725
35242,899.0,24.735
35243,1146.0,24.735
35244,-908.0,24.725
35245,0.0,24.725
35246,0.0,24.725
35247,-285.0,24.725
35248,0.0,24.725
35249,0.0,24.725
35250,0.0,24.725
35251,0.0,24.725
35252,1041.0,24.735
35253,0.0,24.735
35254,0.0,24.735
35255,100.0,24.735
35256,0.0,24.735
35257,-142.0,24.735
35258,0.0,24.735
35259,2046.0,24.745
35260,0.0,24.745
35261,0.0,24.745
35262,2718.0,24.755
35263,0.0,24.755
35264,0.0,24.755
35265,-33.0,24.755
35266,0.0,24.755
35267,-414.0,24.755
35268,0.0,24.755
35269,0.0,24.755
35270,0.0,24.755
35271,0.0,24.755
35272,0.0,24.755
35273,-3288.0,24.745
35274,0.0,24.745
35275,0.0,24.745
35276,-740.0,24.735
35277,1604.0,24.745
35278,-800.0,24.735
35279,205.0,24.745
35280,0.0,24.745
35281,-429.0,24.735
35282,-231.0,24.735
35283,0.0,24.735
35284,0.0,24.745
35285,0.0,24.745
35286,0.0,24.745
35287,0.0,24.745
35288,0.0,24.745
35289,0.0,24.745
35290,0.0,24.745
35291,0.0,24.745
35292,0.0,24.745
35293,0.0,24.745
35294,4640.0,24.765
35295,751.0,24.775
35296,5415.0,24.785
35297,0.0,24.785
35298,0.0,24.785
35299,0.0,24.785
35300,0.0,24.785
35301,0.0,24.785
35302,1.0,24.785
35303,50.0,24.785
35304,0.0,24.785
35305,-570.0,24.775
35306,100.0,24.775
35307,34.0,24.785
35308,0.0,24.785
35309,0.0,24.785
35310,0.0,24.785
35311,0.0,24.785
35312,0.0,24.785
35313,0.0,24.785
35314,796.0,24.795
35315,0.0,24.795
35316,0.0,24.795
35317,-2070.0,24.765
35318,0.0,24.765
35319,0.0,24.765
35320,0.0,24.765
35321,0.0,24.765
35322,0.0,24.765
35323,0.0,24.765
35324,0.0,24.765
35325,0.0,24.765
35326,852.0,24.765
35327,0.0,24.765
35328,500.0,24.775
35329,0.0,24.775
35330,1200.0,24.785
35331,242.0,24.785
35332,0.0,24.785
35333,0.0,24.785
35334,-940.0,24.775
35335,317.0,24.785
35336,1099.0,24.785
35337,0.0,24.785
35338,0.0,24.785
35339,-803.0,24.785
35340,0.0,24.785
35341,-655.0,24.775
35342,552.0,24.775
35343,0.0,24.775
35344,0.0,24.775
35345,-200.0,24.775
35346,0.0,24.775
35347,7722.0,24.785
35348,287.0,24.785
35349,495.0,24.785
35350,0.0,24.785
35351,0.0,24.785
35352,6910.0,24.805
35353,1500.0,24.815
35354,0.0,24.815
35355,0.0,24.815
35356,0.0,24.815
35357,0.0,24.815
35358,0.0,24.815
35359,-357.0,24.805
35360,532.0,24.805
35361,0.0,24.805
35362,2048.0,24.845
35363,0.0,24.845
35364,0.0,24.845
35365,0.0,24.845
35366,0.0,24.845
35367,0.0,24.845
35368,0.0,24.845
35369,0.0,24.845
35370,0.0,24.845
35371,0.0,24.845
35372,0.0,24.845
35373,0.0,24.845
35374,0.0,24.845
35375,0.0,24.845
35376,-950.0,24.835
35377,-230.0,24.835
35378,205.0,24.835
35379,0.0,24.835
35380,0.0,24.835
35381,0.0,24.835
35382,0.0,24.835
35383,0.0,24.835
35384,466.0,24.835
35385,0.0,24.835
35386,0.0,24.835
35387,0.0,24.835
35388,0.0,24.835
35389,0.0,24.835
35390,0.0,24.835
35391,0.0,24.835
35392,775.0,24.835
35393,0.0,24.835
35394,0.0,24.835
35395,473.0,24.835
35396,0.0,24.835
35397,0.0,24.835
35398,0.0,24.835
35399,0.0,24.835
35400,0.0,24.835
35401,0.0,24.835
35402,100.0,24.835
35403,0.0,24.835
35404,-3171.0,24.825
35405,150.0,24.835
35406,0.0,24.835
35407,-6.0,24.845
35408,5778.0,24.845
35409,-1359.0,24.835
35410,0.0,24.835
35411,1129.0,24.835
