sec,signed_vol,mid
34358,0.0,416.175
34359,-1.0,416.205
34360,-453.0,416.135
34361,-186.0,415.955
34362,-240.0,415.83
34363,-255.0,415.57
34364,0.0,415.56
34365,-6.0,415.5
34366,60.0,415.625
34367,-1.0,415.54
34368,-323.0,415.38
34369,-11.0,415.325
34370,98.0,415.27
34371,0.0,415.255
34372,-73.0,415.15
34373,-319.0,414.955
34374,-37.0,414.94
34375,424.0,414.91
34376,0.0,414.895
34377,56.0,414.9
34378,36.0,414.925
34379,-321.0,414.875
34380,-17.0,414.975
34381,329.0,415.225
34382,0.0,415.235
34383,-407.0,415.125
34384,0.0,415.15
34385,-5.0,415.155
34386,-31.0,415.125
34387,0.0,415.125
34388,-389.0,414.965
34389,222.0,415.125
34390,-18.0,415.13
34391,0.0,415.135
34392,-12.0,415.11
34393,-89.0,415.065
34394,48.0,415.09
34395,-100.0,415.055
34396,0.0,415.15
34397,-108.0,415.105
34398,16.0,415.11
34399,-22.0,415.09
34400,-44.0,415.11
34401,0.0,415.11
34402,0.0,415.11
34403,206.0,415.155
34404,328.0,415.285
34405,0.0,415.34
34406,0.0,415.36
34407,-358.0,415.23
34408,2.0,415.24
34409,-151.0,415.15
34410,-7.0,415.145
34411,-1203.0,414.895
34412,-380.0,414.845
34413,50.0,414.875
34414,-8.0,414.845
34415,-11.0,414.825
34416,-14.0,414.8
34417,1.0,414.835
34418,106.0,414.87
34419,328.0,414.885
34420,0.0,414.87
34421,24.0,414.88
34422,337.0,415.02
34423,-144.0,414.965
34424,0.0,414.95
34425,40.0,415.055
34426,200.0,415.12
34427,-13.0,415.025
34428,0.0,415.045
34429,23.0,415.045
34430,-3.0,415.045
34431,-613.0,414.92
34432,381.0,414.91
34433,50.0,414.875
34434,0.0,414.885
34435,-365.0,414.825
34436,0.0,414.805
34437,0.0,414.805
34438,0.0,414.82
34439,0.0,414.805
34440,207.0,414.865
34441,0.0,414.885
34442,4.0,414.895
34443,-22.0,414.95
34444,-22.0,414.93
34445,-100.0,414.895
34446,102.0,414.965
34447,0.0,414.965
34448,0.0,414.965
34449,0.0,414.965
34450,0.0,414.96
34451,142.0,414.995
34452,651.0,415.12
34453,0.0,415.12
34454,10.0,415.095
34455,1.0,415.145
34456,-8.0,415.14
34457,-65.0,415.18
34458,-96.0,415.18
34459,-240.0,415.13
34460,0.0,415.13
34461,-611.0,415.03
34462,0.0,415.04
34463,0.0,415.045
34464,-183.0,414.97
34465,0.0,414.985
34466,-611.0,414.89
34467,592.0,414.95
34468,-35.0,414.895
34469,0.0,414.895
34470,0.0,414.895
34471,82.0,414.96
34472,-1625.0,414.91
34473,0.0,414.935
34474,-10.0,414.89
34475,6.0,414.94
34476,0.0,414.94
34477,0.0,414.935
34478,-19.0,414.935
34479,0.0,414.935
34480,-134.0,414.915
34481,386.0,414.995
34482,-2.0,414.965
34483,0.0,414.97
34484,0.0,414.97
34485,-2.0,415.0
34486,-50.0,414.985
34487,109.0,415.095
34488,0.0,415.095
34489,-212.0,414.94
34490,0.0,414.95
34491,0.0,414.96
34492,1.0,415.02
34493,-122.0,414.865
34494,-924.0,414.785
34495,-448.0,414.72
34496,97.0,414.695
34497,0.0,414.695
34498,591.0,414.73
34499,0.0,414.72
34500,-102.0,414.71
34501,335.0,414.595
34502,548.0,414.655
34503,0.0,414.635
34504,-702.0,414.485
34505,-14.0,414.445
34506,-190.0,414.435
34507,-287.0,414.375
34508,0.0,414.375
34509,0.0,414.355
34510,0.0,414.355
34511,0.0,414.355
34512,-204.0,414.29
34513,324.0,414.355
34514,-122.0,414.305
34515,-355.0,414.075
34516,0.0,414.07
34517,0.0,414.06
34518,0.0,414.055
34519,-1212.0,413.895
34520,-3.0,413.85
34521,-200.0,413.835
34522,779.0,414.11
34523,-2491.0,413.975
34524,50.0,414.075
34525,0.0,414.08
34526,0.0,414.075
34527,-14.0,413.98
34528,-3.0,413.94
34529,-112.0,413.86
34530,0.0,413.85
34531,-35.0,413.7
34532,-13.0,413.6
34533,400.0,413.645
34534,97.0,413.575
34535,194.0,413.635
34536,39.0,413.755
34537,110.0,413.875
34538,0.0,413.875
34539,0.0,413.875
34540,0.0,413.885
34541,-80.0,413.88
34542,0.0,413.875
34543,-173.0,413.82
34544,-100.0,413.74
34545,818.0,413.94
34546,449.0,414.205
34547,10.0,414.235
34548,-11.0,414.15
34549,0.0,414.125
34550,0.0,414.125
34551,12.0,414.135
34552,169.0,414.225
34553,0.0,414.22
34554,0.0,414.22
34555,25.0,414.27
34556,267.0,414.405
34557,-186.0,414.29
34558,0.0,414.31
34559,-220.0,414.255
34560,123.0,414.34
34561,23.0,414.31
34562,-1372.0,413.935
34563,7.0,413.99
34564,0.0,413.99
34565,0.0,413.99
34566,10.0,413.99
34567,5.0,414.07
34568,0.0,414.065
34569,0.0,414.06
34570,0.0,414.105
34571,0.0,414.11
34572,0.0,414.125
34573,0.0,414.145
34574,0.0,414.1
34575,0.0,414.1
34576,-3.0,414.035
34577,-538.0,413.8
34578,-135.0,413.735
34579,356.0,413.755
34580,201.0,413.74
34581,136.0,413.81
34582,-47.0,413.81
34583,220.0,413.875
34584,0.0,413.875
34585,0.0,413.875
34586,-17.0,413.86
34587,0.0,413.87
34588,114.0,413.94
34589,0.0,413.94
34590,0.0,413.925
34591,0.0,413.925
34592,0.0,413.925
34593,0.0,413.925
34594,635.0,414.16
34595,356.0,414.205
34596,0.0,414.215
34597,0.0,414.24
34598,0.0,414.26
34599,-544.0,414.185
34600,0.0,414.185
34601,-14.0,414.22
34602,216.0,414.3
34603,304.0,414.38
34604,0.0,414.38
34605,19.0,414.425
34606,0.0,414.425
34607,0.0,414.425
34608,0.0,414.435
34609,11.0,414.44
34610,266.0,414.555
34611,147.0,414.715
34612,280.0,414.81
34613,-15.0,414.76
34614,0.0,414.76
34615,10.0,414.815
34616,100.0,414.865
34617,0.0,414.865
34618,-409.0,414.735
34619,-178.0,414.665
34620,0.0,414.665
34621,0.0,414.71
34622,1.0,414.72
34623,0.0,414.725
34624,-26.0,414.71
34625,500.0,414.72
34626,333.0,414.825
34627,-50.0,414.775
34628,925.0,414.705
34629,0.0,414.685
34630,510.0,414.755
34631,0.0,414.755
34632,-81.0,414.715
34633,0.0,414.66
34634,20409.0,414.835
34635,0.0,414.84
34636,-205.0,414.83
34637,-211.0,414.735
34638,0.0,414.715
34639,0.0,414.73
34640,695.0,414.9
34641,0.0,414.9
34642,0.0,414.925
34643,0.0,414.945
34644,879.0,415.035
34645,1899.0,415.14
34646,-146.0,415.18
34647,-352.0,415.05
34648,0.0,415.03
34649,186.0,415.085
34650,0.0,415.085
34651,-1.0,415.085
34652,212.0,415.165
34653,-96.0,415.12
34654,-42.0,415.095
34655,24.0,415.11
34656,0.0,415.155
34657,0.0,415.155
34658,0.0,415.165
34659,0.0,415.155
34660,594.0,415.305
34661,0.0,415.31
34662,4.0,415.31
34663,0.0,415.31
34664,-177.0,415.18
34665,106.0,415.26
34666,0.0,415.26
34667,0.0,415.23
34668,0.0,415.215
34669,-43.0,415.175
34670,76.0,415.115
34671,-1953.0,414.945
34672,-66.0,414.905
34673,187.0,414.935
34674,0.0,414.895
34675,222.0,414.925
34676,0.0,414.875
34677,0.0,414.865
34678,299.0,414.87
34679,-2552.0,414.69
34680,4425.0,414.965
34681,208.0,414.81
34682,30.0,414.89
34683,306.0,414.915
34684,47.0,414.94
34685,-4.0,414.88
34686,0.0,414.885
34687,107.0,414.97
34688,0.0,414.955
34689,0.0,414.95
34690,-8.0,414.875
34691,50.0,414.945
34692,-140.0,414.805
34693,126.0,414.83
34694,0.0,414.83
34695,-5.0,414.79
34696,247.0,414.81
34697,403.0,414.94
34698,1565.0,414.955
34699,-25.0,414.855
34700,10.0,414.945
34701,95.0,415.025
34702,-322.0,414.96
34703,0.0,414.96
34704,461.0,414.965
34705,10.0,414.97
34706,0.0,414.97
34707,-463.0,414.795
34708,0.0,414.79
34709,-470.0,414.635
34710,0.0,414.65
34711,1.0,414.705
34712,0.0,414.71
34713,18.0,414.745
34714,0.0,414.735
34715,-22.0,414.79
34716,0.0,414.79
34717,0.0,414.79
34718,17.0,414.835
34719,0.0,414.815
34720,0.0,414.77
34721,0.0,414.77
34722,-707.0,414.565
34723,-364.0,414.51
34724,0.0,414.51
34725,125.0,414.45
34726,0.0,414.445
34727,-1.0,414.435
34728,-50.0,414.41
34729,0.0,414.41
34730,-265.0,414.37
34731,0.0,414.365
34732,0.0,414.365
34733,0.0,414.365
34734,0.0,414.365
34735,1801.0,414.56
34736,0.0,414.565
34737,0.0,414.565
34738,80.0,414.695
34739,0.0,414.695
34740,0.0,414.67
34741,-669.0,414.505
34742,0.0,414.54
34743,0.0,414.525
34744,-10.0,414.47
34745,0.0,414.475
34746,-1076.0,414.21
34747,0.0,414.235
34748,0.0,414.23
34749,0.0,414.23
34750,22.0,414.255
34751,-41.0,414.255
34752,45.0,414.335
34753,0.0,414.335
34754,-25.0,414.35
34755,0.0,414.35
34756,0.0,414.35
34757,805.0,414.43
34758,0.0,414.43
34759,0.0,414.425
34760,0.0,414.425
34761,0.0,414.425
34762,82.0,414.46
34763,285.0,414.53
34764,0.0,414.535
34765,20.0,414.545
34766,0.0,414.545
34767,0.0,414.545
34768,0.0,414.55
34769,270.0,414.63
34770,0.0,414.63
34771,0.0,414.625
34772,34.0,414.63
34773,143.0,414.605
34774,-77.0,414.635
34775,0.0,414.64
34776,430.0,414.655
34777,0.0,414.645
34778,0.0,414.645
34779,0.0,414.645
34780,0.0,414.645
34781,0.0,414.645
34782,13.0,414.66
34783,611.0,414.65
34784,-690.0,414.535
34785,-18.0,414.52
34786,-1416.0,414.435
34787,42.0,414.38
34788,1.0,414.375
34789,0.0,414.37
34790,-576.0,414.27
34791,-243.0,414.19
34792,125.0,414.255
34793,21.0,414.275
34794,0.0,414.275
34795,0.0,414.275
34796,0.0,414.275
34797,-9.0,414.225
34798,200.0,414.28
34799,0.0,414.28
34800,183.0,414.325
34801,0.0,414.325
34802,-301.0,414.29
34803,-1.0,414.275
34804,0.0,414.27
34805,260.0,414.315
34806,0.0,414.32
34807,-287.0,414.26
34808,-129.0,414.21
34809,183.0,414.24
34810,-191.0,414.155
34811,0.0,414.14
34812,7.0,414.225
34813,-1.0,414.155
34814,40.0,414.16
34815,0.0,414.15
34816,-1.0,414.14
34817,-710.0,414.085
34818,0.0,414.105
34819,187.0,414.15
34820,0.0,414.15
34821,0.0,414.185
34822,240.0,414.245
34823,282.0,414.22
34824,0.0,414.22
34825,-101.0,414.195
34826,0.0,414.21
34827,200.0,414.195
34828,-8.0,414.175
34829,0.0,414.185
34830,1.0,414.215
34831,154.0,414.27
34832,255.0,414.355
34833,408.0,414.53
34834,0.0,414.53
34835,0.0,414.53
34836,50.0,414.61
34837,-236.0,414.57
34838,0.0,414.57
34839,0.0,414.57
34840,185.0,414.64
34841,21.0,414.645
34842,5.0,414.745
34843,0.0,414.765
34844,-40.0,414.71
34845,0.0,414.71
34846,9.0,414.725
34847,0.0,414.665
34848,-8.0,414.69
34849,18.0,414.735
34850,0.0,414.735
34851,-479.0,414.685
34852,10.0,414.69
34853,110.0,414.695
34854,1737.0,414.71
34855,202.0,414.715
34856,0.0,414.72
34857,0.0,414.715
34858,0.0,414.715
34859,538.0,414.75
34860,-162.0,414.74
34861,-308.0,414.655
34862,0.0,414.645
34863,-306.0,414.51
34864,0.0,414.495
34865,-16.0,414.405
34866,0.0,414.355
34867,207.0,414.51
34868,-1.0,414.405
34869,10.0,414.41
34870,187.0,414.42
34871,-14.0,414.4
34872,0.0,414.385
34873,194.0,414.43
34874,6.0,414.435
34875,-50.0,414.415
34876,0.0,414.44
34877,263.0,414.565
34878,0.0,414.565
34879,499.0,414.54
34880,0.0,414.585
34881,340.0,414.655
34882,0.0,414.655
34883,0.0,414.67
34884,-268.0,414.615
34885,179.0,414.655
34886,0.0,414.655
34887,0.0,414.655
34888,0.0,414.655
34889,-519.0,414.485
34890,91.0,414.595
34891,0.0,414.595
34892,0.0,414.57
34893,0.0,414.57
34894,0.0,414.57
34895,0.0,414.565
34896,-1.0,414.56
34897,0.0,414.56
34898,-353.0,414.435
34899,0.0,414.435
34900,0.0,414.45
34901,0.0,414.45
34902,-115.0,414.43
34903,41.0,414.53
34904,0.0,414.53
34905,-7.0,414.46
34906,119.0,414.55
34907,360.0,414.62
34908,0.0,414.615
34909,0.0,414.615
34910,0.0,414.615
34911,0.0,414.6
34912,1.0,414.63
34913,0.0,414.635
34914,-240.0,414.505
34915,1.0,414.48
34916,-1.0,414.495
34917,0.0,414.49
34918,31.0,414.46
34919,1.0,414.49
34920,0.0,414.48
34921,0.0,414.495
34922,-17.0,414.445
34923,-47.0,414.42
34924,126.0,414.535
34925,0.0,414.535
34926,0.0,414.535
34927,-10.0,414.52
34928,0.0,414.535
34929,535.0,414.655
34930,0.0,414.655
34931,116.0,414.77
34932,431.0,414.825
34933,0.0,414.83
34934,41.0,414.935
34935,0.0,414.945
34936,136.0,414.97
34937,-101.0,414.935
34938,50.0,414.92
34939,507.0,415.05
34940,9.0,415.03
34941,0.0,415.03
34942,-475.0,415.02
34943,-8.0,414.985
34944,-59.0,414.985
34945,0.0,414.985
34946,247.0,415.09
34947,0.0,415.09
34948,0.0,415.09
34949,0.0,415.075
34950,376.0,415.07
34951,333.0,415.145
34952,412.0,415.15
34953,81.0,415.15
34954,0.0,415.15
34955,0.0,415.15
34956,250.0,415.215
34957,-217.0,415.135
34958,-62.0,415.18
34959,45.0,415.2
34960,0.0,415.205
34961,0.0,415.205
34962,131.0,415.325
34963,0.0,415.315
34964,367.0,415.48
34965,-138.0,415.44
34966,0.0,415.425
34967,-244.0,415.35
34968,4.0,415.35
34969,-54.0,415.285
34970,60.0,415.365
34971,0.0,415.365
34972,0.0,415.435
34973,-20.0,415.355
34974,0.0,415.34
34975,121.0,415.45
34976,0.0,415.53
34977,7.0,415.55
34978,260.0,415.635
34979,0.0,415.62
34980,-113.0,415.725
34981,36.0,415.855
34982,-126.0,415.84
34983,0.0,415.85
34984,-93.0,415.855
34985,-548.0,415.655
34986,-647.0,415.49
34987,0.0,415.49
34988,51.0,415.63
34989,0.0,415.565
34990,0.0,415.595
34991,100.0,415.66
34992,5.0,415.69
34993,560.0,415.775
34994,0.0,415.755
34995,-258.0,415.69
34996,0.0,415.69
34997,100.0,415.735
34998,0.0,415.715
34999,0.0,415.745
35000,-1.0,415.725
35001,0.0,415.72
35002,0.0,415.73
35003,0.0,415.735
35004,-197.0,415.62
35005,-2.0,415.615
35006,0.0,415.62
35007,0.0,415.62
35008,-91.0,415.6
35009,1.0,415.685
35010,0.0,415.685
35011,0.0,415.685
35012,0.0,415.675
35013,0.0,415.675
35014,-27.0,415.61
35015,118.0,415.695
35016,0.0,415.695
35017,-2.0,415.62
35018,-100.0,415.6
35019,-1.0,415.59
35020,260.0,415.685
35021,-538.0,415.61
35022,-2.0,415.6
35023,-851.0,415.39
35024,-1.0,415.35
35025,123.0,415.295
35026,47.0,415.3
35027,-111.0,415.3
35028,0.0,415.3
35029,841.0,415.35
35030,114.0,415.345
35031,-83.0,415.285
35032,0.0,415.28
35033,0.0,415.27
35034,0.0,415.27
35035,0.0,415.27
35036,1.0,415.315
35037,0.0,415.315
35038,-50.0,415.27
35039,0.0,415.26
35040,180.0,415.305
35041,671.0,415.335
35042,0.0,415.325
35043,278.0,415.5
35044,-100.0,415.43
35045,-9.0,415.37
35046,0.0,415.415
35047,0.0,415.41
35048,0.0,415.41
35049,0.0,415.405
35050,0.0,415.38
35051,0.0,415.375
35052,210.0,415.485
35053,0.0,415.485
35054,-111.0,415.41
35055,0.0,415.41
35056,-89.0,415.455
35057,-4.0,415.38
35058,-50.0,415.36
35059,-4.0,415.375
35060,0.0,415.415
35061,-1.0,415.425
35062,-643.0,415.43
35063,0.0,415.43
35064,316.0,415.47
35065,0.0,415.45
35066,-176.0,415.415
35067,-85.0,415.415
35068,0.0,415.415
35069,-103.0,415.425
35070,-103.0,415.4
35071,-920.0,415.33
35072,0.0,415.315
35073,0.0,415.315
35074,-928.0,415.245
35075,240.0,415.315
35076,-113.0,415.27
35077,0.0,415.27
35078,-706.0,415.165
35079,110.0,415.23
35080,0.0,415.23
35081,0.0,415.23
35082,0.0,415.23
35083,1627.0,415.27
35084,0.0,415.195
35085,-833.0,415.095
35086,-211.0,415.045
35087,-983.0,414.995
35088,190.0,414.92
35089,305.0,414.94
35090,-76.0,414.915
35091,22.0,414.92
35092,113.0,414.97
35093,0.0,414.895
35094,0.0,414.895
35095,168.0,415.035
35096,524.0,415.055
35097,0.0,415.05
35098,0.0,415.04
35099,-103.0,414.93
35100,141.0,415.12
35101,-1.0,415.055
35102,-1.0,414.97
35103,105.0,415.055
35104,0.0,415.08
35105,0.0,415.07
35106,129.0,415.175
35107,110.0,415.25
35108,336.0,415.26
35109,-640.0,415.17
35110,0.0,415.19
35111,-90.0,415.18
35112,0.0,415.17
35113,0.0,415.185
35114,0.0,415.185
35115,49.0,415.2
35116,0.0,415.205
35117,-6.0,415.065
35118,55.0,415.08
35119,22.0,415.13
35120,46.0,415.26
35121,-2.0,415.26
35122,182.0,415.325
35123,-114.0,415.26
35124,60.0,415.3
35125,200.0,415.32
35126,0.0,415.32
35127,0.0,415.315
35128,0.0,415.335
35129,0.0,415.335
35130,-248.0,415.305
35131,0.0,415.315
35132,0.0,415.35
35133,0.0,415.36
35134,182.0,415.395
35135,0.0,415.39
35136,0.0,415.39
35137,0.0,415.39
35138,310.0,415.45
35139,318.0,415.605
35140,-461.0,415.505
35141,7.0,415.56
35142,0.0,415.545
35143,0.0,415.555
35144,0.0,415.555
35145,491.0,415.67
35146,35.0,415.685
35147,0.0,415.68
35148,-158.0,415.8
35149,-357.0,415.75
35150,-108.0,415.795
35151,-203.0,415.775
35152,52.0,415.81
35153,0.0,415.81
35154,0.0,415.84
35155,0.0,415.855
35156,102.0,415.9
35157,-138.0,415.94
35158,-108.0,415.96
35159,18658.0,416.075
35160,391.0,416.2
35161,422.0,416.31
35162,216.0,416.37
35163,10.0,416.39
35164,-635.0,416.27
35165,0.0,416.27
35166,-452.0,416.22
35167,-75.0,416.23
35168,-105.0,416.185
35169,-267.0,416.07
35170,0.0,416.125
35171,-372.0,416.075
35172,0.0,416.075
35173,-63.0,416.025
35174,0.0,416.025
35175,0.0,416.025
35176,-153.0,415.875
35177,215.0,415.945
35178,0.0,415.945
35179,-192.0,415.89
35180,0.0,415.88
35181,100.0,415.895
35182,0.0,415.895
35183,45.0,415.935
35184,147.0,415.915
35185,0.0,415.925
35186,143.0,415.965
35187,0.0,415.94
35188,26.0,415.965
35189,-106.0,415.965
35190,-121.0,415.905
35191,-16.0,415.92
35192,60.0,416.01
35193,-18.0,415.995
35194,-45.0,415.93
35195,-150.0,415.88
35196,10.0,415.945
35197,10.0,415.97
35198,0.0,415.98
35199,-89.0,415.93
35200,-200.0,415.925
35201,0.0,415.93
35202,-50.0,415.92
35203,8.0,415.96
35204,857.0,416.015
35205,0.0,416.02
35206,-110.0,416.01
35207,0.0,416.0
35208,0.0,415.995
35209,-1140.0,415.75
35210,-24.0,415.7
35211,1494.0,415.755
35212,-105.0,415.75
35213,-71.0,415.765
35214,-47.0,415.7
35215,0.0,415.7
35216,0.0,415.71
35217,1120.0,415.78
35218,0.0,415.78
35219,-11.0,415.71
35220,-60.0,415.68
35221,35.0,415.73
35222,152.0,415.725
35223,0.0,415.73
35224,-549.0,415.58
35225,57.0,415.645
35226,-254.0,415.555
35227,54.0,415.575
35228,118.0,415.61
35229,0.0,415.595
35230,-19.0,415.6
35231,0.0,415.585
35232,-58.0,415.55
35233,1479.0,415.675
35234,115.0,415.705
35235,4.0,415.68
35236,-126.0,415.605
35237,-215.0,415.565
35238,10.0,415.58
35239,96.0,415.66
35240,0.0,415.6
35241,0.0,415.6
35242,-489.0,415.37
35243,287.0,415.415
35244,-56.0,415.385
35245,-50.0,415.325
35246,10.0,415.32
35247,169.0,415.33
35248,-7.0,415.29
35249,29.0,415.335
35250,-135.0,415.245
35251,-215.0,415.18
35252,-51.0,415.17
35253,27.0,415.18
35254,-89.0,415.065
35255,0.0,415.06
35256,116.0,415.105
35257,34.0,415.19
35258,201.0,415.255
35259,0.0,415.255
35260,82.0,415.225
35261,-15.0,415.22
35262,135.0,415.26
35263,214.0,415.32
35264,100.0,415.375
35265,0.0,415.375
35266,-268.0,415.275
35267,-10.0,415.26
35268,-100.0,415.205
35269,158.0,415.265
35270,191.0,415.3
35271,-10.0,415.265
35272,0.0,415.27
35273,-28.0,415.23
35274,0.0,415.22
35275,-1.0,415.22
35276,-5.0,415.21
35277,283.0,415.27
35278,-158.0,415.27
35279,-2.0,415.225
35280,0.0,415.23
35281,94.0,415.275
35282,-8.0,415.28
35283,67.0,415.36
35284,-27.0,415.315
35285,20.0,415.335
35286,-371.0,415.2
35287,-164.0,415.21
35288,-1.0,415.205
35289,-112.0,415.115
35290,-202.0,415.055
35291,0.0,415.06
35292,-1.0,415.04
35293,175.0,415.07
35294,-50.0,415.035
35295,-923.0,414.955
35296,-145.0,414.94
35297,0.0,414.94
35298,236.0,414.955
35299,-10.0,414.945
35300,0.0,414.95
35301,6.0,414.95
35302,-173.0,414.885
35303,-6.0,414.87
35304,0.0,414.87
35305,-29.0,414.865
35306,-76.0,414.84
35307,-9.0,414.84
35308,0.0,414.835
35309,-69.0,414.79
35310,-26.0,414.735
35311,201.0,414.775
35312,278.0,414.91
35313,0.0,414.91
35314,50.0,414.92
35315,-14.0,414.945
35316,0.0,414.935
35317,0.0,414.865
35318,-3.0,414.85
35319,-9.0,414.815
35320,0.0,414.825
35321,110.0,414.895
35322,0.0,414.885
35323,0.0,414.88
35324,-39.0,414.82
35325,126.0,414.835
35326,10.0,414.86
35327,-55.0,414.825
35328,0.0,414.835
35329,0.0,414.87
35330,-10.0,414.85
35331,182.0,414.905
35332,62.0,414.965
35333,89.0,415.005
35334,3.0,415.02
35335,149.0,415.055
35336,27.0,415.015
35337,0.0,415.015
35338,-104.0,415.005
35339,-1.0,414.99
35340,87.0,415.09
35341,-79.0,415.045
35342,49.0,415.025
35343,-88.0,415.0
35344,-71.0,414.96
35345,-40.0,414.88
35346,-1.0,414.855
35347,39.0,414.905
35348,0.0,414.905
35349,-50.0,414.91
35350,0.0,414.91
35351,30.0,414.885
35352,232.0,414.935
35353,0.0,414.935
35354,0.0,414.93
35355,-23.0,414.88
35356,0.0,414.885
35357,-72.0,414.835
35358,0.0,414.82
35359,112.0,414.755
35360,-58.0,414.78
35361,-6.0,414.76
35362,76.0,414.745
35363,-89.0,414.69
35364,0.0,414.69
35365,0.0,414.7
35366,417.0,414.75
35367,203.0,414.8
35368,20.0,414.79
35369,325.0,414.925
35370,10.0,414.92
35371,69.0,414.945
35372,130.0,414.995
35373,-23.0,414.97
35374,501.0,415.07
35375,385.0,415.13
35376,-323.0,415.06
35377,176.0,415.115
35378,0.0,415.125
35379,-828.0,414.975
35380,-55.0,414.95
35381,0.0,414.965
35382,3.0,415.03
35383,212.0,414.985
35384,-23.0,414.925
35385,-259.0,414.84
35386,20.0,414.905
35387,0.0,414.86
35388,73.0,414.935
35389,-28.0,414.845
35390,-158.0,414.805
35391,-81.0,414.76
35392,-306.0,414.715
35393,331.0,414.79
35394,-16.0,414.78
35395,0.0,414.795
35396,-99.0,414.75
35397,0.0,414.745
35398,10.0,414.78
35399,-1049.0,414.675
35400,-61.0,414.635
35401,-91.0,414.615
35402,125.0,414.67
35403,-150.0,414.675
35404,15.0,414.705
35405,60.0,414.675
35406,0.0,414.68
35407,118.0,414.77
35408,0.0,414.77
35409,240.0,414.78
35410,100.0,414.83
35411,12.0,414.81
35412,0.0,414.84
35413,0.0,414.84
35414,0.0,414.83
35415,0.0,414.83
35416,18.0,414.895
35417,2.0,414.87
35418,2.0,414.965
35419,-159.0,414.89
35420,47.0,414.905
35421,100.0,414.885
35422,62.0,414.9
35423,10.0,414.915
35424,0.0,414.915
35425,-105.0,414.865
35426,35.0,414.86
35427,-295.0,414.815
