sign,shares,n_fills,t_start,t_end,mid_start,mid_end
-1.0,4,4,26656.534580702,26667.941464779,171.49,171.485
1.0,19,4,26681.737821865,26699.768473353,171.475,171.485
-1.0,3,2,26725.73239026,26725.732446307,171.485,171.46
1.0,2,2,26736.929148197,26743.887483195,171.455,171.475
-1.0,10,3,26829.578931105,26895.146654629,171.465,171.465
1.0,2,1,26949.789088173,26949.789088173,171.44,171.45
-1.0,95,11,26951.254918973,26985.446083783,171.45,171.435
1.0,55,1,27043.440827918,27043.440827918,171.43,171.44
-1.0,1,1,27062.094378365,27062.094378365,171.455,171.44
1.0,39,5,27062.458589612,27140.419841066,171.44,171.435
-1.0,39,11,27161.457591051,27161.469931461,171.435,171.42
1.0,28,4,27162.227224162,27182.834944322,171.395,171.395
-1.0,7,3,27201.205681093,27201.205681093,171.395,171.39
1.0,13,1,27212.689473095,27212.689473095,171.385,171.39
-1.0,2,1,27223.264176293,27223.264176293,171.385,171.375
1.0,1065,12,27267.942545371,27331.081267378,171.37,171.41
-1.0,1,1,27334.661710041,27334.661710041,171.435,171.42
1.0,54,6,27355.68058483,27393.023232912,171.4,171.44
-1.0,14,3,27403.060717613,27431.667101278,171.465,171.46
1.0,133,8,27512.014393444,27521.137817007,171.46,171.5
-1.0,1,1,27542.164063647,27542.164063647,171.53,171.5
1.0,24,5,27556.539036337,27577.035179014,171.48,171.5
-1.0,8,3,27611.394858469,27624.688420461,171.535,171.51
1.0,50,1,27675.584045484,27675.584045484,171.505,171.52
-1.0,5,1,27719.662910811,27719.662910811,171.525,171.52
1.0,4,2,27734.746527538,27739.838312886,171.505,171.525
-1.0,26,2,27779.833629936,27976.956662561,171.545,171.525
1.0,1406,5,27985.318067261,27985.318746139,171.525,171.56
-1.0,2,2,28052.572044126,28139.989211875,171.6,171.56
1.0,166,6,28141.012045259,28170.019522086,171.545,171.615
-1.0,3,1,28172.444820651,28172.444820651,171.645,171.615
1.0,50,1,28172.558759301,28172.558759301,171.615,171.62
-1.0,2,1,28188.601591682,28188.601591682,171.655,171.62
1.0,2,2,28191.337036538,28191.337036538,171.63,171.64
-1.0,2,2,28212.920962751,28237.441577344,171.65,171.62
1.0,2,1,28237.493321223,28237.493321223,171.6,171.6
-1.0,1,1,28273.017168602,28273.017168602,171.61,171.61
1.0,23,3,28372.135884122,28372.136177678,171.605,171.63
-1.0,17,7,28374.501524014,28393.675630527,171.635,171.58
1.0,105,4,28475.056025539,28565.233620447,171.565,171.565
-1.0,22,3,28620.020700228,28620.020700228,171.57,171.565
1.0,16,5,28622.700439209,28800.181000041,171.555,171.64
-1.0,36,8,28853.637531906,28974.309092738,171.635,171.555
1.0,250,5,29043.835503238,29058.660023834,171.57,171.595
-1.0,5,2,29113.01257936,29113.01257936,171.62,171.605
1.0,15,1,29125.994382702,29125.994382702,171.575,171.585
-1.0,359,28,29169.332421889,29219.05648466,171.6,171.475
1.0,8,5,29244.564844747,29338.814453049,171.475,171.58
-1.0,7,2,29377.852142785,29427.722795113,171.555,171.495
1.0,1,1,29437.618310843,29437.618310843,171.48,171.48
-1.0,273,17,29478.42693268,29573.29240478,171.48,171.42
1.0,30,1,29574.704217125,29574.704217125,171.42,171.435
-1.0,49,3,29583.629375381,29587.565115965,171.435,171.43
1.0,85,8,29629.450785116,29695.66271199,171.415,171.545
-1.0,21,8,29760.991949789,29919.740896679,171.53,171.495
1.0,20,2,29935.10679325,29935.106841575,171.495,171.51
-1.0,204,20,29973.861432694,30080.816635139,171.535,171.47
1.0,108,2,30144.7061218,30144.706178996,171.455,171.465
-1.0,5,1,30185.085515382,30185.085515382,171.465,171.465
1.0,12,3,30229.624729056,30257.829183434,171.465,171.48
-1.0,2,1,30261.912076511,30261.912076511,171.48,171.465
1.0,144,4,30289.376712313,30289.633973568,171.455,171.46
-1.0,311,9,30308.626153791,30308.671704049,171.46,171.44
1.0,1,1,30340.37715468,30340.37715468,171.435,171.445
-1.0,6,2,30359.154004967,30359.507588477,171.47,171.445
1.0,401,3,30359.509596286,30368.230438077,171.415,171.415
-1.0,2,2,30374.886710773,30374.886710773,171.415,171.41
1.0,858,10,30381.207981589,30453.024579487,171.405,171.45
-1.0,1,1,30477.668192131,30477.668192131,171.465,171.45
1.0,104,2,30480.652985147,30495.993103105,171.435,171.45
-1.0,332,7,30617.843872716,30664.489930375,171.46,171.44
1.0,1,1,30672.112844172,30672.112844172,171.425,171.44
-1.0,443,26,30689.221253921,30712.347277287,171.445,171.4
1.0,175,3,30748.279929403,30788.493236342,171.39,171.425
-1.0,2,2,30825.546759782,30825.546759782,171.43,171.42
1.0,10,1,30835.358578912,30835.358578912,171.425,171.435
-1.0,15,6,30868.557313006,30891.638943677,171.43,171.4
1.0,137,4,30897.782860125,30943.497874377,171.37,171.385
-1.0,104,14,30966.8916059,30966.891690047,171.385,171.37
1.0,23,4,30975.786624401,30975.790228486,171.39,171.425
-1.0,129,1,30978.764296355,30978.764296355,171.425,171.42
1.0,306,2,30978.766464528,30978.766464528,171.405,171.425
-1.0,21,2,31026.705824339,31026.705824339,171.425,171.42
1.0,3,2,31026.706529321,31028.130065298,171.39,171.39
-1.0,54,6,31035.282685214,31046.787276011,171.415,171.385
1.0,329,20,31046.840447722,31053.434534489,171.365,171.465
-1.0,213,7,31094.182237053,31185.208254485,171.495,171.42
1.0,201,8,31220.168397936,31349.775617216,171.4,171.485
-1.0,2,1,31354.489552038,31354.489552038,171.49,171.49
1.0,1,1,31368.318406991,31368.318406991,171.485,171.49
-1.0,10,1,31368.998937028,31368.998937028,171.49,171.49
1.0,225,10,31375.047291411,31386.510603853,171.49,171.55
-1.0,24,3,31393.789151762,31405.800330505,171.565,171.57
1.0,29,5,31406.828938834,31414.11867009,171.57,171.615
-1.0,382,8,31417.098676294,31495.169604869,171.615,171.57
1.0,1,1,31512.487393018,31512.487393018,171.55,171.58
-1.0,19,7,31530.300258462,31629.566111989,171.57,171.54
1.0,438,9,31633.759681549,31798.696617318,171.54,171.62
-1.0,3,2,31813.260407623,31817.044069753,171.635,171.63
1.0,44,10,31822.322365251,31889.606619805,171.635,171.71
-1.0,10,4,31917.304897594,31924.766584924,171.71,171.69
1.0,7,3,31924.818738033,31934.758679048,171.65,171.65
-1.0,194,16,31937.832516037,32041.46797703,171.655,171.585
1.0,9,2,32152.430038073,32152.430098691,171.56,171.575
-1.0,472,17,32161.583793097,32178.855282789,171.59,171.555
1.0,2,1,32200.108272642,32200.108272642,171.54,171.555
-1.0,38,5,32226.383492847,32256.644802097,171.555,171.55
1.0,15,1,32256.64485017,32256.64485017,171.525,171.55
-1.0,4,1,32281.474391163,32281.474391163,171.55,171.545
1.0,1,1,32328.706766809,32328.706766809,171.535,171.535
-1.0,40,13,32333.172166207,32333.172228134,171.535,171.51
1.0,1,1,32364.596106547,32364.596106547,171.525,171.525
-1.0,55,17,32367.332722277,32455.97352686,171.525,171.475
1.0,65,1,32472.814381992,32472.814381992,171.475,171.475
-1.0,142,23,32480.719389076,32510.246435245,171.49,171.4
1.0,1,1,32519.751027176,32519.751027176,171.41,171.415
-1.0,20,9,32534.001155543,32557.222783396,171.415,171.41
1.0,1,1,32562.734757764,32562.734757764,171.41,171.415
-1.0,7,1,32572.47132056,32572.47132056,171.415,171.405
1.0,3,1,32572.471362886,32572.471362886,171.39,171.4
-1.0,21,4,32575.425265716,32575.428244324,171.41,171.395
1.0,1,1,32632.771693467,32632.771693467,171.41,171.415
-1.0,108,5,32676.74740809,32759.635486121,171.435,171.42
1.0,51,2,32776.807621984,32776.807621984,171.41,171.43
-1.0,151,7,32857.310224539,32858.597459223,171.44,171.405
1.0,125,2,32858.65089654,32858.650931202,171.405,171.425
-1.0,78,11,32867.797712898,32884.121501304,171.435,171.4
1.0,369,2,32885.395282294,32885.395329886,171.405,171.425
-1.0,1,1,32903.236757371,32903.236757371,171.43,171.42
1.0,3,2,32946.56153574,32946.599884763,171.42,171.42
-1.0,1,1,32988.795982753,32988.795982753,171.425,171.42
1.0,22,1,33002.212519808,33002.212519808,171.42,171.425
-1.0,1,1,33021.196367754,33021.196367754,171.445,171.425
1.0,6,1,33043.03795579,33043.03795579,171.43,171.435
-1.0,111,2,33050.605938277,33055.225550934,171.44,171.425
1.0,123,1,33055.225600323,33055.225600323,171.405,171.42
-1.0,1,1,33068.743992008,33068.743992008,171.435,171.425
1.0,328,12,33070.701447243,33120.334908051,171.41,171.455
-1.0,47,14,33135.539763236,33135.539775741,171.435,171.42
1.0,200,4,33136.735266876,33142.358032422,171.395,171.395
-1.0,103,9,33149.822854129,33164.905866186,171.395,171.37
1.0,1,1,33172.940001349,33172.940001349,171.385,171.39
-1.0,128,9,33173.97072463,33190.360804689,171.39,171.375
1.0,71,2,33202.048334997,33202.048586211,171.355,171.375
-1.0,274,36,33206.675630213,33234.245083769,171.375,171.335
1.0,1,1,33301.027863962,33301.027863962,171.32,171.33
-1.0,1785,28,33311.763834662,33355.781460614,171.33,171.26
1.0,6,2,33357.913367115,33357.913412958,171.235,171.26
-1.0,727,61,33358.252609802,33401.757480278,171.26,171.13
1.0,13,1,33408.223513384,33408.223513384,171.135,171.145
-1.0,194,5,33410.289658212,33413.610188743,171.145,171.105
1.0,1,1,33420.305733039,33420.305733039,171.095,171.095
-1.0,29,1,33425.446373228,33425.446373228,171.095,171.095
1.0,4,1,33427.433504963,33427.433504963,171.095,171.11
-1.0,15,2,33435.304890906,33435.565261386,171.125,171.11
1.0,149,8,33435.565286883,33456.084065439,171.095,171.13
-1.0,30,2,33456.673495477,33460.388038889,171.135,171.13
1.0,535,4,33460.388112521,33460.388162701,171.125,171.14
-1.0,427,7,33460.388599485,33487.435442174,171.145,171.11
1.0,548,12,33512.858941884,33577.079380724,171.105,171.155
-1.0,20,2,33585.35484097,33591.937074914,171.17,171.145
1.0,6,2,33608.600598975,33608.734031138,171.15,171.155
-1.0,792,7,33608.967932506,33661.445030341,171.19,171.16
1.0,61,4,33665.32851155,33684.182465229,171.16,171.175
-1.0,426,2,33705.97434383,33705.97434383,171.17,171.165
1.0,552,7,33714.025813654,33785.619871325,171.165,171.245
-1.0,30,1,33787.9601688,33787.9601688,171.25,171.25
1.0,103,5,33793.596767741,33807.130111077,171.25,171.26
-1.0,228,13,33817.059261856,33854.770237559,171.26,171.185
1.0,105,3,33855.497845889,33865.009818881,171.175,171.21
-1.0,2,2,33886.432019932,33886.432019932,171.22,171.21
1.0,13,2,33891.342443857,33900.073395065,171.19,171.21
-1.0,702,29,33900.077891292,33900.077917698,171.21,171.14
1.0,94,1,33900.077946381,33900.077946381,171.07,171.07
-1.0,583,22,33900.07814318,33900.078164481,171.07,171.05
1.0,94,1,33900.078853698,33900.078853698,171.045,171.045
-1.0,752,24,33900.079017092,33900.083276877,171.08,171.035
1.0,1,1,33909.261554673,33909.261554673,171.08,171.08
-1.0,100,1,33910.064760849,33910.064760849,171.075,171.075
1.0,250,1,33910.06477794,33910.06477794,171.075,171.075
-1.0,1355,16,33910.065731416,33921.156333799,171.075,171.04
1.0,144,1,33934.612060078,33934.612060078,171.05,171.05
-1.0,204,3,33944.218537912,33945.784269951,171.07,171.07
1.0,457,3,33946.393953469,33947.610961922,171.07,171.155
-1.0,211,2,33950.059685943,33951.325997494,171.16,171.18
1.0,70,2,33969.19191139,33969.19191139,171.11,171.115
-1.0,393,6,33969.191945727,33986.496820516,171.13,171.075
1.0,25,1,33989.756956315,33989.756956315,171.05,171.06
-1.0,2389,86,33990.048583839,33990.049611121,171.06,171.02
1.0,1,1,33991.993247516,33991.993247516,171.025,171.065
-1.0,127,3,33997.46780391,33997.46780925,171.075,171.045
1.0,19,2,33997.467835845,33997.467843015,170.995,171.035
-1.0,93,7,33999.601836751,33999.628550663,171.055,171.025
1.0,1,1,33999.628775648,33999.628775648,170.995,171.025
-1.0,222,32,33999.628838187,34018.657681534,171.055,170.89
1.0,1,1,34020.058443235,34020.058443235,170.87,170.915
-1.0,100,2,34020.058546978,34020.058546978,170.93,170.93
1.0,10,1,34020.058985983,34020.058985983,170.885,170.885
-1.0,40,1,34020.062042644,34020.062042644,170.885,170.885
1.0,40,1,34020.383915852,34020.383915852,170.885,170.93
-1.0,10,1,34020.383988485,34020.383988485,170.935,170.935
1.0,76,2,34020.384910587,34020.384910587,170.885,170.93
-1.0,127,4,34020.428999934,34021.184108962,170.945,170.88
1.0,1,1,34025.157439389,34025.157439389,170.89,170.93
-1.0,29,1,34025.157490181,34025.157490181,170.935,170.93
1.0,29,2,34025.158313806,34026.187072987,170.895,170.935
-1.0,198,4,34026.187099355,34032.273926604,170.935,170.925
1.0,201,3,34034.204109213,34034.204355373,170.925,170.95
-1.0,1,1,34034.384574536,34034.384574536,170.925,170.92
1.0,149,3,34034.385874464,34037.86246676,170.895,170.935
-1.0,100,1,34044.696624394,34044.696624394,170.95,170.95
1.0,91,2,34044.696805474,34047.210738462,170.93,170.93
-1.0,261,12,34050.069969617,34050.070948565,170.92,170.83
1.0,67,4,34050.313899788,34060.04297919,170.855,170.93
-1.0,502,14,34060.084583831,34068.581407898,170.93,170.81
1.0,1,1,34070.054506386,34070.054506386,170.865,170.905
-1.0,1,1,34074.905964184,34074.905964184,170.88,170.865
1.0,1928,16,34077.022422012,34085.162149338,170.865,170.96
-1.0,100,1,34085.162455682,34085.162455682,170.97,170.96
1.0,100,1,34085.285659586,34085.285659586,170.94,170.96
-1.0,100,1,34085.285713807,34085.285713807,170.97,170.965
1.0,482,4,34085.287212234,34085.302054437,170.935,171.005
-1.0,76,2,34085.30207967,34086.093401861,171.025,171.0
1.0,2047,11,34094.112906196,34094.113644618,170.935,171.07
-1.0,1062,6,34094.113673516,34100.059640801,171.175,170.97
1.0,2356,28,34101.042078336,34139.421967423,170.965,171.075
-1.0,1058,5,34140.070717202,34146.90211685,171.075,171.04
1.0,2,2,34188.454312796,34188.456864241,171.04,171.075
-1.0,1710,15,34188.458348627,34198.071147199,171.105,171.04
1.0,1156,18,34198.928092769,34200.545373752,171.03,171.185
-1.0,30,2,34200.568570842,34200.720927842,171.225,171.18
1.0,95,4,34200.791335372,34201.012838571,171.16,171.165
-1.0,6,2,34201.132341744,34201.583927136,171.215,171.185
1.0,50,2,34201.647188911,34201.648604357,171.16,171.185
-1.0,3690,9,34201.695114452,34201.70830772,171.185,171.135
1.0,216,15,34201.708781629,34201.709597488,171.005,171.075
-1.0,43,1,34201.709622808,34201.709622808,171.075,171.075
1.0,365,7,34201.709772064,34201.710000456,171.075,171.105
-1.0,898,5,34201.710718413,34201.718728907,171.125,171.115
1.0,300,5,34201.808557965,34201.808744449,171.115,171.13
-1.0,1074,10,34201.817084562,34201.843078782,171.135,171.05
1.0,600,5,34201.84554015,34201.84570066,171.075,171.115
-1.0,566,8,34201.854924188,34201.854929364,171.125,171.075
1.0,456,7,34201.859638358,34201.983699985,171.055,171.065
-1.0,176,3,34202.014861145,34202.084414332,171.095,171.085
1.0,37,1,34202.084498626,34202.084498626,171.07,171.085
-1.0,112,2,34202.085691627,34202.085691627,171.09,171.075
1.0,725,10,34202.089043128,34202.272294393,171.055,171.11
-1.0,59,2,34202.282705931,34202.284029851,171.12,171.12
1.0,1480,22,34202.299093556,34202.308698488,171.095,171.15
-1.0,200,2,34202.308816799,34202.308816799,171.155,171.155
1.0,210,3,34202.309412113,34202.309461247,171.15,171.175
-1.0,400,4,34202.313523705,34202.314795449,171.17,171.14
1.0,800,10,34202.315359443,34202.326807191,171.145,171.185
-1.0,1306,9,34202.340784304,34202.34161476,171.19,171.135
1.0,1712,5,34202.341757031,34202.344027353,171.125,171.16
-1.0,298,3,34202.348209682,34202.353734225,171.165,171.155
1.0,300,3,34202.35790589,34202.35843477,171.15,171.165
-1.0,452,2,34202.375690557,34202.375690557,171.18,171.16
1.0,306,2,34202.37721776,34202.394290248,171.135,171.13
-1.0,302,4,34202.396302091,34202.396667155,171.13,171.12
1.0,100,2,34202.438524464,34202.440267733,171.13,171.145
-1.0,589,8,34202.582779817,34202.614471087,171.155,171.11
1.0,228,4,34202.622052102,34202.686535759,171.11,171.125
-1.0,2,1,34202.741300957,34202.741300957,171.13,171.13
1.0,246,4,34202.742853906,34202.742875908,171.13,171.135
-1.0,102,2,34202.880794969,34202.880871115,171.14,171.135
1.0,100,1,34203.032972238,34203.032972238,171.13,171.135
-1.0,199,4,34203.137374466,34203.139132498,171.135,171.115
1.0,620,8,34203.401998835,34203.402809674,171.13,171.17
-1.0,103,2,34203.46352332,34203.583401426,171.18,171.145
1.0,241,4,34203.696571581,34203.696575736,171.135,171.145
-1.0,100,1,34204.148576143,34204.148576143,171.155,171.15
1.0,405,7,34204.186812207,34204.572059511,171.135,171.145
-1.0,121,2,34204.572124886,34204.572124886,171.15,171.15
1.0,190,4,34204.985522217,34204.996281826,171.13,171.145
-1.0,129,2,34205.000540687,34205.000540687,171.15,171.145
1.0,1874,11,34205.004445756,34205.116021988,171.14,171.145
-1.0,1,1,34205.511759009,34205.511759009,171.16,171.15
1.0,200,3,34205.68704092,34205.68706341,171.135,171.14
-1.0,100,1,34205.68786183,34205.68786183,171.145,171.14
1.0,5,1,34205.687889192,34205.687889192,171.13,171.13
-1.0,300,3,34205.688028562,34205.688164184,171.125,171.105
1.0,1771,7,34205.688195908,34205.688835904,171.1,171.125
-1.0,1335,11,34205.698327474,34205.704058654,171.125,171.09
1.0,694,6,34205.704151683,34205.765829749,171.09,171.105
-1.0,716,19,34205.842577906,34205.843987273,171.105,171.055
1.0,1239,7,34205.846340911,34206.35683327,171.045,171.07
-1.0,307,5,34206.359951569,34206.360210975,171.065,171.04
1.0,612,4,34206.360272192,34206.360288963,171.035,171.05
-1.0,3353,120,34206.3713726,34206.389296277,171.045,171.015
1.0,100,1,34206.390016278,34206.390016278,171.005,171.005
-1.0,100,1,34206.390495897,34206.390495897,171.02,171.015
1.0,1012,13,34206.495429878,34206.671475187,171.02,171.06
-1.0,200,3,34206.671827643,34206.675093882,171.065,171.05
1.0,819,8,34206.696541675,34206.696568348,171.045,171.06
-1.0,1868,24,34206.905728782,34207.074544688,171.045,170.98
1.0,531,5,34207.134579857,34207.134586739,170.975,170.98
-1.0,20,1,34207.494700827,34207.494700827,170.98,170.975
1.0,306,7,34207.601796732,34207.602010252,170.975,171.0
-1.0,620,2,34207.602141638,34207.602333587,170.995,170.985
1.0,2038,27,34207.709023572,34208.184849924,170.985,171.005
-1.0,343,6,34208.27362368,34209.371726891,171.01,170.99
1.0,221,3,34209.389322521,34209.389322521,170.99,170.99
-1.0,300,5,34209.39639978,34209.423477221,170.995,170.975
1.0,584,5,34209.812182375,34209.812540187,170.965,170.975
-1.0,727,12,34209.900538593,34209.902566745,170.97,170.95
1.0,701,7,34209.923326295,34210.317144609,170.95,170.985
-1.0,200,2,34210.442749917,34210.442749917,170.99,170.985
1.0,2380,32,34210.443476828,34210.709484369,170.98,171.09
-1.0,7,1,34210.721779197,34210.721779197,171.095,171.095
1.0,752,9,34210.818550291,34210.818876311,171.1,171.12
-1.0,275,4,34210.818987851,34210.819048903,171.125,171.115
1.0,676,5,34210.819433127,34210.819433127,171.105,171.105
-1.0,340,8,34210.819505347,34210.820025055,171.115,171.1
1.0,200,2,34210.820422169,34210.820422169,171.09,171.09
-1.0,300,4,34210.905640147,34210.906535016,171.105,171.075
1.0,200,2,34210.908167184,34210.908167184,171.055,171.065
-1.0,542,8,34210.908447802,34211.36991345,171.065,171.02
1.0,747,9,34211.370273006,34211.370295573,171.015,171.02
-1.0,129,4,34211.370363911,34211.370504882,171.035,171.025
1.0,100,1,34211.370859039,34211.370859039,171.025,171.03
-1.0,232,3,34211.37124316,34211.37124316,171.035,171.03
1.0,342,7,34211.372318658,34211.471470677,171.02,171.055
-1.0,100,3,34211.913654229,34212.400255259,171.06,171.05
1.0,1332,14,34212.400818042,34212.71440806,171.045,171.11
-1.0,1078,12,34212.884111751,34213.275639756,171.12,171.045
1.0,425,5,34213.316941139,34213.31764287,171.055,171.075
-1.0,268,3,34213.385350273,34213.386198514,171.065,171.05
1.0,200,4,34213.455234981,34213.640110129,171.045,171.055
-1.0,599,5,34213.938268122,34214.875357348,171.045,171.03
1.0,1800,26,34215.009402114,34215.07547112,171.03,171.07
-1.0,392,7,34215.16411109,34215.542349432,171.075,171.045
1.0,625,9,34215.916184493,34215.978716555,171.03,171.045
-1.0,267,4,34215.98029329,34216.040342247,171.065,171.045
1.0,25,1,34216.317517983,34216.317517983,171.04,171.045
-1.0,1682,15,34217.032119372,34217.749252171,171.055,171.025
1.0,1212,11,34217.749455228,34217.750733966,171.025,171.05
