sec,signed_vol,mid
34298,-241.0,228.545
34299,50.0,228.575
34300,-919.0,228.545
34301,-601.0,228.545
34302,-1687.0,228.6
34303,-68.0,228.56
34304,-7856.0,228.305
34305,-366.0,228.33
34306,17.0,228.315
34307,-626.0,228.28
34308,287.0,228.375
34309,242.0,228.38
34310,363.0,228.42
34311,-272.0,228.4
34312,10.0,228.405
34313,-32.0,228.4
34314,-766.0,228.38
34315,0.0,228.38
34316,0.0,228.38
34317,-1023.0,228.38
34318,847.0,228.435
34319,643.0,228.445
34320,602.0,228.44
34321,356.0,228.435
34322,-236.0,228.475
34323,-275.0,228.55
34324,-36.0,228.545
34325,-2513.0,228.515
34326,70.0,228.435
34327,-79.0,228.425
34328,-7054.0,228.36
34329,246.0,228.45
34330,-50.0,228.45
34331,-862.0,228.43
34332,0.0,228.435
34333,-5254.0,228.215
34334,-81.0,228.23
34335,745.0,228.26
34336,-1150.0,228.185
34337,-54.0,228.17
34338,195.0,228.155
34339,266.0,228.21
34340,-152.0,228.22
34341,-43.0,228.255
34342,-1457.0,228.245
34343,512.0,228.26
34344,-546.0,228.25
34345,-1101.0,228.27
34346,-672.0,228.16
34347,-1259.0,228.13
34348,-29932.0,227.86
34349,-3961.0,227.795
34350,11.0,227.845
34351,-718.0,227.775
34352,496.0,227.815
34353,-671.0,227.785
34354,0.0,227.785
34355,-1067.0,227.755
34356,-1891.0,227.615
34357,-1104.0,227.59
34358,-1957.0,227.56
34359,-10426.0,227.385
34360,2162.0,227.465
34361,-849.0,227.44
34362,5392.0,227.49
34363,1120.0,227.535
34364,-2812.0,227.48
34365,897.0,227.505
34366,-154.0,227.55
34367,858.0,227.585
34368,412.0,227.585
34369,503.0,227.635
34370,-620.0,227.675
34371,892.0,227.72
34372,-1418.0,227.68
34373,-391.0,227.685
34374,479.0,227.695
34375,-4471.0,227.68
34376,-3050.0,227.55
34377,-1314.0,227.585
34378,974.0,227.63
34379,655.0,227.65
34380,-348.0,227.67
34381,-1015.0,227.695
34382,128.0,227.71
34383,1476.0,227.795
34384,-460.0,227.74
34385,1546.0,227.83
34386,-1241.0,227.825
34387,-301.0,227.8
34388,-543.0,227.895
34389,-1102.0,227.885
34390,-462.0,227.855
34391,164.0,227.885
34392,-407.0,227.88
34393,206.0,227.935
34394,-1087.0,227.82
34395,-275.0,227.875
34396,-802.0,227.845
34397,-411.0,227.83
34398,-590.0,227.835
34399,-8184.0,227.7
34400,-450.0,227.695
34401,-303.0,227.68
34402,-1013.0,227.83
34403,-85.0,227.8
34404,-2619.0,227.69
34405,-1114.0,227.685
34406,-4.0,227.655
34407,6042.0,227.635
34408,751.0,227.665
34409,125.0,227.61
34410,40.0,227.62
34411,153.0,227.685
34412,-1226.0,227.62
34413,-221.0,227.625
34414,170.0,227.66
34415,389.0,227.695
34416,28.0,227.71
34417,66.0,227.705
34418,-1760.0,227.65
34419,-51.0,227.66
34420,-1300.0,227.61
34421,-2824.0,227.505
34422,-730.0,227.57
34423,-823.0,227.515
34424,-807.0,227.505
34425,-2724.0,227.45
34426,-753.0,227.44
34427,-2161.0,227.41
34428,-2902.0,227.315
34429,-2210.0,227.3
34430,-493.0,227.36
34431,-39.0,227.415
34432,0.0,227.395
34433,-501.0,227.365
34434,-1580.0,227.315
34435,-4213.0,227.29
34436,-622.0,227.29
34437,-3930.0,227.29
34438,-1405.0,227.285
34439,-440.0,227.275
34440,-3873.0,227.22
34441,743.0,227.285
34442,12.0,227.33
34443,1029.0,227.405
34444,-4415.0,227.345
34445,-423.0,227.335
34446,41.0,227.375
34447,-693.0,227.345
34448,200.0,227.355
34449,-918.0,227.35
34450,-784.0,227.325
34451,-706.0,227.295
34452,-667.0,227.305
34453,76.0,227.34
34454,161.0,227.38
34455,13.0,227.415
34456,58.0,227.485
34457,500.0,227.565
34458,-899.0,227.5
34459,-1200.0,227.475
34460,-59.0,227.54
34461,0.0,227.55
34462,-1801.0,227.49
34463,89.0,227.525
34464,0.0,227.52
34465,-957.0,227.51
34466,-197.0,227.52
34467,-1799.0,227.48
34468,-1015.0,227.495
34469,-2033.0,227.44
34470,-1366.0,227.415
34471,-3406.0,227.28
34472,-4199.0,227.195
34473,-3359.0,227.165
34474,-4324.0,227.135
34475,-2901.0,227.115
34476,-696.0,227.12
34477,1519.0,227.275
34478,-450.0,227.275
34479,-9.0,227.3
34480,516.0,227.43
34481,-1255.0,227.37
34482,328.0,227.395
34483,0.0,227.395
34484,659.0,227.48
34485,-2389.0,227.435
34486,-312.0,227.505
34487,0.0,227.505
34488,-966.0,227.52
34489,201.0,227.595
34490,-1268.0,227.565
34491,0.0,227.57
34492,651.0,227.62
34493,728.0,227.655
34494,-598.0,227.64
34495,100.0,227.68
34496,69.0,227.7
34497,0.0,227.7
34498,-2727.0,227.65
34499,-375.0,227.645
34500,-2971.0,227.535
34501,-1484.0,227.425
34502,-1775.0,227.405
34503,-277.0,227.365
34504,17.0,227.375
34505,217.0,227.45
34506,498.0,227.5
34507,-94.0,227.505
34508,-962.0,227.495
34509,-811.0,227.405
34510,-457.0,227.325
34511,-1537.0,227.315
34512,330.0,227.345
34513,109.0,227.365
34514,-543.0,227.335
34515,-1157.0,227.315
34516,-3400.0,227.235
34517,-1804.0,227.215
34518,1349.0,227.285
34519,-295.0,227.3
34520,321.0,227.3
34521,587.0,227.305
34522,-463.0,227.26
34523,675.0,227.285
34524,467.0,227.285
34525,-204.0,227.335
34526,580.0,227.35
34527,-1520.0,227.315
34528,-518.0,227.305
34529,-485.0,227.335
34530,-2390.0,227.265
34531,1491.0,227.255
34532,441.0,227.335
34533,-1328.0,227.305
34534,-689.0,227.415
34535,-909.0,227.435
34536,50.0,227.44
34537,-441.0,227.43
34538,-1507.0,227.41
34539,-458.0,227.41
34540,-2264.0,227.36
34541,-761.0,227.37
34542,0.0,227.37
34543,102.0,227.46
34544,-255.0,227.385
34545,-301.0,227.355
34546,-673.0,227.365
34547,-594.0,227.33
34548,-216.0,227.33
34549,-410.0,227.305
34550,-347.0,227.295
34551,-64.0,227.28
34552,-5202.0,227.31
34553,26.0,227.31
34554,-876.0,227.27
34555,13.0,227.38
34556,314.0,227.42
34557,-2460.0,227.35
34558,143.0,227.37
34559,0.0,227.37
34560,-2594.0,227.31
34561,268.0,227.36
34562,-2570.0,227.27
34563,1709.0,227.355
34564,-870.0,227.3
34565,-701.0,227.31
34566,-1759.0,227.22
34567,-1085.0,227.215
34568,-1204.0,227.22
34569,35.0,227.225
34570,260.0,227.245
34571,-399.0,227.29
34572,1168.0,227.32
34573,-127.0,227.295
34574,490.0,227.235
34575,-124.0,227.21
34576,-304.0,227.22
34577,10.0,227.285
34578,0.0,227.28
34579,121.0,227.335
34580,-285.0,227.325
34581,-1065.0,227.22
34582,-909.0,227.18
34583,359.0,227.2
34584,316.0,227.27
34585,-288.0,227.24
34586,283.0,227.22
34587,200.0,227.255
34588,-1547.0,227.235
34589,400.0,227.235
34590,-451.0,227.175
34591,-702.0,227.165
34592,273.0,227.21
34593,-839.0,227.21
34594,-99.0,227.22
34595,-1110.0,227.175
34596,682.0,227.23
34597,153.0,227.255
34598,37.0,227.24
34599,-900.0,227.195
34600,0.0,227.195
34601,-4703.0,227.13
34602,-39.0,227.205
34603,-1673.0,227.16
34604,-290.0,227.16
34605,461.0,227.23
34606,25.0,227.23
34607,0.0,227.235
34608,-752.0,227.215
34609,-568.0,227.2
34610,-1524.0,227.13
34611,-4705.0,227.11
34612,-404.0,227.12
34613,-1160.0,227.055
34614,-661.0,227.07
34615,-889.0,227.045
34616,-874.0,227.035
34617,-47.0,227.045
34618,-3854.0,227.015
34619,-18115.0,226.96
34620,-636.0,227.03
34621,1221.0,227.11
34622,219.0,227.14
34623,-895.0,227.09
34624,-241.0,227.08
34625,-1761.0,226.98
34626,1344.0,227.035
34627,2620.0,227.05
34628,-210.0,227.05
34629,-572.0,227.045
34630,-819.0,226.975
34631,189.0,227.01
34632,-502.0,226.99
34633,-487.0,227.025
34634,-610.0,227.005
34635,-298.0,226.975
34636,2241.0,226.99
34637,-603.0,226.955
34638,417.0,226.96
34639,-101.0,226.94
34640,160.0,226.95
34641,-549.0,226.955
34642,-71.0,226.95
34643,-426.0,226.92
34644,584.0,226.99
34645,10150.0,227.02
34646,1326.0,227.09
34647,-351.0,227.085
34648,-1204.0,227.025
34649,-145.0,227.02
34650,-1352.0,227.01
34651,-955.0,226.945
34652,-426.0,226.97
34653,-609.0,226.96
34654,-721.0,226.91
34655,210.0,226.93
34656,-602.0,226.91
34657,-1766.0,226.875
34658,-1424.0,226.815
34659,-1443.0,226.79
34660,-2060.0,226.77
34661,-103.0,226.82
34662,-191.0,226.84
34663,-251.0,226.88
34664,290.0,226.9
34665,-725.0,226.88
34666,325.0,226.885
34667,-516.0,226.89
34668,-399.0,226.86
34669,-85.0,226.885
34670,-500.0,226.815
34671,-788.0,226.755
34672,-175.0,226.75
34673,567.0,226.805
34674,-481.0,226.765
34675,-598.0,226.73
34676,-2977.0,226.67
34677,138.0,226.695
34678,1631.0,226.73
34679,-490.0,226.68
34680,1483.0,226.73
34681,-710.0,226.685
34682,-186.0,226.72
34683,-2295.0,226.65
34684,-658.0,226.69
34685,-475.0,226.69
34686,40.0,226.665
34687,912.0,226.72
34688,1582.0,226.76
34689,75.0,226.785
34690,-1079.0,226.74
34691,414.0,226.755
34692,-325.0,226.74
34693,-756.0,226.685
34694,1035.0,226.72
34695,-333.0,226.705
34696,0.0,226.7
34697,-290.0,226.695
34698,208.0,226.695
34699,-346.0,226.685
34700,-2210.0,226.575
34701,-572.0,226.53
34702,422.0,226.6
34703,5.0,226.61
34704,-1193.0,226.545
34705,365.0,226.58
34706,-16.0,226.565
34707,-7.0,226.56
34708,-239.0,226.52
34709,-15960.0,226.505
34710,-1439.0,226.42
34711,-3043.0,226.315
34712,4127.0,226.36
34713,110.0,226.38
34714,100.0,226.385
34715,432.0,226.445
34716,360.0,226.5
34717,-1270.0,226.445
34718,-790.0,226.43
34719,-515.0,226.375
34720,-414.0,226.35
34721,-280.0,226.375
34722,-353.0,226.32
34723,-383.0,226.295
34724,224.0,226.335
34725,82.0,226.365
34726,-18.0,226.355
34727,1734.0,226.45
34728,-342.0,226.415
34729,1441.0,226.385
34730,-1954.0,226.335
34731,-330.0,226.335
34732,-160.0,226.335
34733,5.0,226.33
34734,-1105.0,226.335
34735,-995.0,226.325
34736,-252.0,226.295
34737,126.0,226.325
34738,24.0,226.31
34739,-85.0,226.31
34740,-603.0,226.285
34741,-120.0,226.27
34742,-1232.0,226.26
34743,128.0,226.31
34744,-246.0,226.385
34745,-533.0,226.455
34746,257.0,226.555
34747,-92.0,226.565
34748,-2523.0,226.53
34749,74.0,226.56
34750,-466.0,226.56
34751,-109.0,226.555
34752,-81.0,226.6
34753,284.0,226.64
34754,-487.0,226.63
34755,-310.0,226.64
34756,6.0,226.715
34757,-944.0,226.73
34758,-1759.0,226.765
34759,-223.0,226.775
34760,-460.0,226.775
34761,165.0,226.785
34762,-932.0,226.715
34763,1320.0,226.745
34764,-704.0,226.78
34765,-410.0,226.75
34766,189.0,226.765
34767,-1373.0,226.75
34768,-1820.0,226.705
34769,-241.0,226.67
34770,-1919.0,226.615
34771,-416.0,226.605
34772,-1014.0,226.56
34773,290.0,226.54
34774,162.0,226.575
34775,-1295.0,226.505
34776,0.0,226.505
34777,-95.0,226.51
34778,-185.0,226.46
34779,-1441.0,226.435
34780,29.0,226.46
34781,78.0,226.44
34782,697.0,226.49
34783,-100.0,226.485
34784,945.0,226.56
34785,581.0,226.55
34786,1055.0,226.59
34787,10.0,226.57
34788,-518.0,226.53
34789,16.0,226.575
34790,244.0,226.61
34791,-995.0,226.595
34792,-257.0,226.645
34793,322.0,226.72
34794,8.0,226.71
34795,-100.0,226.65
34796,256.0,226.71
34797,182.0,226.735
34798,-139.0,226.74
34799,117.0,226.785
34800,-4502.0,226.7
34801,-763.0,226.72
34802,-1013.0,226.695
34803,0.0,226.68
34804,72.0,226.705
34805,-1153.0,226.71
34806,45.0,226.715
34807,-878.0,226.645
34808,-76.0,226.675
34809,-139.0,226.68
34810,-833.0,226.735
34811,-20.0,226.725
34812,316.0,226.76
34813,-818.0,226.72
34814,-737.0,226.65
34815,88.0,226.685
34816,-420.0,226.65
34817,271.0,226.64
34818,22.0,226.655
34819,-79.0,226.715
34820,-185.0,226.66
34821,-38.0,226.645
34822,-27.0,226.635
34823,-10.0,226.67
34824,-114.0,226.635
34825,-936.0,226.58
34826,1632.0,226.66
34827,-140.0,226.615
34828,234.0,226.595
34829,10.0,226.595
34830,-109.0,226.565
34831,115.0,226.535
34832,-835.0,226.53
34833,-751.0,226.47
34834,94.0,226.535
34835,-210.0,226.52
34836,0.0,226.525
34837,-801.0,226.55
34838,-200.0,226.54
34839,-300.0,226.535
34840,-502.0,226.5
34841,-128.0,226.545
34842,-700.0,226.51
34843,0.0,226.5
34844,229.0,226.5
34845,-916.0,226.47
34846,-100.0,226.42
34847,-180.0,226.41
34848,-1523.0,226.41
34849,322.0,226.435
34850,-52.0,226.435
34851,151.0,226.445
34852,10.0,226.48
34853,378.0,226.505
34854,-636.0,226.475
34855,356.0,226.525
34856,139.0,226.545
34857,-200.0,226.535
34858,433.0,226.58
34859,36.0,226.665
34860,313.0,226.69
34861,-331.0,226.65
34862,300.0,226.635
34863,-646.0,226.62
34864,130.0,226.625
34865,-225.0,226.63
34866,435.0,226.66
34867,121.0,226.7
34868,118.0,226.72
34869,485.0,226.725
34870,-491.0,226.66
34871,746.0,226.715
34872,-630.0,226.625
34873,199.0,226.62
34874,-456.0,226.595
34875,548.0,226.635
34876,30.0,226.63
34877,726.0,226.665
34878,311.0,226.72
34879,534.0,226.775
34880,-195.0,226.685
34881,783.0,226.66
34882,1378.0,226.785
34883,-199.0,226.78
34884,-125.0,226.795
34885,392.0,226.84
34886,-62.0,226.835
34887,-311.0,226.825
34888,27.0,226.86
34889,47.0,226.86
34890,286.0,226.845
34891,-32.0,226.795
34892,119.0,226.77
34893,1669.0,226.765
34894,278.0,226.775
34895,-100.0,226.785
34896,-6.0,226.785
34897,1045.0,226.815
34898,202.0,226.87
34899,152.0,226.9
34900,198.0,226.88
34901,127.0,226.815
34902,-101.0,226.785
34903,664.0,226.815
34904,314.0,226.845
34905,318.0,226.87
34906,-277.0,226.82
34907,-953.0,226.78
34908,-795.0,226.7
34909,768.0,226.73
34910,111.0,226.725
34911,-1528.0,226.64
34912,472.0,226.645
34913,-360.0,226.69
34914,-394.0,226.685
34915,363.0,226.67
34916,600.0,226.685
34917,-300.0,226.695
34918,110.0,226.73
34919,-66.0,226.7
34920,-102.0,226.645
34921,-385.0,226.62
34922,78.0,226.645
34923,-162.0,226.705
34924,-421.0,226.705
34925,700.0,226.73
34926,323.0,226.73
34927,-200.0,226.72
34928,50.0,226.775
34929,-763.0,226.735
34930,-175.0,226.695
34931,1.0,226.665
34932,-528.0,226.665
34933,-716.0,226.635
34934,1015.0,226.71
34935,500.0,226.71
34936,100.0,226.705
34937,-179.0,226.695
34938,189.0,226.68
34939,-6.0,226.65
34940,-637.0,226.615
34941,739.0,226.66
34942,-101.0,226.595
34943,221.0,226.62
34944,247.0,226.645
34945,66.0,226.63
34946,-74.0,226.58
34947,102.0,226.625
34948,-1.0,226.64
34949,-151.0,226.605
34950,-3097.0,226.58
34951,-228.0,226.575
34952,-821.0,226.59
34953,-47.0,226.56
34954,-99.0,226.525
34955,265.0,226.53
34956,-2025.0,226.515
34957,-3080.0,226.46
34958,-125.0,226.45
34959,309.0,226.53
34960,-631.0,226.52
34961,150.0,226.475
34962,-1211.0,226.445
34963,200.0,226.445
34964,-65.0,226.42
34965,-100.0,226.41
34966,-68.0,226.455
34967,-90.0,226.455
34968,565.0,226.52
34969,-77.0,226.52
34970,-223.0,226.51
34971,-92.0,226.51
34972,475.0,226.59
34973,-1873.0,226.555
34974,32.0,226.615
34975,-107.0,226.605
34976,-4.0,226.6
34977,-226.0,226.59
34978,-130.0,226.58
34979,-51.0,226.63
34980,-247.0,226.64
34981,-243.0,226.61
34982,553.0,226.64
34983,-1766.0,226.635
34984,-765.0,226.615
34985,0.0,226.615
34986,1.0,226.625
34987,0.0,226.605
34988,-257.0,226.665
34989,252.0,226.705
34990,106.0,226.715
34991,24.0,226.765
34992,712.0,226.795
34993,-1755.0,226.79
34994,-149.0,226.745
34995,18.0,226.755
34996,-390.0,226.69
34997,-260.0,226.69
34998,-165.0,226.68
34999,86.0,226.73
35000,-963.0,226.77
35001,-703.0,226.765
35002,186.0,226.82
35003,-1073.0,226.735
35004,-50.0,226.705
35005,-242.0,226.67
35006,120.0,226.695
35007,-225.0,226.69
35008,44.0,226.69
35009,692.0,226.725
35010,1565.0,226.66
35011,144.0,226.665
35012,-53.0,226.68
35013,-659.0,226.65
35014,541.0,226.68
35015,-216.0,226.725
35016,51.0,226.745
35017,182.0,226.755
35018,-1400.0,226.755
35019,192.0,226.795
35020,-200.0,226.78
35021,-507.0,226.755
35022,246.0,226.8
35023,-26.0,226.825
35024,-300.0,226.8
35025,-69.0,226.805
35026,-525.0,226.785
35027,696.0,226.79
35028,1148.0,226.795
35029,-1620.0,226.765
35030,-4928.0,226.71
35031,136.0,226.655
35032,-522.0,226.68
35033,-442.0,226.68
35034,-1161.0,226.65
35035,-1147.0,226.62
35036,-102.0,226.605
35037,0.0,226.605
35038,-593.0,226.655
35039,-358.0,226.64
35040,-117.0,226.735
35041,-259.0,226.655
35042,0.0,226.665
35043,41.0,226.705
35044,144.0,226.73
35045,-200.0,226.73
35046,-681.0,226.72
35047,-200.0,226.695
35048,-1111.0,226.675
35049,-673.0,226.64
35050,-642.0,226.695
35051,215.0,226.705
35052,-280.0,226.71
35053,-144.0,226.685
35054,714.0,226.675
35055,64.0,226.71
35056,-252.0,226.7
35057,-2105.0,226.63
35058,-754.0,226.59
35059,70.0,226.595
35060,-1083.0,226.535
35061,-1494.0,226.535
35062,-170.0,226.555
35063,-317.0,226.565
35064,-451.0,226.54
35065,203.0,226.585
35066,0.0,226.585
35067,48.0,226.625
35068,-1101.0,226.595
35069,-1.0,226.595
35070,-99.0,226.6
35071,-490.0,226.58
35072,-367.0,226.575
35073,646.0,226.585
35074,151.0,226.62
35075,-200.0,226.63
35076,18.0,226.625
35077,247.0,226.67
35078,-127.0,226.66
35079,-433.0,226.62
35080,-468.0,226.57
35081,17.0,226.59
35082,-300.0,226.59
35083,-736.0,226.57
35084,-100.0,226.55
35085,-64.0,226.53
35086,216.0,226.575
35087,-300.0,226.53
35088,25.0,226.555
35089,11.0,226.575
35090,-688.0,226.575
35091,702.0,226.62
35092,-300.0,226.575
35093,-29.0,226.565
35094,-100.0,226.545
35095,-5.0,226.535
35096,-75.0,226.535
35097,0.0,226.525
35098,958.0,226.6
35099,0.0,226.6
35100,-314.0,226.52
35101,-3846.0,226.405
35102,-309.0,226.405
35103,371.0,226.485
35104,-830.0,226.435
35105,235.0,226.495
35106,-228.0,226.51
35107,140.0,226.54
35108,-242.0,226.55
35109,-355.0,226.55
35110,219.0,226.57
35111,-250.0,226.57
35112,75.0,226.585
35113,534.0,226.61
35114,90.0,226.6
35115,430.0,226.65
35116,298.0,226.71
35117,-1073.0,226.645
35118,-37.0,226.65
35119,-7.0,226.675
35120,-1932.0,226.615
35121,779.0,226.615
35122,171.0,226.665
35123,221.0,226.7
35124,-1784.0,226.68
35125,-328.0,226.7
35126,-1491.0,226.68
35127,269.0,226.72
35128,518.0,226.735
35129,-896.0,226.725
35130,-180.0,226.74
35131,106.0,226.74
35132,49.0,226.735
35133,-392.0,226.74
35134,280.0,226.76
35135,-385.0,226.72
35136,-1098.0,226.695
35137,496.0,226.74
35138,254.0,226.775
35139,93.0,226.77
35140,283.0,226.805
35141,-104.0,226.825
35142,99.0,226.805
35143,72.0,226.825
35144,244.0,226.845
35145,89.0,226.905
35146,9027.0,227.05
35147,-467.0,227.02
35148,130.0,227.01
35149,-1604.0,226.955
35150,-255.0,226.89
35151,166.0,226.9
35152,910.0,226.935
35153,-233.0,226.9
35154,44.0,226.81
35155,-150.0,226.81
35156,-198.0,226.79
35157,100.0,226.8
35158,294.0,226.805
35159,-185.0,226.795
35160,-10.0,226.845
35161,1570.0,226.87
35162,34.0,226.85
35163,194.0,226.87
35164,702.0,226.865
35165,-99.0,226.815
35166,38.0,226.78
35167,0.0,226.78
35168,826.0,226.805
35169,74.0,226.81
35170,-815.0,226.77
35171,-51.0,226.77
35172,60.0,226.775
35173,-1051.0,226.75
35174,-1545.0,226.69
35175,303.0,226.7
35176,3676.0,226.745
35177,0.0,226.755
35178,537.0,226.8
35179,-225.0,226.83
35180,313.0,226.845
35181,1045.0,226.84
35182,-210.0,226.815
35183,1944.0,226.86
35184,0.0,226.855
35185,-214.0,226.82
35186,209.0,226.8
35187,-1126.0,226.725
35188,479.0,226.795
35189,1.0,226.81
35190,386.0,226.86
35191,-55.0,226.805
35192,568.0,226.82
35193,100.0,226.83
35194,140.0,226.86
35195,395.0,226.93
35196,-228.0,226.905
35197,212.0,226.945
35198,-600.0,226.875
35199,-108.0,226.845
35200,-1221.0,226.795
35201,496.0,226.79
35202,-433.0,226.73
35203,-413.0,226.67
35204,89.0,226.685
35205,21.0,226.67
35206,127.0,226.725
35207,-957.0,226.695
35208,1250.0,226.745
35209,-840.0,226.73
35210,-187.0,226.695
35211,216.0,226.675
35212,94.0,226.675
35213,309.0,226.705
35214,-498.0,226.7
35215,190.0,226.685
35216,710.0,226.73
35217,0.0,226.73
35218,196.0,226.725
35219,835.0,226.765
35220,-134.0,226.77
35221,-7.0,226.83
35222,-120.0,226.795
35223,180.0,226.825
35224,-70.0,226.81
35225,303.0,226.87
35226,-50.0,226.865
35227,182.0,226.89
35228,-1511.0,226.78
35229,-1031.0,226.655
35230,-340.0,226.615
35231,-2661.0,226.585
35232,-471.0,226.58
35233,-938.0,226.555
35234,104.0,226.6
35235,-15.0,226.69
35236,-152.0,226.72
35237,-180.0,226.725
35238,-220.0,226.685
35239,-432.0,226.74
35240,-290.0,226.69
35241,0.0,226.695
35242,529.0,226.765
35243,-476.0,226.745
35244,-224.0,226.72
35245,-47.0,226.715
35246,482.0,226.82
35247,-494.0,226.86
35248,89.0,226.885
35249,-527.0,226.885
35250,9.0,226.88
35251,257.0,226.865
35252,-290.0,226.785
35253,-97.0,226.775
35254,-2038.0,226.755
35255,179.0,226.73
35256,-1014.0,226.705
35257,238.0,226.75
35258,100.0,226.755
35259,-255.0,226.715
35260,-240.0,226.69
35261,-425.0,226.635
35262,209.0,226.62
35263,-753.0,226.65
35264,60.0,226.645
35265,211.0,226.645
35266,-552.0,226.575
35267,-590.0,226.525
35268,-310.0,226.54
35269,-574.0,226.48
35270,227.0,226.555
35271,-71.0,226.55
35272,212.0,226.565
35273,118.0,226.58
35274,42.0,226.575
35275,-42.0,226.565
35276,55.0,226.565
35277,-347.0,226.52
35278,69.0,226.51
35279,-1066.0,226.45
35280,-43.0,226.435
35281,-281.0,226.445
35282,322.0,226.48
35283,-1438.0,226.43
35284,179.0,226.475
35285,58.0,226.475
35286,-25.0,226.48
35287,-109.0,226.505
35288,-154.0,226.53
35289,-19.0,226.5
35290,-799.0,226.495
35291,58.0,226.475
35292,223.0,226.49
35293,-185.0,226.475
35294,441.0,226.475
35295,-441.0,226.46
35296,-32.0,226.445
35297,-524.0,226.435
35298,-346.0,226.465
35299,-20.0,226.455
35300,-173.0,226.475
35301,473.0,226.5
35302,-169.0,226.51
35303,1710.0,226.615
35304,-21.0,226.535
35305,0.0,226.515
35306,-97.0,226.48
35307,-230.0,226.465
35308,418.0,226.505
35309,-14.0,226.495
35310,-161.0,226.495
35311,-66.0,226.485
35312,-107.0,226.41
35313,-2017.0,226.34
35314,-179.0,226.33
35315,-155.0,226.39
35316,-90.0,226.355
35317,-310.0,226.33
35318,14.0,226.34
35319,-1919.0,226.305
35320,193.0,226.345
35321,-329.0,226.335
35322,-1013.0,226.33
35323,-179.0,226.325
35324,100.0,226.345
35325,-117.0,226.36
35326,-120.0,226.34
35327,-152.0,226.32
35328,-169.0,226.31
35329,-803.0,226.285
35330,-1054.0,226.26
35331,-227.0,226.245
35332,327.0,226.305
35333,391.0,226.385
35334,-447.0,226.355
35335,0.0,226.355
35336,200.0,226.37
35337,-619.0,226.385
35338,-55.0,226.33
35339,139.0,226.335
35340,-243.0,226.34
35341,138.0,226.34
35342,100.0,226.34
35343,-225.0,226.295
35344,0.0,226.275
35345,47.0,226.305
35346,-415.0,226.32
35347,729.0,226.365
35348,412.0,226.4
35349,-206.0,226.395
35350,223.0,226.38
35351,-1.0,226.38
35352,-2138.0,226.355
35353,351.0,226.365
35354,874.0,226.39
35355,562.0,226.41
35356,50.0,226.4
35357,-8.0,226.41
35358,-313.0,226.365
35359,-1286.0,226.27
35360,-4725.0,226.165
35361,-1453.0,226.135
35362,200.0,226.18
35363,-71.0,226.17
35364,-1294.0,226.17
35365,469.0,226.185
35366,-266.0,226.18
35367,300.0,226.22
35368,-468.0,226.205
35369,-717.0,226.13
35370,-710.0,226.13
35371,256.0,226.13
35372,13.0,226.125
35373,522.0,226.15
35374,0.0,226.15
35375,235.0,226.195
35376,1089.0,226.215
35377,-67.0,226.2
35378,-117.0,226.19
35379,-1350.0,226.145
35380,-2688.0,226.16
35381,-743.0,226.15
35382,505.0,226.17
35383,288.0,226.23
35384,-15.0,226.25
