sign,shares,n_fills,t_start,t_end,mid_start,mid_end
1.0,1,1,23450.021124442,23450.021124442,185.125,185.125
-1.0,162,3,23464.729267687,23464.731285451,185.125,185.105
1.0,42,3,23538.625494957,23538.694143038,185.12,185.16
-1.0,81,6,23730.698867388,23730.698867388,185.24,185.24
1.0,10,3,23769.97783352,23881.53645908,185.22,185.26
-1.0,231,11,23886.813401612,23891.101350172,185.265,185.175
1.0,1,1,23940.38589599,23940.38589599,185.165,185.21
-1.0,3,1,23962.659474218,23962.659474218,185.235,185.22
1.0,4,1,23975.741813699,23975.741813699,185.16,185.16
-1.0,1,1,23977.865257543,23977.865257543,185.16,185.16
1.0,3,2,23988.441241601,23989.000235216,185.16,185.22
-1.0,152,15,24146.318023384,24200.829876967,185.23,185.13
1.0,1254,12,24280.436463145,24391.914946786,185.145,185.545
-1.0,25,1,24391.914975422,24391.914975422,185.635,185.635
1.0,100,9,24391.916012562,24391.917293668,185.605,185.76
-1.0,2404,19,24412.363024311,24485.650999465,185.655,185.595
1.0,531,7,24526.586175065,24604.128699353,185.58,185.66
-1.0,126,1,24604.208291404,24604.208291404,185.745,185.745
1.0,120,1,24636.209515565,24636.209515565,185.755,185.755
-1.0,253,1,24676.282678963,24676.282678963,185.79,185.76
1.0,280,11,24677.783934655,24720.64646174,185.64,185.645
-1.0,350,3,24770.032168031,24805.367360005,185.67,185.62
1.0,2,1,24810.491503121,24810.491503121,185.62,185.62
-1.0,100,1,24814.164892441,24814.164892441,185.62,185.62
1.0,34,2,24814.184076536,24814.187596649,185.62,185.625
-1.0,158,7,24816.30906358,24838.147177509,185.625,185.605
1.0,2,2,24864.852620398,24872.594955064,185.575,185.6
-1.0,8,4,24872.731712943,24890.677970036,185.62,185.585
1.0,59,5,24927.802032037,24982.894754308,185.565,185.6
-1.0,1,1,25022.297025888,25022.297025888,185.625,185.62
1.0,1,1,25026.888885605,25026.888885605,185.62,185.62
-1.0,4,3,25053.046645462,25092.453808171,185.63,185.6
1.0,104,5,25151.258895671,25185.076917953,185.62,185.62
-1.0,124,3,25200.034313382,25200.057228168,185.635,185.635
1.0,128,13,25200.059205039,25200.536257721,185.635,185.645
-1.0,161,13,25203.17035073,25280.817919874,185.65,185.5
1.0,315,4,25298.911799489,25298.91183745,185.475,185.535
-1.0,27,6,25344.771934411,25494.527400513,185.475,185.45
1.0,22,5,25535.781762248,25629.911688546,185.425,185.57
-1.0,385,10,25823.471575395,25909.288378316,185.655,185.57
1.0,87,2,25913.552150012,26029.784528026,185.485,185.595
-1.0,26,9,26150.177569007,26484.062465133,185.635,185.645
1.0,103,7,26485.939631774,26526.338048096,185.645,185.805
-1.0,2201,28,26531.777203031,26594.639041283,185.805,185.525
1.0,105,3,26595.380577381,26604.580737565,185.525,185.57
-1.0,394,13,26765.224714305,27035.384981116,185.71,185.6
1.0,103,8,27084.908167767,27315.570301907,185.575,185.625
-1.0,25,5,27319.875279466,27400.218661385,185.65,185.56
1.0,14,4,27417.577085075,27519.079663501,185.58,185.65
-1.0,1,1,27531.87681559,27531.87681559,185.645,185.635
1.0,5,1,27595.088458123,27595.088458123,185.595,185.605
-1.0,11,7,27666.738215282,27691.355751778,185.62,185.58
1.0,71,3,27695.397617371,27840.547494847,185.58,185.63
-1.0,1,1,27840.814631359,27840.814631359,185.63,185.63
1.0,56,3,27842.982451588,27897.466042681,185.63,185.715
-1.0,1202,32,27975.870484162,28319.10147828,185.77,185.775
1.0,73,2,28348.950516717,28348.951771804,185.775,185.785
-1.0,1,1,28368.684888271,28368.684888271,185.81,185.805
1.0,2,1,28374.677006776,28374.677006776,185.805,185.805
-1.0,19,4,28381.014823804,28383.142582746,185.81,185.805
1.0,5,2,28384.911236984,28385.208297004,185.805,185.805
-1.0,9,2,28386.803671398,28386.803671398,185.805,185.79
1.0,200,1,28402.892504216,28402.892504216,185.8,185.8
-1.0,103,6,28479.267104461,28517.147673078,185.81,185.79
1.0,1,1,28569.802743724,28569.802743724,185.775,185.79
-1.0,952,38,28661.556174219,28802.630217816,185.79,185.71
1.0,906,11,28804.444376505,28809.027310061,185.71,185.805
-1.0,50,1,28809.027343054,28809.027343054,185.915,185.865
1.0,437,14,28811.8662112,28826.231377454,185.845,185.985
-1.0,31,4,28830.996174027,28848.021300013,186.08,186.03
1.0,39,8,28855.321050332,28871.116159208,185.96,185.985
-1.0,323,9,28879.803015431,28889.986959048,185.985,185.955
1.0,25,1,28889.986993056,28889.986993056,185.915,185.915
-1.0,1558,32,28893.344245518,29155.29735761,185.915,185.785
1.0,54,1,29160.816696975,29160.816696975,185.785,185.8
-1.0,400,7,29203.516476136,29217.998026851,185.805,185.77
1.0,50,2,29229.551302138,29233.693913502,185.775,185.805
-1.0,297,7,29246.26214344,29284.488255083,185.83,185.775
1.0,102,2,29303.897623937,29306.243350717,185.745,185.745
-1.0,158,7,29318.736098557,29318.739071823,185.78,185.74
1.0,100,1,29318.741910126,29318.741910126,185.665,185.74
-1.0,10,1,29318.74717773,29318.74717773,185.665,185.665
1.0,10,4,29318.941955208,29346.374700912,185.665,185.665
-1.0,533,29,29351.935921638,29429.171886869,185.72,185.635
1.0,69,2,29436.655895426,29436.655895426,185.615,185.69
-1.0,858,29,29454.31128353,29569.715460642,185.68,185.55
1.0,6,2,29573.285689501,29574.265659781,185.555,185.63
-1.0,150,2,29604.470010778,29604.479097276,185.585,185.57
1.0,50,1,29604.479123079,29604.479123079,185.545,185.56
-1.0,844,46,29627.065663216,29681.254626449,185.575,185.55
1.0,20,1,29695.942106921,29695.942106921,185.515,185.55
-1.0,2058,66,29720.662110143,29898.032674954,185.55,185.335
1.0,509,5,29904.566079795,29924.484821712,185.335,185.355
-1.0,33,4,29949.632671821,29959.346856296,185.355,185.345
1.0,291,1,29985.865104833,29985.865104833,185.365,185.365
-1.0,486,2,30006.001872869,30006.001872869,185.365,185.345
1.0,145,4,30017.643709009,30032.341469399,185.37,185.38
-1.0,27,1,30048.020337995,30048.020337995,185.38,185.38
1.0,630,8,30048.950909413,30104.208958804,185.38,185.415
-1.0,40,1,30134.747767719,30134.747767719,185.42,185.42
1.0,89,6,30162.284592533,30211.619193183,185.43,185.435
-1.0,509,7,30215.55616809,30247.593390079,185.435,185.435
1.0,30,5,30250.024895019,30276.911351504,185.43,185.44
-1.0,89,3,30276.911974096,30289.761796071,185.445,185.44
1.0,200,1,30297.652966622,30297.652966622,185.44,185.44
-1.0,40,2,30309.840658214,30309.852308166,185.44,185.435
1.0,239,2,30319.504450069,30329.786424315,185.435,185.475
-1.0,150,2,30385.452529119,30385.452990614,185.52,185.51
1.0,12,2,30392.16803221,30392.168062916,185.51,185.52
-1.0,201,4,30405.172661561,30405.172661561,185.52,185.505
1.0,7,2,30412.859170023,30412.859170023,185.53,185.6
-1.0,802,21,30450.155787045,30548.326026501,185.64,185.535
1.0,5,2,30566.90778117,30570.016116012,185.54,185.54
-1.0,1,1,30570.269624691,30570.269624691,185.54,185.535
1.0,615,10,30571.226270584,30662.37213932,185.525,185.71
-1.0,40,1,30674.01601062,30674.01601062,185.68,185.68
1.0,1,1,30694.45887138,30694.45887138,185.685,185.685
-1.0,1834,29,30735.916258344,30826.004405155,185.685,185.645
1.0,24,1,30826.407131307,30826.407131307,185.61,185.645
-1.0,1,1,30841.011625401,30841.011625401,185.69,185.68
1.0,3,1,30876.975294777,30876.975294777,185.655,185.67
-1.0,315,7,30882.93557366,30888.429923158,185.67,185.66
1.0,254,6,30892.006172449,30920.100244639,185.645,185.73
-1.0,2,1,30920.40077486,30920.40077486,185.735,185.735
1.0,200,2,30944.107218023,30953.776465697,185.685,185.73
-1.0,300,5,30966.6368786,30966.637755711,185.685,185.68
1.0,18,1,30981.803798769,30981.803798769,185.68,185.68
-1.0,1,1,30992.42308571,30992.42308571,185.69,185.68
1.0,125,3,30994.210396603,31001.988699396,185.675,185.685
-1.0,47,6,31007.014734814,31024.066428023,185.69,185.63
1.0,925,7,31024.06653934,31024.06965672,185.625,185.635
-1.0,5,2,31024.071032952,31024.071032952,185.62,185.61
1.0,952,3,31024.071320135,31024.07211443,185.605,185.625
-1.0,219,5,31033.257019391,31043.946378567,185.645,185.63
1.0,181,4,31043.946425527,31076.888800374,185.635,185.66
-1.0,300,3,31080.224220843,31088.109092636,185.66,185.66
1.0,116,6,31089.208681684,31135.950275409,185.66,185.76
-1.0,750,8,31146.196788488,31178.398502327,185.81,185.75
1.0,1727,13,31183.388418131,31233.90098446,185.75,185.84
-1.0,1,1,31257.845611759,31257.845611759,185.865,185.845
1.0,24,3,31259.066637133,31261.386250066,185.845,185.835
-1.0,2,1,31268.075152639,31268.075152639,185.835,185.83
1.0,126,2,31271.935857456,31271.935857456,185.83,185.845
-1.0,1206,13,31272.309619483,31278.598146182,185.845,185.815
1.0,148,2,31279.143889621,31279.149241844,185.81,185.815
-1.0,3587,55,31301.434169155,31379.682794101,185.83,185.735
1.0,14,2,31385.982473367,31386.755062124,185.74,185.74
-1.0,229,3,31390.042373074,31390.042411571,185.74,185.725
1.0,341,6,31390.042449225,31405.827108421,185.735,185.775
-1.0,397,12,31411.730896824,31445.810056016,185.775,185.74
1.0,5,1,31445.813548904,31445.813548904,185.69,185.74
-1.0,1677,30,31457.015845862,31499.352149086,185.74,185.585
1.0,511,7,31542.319904916,31555.031505011,185.58,185.66
-1.0,140,2,31599.242325507,31599.242942908,185.695,185.695
1.0,102,2,31603.392552072,31610.466120554,185.695,185.695
-1.0,160,3,31624.248207477,31624.248246924,185.705,185.69
1.0,11,2,31643.78505847,31643.78505847,185.695,185.705
-1.0,11,1,31643.786450754,31643.786450754,185.71,185.705
1.0,101,2,31645.990838216,31647.021444513,185.675,185.685
-1.0,1,1,31653.115834346,31653.115834346,185.705,185.69
1.0,7,3,31653.128506088,31659.550086918,185.675,185.675
-1.0,736,18,31711.159103197,31747.623492862,185.68,185.65
1.0,1,1,31765.104755477,31765.104755477,185.625,185.65
-1.0,73,6,31769.164230363,31807.99797698,185.67,185.56
1.0,58,1,31807.998006619,31807.998006619,185.555,185.56
-1.0,83,7,31810.906787248,31832.368405422,185.56,185.55
1.0,184,4,31837.653636565,31840.738938396,185.545,185.595
-1.0,115,10,31841.699532422,31858.347268108,185.61,185.535
1.0,61,1,31860.327232551,31860.327232551,185.49,185.49
-1.0,64,10,31862.489059785,31882.770180857,185.49,185.475
1.0,2,1,31888.03505665,31888.03505665,185.455,185.465
-1.0,232,12,31890.379426686,31891.25833824,185.465,185.405
1.0,100,1,31912.419265277,31912.419265277,185.38,185.405
-1.0,680,24,31917.048079031,31931.166378572,185.38,185.285
1.0,50,1,31955.795975768,31955.795975768,185.26,185.26
-1.0,103,3,31959.577541024,31959.577541024,185.255,185.23
1.0,551,6,31976.954218518,31976.954567871,185.22,185.25
-1.0,51,2,31988.105395492,32009.381593519,185.48,185.465
1.0,20,1,32010.842754758,32010.842754758,185.39,185.465
-1.0,1661,24,32017.888099001,32064.484437523,185.45,185.43
1.0,7,1,32064.484468248,32064.484468248,185.37,185.43
-1.0,155,4,32121.830191797,32122.665436438,185.47,185.465
1.0,301,3,32129.134609936,32147.440511874,185.44,185.45
-1.0,78,7,32176.698556774,32184.016131488,185.45,185.44
1.0,135,3,32305.764566692,32305.76519817,185.455,185.48
-1.0,638,19,32350.153765464,32369.098583028,185.465,185.335
1.0,1,1,32383.538034975,32383.538034975,185.34,185.34
-1.0,1178,15,32392.635963197,32397.336887072,185.34,185.295
1.0,1126,10,32414.556334216,32463.31774847,185.285,185.39
-1.0,830,10,32487.65134037,32487.653041104,185.39,185.315
1.0,200,1,32487.653314085,32487.653314085,185.34,185.38
-1.0,50,1,32487.653562975,32487.653562975,185.395,185.395
1.0,87,5,32487.653802023,32508.078907739,185.335,185.415
-1.0,1,1,32513.775683955,32513.775683955,185.42,185.415
1.0,1024,10,32516.025572605,32569.752674872,185.415,185.54
-1.0,3078,65,32584.260998282,32706.829368284,185.585,185.3
1.0,70,1,32708.395692571,32708.395692571,185.275,185.3
-1.0,1,1,32733.815170403,32733.815170403,185.38,185.335
1.0,5,3,32744.336724506,32770.749617945,185.325,185.42
-1.0,1106,25,32784.376391382,32804.843662661,185.475,185.31
1.0,423,5,32809.251339851,32822.727273492,185.275,185.355
-1.0,1,1,32863.912218812,32863.912218812,185.375,185.36
1.0,99,3,32865.203025976,32872.48259169,185.335,185.355
-1.0,1,1,32892.802791102,32892.802791102,185.365,185.36
1.0,36,3,32948.595487458,32948.646489827,185.365,185.37
-1.0,84,8,32970.30144052,32986.310629408,185.375,185.36
1.0,140,2,32991.751214713,32997.754350888,185.355,185.36
-1.0,41,1,33008.658075701,33008.658075701,185.36,185.36
1.0,127,5,33028.691549298,33028.693530754,185.365,185.395
-1.0,800,13,33037.891539525,33046.006028562,185.42,185.38
1.0,343,4,33063.80320254,33063.827369631,185.405,185.45
-1.0,66,4,33082.427321397,33102.98203932,185.48,185.47
1.0,3,1,33106.60143358,33106.60143358,185.47,185.47
-1.0,545,9,33114.991210814,33114.991632602,185.47,185.47
1.0,1,1,33115.281056225,33115.281056225,185.47,185.47
-1.0,100,2,33119.221603188,33119.221603188,185.47,185.47
1.0,13,2,33122.724357132,33122.724357132,185.475,185.485
-1.0,390,10,33127.819441026,33151.000208616,185.485,185.47
1.0,126,2,33188.617559119,33189.929699853,185.485,185.485
-1.0,506,14,33191.24645031,33199.110007275,185.485,185.44
1.0,982,8,33216.504460598,33216.504725543,185.48,185.535
-1.0,30,1,33272.494180609,33272.494180609,185.545,185.545
1.0,202,7,33274.264627845,33321.88307064,185.52,185.545
-1.0,525,6,33364.792772121,33367.476182272,185.57,185.525
1.0,24,3,33380.885608706,33389.094015316,185.52,185.52
-1.0,109,4,33390.934277303,33390.934282686,185.52,185.505
1.0,78,4,33402.013344893,33429.290784549,185.52,185.53
-1.0,32,3,33431.823715095,33431.823758244,185.53,185.525
1.0,21,4,33458.183473216,33466.930675205,185.515,185.52
-1.0,3,2,33467.721399325,33467.721399325,185.52,185.515
1.0,1,1,33469.122017871,33469.122017871,185.51,185.51
-1.0,609,16,33472.590118564,33480.612118237,185.51,185.49
1.0,7,1,33509.775163432,33509.775163432,185.475,185.52
-1.0,334,24,33529.061857436,33584.351034686,185.525,185.335
1.0,742,11,33584.511018951,33619.520182719,185.335,185.44
-1.0,806,15,33643.237837452,33674.92564616,185.445,185.405
1.0,111,2,33693.444498289,33701.500272749,185.4,185.4
-1.0,3,2,33711.780459915,33711.780459915,185.4,185.38
1.0,297,1,33711.782452878,33711.782452878,185.355,185.375
-1.0,1,1,33722.8613963,33722.8613963,185.355,185.345
1.0,418,9,33723.578906618,33746.375106376,185.34,185.345
-1.0,100,2,33749.983028614,33761.125166994,185.365,185.355
1.0,43,6,33762.401966404,33790.754679614,185.345,185.355
-1.0,116,6,33792.133027123,33795.616321984,185.355,185.33
1.0,45,1,33795.914629966,33795.914629966,185.325,185.325
-1.0,216,14,33798.132630212,33798.134931637,185.325,185.29
1.0,98,1,33817.828472075,33817.828472075,185.27,185.285
-1.0,321,10,33818.086162722,33840.410401459,185.285,185.235
1.0,2,2,33847.095818044,33847.172825506,185.255,185.255
-1.0,200,3,33848.398014776,33851.74898817,185.255,185.235
1.0,235,5,33860.161823284,33860.333044845,185.255,185.27
-1.0,7,3,33868.401377482,33876.92286701,185.28,185.275
1.0,1,1,33878.400698518,33878.400698518,185.28,185.28
-1.0,104,3,33885.041135937,33885.042241201,185.26,185.24
1.0,406,5,33886.740614532,33892.426100185,185.24,185.285
-1.0,102,2,33900.028207697,33900.028207697,185.285,185.255
1.0,42,5,33900.032694672,33907.982467306,185.245,185.265
-1.0,112,10,33910.587792861,33920.031290531,185.275,185.25
1.0,4,1,33930.027942244,33930.027942244,185.245,185.255
-1.0,400,1,33930.02840722,33930.02840722,185.255,185.245
1.0,43,2,33932.043764507,33932.636157802,185.24,185.245
-1.0,56,1,33932.636222634,33932.636222634,185.265,185.255
1.0,228,5,33932.655440935,33937.832789597,185.24,185.245
-1.0,185,15,33937.83350648,33945.276670302,185.27,185.22
1.0,373,2,33945.276922074,33945.276934464,185.175,185.23
-1.0,194,15,33945.278809625,33960.666104212,185.19,185.21
1.0,3,3,33987.32586992,34002.025689949,185.18,185.155
-1.0,173,17,34002.554223015,34002.554435679,185.145,185.095
1.0,565,7,34002.555041006,34002.966955322,185.085,185.17
-1.0,1132,5,34002.973731258,34021.783459706,185.205,185.16
1.0,25,1,34036.980921052,34036.980921052,185.155,185.16
-1.0,40,2,34042.592236003,34044.831221593,185.21,185.21
1.0,9,1,34046.456574755,34046.456574755,185.21,185.245
-1.0,5635,181,34050.016646687,34060.027147541,185.245,185.01
1.0,49,2,34060.027171514,34063.563127913,184.985,184.925
-1.0,115,2,34066.091605096,34066.091605096,184.925,184.915
1.0,203,6,34066.092090676,34066.418077586,184.905,184.925
-1.0,687,37,34070.007047349,34073.738233571,184.965,184.71
1.0,7,1,34073.738576144,34073.738576144,184.66,184.69
-1.0,256,5,34073.738984878,34074.885172964,184.73,184.665
1.0,74,1,34075.850164653,34075.850164653,184.63,184.655
-1.0,11,2,34075.940736857,34075.940736857,184.61,184.59
1.0,626,11,34076.234627067,34078.271351122,184.58,184.76
-1.0,1551,81,34078.70921564,34080.092961903,184.775,184.5
1.0,1407,11,34080.09297191,34080.724758408,184.185,184.305
-1.0,20,2,34081.084346337,34081.085318518,184.305,184.185
1.0,200,2,34081.352501032,34081.588630323,184.185,184.215
-1.0,1152,115,34081.905677908,34082.06777927,184.215,184.115
1.0,14,2,34082.139136523,34082.370542303,183.955,184.105
-1.0,16,3,34082.527650725,34082.527650725,184.105,184.06
1.0,270,1,34083.913685605,34083.913685605,184.015,184.015
-1.0,502,3,34084.018284401,34084.018391122,184.105,183.975
1.0,1860,14,34084.251646982,34085.226541724,184.09,184.085
-1.0,1190,3,34087.410689467,34087.410689467,184.205,184.145
1.0,1200,13,34092.325586391,34092.955823292,184.15,184.32
-1.0,300,5,34092.956342641,34092.956416912,184.31,184.18
1.0,8,1,34092.956416912,34092.956416912,184.18,184.18
-1.0,32,2,34092.956448968,34092.957157654,184.28,184.3
1.0,783,10,34092.991001669,34093.939096509,184.305,184.325
-1.0,91,2,34093.953688645,34093.953688645,184.325,184.3
1.0,11,1,34094.08303623,34094.08303623,184.3,184.3
-1.0,705,7,34094.19710259,34096.092315925,184.3,184.22
1.0,300,4,34099.810641962,34099.843237781,184.245,184.28
-1.0,175,2,34100.051385892,34100.051417821,184.27,184.27
1.0,115,2,34101.174809693,34101.202159976,184.235,184.235
-1.0,751,11,34102.204069299,34102.206076727,184.235,184.165
1.0,160,2,34103.71796174,34105.053937856,184.165,184.315
-1.0,234,4,34105.536424151,34105.53686638,184.315,184.29
1.0,100,1,34106.140346441,34106.140346441,184.29,184.3
-1.0,1382,20,34107.190585614,34109.201194634,184.295,184.205
1.0,201,1,34109.829353108,34109.829353108,184.15,184.19
-1.0,112,5,34109.830688127,34110.019505167,184.41,184.165
1.0,776,15,34111.565437202,34116.690637102,184.145,184.325
-1.0,100,1,34116.690695734,34116.690695734,184.325,184.29
1.0,329,7,34116.690847885,34117.045501925,184.295,184.265
-1.0,102,2,34117.398894477,34117.426941297,184.27,184.265
1.0,205,4,34119.20426611,34119.206462815,184.31,184.31
-1.0,201,4,34122.425028614,34123.596470103,184.31,184.22
1.0,122,3,34123.856639596,34124.078035234,184.22,184.22
-1.0,934,4,34124.99959891,34126.768749736,184.28,184.215
1.0,271,2,34127.575068775,34127.575068775,184.215,184.215
-1.0,1558,13,34127.575605801,34129.384737292,184.225,184.17
1.0,179,2,34130.2232381,34131.766243667,184.155,184.26
-1.0,1046,3,34133.095736805,34133.096616168,184.215,184.195
1.0,401,7,34133.192569763,34137.273295682,184.195,184.215
-1.0,25,2,34138.759102732,34138.766139197,184.215,184.195
1.0,410,3,34144.194370558,34144.194370558,184.205,184.205
-1.0,100,1,34144.343158776,34144.343158776,184.205,184.2
1.0,550,6,34145.230286052,34151.185665164,184.175,184.19
-1.0,603,5,34152.176780985,34153.138996952,184.19,184.14
1.0,1312,14,34153.842287602,34163.374585841,184.14,184.17
-1.0,2113,5,34164.090964206,34165.148741495,184.17,184.135
1.0,340,4,34167.785206413,34167.832405071,184.125,184.15
-1.0,5,1,34169.023577923,34169.023577923,184.145,184.125
1.0,110,2,34169.73457589,34169.738385178,184.125,184.175
-1.0,616,2,34169.741335536,34170.052152522,184.195,184.15
1.0,413,13,34170.651804616,34173.719089874,184.115,184.19
-1.0,256,3,34174.034270823,34179.039792009,184.19,184.19
1.0,1062,5,34183.199991578,34187.458187453,184.175,184.24
-1.0,2053,5,34189.040095272,34199.022125628,184.295,184.235
1.0,158,1,34199.542671446,34199.542671446,184.16,184.16
-1.0,3886,31,34199.70111508,34200.217223877,184.16,183.965
1.0,1261,3,34200.297953327,34200.311601064,183.89,183.91
-1.0,341,1,34200.433585207,34200.433585207,183.89,183.89
1.0,145,5,34200.538979536,34200.596309949,183.895,183.945
-1.0,233,8,34200.599718326,34200.600136768,183.955,183.915
1.0,122,2,34200.600294566,34200.60733511,183.905,183.915
-1.0,11,1,34200.612369304,34200.612369304,183.915,183.915
1.0,317,7,34200.613460434,34200.614206507,183.91,183.94
-1.0,278,2,34200.614909553,34200.614909553,183.945,183.94
1.0,200,3,34200.617158474,34200.619194865,183.935,183.96
-1.0,247,2,34200.620119385,34200.620151246,183.965,183.96
1.0,159,2,34200.620363925,34200.621228633,183.955,183.97
-1.0,300,3,34200.623649133,34200.624454504,183.975,183.95
1.0,25,2,34200.624600766,34200.624660265,183.945,183.95
-1.0,215,3,34200.625298839,34200.63616681,183.95,183.95
1.0,11,1,34200.636357344,34200.636357344,183.945,183.945
-1.0,85,1,34200.636557236,34200.636557236,183.945,183.93
