sec,signed_vol,mid
35330,350.0,223.385
35331,2513.0,223.46
35332,-818.0,223.47
35333,-7849.0,223.455
35334,1851.0,223.48
35335,1022.0,223.525
35336,-9256.0,223.425
35337,631.0,223.45
35338,95.0,223.47
35339,0.0,223.47
35340,0.0,223.475
35341,601.0,223.49
35342,-214.0,223.455
35343,31.0,223.48
35344,54.0,223.49
35345,532.0,223.5
35346,89.0,223.5
35347,200.0,223.51
35348,134.0,223.565
35349,0.0,223.56
35350,99.0,223.58
35351,363.0,223.56
35352,-661.0,223.5
35353,0.0,223.5
35354,710.0,223.5
35355,187.0,223.485
35356,0.0,223.47
35357,0.0,223.46
35358,0.0,223.465
35359,94.0,223.465
35360,76.0,223.46
35361,61.0,223.415
35362,-185.0,223.36
35363,114.0,223.36
35364,-27.0,223.36
35365,185.0,223.37
35366,0.0,223.37
35367,-1060.0,223.385
35368,131.0,223.39
35369,-871.0,223.315
35370,3.0,223.31
35371,99.0,223.315
35372,247.0,223.345
35373,-564.0,223.31
35374,145.0,223.305
35375,-121.0,223.29
35376,-16.0,223.255
35377,138.0,223.185
35378,1951.0,223.25
35379,795.0,223.275
35380,-32.0,223.265
35381,-193.0,223.25
35382,189.0,223.275
35383,-53.0,223.29
35384,-224.0,223.29
35385,-37.0,223.28
35386,87.0,223.275
35387,611.0,223.28
35388,270.0,223.28
35389,0.0,223.275
35390,235.0,223.295
35391,-139.0,223.315
35392,0.0,223.315
35393,0.0,223.31
35394,-1.0,223.31
35395,-582.0,223.25
35396,778.0,223.27
35397,-251.0,223.185
35398,45.0,223.14
35399,-170.0,223.125
35400,1029.0,223.165
35401,461.0,223.17
35402,9.0,223.18
35403,-178.0,223.17
35404,0.0,223.175
35405,699.0,223.19
