sec,signed_vol,volume,mid
34327,-2378.0,4862.0,192.585
34328,604.0,604.0,192.58
34329,1494.0,3124.0,192.58
34330,1394.0,1562.0,192.72
34331,-175.0,179.0,192.685
34332,-162.0,238.0,192.71
34333,349.0,2689.0,192.665
34334,-45.0,71.0,192.625
34335,179.0,303.0,192.655
34336,165.0,315.0,192.67
34337,2646.0,4838.0,192.715
34338,-77.0,77.0,192.7
34339,-845.0,867.0,192.625
34340,528.0,1128.0,192.655
34341,123.0,123.0,192.695
34342,-26.0,26.0,192.69
34343,80.0,80.0,192.69
34344,-746.0,1394.0,192.615
34345,-1049.0,1737.0,192.59
34346,14.0,282.0,192.57
34347,-1314.0,2820.0,192.555
34348,1168.0,1188.0,192.59
34349,805.0,1195.0,192.615
34350,-4.0,104.0,192.62
34351,892.0,1308.0,192.665
34352,-60.0,166.0,192.67
34353,-1091.0,1747.0,192.595
34354,371.0,1315.0,192.635
34355,99.0,101.0,192.645
34356,-159.0,167.0,192.65
34357,-791.0,2245.0,192.625
34358,746.0,1996.0,192.69
34359,-1712.0,1762.0,192.68
34360,-354.0,354.0,192.65
34361,427.0,1087.0,192.675
34362,452.0,1104.0,192.68
34363,864.0,864.0,192.69
34364,356.0,446.0,192.695
34365,1284.0,1284.0,192.71
34366,4381.0,4963.0,192.865
34367,-472.0,1022.0,192.815
34368,186.0,186.0,192.805
34369,-146.0,1070.0,192.8
34370,-841.0,949.0,192.765
34371,55.0,55.0,192.765
34372,673.0,673.0,192.77
34373,136.0,136.0,192.775
34374,144.0,144.0,192.77
34375,776.0,976.0,192.78
34376,477.0,699.0,192.79
34377,431.0,635.0,192.79
34378,95.0,95.0,192.785
34379,-924.0,1516.0,192.775
34380,11.0,11.0,192.78
34381,681.0,1275.0,192.79
34382,-138.0,432.0,192.795
34383,170.0,170.0,192.805
34384,470.0,510.0,192.805
34385,45.0,91.0,192.8
34386,35.0,129.0,192.8
34387,-184.0,378.0,192.8
34388,-1010.0,5908.0,192.68
34389,537.0,1213.0,192.68
34390,92.0,92.0,192.68
34391,-10.0,690.0,192.655
34392,30.0,138.0,192.675
34393,3166.0,3262.0,192.78
34394,0.0,0.0,192.765
34395,30.0,30.0,192.775
34396,349.0,379.0,192.795
34397,-486.0,668.0,192.75
34398,4.0,4.0,192.75
34399,19.0,19.0,192.75
34400,-782.0,1368.0,192.745
34401,0.0,0.0,192.745
34402,-243.0,459.0,192.705
34403,181.0,201.0,192.72
34404,897.0,927.0,192.755
34405,300.0,300.0,192.76
34406,875.0,875.0,192.795
34407,2813.0,3023.0,192.905
34408,-798.0,1218.0,192.9
34409,-155.0,267.0,192.89
34410,-525.0,977.0,192.915
34411,46.0,3746.0,192.895
34412,1237.0,1491.0,192.915
34413,122.0,122.0,192.955
34414,-275.0,709.0,192.945
34415,147.0,403.0,192.945
34416,-3051.0,3111.0,192.825
34417,995.0,1049.0,192.825
34418,-665.0,887.0,192.8
34419,570.0,604.0,192.825
34420,240.0,526.0,192.82
34421,313.0,399.0,192.82
34422,19.0,19.0,192.815
34423,1047.0,1461.0,192.825
34424,56.0,56.0,192.825
34425,676.0,678.0,192.835
34426,533.0,633.0,192.86
34427,58.0,58.0,192.865
34428,-5.0,5.0,192.855
34429,-44.0,556.0,192.83
34430,80.0,108.0,192.845
34431,-36.0,62.0,192.825
34432,437.0,1851.0,192.84
34433,295.0,511.0,192.825
34434,-2524.0,3548.0,192.75
34435,137.0,137.0,192.75
34436,-196.0,1612.0,192.78
34437,-51.0,255.0,192.76
34438,-361.0,451.0,192.765
34439,620.0,620.0,192.81
34440,105.0,753.0,192.815
34441,-45.0,411.0,192.81
34442,-51.0,51.0,192.8
34443,105.0,115.0,192.805
34444,50.0,50.0,192.82
34445,-16.0,16.0,192.82
34446,1029.0,1251.0,192.86
34447,587.0,1361.0,192.845
34448,-612.0,612.0,192.79
34449,-389.0,389.0,192.775
34450,2014.0,2700.0,192.83
34451,0.0,0.0,192.835
34452,677.0,877.0,192.84
34453,2481.0,2681.0,192.935
34454,-249.0,251.0,192.915
34455,-928.0,952.0,192.87
34456,28.0,28.0,192.89
34457,-22.0,428.0,192.915
34458,2154.0,2408.0,192.94
34459,361.0,365.0,192.985
34460,4356.0,5056.0,193.065
34461,96.0,990.0,193.065
34462,-1810.0,2854.0,193.045
34463,380.0,420.0,193.06
34464,294.0,294.0,193.07
34465,2136.0,2336.0,193.12
34466,-222.0,510.0,193.105
34467,-55.0,303.0,193.11
34468,6.0,6.0,193.11
34469,0.0,0.0,193.11
34470,42.0,858.0,193.11
34471,-131.0,331.0,193.07
34472,1780.0,1940.0,193.095
34473,1385.0,2923.0,193.21
34474,-3053.0,3103.0,193.145
34475,5.0,5.0,193.135
34476,0.0,0.0,193.13
34477,0.0,0.0,193.13
34478,-1907.0,3633.0,193.085
34479,192.0,608.0,193.095
34480,-83.0,633.0,193.13
34481,1664.0,1664.0,193.15
34482,70.0,70.0,193.15
34483,351.0,351.0,193.15
34484,-50.0,50.0,193.15
34485,-630.0,650.0,193.125
34486,12.0,12.0,193.13
34487,0.0,0.0,193.13
34488,0.0,0.0,193.13
34489,0.0,0.0,193.13
34490,1084.0,1084.0,193.16
34491,-99.0,101.0,193.16
34492,0.0,0.0,193.15
34493,4197.0,7735.0,193.125
34494,250.0,250.0,193.135
34495,0.0,0.0,193.12
34496,9.0,9.0,193.125
34497,435.0,435.0,193.145
34498,-299.0,301.0,193.14
34499,5.0,5.0,193.135
34500,14.0,40.0,193.14
34501,-2234.0,2430.0,193.055
34502,-336.0,1936.0,193.03
34503,-1.0,1.0,193.03
34504,-1269.0,1473.0,193.015
34505,-716.0,2090.0,192.99
34506,1084.0,1206.0,192.995
34507,-1.0,1.0,192.985
34508,2.0,2.0,192.985
34509,1529.0,3509.0,193.005
34510,1062.0,1702.0,193.02
34511,-397.0,443.0,193.02
34512,-7.0,13.0,193.02
34513,73.0,73.0,193.02
34514,-3328.0,3598.0,192.915
34515,684.0,924.0,192.935
34516,-100.0,100.0,192.94
34517,-1012.0,1916.0,192.905
34518,-126.0,274.0,192.895
34519,-684.0,684.0,192.875
34520,629.0,765.0,192.885
34521,15.0,15.0,192.88
34522,-1054.0,3042.0,192.875
34523,210.0,210.0,192.885
34524,1703.0,1833.0,192.94
34525,-48.0,196.0,192.92
34526,-436.0,636.0,192.87
34527,0.0,0.0,192.87
34528,208.0,278.0,192.89
34529,15.0,15.0,192.92
34530,-437.0,843.0,192.89
34531,-151.0,151.0,192.88
34532,-203.0,409.0,192.87
34533,16.0,16.0,192.87
34534,1110.0,1190.0,192.9
34535,-52.0,54.0,192.895
34536,-263.0,263.0,192.87
34537,0.0,0.0,192.87
34538,-101.0,101.0,192.86
34539,-24588.0,25828.0,192.725
34540,417.0,701.0,192.735
34541,1231.0,4307.0,192.685
34542,1476.0,1618.0,192.675
34543,570.0,1638.0,192.655
34544,12806.0,13224.0,192.71
34545,0.0,0.0,192.71
34546,4636.0,6314.0,192.76
34547,-58.0,842.0,192.78
34548,341.0,1601.0,192.775
34549,842.0,1170.0,192.775
34550,3013.0,3097.0,192.895
34551,85.0,965.0,192.87
34552,-82.0,362.0,192.845
34553,525.0,745.0,192.875
34554,862.0,1408.0,192.89
34555,1723.0,1763.0,192.95
34556,0.0,2.0,192.955
34557,-301.0,811.0,192.985
34558,21.0,221.0,192.99
34559,397.0,777.0,193.005
34560,595.0,1333.0,193.02
34561,-58.0,162.0,193.02
34562,202.0,2360.0,193.08
34563,-520.0,980.0,193.08
34564,-69.0,131.0,193.085
34565,-4.0,2104.0,193.09
34566,289.0,289.0,193.105
34567,200.0,200.0,193.11
34568,50.0,50.0,193.12
34569,-241.0,1451.0,193.125
34570,347.0,619.0,193.13
34571,65.0,65.0,193.13
34572,1264.0,1670.0,193.185
34573,548.0,1220.0,193.22
34574,-674.0,1778.0,193.225
34575,153.0,1871.0,193.23
34576,-490.0,490.0,193.18
34577,-345.0,345.0,193.2
34578,20.0,20.0,193.205
34579,-61.0,707.0,193.19
34580,265.0,265.0,193.205
34581,692.0,950.0,193.22
34582,883.0,1623.0,193.22
34583,480.0,480.0,193.23
34584,3005.0,3099.0,193.31
34585,-532.0,1370.0,193.3
34586,169.0,169.0,193.305
34587,737.0,1057.0,193.345
34588,2354.0,2558.0,193.39
34589,1622.0,8664.0,193.425
34590,220.0,380.0,193.41
34591,30.0,30.0,193.405
34592,57.0,57.0,193.41
34593,-3998.0,5078.0,193.325
34594,894.0,894.0,193.345
34595,0.0,0.0,193.35
34596,100.0,100.0,193.355
34597,608.0,920.0,193.36
34598,105.0,155.0,193.355
34599,-111.0,831.0,193.36
34600,113.0,1907.0,193.39
34601,371.0,371.0,193.405
34602,97.0,323.0,193.405
34603,-50.0,150.0,193.405
34604,254.0,1528.0,193.39
34605,1692.0,1692.0,193.41
34606,-106.0,698.0,193.405
34607,-578.0,578.0,193.38
34608,526.0,564.0,193.415
34609,6.0,6.0,193.42
34610,243.0,1463.0,193.41
34611,260.0,282.0,193.42
34612,576.0,664.0,193.43
34613,26579.0,27741.0,193.505
34614,-456.0,3912.0,193.52
34615,-682.0,990.0,193.51
34616,22.0,22.0,193.51
34617,-2239.0,4531.0,193.49
34618,0.0,0.0,193.49
34619,1715.0,1715.0,193.505
34620,233.0,687.0,193.52
34621,4037.0,4943.0,193.56
34622,3561.0,4411.0,193.58
34623,294.0,296.0,193.575
34624,0.0,0.0,193.575
34625,6152.0,8274.0,193.63
34626,181.0,575.0,193.635
34627,878.0,1168.0,193.645
34628,247.0,247.0,193.655
34629,268.0,2348.0,193.69
34630,2057.0,2469.0,193.73
34631,-230.0,1338.0,193.71
34632,-3103.0,3103.0,193.57
34633,2327.0,5377.0,193.59
34634,351.0,551.0,193.635
34635,100.0,100.0,193.635
34636,197.0,403.0,193.64
34637,-785.0,1707.0,193.575
34638,129.0,219.0,193.59
34639,-357.0,1099.0,193.56
34640,489.0,489.0,193.575
34641,-73.0,333.0,193.585
34642,253.0,325.0,193.59
34643,-808.0,2022.0,193.56
34644,-292.0,506.0,193.55
34645,0.0,0.0,193.55
34646,-2045.0,4115.0,193.465
34647,-222.0,628.0,193.465
34648,1257.0,4343.0,193.47
34649,200.0,200.0,193.47
34650,-643.0,643.0,193.45
34651,-400.0,400.0,193.455
34652,-456.0,658.0,193.435
34653,0.0,0.0,193.435
34654,0.0,0.0,193.435
34655,2890.0,2952.0,193.545
34656,74.0,1036.0,193.57
34657,5.0,5.0,193.59
34658,324.0,726.0,193.565
34659,-1.0,1.0,193.555
34660,-309.0,519.0,193.56
34661,0.0,0.0,193.555
34662,565.0,635.0,193.595
34663,-333.0,333.0,193.54
34664,-187.0,769.0,193.52
34665,40.0,40.0,193.54
34666,0.0,0.0,193.54
34667,0.0,0.0,193.54
34668,-766.0,1836.0,193.49
34669,-111.0,1231.0,193.445
34670,178.0,362.0,193.44
34671,-510.0,510.0,193.43
34672,0.0,0.0,193.43
34673,431.0,433.0,193.43
34674,550.0,850.0,193.43
34675,83.0,83.0,193.425
34676,65.0,109.0,193.43
34677,-2048.0,5650.0,193.275
34678,923.0,1413.0,193.275
34679,-4.0,4.0,193.28
34680,-357.0,357.0,193.225
34681,343.0,373.0,193.195
34682,-114.0,114.0,193.12
34683,303.0,303.0,193.13
34684,1067.0,1267.0,193.17
34685,-874.0,1394.0,193.09
34686,450.0,450.0,193.105
34687,4718.0,4738.0,193.145
34688,500.0,500.0,193.155
34689,274.0,344.0,193.16
34690,-228.0,228.0,193.13
34691,-80.0,1276.0,193.1
34692,74.0,82.0,193.105
34693,-1.0,1.0,193.095
34694,-346.0,348.0,193.03
34695,229.0,229.0,193.04
34696,3.0,3.0,193.04
34697,728.0,728.0,193.085
34698,119.0,119.0,193.09
34699,609.0,609.0,193.105
34700,1584.0,1804.0,193.125
34701,1324.0,1566.0,193.155
34702,302.0,332.0,193.155
34703,3.0,3.0,193.16
34704,-284.0,426.0,193.13
34705,238.0,238.0,193.13
34706,-456.0,656.0,193.115
34707,-309.0,1033.0,193.1
34708,716.0,716.0,193.135
34709,0.0,0.0,193.14
34710,195.0,195.0,193.15
34711,-641.0,641.0,193.1
34712,495.0,495.0,193.125
34713,436.0,544.0,193.15
34714,400.0,400.0,193.15
34715,219.0,241.0,193.15
34716,-28.0,28.0,193.15
34717,623.0,623.0,193.165
34718,-251.0,719.0,193.14
34719,100.0,100.0,193.14
34720,0.0,0.0,193.14
34721,-642.0,1202.0,193.09
34722,-425.0,3493.0,193.045
34723,157.0,597.0,193.075
34724,4.0,4.0,193.085
34725,97.0,97.0,193.1
34726,69.0,571.0,193.07
34727,-72.0,72.0,193.06
34728,-1232.0,2132.0,192.965
34729,3308.0,3988.0,193.03
34730,300.0,300.0,193.03
34731,100.0,100.0,193.03
34732,289.0,289.0,193.03
34733,0.0,0.0,193.035
34734,-372.0,372.0,193.02
34735,-132.0,218.0,193.01
34736,99.0,99.0,193.01
34737,-181.0,2961.0,192.995
34738,-2606.0,3216.0,192.92
34739,-237.0,1783.0,192.93
34740,-563.0,843.0,192.925
34741,489.0,887.0,192.92
34742,303.0,545.0,192.935
34743,280.0,280.0,192.95
34744,-301.0,327.0,192.935
34745,102.0,102.0,192.95
34746,-1084.0,1584.0,192.905
34747,122.0,1066.0,192.95
34748,500.0,500.0,192.965
34749,200.0,640.0,192.98
34750,100.0,100.0,192.995
34751,201.0,201.0,192.99
34752,-1398.0,1868.0,192.98
34753,200.0,200.0,192.985
34754,-326.0,474.0,192.975
34755,1041.0,1691.0,192.995
34756,-1443.0,1839.0,192.975
34757,-1122.0,2034.0,192.975
34758,-519.0,961.0,192.975
34759,296.0,848.0,193.005
34760,701.0,701.0,193.005
34761,812.0,1014.0,193.03
34762,-2178.0,2578.0,192.99
34763,452.0,644.0,193.01
34764,370.0,510.0,193.07
34765,467.0,467.0,193.07
34766,518.0,758.0,193.105
34767,0.0,0.0,193.11
34768,0.0,0.0,193.11
34769,-308.0,328.0,193.1
34770,190.0,410.0,193.1
34771,0.0,0.0,193.095
34772,-1053.0,1053.0,193.03
34773,406.0,1118.0,193.09
34774,200.0,200.0,193.095
34775,-637.0,1275.0,193.055
34776,-300.0,300.0,193.045
34777,-1081.0,1131.0,193.035
34778,-1311.0,3155.0,193.04
34779,513.0,513.0,193.055
34780,211.0,211.0,193.07
34781,-378.0,1632.0,193.085
34782,558.0,588.0,193.09
34783,1967.0,3615.0,193.17
34784,-1013.0,2411.0,193.175
34785,574.0,930.0,193.17
34786,763.0,1183.0,193.18
34787,610.0,610.0,193.205
34788,11.0,59.0,193.23
34789,22.0,22.0,193.235
34790,6.0,112.0,193.235
34791,-2640.0,3592.0,193.23
34792,1124.0,1354.0,193.23
34793,549.0,919.0,193.23
34794,-969.0,969.0,193.21
34795,-354.0,714.0,193.21
34796,100.0,100.0,193.21
34797,421.0,457.0,193.23
34798,1437.0,1439.0,193.3
34799,156.0,156.0,193.345
34800,120.0,560.0,193.34
34801,-934.0,1874.0,193.29
34802,877.0,1479.0,193.295
34803,-539.0,561.0,193.28
34804,-530.0,1098.0,193.28
34805,-790.0,832.0,193.235
34806,-395.0,545.0,193.22
34807,0.0,0.0,193.22
34808,-272.0,332.0,193.205
34809,-1060.0,1086.0,193.165
34810,15.0,533.0,193.18
34811,-551.0,1421.0,193.16
34812,815.0,815.0,193.19
34813,197.0,217.0,193.185
34814,-661.0,861.0,193.15
34815,230.0,230.0,193.15
34816,384.0,1512.0,193.11
34817,425.0,425.0,193.115
34818,102.0,928.0,193.105
34819,133.0,1113.0,193.12
34820,305.0,305.0,193.15
34821,2649.0,2649.0,193.23
34822,-10.0,10.0,193.22
34823,113.0,113.0,193.25
34824,105.0,105.0,193.23
34825,450.0,464.0,193.28
34826,234.0,234.0,193.31
34827,5.0,255.0,193.305
34828,-1238.0,1252.0,193.235
34829,0.0,0.0,193.23
34830,425.0,425.0,193.275
34831,0.0,0.0,193.275
34832,681.0,681.0,193.32
34833,725.0,725.0,193.35
34834,500.0,548.0,193.4
34835,-332.0,468.0,193.43
34836,-713.0,715.0,193.405
34837,-396.0,396.0,193.385
34838,-399.0,801.0,193.385
34839,709.0,909.0,193.39
34840,17.0,183.0,193.385
34841,-413.0,613.0,193.375
34842,2057.0,2057.0,193.415
34843,-324.0,324.0,193.41
34844,200.0,400.0,193.42
34845,310.0,510.0,193.43
34846,2.0,2.0,193.425
34847,-818.0,2088.0,193.41
34848,198.0,198.0,193.4
34849,-120.0,320.0,193.395
34850,602.0,602.0,193.4
34851,-188.0,242.0,193.365
34852,100.0,100.0,193.37
34853,1030.0,2260.0,193.375
34854,-579.0,1011.0,193.365
34855,-84.0,116.0,193.365
34856,1489.0,1689.0,193.37
34857,781.0,1421.0,193.395
34858,130.0,130.0,193.425
34859,2168.0,3670.0,193.44
34860,0.0,0.0,193.44
34861,201.0,525.0,193.445
34862,-1210.0,1260.0,193.41
34863,500.0,500.0,193.425
34864,0.0,0.0,193.42
34865,575.0,817.0,193.435
34866,-98.0,1192.0,193.39
34867,-168.0,1716.0,193.4
34868,149.0,151.0,193.415
34869,240.0,680.0,193.445
34870,74.0,76.0,193.445
34871,45.0,447.0,193.445
34872,1.0,1.0,193.445
34873,-252.0,852.0,193.425
34874,-276.0,326.0,193.405
34875,0.0,0.0,193.405
34876,710.0,1930.0,193.4
34877,-533.0,1213.0,193.4
34878,-30.0,180.0,193.405
34879,429.0,621.0,193.43
34880,0.0,0.0,193.425
34881,1035.0,2067.0,193.455
34882,400.0,400.0,193.47
34883,-41.0,41.0,193.475
34884,402.0,1002.0,193.485
34885,2009.0,2409.0,193.535
34886,400.0,400.0,193.55
34887,120.0,1760.0,193.545
34888,-2724.0,3326.0,193.545
34889,-300.0,300.0,193.54
34890,-1183.0,1983.0,193.505
34891,-525.0,795.0,193.5
34892,775.0,775.0,193.515
34893,-75.0,77.0,193.515
34894,402.0,402.0,193.525
34895,100.0,100.0,193.525
34896,-162.0,362.0,193.515
34897,504.0,1428.0,193.545
34898,1004.0,1404.0,193.58
34899,75.0,75.0,193.58
34900,-11102.0,13706.0,193.555
34901,751.0,761.0,193.56
34902,98.0,98.0,193.555
34903,101.0,101.0,193.56
34904,-2198.0,3148.0,193.495
34905,0.0,0.0,193.5
34906,-253.0,453.0,193.495
34907,-293.0,497.0,193.485
34908,141.0,141.0,193.49
34909,215.0,465.0,193.49
34910,85.0,85.0,193.49
34911,481.0,1481.0,193.465
34912,300.0,300.0,193.48
34913,306.0,880.0,193.49
34914,544.0,744.0,193.49
34915,259.0,259.0,193.495
34916,696.0,696.0,193.545
34917,75.0,75.0,193.56
34918,0.0,0.0,193.565
34919,0.0,0.0,193.565
34920,215.0,373.0,193.575
34921,885.0,909.0,193.58
34922,103.0,103.0,193.58
34923,937.0,1727.0,193.61
34924,107.0,107.0,193.635
34925,-1515.0,1825.0,193.615
34926,-294.0,540.0,193.6
34927,26.0,384.0,193.585
34928,55.0,57.0,193.59
34929,0.0,0.0,193.59
34930,-10.0,10.0,193.59
34931,340.0,340.0,193.6
34932,0.0,0.0,193.6
34933,-129.0,129.0,193.595
34934,26.0,124.0,193.6
34935,494.0,494.0,193.615
34936,659.0,1089.0,193.64
34937,574.0,720.0,193.66
34938,414.0,2074.0,193.65
34939,15.0,665.0,193.65
34940,-131.0,231.0,193.645
34941,63.0,417.0,193.645
34942,-1610.0,1896.0,193.635
34943,-287.0,513.0,193.64
34944,-8.0,8.0,193.64
34945,-154.0,1162.0,193.64
34946,98.0,102.0,193.64
34947,-100.0,100.0,193.635
34948,42.0,402.0,193.63
34949,-308.0,1032.0,193.615
34950,-31.0,321.0,193.615
34951,1030.0,1100.0,193.645
34952,-276.0,476.0,193.61
34953,650.0,650.0,193.625
34954,384.0,384.0,193.64
34955,0.0,0.0,193.64
34956,-1387.0,1387.0,193.6
34957,-393.0,797.0,193.57
34958,15.0,15.0,193.57
34959,-33.0,33.0,193.565
34960,105.0,105.0,193.57
34961,424.0,424.0,193.575
34962,361.0,601.0,193.6
34963,0.0,0.0,193.59
34964,-229.0,371.0,193.6
34965,-35.0,37.0,193.605
34966,-10.0,10.0,193.6
34967,-430.0,430.0,193.6
34968,835.0,1027.0,193.625
34969,717.0,883.0,193.64
34970,909.0,1909.0,193.655
34971,520.0,520.0,193.665
34972,153.0,153.0,193.665
34973,-1800.0,2250.0,193.655
34974,-1884.0,2284.0,193.62
34975,223.0,1177.0,193.615
34976,5.0,5.0,193.61
34977,43.0,45.0,193.61
34978,115.0,115.0,193.615
34979,0.0,0.0,193.62
34980,1.0,21.0,193.62
34981,-672.0,872.0,193.585
34982,736.0,1050.0,193.625
34983,2869.0,3079.0,193.69
34984,82.0,718.0,193.68
34985,-99.0,703.0,193.675
34986,-520.0,1122.0,193.64
34987,211.0,211.0,193.68
34988,497.0,697.0,193.665
34989,3.0,3.0,193.66
34990,0.0,0.0,193.665
34991,-95.0,307.0,193.655
34992,201.0,201.0,193.66
34993,0.0,0.0,193.66
34994,897.0,897.0,193.67
34995,-13.0,15.0,193.68
34996,100.0,100.0,193.68
34997,-602.0,802.0,193.675
34998,598.0,804.0,193.68
34999,732.0,918.0,193.69
35000,983.0,1183.0,193.725
35001,-36.0,36.0,193.73
35002,-814.0,814.0,193.725
35003,-8.0,8.0,193.725
35004,-1543.0,1745.0,193.68
35005,59.0,59.0,193.68
35006,-199.0,201.0,193.685
35007,-22.0,22.0,193.675
35008,-200.0,200.0,193.665
35009,100.0,100.0,193.665
35010,-212.0,1442.0,193.675
35011,100.0,100.0,193.685
35012,605.0,605.0,193.7
35013,0.0,0.0,193.705
35014,593.0,1001.0,193.715
35015,15.0,15.0,193.72
35016,0.0,0.0,193.725
35017,0.0,0.0,193.73
35018,2496.0,3052.0,193.75
35019,365.0,365.0,193.75
35020,39.0,407.0,193.75
35021,309.0,309.0,193.755
35022,-10.0,10.0,193.755
35023,-2030.0,2032.0,193.745
35024,-2640.0,4064.0,193.715
35025,312.0,312.0,193.715
35026,197.0,197.0,193.73
35027,-22.0,22.0,193.705
35028,100.0,100.0,193.72
35029,162.0,162.0,193.72
35030,664.0,864.0,193.765
35031,-218.0,588.0,193.765
35032,776.0,4398.0,193.71
35033,551.0,551.0,193.72
35034,178.0,578.0,193.72
35035,100.0,100.0,193.715
35036,-735.0,865.0,193.695
35037,492.0,908.0,193.7
35038,-138.0,892.0,193.69
35039,26.0,426.0,193.685
35040,225.0,337.0,193.69
35041,-187.0,615.0,193.7
35042,-200.0,200.0,193.69
35043,-249.0,427.0,193.675
35044,-404.0,1644.0,193.65
35045,-73.0,663.0,193.635
35046,1074.0,1474.0,193.65
35047,1206.0,1606.0,193.665
35048,207.0,207.0,193.67
35049,837.0,1145.0,193.725
35050,-61.0,539.0,193.715
35051,420.0,620.0,193.715
35052,84.0,88.0,193.715
35053,0.0,0.0,193.715
35054,135.0,135.0,193.715
35055,1073.0,1277.0,193.72
35056,648.0,850.0,193.745
35057,830.0,1030.0,193.77
35058,151.0,151.0,193.79
35059,3157.0,3185.0,193.81
35060,-800.0,800.0,193.81
35061,344.0,344.0,193.81
35062,0.0,0.0,193.81
35063,-803.0,803.0,193.81
35064,-329.0,1157.0,193.805
35065,1020.0,1020.0,193.805
35066,101.0,101.0,193.805
35067,111.0,711.0,193.81
35068,151.0,151.0,193.815
35069,-108.0,108.0,193.8
35070,-3534.0,3934.0,193.74
35071,406.0,406.0,193.755
35072,357.0,423.0,193.77
35073,0.0,0.0,193.765
35074,0.0,0.0,193.765
35075,0.0,0.0,193.76
35076,0.0,600.0,193.76
35077,200.0,200.0,193.76
35078,2.0,2.0,193.76
35079,-14.0,14.0,193.76
35080,20.0,20.0,193.765
