sign,shares,n_fills,t_start,t_end,mid_start,mid_end
-1.0,250,2,14985.178347116,14985.178347116,23.235,23.23
1.0,30,1,14985.22954048,14985.22954048,23.23,23.23
-1.0,400,1,14986.913279543,14986.913279543,23.23,23.22
1.0,153,3,14992.423535857,15000.46794843,23.21,23.21
-1.0,1126,8,15002.397277421,15004.091955317,23.21,23.2
1.0,242,4,15006.257383917,15018.654811307,23.19,23.18
-1.0,30,1,15022.219163018,15022.219163018,23.205,23.18
1.0,2792,20,15027.469523222,15079.871502332,23.18,23.235
-1.0,370,3,15092.00864958,15092.012318784,23.24,23.22
1.0,17,2,15102.363571042,15104.063468782,23.195,23.195
-1.0,104,2,15105.043608803,15105.043608803,23.195,23.18
1.0,122,3,15109.857592734,15110.434120046,23.18,23.2
-1.0,15348,66,15112.158258553,15156.069381526,23.2,23.025
1.0,550,6,15156.748173872,15156.783307176,23.0,23.095
-1.0,3153,13,15157.255233035,15166.022573921,23.095,22.955
1.0,14,4,15166.053605887,15166.053715224,22.925,22.94
-1.0,1313,15,15167.467410665,15175.308307181,22.925,22.84
1.0,99,1,15176.499358915,15176.499358915,22.805,22.845
-1.0,1051,10,15183.265135634,15200.525166969,22.85,22.9
1.0,658,2,15211.926957548,15219.044773693,22.875,22.895
-1.0,400,4,15220.30915421,15220.353569197,22.91,22.895
1.0,38,1,15220.381960788,15220.381960788,22.865,22.895
-1.0,40,2,15222.052707859,15223.436288528,22.915,22.89
1.0,495,4,15238.359467752,15246.885331391,22.915,22.93
-1.0,10,1,15251.083834555,15251.083834555,22.935,22.93
1.0,213,2,15251.288961908,15251.322401664,22.93,22.93
-1.0,220,2,15253.340831878,15253.341589422,22.94,22.93
1.0,1322,11,15257.022083286,15284.600214205,22.93,22.93
-1.0,2002,14,15291.837232188,15302.129464168,22.925,22.91
1.0,1000,8,15304.935708098,15313.922309866,22.895,22.905
-1.0,3089,22,15317.789690796,15336.282841764,22.905,22.84
1.0,250,2,15357.786977974,15359.699025701,22.85,22.865
-1.0,152,3,15361.124446258,15383.624829907,22.89,22.89
1.0,400,4,15385.774702644,15385.774702644,22.895,22.91
-1.0,1269,3,15411.725833049,15411.726502976,22.925,22.91
1.0,581,4,15432.951845178,15434.884450298,22.905,22.945
-1.0,1248,9,15462.942842795,15464.114683604,22.95,22.915
1.0,100,1,15464.197545228,15464.197545228,22.925,22.935
-1.0,1646,14,15479.071011517,15505.629870078,22.94,22.87
1.0,329,11,15505.63046053,15533.153395823,22.84,22.86
-1.0,201,2,15538.160690465,15538.160690465,22.855,22.845
1.0,725,10,15539.749682267,15549.821984547,22.83,22.835
-1.0,932,23,15552.495703644,15565.165055327,22.845,22.805
1.0,351,4,15577.864524221,15580.838689627,22.825,22.835
-1.0,20,1,15581.601779809,15581.601779809,22.835,22.825
1.0,4144,7,15590.320931067,15603.469803362,22.82,22.855
-1.0,1206,13,15607.652120342,15646.411955419,22.865,22.815
1.0,942,10,15650.557757027,15672.880308351,22.825,22.82
-1.0,150,5,15677.340410487,15679.981814216,22.825,22.815
1.0,510,3,15681.997995361,15682.404075608,22.805,22.815
-1.0,200,4,15683.606857121,15683.606857121,22.815,22.815
1.0,100,1,15706.767511419,15706.767511419,22.82,22.82
-1.0,288,1,15713.743861059,15713.743861059,22.825,22.82
1.0,50,1,15719.081310178,15719.081310178,22.825,22.825
-1.0,2020,4,15719.688741905,15719.688787409,22.825,22.82
1.0,1096,8,15726.122004563,15729.975880507,22.825,22.845
-1.0,23542,87,15762.677905606,15762.762521285,22.855,22.645
1.0,608,2,15762.813042006,15762.813216563,22.46,22.65
-1.0,611,4,15762.851654391,15762.852969641,22.645,22.46
1.0,60,1,15762.853025248,15762.853025248,22.43,22.45
-1.0,300,4,15762.853477409,15762.854283743,22.455,22.395
1.0,200,2,15762.854333138,15762.854399537,22.37,22.395
-1.0,300,4,15762.854886184,15762.858156577,22.425,22.37
1.0,300,2,15762.858208771,15762.858285034,22.34,22.365
-1.0,180,2,15762.85842136,15762.85842136,22.37,22.365
1.0,280,4,15762.858472406,15762.858683683,22.34,22.375
-1.0,761,10,15762.859144812,15762.861158191,22.38,22.315
1.0,276,3,15762.861211344,15762.861605918,22.29,22.325
-1.0,204,2,15762.861791472,15762.861791472,22.33,22.315
1.0,264,2,15762.861851271,15762.861920292,22.29,22.305
-1.0,951,8,15762.952645227,15762.954853834,22.55,22.235
1.0,60,1,15762.954908191,15762.954908191,22.21,22.225
-1.0,290,5,15762.955446271,15762.956030703,22.23,22.185
1.0,627,5,15762.963474708,15771.655294119,22.18,22.65
-1.0,3241,4,15774.118458982,15790.15463514,22.65,22.585
1.0,62,1,15791.004672268,15791.004672268,22.57,22.57
-1.0,252,3,15792.08332185,15792.689745983,22.57,22.545
1.0,138,3,15794.899457691,15798.682384094,22.575,22.58
-1.0,90,1,15798.749845473,15798.749845473,22.62,22.58
1.0,1,1,15799.422087594,15799.422087594,22.59,22.59
-1.0,1,1,15802.627259214,15802.627259214,22.59,22.58
1.0,1500,5,15807.041456276,15812.228966258,22.585,22.63
-1.0,400,4,15812.238098914,15812.241965819,22.64,22.63
1.0,385,5,15813.110107584,15816.755417478,22.62,22.665
-1.0,1065,4,15817.960242334,15818.986619048,22.68,22.665
1.0,1268,9,15822.050875223,15822.053544919,22.645,22.695
-1.0,115,3,15822.92766958,15824.534009053,22.68,22.665
1.0,270,5,15829.016691909,15836.827803187,22.645,22.675
-1.0,100,1,15838.435832316,15838.435832316,22.675,22.675
1.0,5,2,15839.617202823,15840.473294104,22.675,22.675
-1.0,402,2,15841.958068214,15843.48085311,22.685,22.685
1.0,377,3,15844.048492977,15846.289005406,22.685,22.71
-1.0,621,3,15846.860036378,15847.821097077,22.695,22.685
1.0,601,8,15851.525503685,15857.770674176,22.68,22.685
-1.0,400,3,15865.029440551,15866.107135594,22.69,22.675
1.0,40,1,15869.240056809,15869.240056809,22.675,22.675
-1.0,829,8,15874.359092186,15876.080362896,22.675,22.65
1.0,331,4,15879.00379305,15888.331481422,22.655,22.66
-1.0,100,1,15888.369558155,15888.369558155,22.66,22.66
1.0,82,3,15889.616034929,15889.978796951,22.66,22.665
-1.0,215,4,15899.47087448,15904.261094653,22.67,22.63
1.0,200,1,15904.986508625,15904.986508625,22.63,22.65
-1.0,168,9,15910.222628912,15921.28103498,22.65,22.605
1.0,1840,13,15921.896109671,15928.822101956,22.595,22.615
-1.0,66,1,15931.052781735,15931.052781735,22.625,22.625
1.0,50,1,15942.676550408,15942.676550408,22.625,22.625
-1.0,3000,2,15946.348020447,15946.348020447,22.625,22.625
1.0,258,3,15961.172176638,15961.432438049,22.605,22.605
-1.0,6614,7,15961.937349648,15962.311518185,22.605,22.595
1.0,2699,15,15969.15498923,15987.317215877,22.59,22.645
-1.0,400,3,15999.988791583,16000.626950301,22.67,22.645
1.0,130,2,16003.402360379,16003.402360379,22.635,22.65
-1.0,1729,17,16005.175479143,16048.729748435,22.65,22.625
1.0,3100,6,16060.411387848,16061.45601109,22.63,22.65
-1.0,2210,6,16073.073655321,16073.074594189,22.655,22.635
1.0,3921,60,16077.898684227,16126.115245132,22.645,22.745
-1.0,1,1,16127.872144383,16127.872144383,22.745,22.745
1.0,3021,67,16129.823043625,16175.351339404,22.745,22.745
-1.0,4,1,16175.731195749,16175.731195749,22.745,22.745
1.0,1159,35,16176.142151867,16194.523988029,22.745,22.745
-1.0,208,3,16196.259215731,16196.259215731,22.745,22.74
1.0,809,20,16196.432000468,16206.85791378,22.74,22.765
-1.0,1362,12,16207.854870778,16241.152988561,22.74,22.66
1.0,500,1,16241.443038662,16241.443038662,22.66,22.66
-1.0,56,4,16244.03995594,16247.601915816,22.66,22.64
1.0,130,4,16257.307572408,16274.89206139,22.64,22.645
-1.0,7,2,16275.882892569,16280.32936499,22.66,22.66
1.0,4346,4,16289.105013622,16289.10530967,22.66,22.66
-1.0,1,1,16289.40439457,16289.40439457,22.66,22.66
1.0,1864,12,16289.420451885,16303.801732539,22.66,22.665
-1.0,215,2,16304.62011063,16304.762884558,22.665,22.665
1.0,3328,12,16305.589297026,16350.714803767,22.665,22.69
-1.0,20,1,16355.609294153,16355.609294153,22.7,22.695
1.0,50,1,16362.897152588,16362.897152588,22.685,22.695
-1.0,26,1,16364.302715758,16364.302715758,22.7,22.69
1.0,50,1,16368.920844677,16368.920844677,22.675,22.685
-1.0,100,1,16369.087447155,16369.087447155,22.705,22.705
1.0,50,1,16373.211896496,16373.211896496,22.705,22.705
-1.0,930,4,16379.224333635,16379.392231646,22.705,22.7
1.0,200,2,16393.744491075,16393.745594713,22.715,22.725
-1.0,50,1,16398.617748257,16398.617748257,22.715,22.715
1.0,400,6,16421.459702081,16426.518148408,22.715,22.73
-1.0,111,3,16433.960683057,16435.787913584,22.735,22.72
1.0,150,2,16456.045497297,16456.045497297,22.735,22.735
-1.0,100,1,16459.010575248,16459.010575248,22.745,22.735
1.0,850,9,16463.811885149,16468.697203916,22.74,22.76
-1.0,300,4,16468.832025681,16470.66732824,22.745,22.725
1.0,231,3,16495.09425996,16500.612707094,22.74,22.745
-1.0,50,1,16503.365802051,16503.365802051,22.745,22.74
1.0,69,1,16511.417941856,16511.417941856,22.74,22.745
-1.0,200,2,16534.770411933,16534.771308412,22.755,22.75
1.0,2328,17,16552.03944949,16603.830834278,22.75,22.795
-1.0,400,3,16605.160318334,16605.160318334,22.795,22.79
1.0,273,6,16608.807803651,16630.896085162,22.795,22.8
-1.0,972,11,16633.616886925,16643.119074808,22.805,22.77
1.0,403,1,16659.708966853,16659.708966853,22.76,22.76
-1.0,200,2,16664.844440181,16668.639004086,22.76,22.755
1.0,5,1,16669.164006796,16669.164006796,22.76,22.76
-1.0,668,6,16671.893386699,16671.898642598,22.76,22.755
1.0,1,1,16674.977791361,16674.977791361,22.755,22.755
-1.0,36,1,16688.103012589,16688.103012589,22.755,22.755
1.0,540,4,16689.012793154,16698.468461978,22.755,22.755
-1.0,253,4,16704.977339255,16704.978102651,22.745,22.735
1.0,120,2,16705.041765434,16725.59694236,22.74,22.745
-1.0,119,3,16734.411962195,16745.338509427,22.745,22.74
1.0,506,7,16746.449896922,16746.839903634,22.735,22.77
-1.0,150,2,16747.236103159,16747.236103159,22.765,22.765
1.0,100,2,16749.326007479,16757.791510824,22.765,22.77
-1.0,100,2,16773.249959383,16780.411486447,22.785,22.785
1.0,116,3,16781.296668096,16781.296668096,22.77,22.77
-1.0,301,4,16799.10128392,16799.102564927,22.775,22.755
1.0,1125,18,16799.235945557,16808.331165875,22.745,22.745
-1.0,100,2,16808.771415341,16808.771415341,22.745,22.745
1.0,4726,83,16809.480511316,16878.183008317,22.745,22.745
-1.0,21,2,16878.610083793,16878.610083793,22.745,22.745
1.0,3620,70,16879.359911851,16914.581514026,22.745,22.745
-1.0,20,1,16915.126427979,16915.126427979,22.745,22.745
1.0,210,5,16916.164625253,16917.447331247,22.745,22.745
-1.0,410,2,16921.99876096,16922.246184565,22.745,22.745
1.0,29,3,16922.281529068,16922.734859137,22.745,22.745
-1.0,42,2,16924.389659558,16924.389659558,22.745,22.745
1.0,237,2,16929.631399,16929.631399,22.745,22.745
-1.0,150,2,16930.043309804,16930.043309804,22.745,22.745
1.0,817,17,16931.609220413,16963.540844792,22.745,22.745
-1.0,600,2,16964.448330802,16967.335671174,22.745,22.74
1.0,6,1,16973.939762408,16973.939762408,22.735,22.735
-1.0,214,4,16975.701908833,16983.112847147,22.735,22.735
1.0,272,6,16985.202554783,16985.209340991,22.735,22.745
-1.0,384,7,16988.767910013,16991.518088607,22.735,22.725
1.0,928,2,16991.656052578,16991.656052578,22.715,22.72
-1.0,295,5,16995.89271146,17039.249427541,22.73,22.74
1.0,244,5,17049.635905516,17051.842029483,22.745,22.745
-1.0,100,1,17055.248457856,17055.248457856,22.745,22.745
1.0,1256,22,17056.909226241,17057.128030076,22.745,22.755
-1.0,100,1,17057.128889528,17057.128889528,22.76,22.755
1.0,600,10,17057.129664333,17062.119070996,22.745,22.755
-1.0,100,1,17062.920336976,17062.920336976,22.745,22.74
1.0,52,1,17062.995704522,17062.995704522,22.735,22.74
-1.0,4348,29,17063.961056656,17077.244922575,22.745,22.67
1.0,1,1,17077.415136569,17077.415136569,22.665,22.665
-1.0,153,6,17078.835448878,17092.935476873,22.67,22.645
1.0,4096,6,17092.938891595,17095.241019224,22.605,22.61
-1.0,1262,14,17095.694971232,17103.039827241,22.61,22.58
1.0,100,1,17105.919775043,17105.919775043,22.58,22.585
-1.0,88,5,17124.652773506,17130.934799396,22.59,22.585
1.0,47,1,17132.144783546,17132.144783546,22.585,22.585
-1.0,4277,5,17132.146431394,17143.531215537,22.59,22.565
1.0,231,4,17144.537832449,17144.816692319,22.555,22.555
-1.0,50,3,17148.842601745,17148.842601745,22.555,22.555
1.0,90,1,17149.234367628,17149.234367628,22.555,22.56
-1.0,235,6,17150.713423214,17150.713423214,22.56,22.545
1.0,551,6,17162.059864526,17162.061388278,22.565,22.59
-1.0,39,1,17162.064648069,17162.064648069,22.59,22.59
1.0,400,4,17168.075264445,17172.362370667,22.59,22.61
-1.0,47,1,17179.595135387,17179.595135387,22.645,22.645
1.0,10,2,17185.932595337,17185.93732139,22.64,22.64
-1.0,307,6,17195.530975964,17200.639229758,22.665,22.625
1.0,214,3,17208.04810281,17218.646002355,22.625,22.635
-1.0,100,1,17227.546002843,17227.546002843,22.635,22.635
1.0,106,1,17231.170196599,17231.170196599,22.625,22.625
-1.0,5950,11,17231.598633252,17248.150593652,22.625,22.6
1.0,109,3,17249.536250118,17251.726915451,22.585,22.605
-1.0,60,1,17254.651239475,17254.651239475,22.61,22.605
1.0,245,3,17254.707253654,17254.707253654,22.605,22.61
-1.0,201,3,17260.088930742,17260.088930742,22.615,22.61
1.0,495,4,17268.368370988,17292.77283441,22.615,22.635
-1.0,792,10,17294.609663845,17295.716264247,22.635,22.61
1.0,200,3,17297.023218811,17306.007973027,22.59,22.595
-1.0,1350,9,17308.101954346,17313.973731183,22.6,22.585
1.0,1,1,17315.990475274,17315.990475274,22.585,22.585
-1.0,1252,7,17317.8066698,17334.364890862,22.585,22.575
1.0,315,5,17351.751716819,17364.965066672,22.57,22.6
-1.0,1615,21,17365.172917278,17392.834488846,22.59,22.55
1.0,100,1,17393.897657691,17393.897657691,22.55,22.555
-1.0,3,2,17393.897683734,17395.492532024,22.565,22.555
1.0,100,1,17396.534929427,17396.534929427,22.555,22.56
-1.0,1105,2,17397.610193289,17397.610193289,22.565,22.565
1.0,100,1,17401.116807861,17401.116807861,22.55,22.555
-1.0,332,5,17403.496335708,17408.12907253,22.55,22.53
1.0,2,1,17408.459521177,17408.459521177,22.53,22.54
-1.0,40,1,17409.586130122,17409.586130122,22.55,22.55
1.0,138,2,17411.344456193,17411.344467137,22.555,22.56
-1.0,200,3,17411.347716572,17417.921235865,22.565,22.555
1.0,259,3,17417.977197976,17426.751216027,22.545,22.57
-1.0,97,1,17431.500494149,17431.500494149,22.59,22.59
1.0,1808,15,17443.015732994,17458.233074308,22.59,22.62
-1.0,739,4,17458.255767879,17458.255967948,22.63,22.62
1.0,100,1,17460.441477227,17460.441477227,22.61,22.615
-1.0,100,1,17461.505414653,17461.505414653,22.625,22.625
1.0,50,1,17473.088248961,17473.088248961,22.625,22.625
-1.0,121,4,17495.627077493,17509.874292413,22.63,22.63
1.0,559,2,17516.542214981,17516.542214981,22.635,22.635
-1.0,20,1,17518.140867514,17518.140867514,22.64,22.64
1.0,279,1,17519.433180241,17519.433180241,22.64,22.64
-1.0,40,1,17520.554749727,17520.554749727,22.64,22.64
1.0,211,3,17524.318196705,17529.904421488,22.64,22.645
-1.0,140,4,17530.120005811,17536.025302681,22.645,22.635
1.0,783,15,17537.11740645,17573.340096836,22.625,22.635
-1.0,3,1,17579.926593285,17579.926593285,22.635,22.63
1.0,2409,26,17598.011908179,17630.245669827,22.635,22.705
-1.0,510,7,17633.50663894,17633.506678778,22.715,22.705
1.0,17,1,17635.218855011,17635.218855011,22.69,22.69
-1.0,100,1,17644.707309897,17644.707309897,22.69,22.69
1.0,164,3,17655.800544615,17656.987589628,22.69,22.69
-1.0,1611,8,17663.453659461,17663.526207503,22.69,22.67
1.0,502,2,17663.632868597,17663.632868597,22.655,22.67
-1.0,101,3,17686.710079804,17686.728623904,22.675,22.665
1.0,84,1,17690.283054548,17690.283054548,22.66,22.66
-1.0,1140,4,17691.90292158,17691.90292158,22.66,22.655
1.0,495,6,17692.060739802,17702.417429511,22.645,22.675
-1.0,6,1,17704.706807795,17704.706807795,22.685,22.675
1.0,1497,15,17711.849082195,17765.255812281,22.675,22.7
-1.0,310,6,17767.577542362,17771.660309207,22.715,22.685
1.0,390,5,17776.216709256,17828.99899519,22.69,22.695
-1.0,300,3,17844.569318811,17896.661294571,22.7,22.7
1.0,50,1,17900.24649218,17900.24649218,22.695,22.695
-1.0,100,2,17900.804792764,17900.804792764,22.7,22.7
1.0,101,2,17909.156622851,17909.156622851,22.695,22.7
-1.0,142,2,17916.919212131,17926.651525927,22.7,22.7
1.0,2963,14,17932.383599554,17952.362982026,22.695,22.74
-1.0,100,1,17952.364228659,17952.364228659,22.735,22.73
1.0,1047,2,17953.329953296,17954.98348273,22.73,22.73
-1.0,100,1,17958.316665638,17958.316665638,22.73,22.725
1.0,493,2,17971.68802604,17971.68802604,22.735,22.735
-1.0,100,1,17974.443356822,17974.443356822,22.735,22.73
1.0,100,1,17980.257929517,17980.257929517,22.735,22.735
-1.0,100,1,17981.032142872,17981.032142872,22.735,22.735
1.0,171,2,17984.7870009,17987.121119931,22.735,22.735
-1.0,206,4,17999.20365452,18003.867815901,22.735,22.73
1.0,7067,77,18003.993028971,18092.779344532,22.725,22.75
-1.0,35,1,18094.757779177,18094.757779177,22.745,22.745
1.0,871,33,18097.879592371,18151.118238927,22.745,22.745
-1.0,944,13,18151.36264442,18151.367503345,22.745,22.715
1.0,608,15,18152.520670187,18199.305346467,22.72,22.73
-1.0,100,1,18202.492170482,18202.492170482,22.73,22.725
1.0,1329,13,18203.209425855,18211.801078889,22.725,22.75
-1.0,898,13,18212.238856368,18237.91516442,22.745,22.69
1.0,430,7,18245.560621358,18249.981730739,22.68,22.675
-1.0,21,1,18251.228465434,18251.228465434,22.675,22.67
1.0,514,9,18255.609985234,18268.39525058,22.67,22.675
-1.0,15,1,18278.987597502,18278.987597502,22.675,22.675
1.0,305,2,18287.367395774,18287.367395774,22.675,22.68
-1.0,101,2,18291.703753297,18291.703755745,22.695,22.685
1.0,105,3,18295.240650276,18304.193626933,22.695,22.695
-1.0,296,4,18305.501077832,18312.525647857,22.695,22.685
1.0,129,9,18320.449240592,18332.429517177,22.685,22.68
-1.0,66,1,18335.81956219,18335.81956219,22.68,22.68
1.0,494,3,18338.191214326,18338.191214326,22.68,22.685
-1.0,100,1,18339.587452464,18339.587452464,22.69,22.685
1.0,372,8,18340.990613527,18397.854374538,22.68,22.7
-1.0,126,6,18398.380319182,18404.860283341,22.705,22.7
1.0,13,1,18410.464282209,18410.464282209,22.695,22.695
-1.0,209,4,18431.219964354,18431.220120122,22.695,22.69
1.0,204,3,18456.779659268,18459.906480433,22.685,22.685
-1.0,109,3,18470.676235277,18470.676235277,22.685,22.685
1.0,496,4,18472.377886834,18495.756298731,22.685,22.705
-1.0,132,5,18537.71828238,18548.360138056,22.72,22.72
1.0,130,3,18554.35861255,18566.88472375,22.725,22.725
-1.0,87,1,18567.352061733,18567.352061733,22.725,22.725
1.0,2,1,18577.135164914,18577.135164914,22.72,22.72
-1.0,4,1,18577.845247482,18577.845247482,22.73,22.73
1.0,1000,8,18593.78594619,18616.485742318,22.725,22.73
-1.0,2,1,18617.719143716,18617.719143716,22.73,22.73
1.0,400,6,18623.977100398,18639.734102704,22.73,22.74
-1.0,100,2,18639.735045481,18639.73539463,22.755,22.75
1.0,1004,26,18640.637939357,18670.105908038,22.735,22.745
-1.0,100,1,18671.475166985,18671.475166985,22.745,22.74
1.0,6,1,18696.54776906,18696.54776906,22.745,22.745
-1.0,1550,6,18702.824352132,18706.841298174,22.745,22.74
1.0,1190,13,18708.838344641,18709.458960114,22.74,22.75
-1.0,98,1,18709.50730856,18709.50730856,22.745,22.745
1.0,464,8,18709.553663461,18720.128070452,22.745,22.745
-1.0,305,4,18723.423139195,18726.353552329,22.745,22.73
1.0,550,6,18730.615097846,18746.767132952,22.735,22.735
-1.0,150,2,18765.379501448,18765.380320435,22.735,22.735
1.0,939,14,18766.208096992,18834.556013295,22.725,22.745
-1.0,199,1,18834.857039165,18834.857039165,22.745,22.745
1.0,113,3,18840.454744441,18840.766342505,22.745,22.745
-1.0,76,1,18847.588572098,18847.588572098,22.745,22.745
1.0,81,2,18852.554551432,18853.866428621,22.745,22.745
