sec,signed_vol,volume,mid
34269,124.0,596.0,23.555
34270,0.0,0.0,23.555
34271,0.0,0.0,23.56
34272,-63.0,63.0,23.565
34273,0.0,0.0,23.565
34274,0.0,0.0,23.565
34275,0.0,0.0,23.565
34276,0.0,0.0,23.565
34277,0.0,0.0,23.57
34278,0.0,0.0,23.575
34279,4685.0,4685.0,23.615
34280,559.0,559.0,23.625
34281,-587.0,1929.0,23.635
34282,0.0,0.0,23.635
34283,0.0,0.0,23.635
34284,0.0,0.0,23.635
34285,-935.0,935.0,23.625
34286,0.0,0.0,23.625
34287,0.0,0.0,23.625
34288,0.0,0.0,23.625
34289,260.0,260.0,23.645
34290,1735.0,3659.0,23.635
34291,0.0,0.0,23.635
34292,0.0,0.0,23.635
34293,0.0,0.0,23.635
34294,0.0,0.0,23.635
34295,78.0,78.0,23.635
34296,11288.0,11288.0,23.665
34297,0.0,0.0,23.665
34298,-1171.0,1171.0,23.655
34299,59.0,2041.0,23.655
34300,-1475.0,5993.0,23.645
34301,0.0,0.0,23.645
34302,0.0,0.0,23.645
34303,837.0,1897.0,23.685
34304,-234.0,466.0,23.685
34305,0.0,0.0,23.685
34306,5.0,5.0,23.695
34307,6713.0,8773.0,23.695
34308,-1522.0,2120.0,23.685
34309,500.0,500.0,23.695
34310,71.0,71.0,23.695
34311,0.0,0.0,23.695
34312,40.0,40.0,23.695
34313,0.0,0.0,23.695
34314,551.0,795.0,23.705
34315,-146.0,1506.0,23.705
34316,180.0,180.0,23.715
34317,0.0,0.0,23.715
34318,0.0,0.0,23.715
34319,0.0,0.0,23.715
34320,650.0,650.0,23.715
34321,-306.0,1460.0,23.685
34322,150.0,182.0,23.695
34323,0.0,0.0,23.695
34324,-182.0,182.0,23.655
34325,200.0,1200.0,23.665
34326,0.0,0.0,23.655
34327,0.0,0.0,23.655
34328,0.0,0.0,23.655
34329,1366.0,3318.0,23.675
34330,0.0,0.0,23.675
34331,0.0,0.0,23.675
34332,-764.0,764.0,23.675
34333,-392.0,392.0,23.665
34334,0.0,0.0,23.665
34335,0.0,0.0,23.665
34336,1097.0,2501.0,23.675
34337,0.0,0.0,23.675
34338,0.0,0.0,23.675
34339,0.0,0.0,23.675
34340,-994.0,994.0,23.655
34341,183.0,4281.0,23.635
34342,0.0,0.0,23.635
34343,0.0,0.0,23.635
34344,0.0,0.0,23.635
34345,651.0,3695.0,23.635
34346,121.0,121.0,23.63
34347,0.0,0.0,23.63
34348,342.0,342.0,23.65
34349,0.0,0.0,23.645
34350,100.0,100.0,23.655
34351,0.0,0.0,23.655
34352,0.0,0.0,23.655
34353,1.0,1.0,23.655
34354,0.0,0.0,23.655
34355,0.0,0.0,23.65
34356,0.0,0.0,23.655
34357,0.0,0.0,23.655
34358,-25.0,25.0,23.655
34359,-4880.0,5088.0,23.595
34360,264.0,264.0,23.605
34361,362.0,362.0,23.625
34362,0.0,0.0,23.625
34363,615.0,615.0,23.635
34364,0.0,0.0,23.635
34365,64.0,64.0,23.645
34366,3.0,3.0,23.645
34367,-27.0,27.0,23.63
34368,-23.0,23.0,23.61
34369,0.0,0.0,23.615
34370,-100.0,100.0,23.595
34371,0.0,0.0,23.59
34372,-150.0,150.0,23.575
34373,-1579.0,1579.0,23.545
34374,0.0,0.0,23.545
34375,-150.0,150.0,23.535
34376,-1239.0,1677.0,23.515
34377,-927.0,2041.0,23.525
34378,316.0,316.0,23.525
34379,8.0,8.0,23.535
34380,202.0,202.0,23.545
34381,382.0,382.0,23.555
34382,153.0,561.0,23.555
34383,-410.0,410.0,23.55
34384,0.0,0.0,23.555
34385,100.0,100.0,23.56
34386,50.0,50.0,23.565
34387,0.0,0.0,23.565
34388,0.0,0.0,23.565
34389,-295.0,495.0,23.54
34390,2533.0,2533.0,23.565
34391,-822.0,1778.0,23.56
34392,0.0,0.0,23.555
34393,0.0,0.0,23.555
34394,242.0,242.0,23.555
34395,0.0,0.0,23.555
34396,-580.0,580.0,23.54
34397,827.0,827.0,23.565
34398,0.0,0.0,23.565
34399,96.0,96.0,23.575
34400,208.0,208.0,23.585
34401,0.0,0.0,23.585
34402,-463.0,763.0,23.595
34403,68.0,68.0,23.585
34404,0.0,0.0,23.59
34405,600.0,600.0,23.59
34406,71.0,71.0,23.575
34407,-15.0,15.0,23.575
34408,-255.0,255.0,23.575
34409,-621.0,621.0,23.555
34410,-517.0,6121.0,23.555
34411,1027.0,1027.0,23.575
34412,-320.0,320.0,23.565
34413,0.0,0.0,23.565
34414,1354.0,2162.0,23.565
34415,0.0,0.0,23.565
34416,0.0,0.0,23.565
34417,0.0,0.0,23.565
34418,-3687.0,3687.0,23.545
34419,0.0,0.0,23.545
34420,0.0,0.0,23.545
34421,0.0,0.0,23.545
34422,0.0,0.0,23.545
34423,0.0,0.0,23.545
34424,0.0,0.0,23.545
34425,0.0,0.0,23.545
34426,0.0,0.0,23.545
34427,0.0,0.0,23.545
34428,8163.0,11031.0,23.575
34429,0.0,0.0,23.575
34430,0.0,0.0,23.575
34431,625.0,625.0,23.605
34432,-615.0,815.0,23.595
34433,118.0,118.0,23.6
34434,-466.0,466.0,23.585
34435,-50.0,250.0,23.575
34436,0.0,0.0,23.575
34437,-461.0,461.0,23.57
34438,0.0,0.0,23.565
34439,0.0,0.0,23.565
34440,-3778.0,3778.0,23.545
34441,573.0,773.0,23.545
34442,132.0,132.0,23.555
34443,-573.0,573.0,23.555
34444,-150.0,150.0,23.545
34445,0.0,0.0,23.545
34446,0.0,0.0,23.545
34447,-200.0,200.0,23.535
34448,0.0,0.0,23.545
34449,875.0,899.0,23.545
34450,0.0,0.0,23.545
34451,0.0,0.0,23.545
34452,0.0,0.0,23.545
34453,0.0,0.0,23.545
34454,0.0,0.0,23.545
34455,0.0,0.0,23.545
34456,100.0,100.0,23.555
34457,0.0,0.0,23.555
34458,-1298.0,1298.0,23.515
34459,0.0,0.0,23.515
34460,0.0,0.0,23.515
34461,0.0,0.0,23.515
34462,223.0,523.0,23.515
34463,184.0,184.0,23.525
34464,0.0,0.0,23.525
34465,-628.0,638.0,23.515
34466,-310.0,310.0,23.505
34467,5.0,5.0,23.505
34468,-1512.0,1836.0,23.495
34469,0.0,0.0,23.495
34470,0.0,0.0,23.495
34471,0.0,0.0,23.495
34472,-300.0,300.0,23.485
34473,-200.0,200.0,23.485
34474,-870.0,870.0,23.475
34475,-4701.0,4701.0,23.455
34476,0.0,0.0,23.455
34477,401.0,401.0,23.465
34478,-197.0,197.0,23.465
34479,-241.0,241.0,23.455
34480,0.0,0.0,23.455
34481,-1141.0,1141.0,23.445
34482,0.0,0.0,23.445
34483,0.0,0.0,23.445
34484,0.0,0.0,23.445
34485,-403.0,403.0,23.435
34486,0.0,0.0,23.435
34487,-141.0,1841.0,23.445
34488,333.0,333.0,23.465
34489,0.0,0.0,23.47
34490,0.0,0.0,23.475
34491,250.0,250.0,23.485
34492,200.0,200.0,23.495
34493,1310.0,3410.0,23.5
34494,0.0,0.0,23.495
34495,0.0,0.0,23.495
34496,0.0,0.0,23.495
34497,0.0,0.0,23.51
34498,0.0,0.0,23.515
34499,-973.0,1573.0,23.485
34500,0.0,0.0,23.48
34501,-29.0,29.0,23.455
34502,185.0,2067.0,23.445
34503,-7.0,7.0,23.445
34504,-119.0,119.0,23.435
34505,617.0,1265.0,23.445
34506,0.0,0.0,23.445
34507,0.0,0.0,23.445
34508,262.0,914.0,23.445
34509,0.0,0.0,23.435
34510,0.0,0.0,23.435
34511,26.0,26.0,23.425
34512,0.0,0.0,23.425
34513,0.0,0.0,23.425
34514,886.0,886.0,23.435
34515,0.0,0.0,23.435
34516,191.0,1513.0,23.425
34517,350.0,350.0,23.435
34518,-153.0,153.0,23.435
34519,200.0,200.0,23.445
34520,0.0,0.0,23.445
34521,0.0,0.0,23.445
34522,0.0,0.0,23.445
34523,0.0,0.0,23.445
34524,0.0,0.0,23.445
34525,0.0,0.0,23.445
34526,0.0,0.0,23.445
34527,0.0,0.0,23.445
34528,-902.0,902.0,23.425
34529,392.0,392.0,23.435
34530,0.0,0.0,23.425
34531,0.0,0.0,23.425
34532,0.0,0.0,23.425
34533,0.0,0.0,23.425
34534,63.0,2799.0,23.415
34535,0.0,0.0,23.415
34536,4352.0,4952.0,23.435
34537,100.0,100.0,23.435
34538,164.0,164.0,23.445
34539,0.0,0.0,23.445
34540,-2005.0,2005.0,23.43
34541,0.0,0.0,23.43
34542,200.0,200.0,23.435
34543,600.0,600.0,23.445
34544,-1207.0,1207.0,23.435
34545,776.0,776.0,23.445
34546,1738.0,2392.0,23.445
34547,0.0,0.0,23.445
34548,0.0,0.0,23.445
34549,-289.0,289.0,23.435
34550,-250.0,250.0,23.425
34551,1350.0,1350.0,23.435
34552,1150.0,1150.0,23.445
34553,0.0,0.0,23.445
34554,0.0,0.0,23.445
34555,2471.0,2471.0,23.465
34556,0.0,0.0,23.47
34557,0.0,0.0,23.47
34558,0.0,0.0,23.475
34559,0.0,0.0,23.475
34560,-300.0,300.0,23.465
34561,0.0,0.0,23.465
34562,-1403.0,2717.0,23.45
34563,-1.0,1.0,23.445
34564,-401.0,401.0,23.445
34565,0.0,0.0,23.435
34566,0.0,0.0,23.435
34567,0.0,0.0,23.435
34568,0.0,0.0,23.435
34569,0.0,0.0,23.435
34570,0.0,0.0,23.435
34571,0.0,0.0,23.435
34572,314.0,314.0,23.445
34573,233.0,233.0,23.455
34574,0.0,0.0,23.455
34575,0.0,0.0,23.455
34576,-10.0,10.0,23.465
34577,0.0,0.0,23.475
34578,-61.0,61.0,23.465
34579,0.0,0.0,23.465
34580,0.0,0.0,23.465
34581,0.0,0.0,23.465
34582,0.0,0.0,23.465
34583,0.0,0.0,23.465
34584,0.0,0.0,23.465
34585,0.0,0.0,23.465
34586,0.0,0.0,23.465
34587,11.0,11.0,23.465
34588,0.0,0.0,23.465
34589,0.0,0.0,23.465
34590,0.0,0.0,23.465
34591,-82.0,82.0,23.455
34592,-6.0,6.0,23.445
34593,0.0,0.0,23.445
34594,0.0,0.0,23.445
34595,-100.0,100.0,23.435
34596,3616.0,3616.0,23.455
34597,78.0,78.0,23.465
34598,0.0,0.0,23.465
34599,0.0,0.0,23.465
34600,-200.0,200.0,23.455
34601,0.0,0.0,23.455
34602,0.0,0.0,23.455
34603,1225.0,1225.0,23.485
34604,0.0,0.0,23.485
34605,0.0,0.0,23.485
34606,0.0,0.0,23.485
34607,100.0,100.0,23.495
34608,0.0,0.0,23.495
34609,0.0,0.0,23.495
34610,0.0,0.0,23.495
34611,-4500.0,4500.0,23.485
34612,0.0,0.0,23.495
34613,0.0,0.0,23.495
34614,-336.0,336.0,23.485
34615,0.0,0.0,23.485
34616,-507.0,507.0,23.475
34617,0.0,0.0,23.465
34618,0.0,0.0,23.465
34619,0.0,0.0,23.465
34620,0.0,0.0,23.465
34621,489.0,489.0,23.475
34622,0.0,0.0,23.475
34623,0.0,0.0,23.475
34624,0.0,0.0,23.475
34625,761.0,761.0,23.485
34626,0.0,0.0,23.485
34627,0.0,0.0,23.485
34628,0.0,0.0,23.485
34629,-326.0,326.0,23.475
34630,379.0,379.0,23.485
34631,0.0,0.0,23.485
34632,201.0,201.0,23.495
34633,0.0,0.0,23.495
34634,0.0,0.0,23.495
34635,-937.0,937.0,23.485
34636,6667.0,6667.0,23.515
34637,-1570.0,1570.0,23.52
34638,100.0,100.0,23.525
34639,0.0,0.0,23.525
34640,152.0,152.0,23.535
34641,0.0,0.0,23.535
34642,0.0,0.0,23.535
34643,0.0,0.0,23.535
34644,-395.0,399.0,23.525
34645,435.0,435.0,23.535
34646,806.0,806.0,23.545
34647,0.0,0.0,23.545
34648,0.0,0.0,23.545
34649,0.0,0.0,23.545
34650,-100.0,100.0,23.535
34651,0.0,0.0,23.545
34652,-650.0,650.0,23.525
34653,428.0,428.0,23.525
34654,1700.0,3400.0,23.525
34655,298.0,902.0,23.53
34656,0.0,0.0,23.525
34657,-500.0,500.0,23.515
34658,0.0,0.0,23.51
34659,-400.0,400.0,23.495
34660,484.0,2204.0,23.485
34661,0.0,0.0,23.485
34662,0.0,0.0,23.495
34663,0.0,0.0,23.495
34664,300.0,300.0,23.505
34665,0.0,0.0,23.505
34666,0.0,0.0,23.505
34667,0.0,0.0,23.505
34668,0.0,0.0,23.505
34669,745.0,745.0,23.505
34670,-803.0,803.0,23.495
34671,0.0,0.0,23.495
34672,-28.0,326.0,23.485
34673,0.0,0.0,23.485
34674,-856.0,856.0,23.475
34675,100.0,100.0,23.475
34676,0.0,0.0,23.475
34677,-9.0,11.0,23.475
34678,0.0,0.0,23.475
34679,500.0,500.0,23.495
34680,0.0,0.0,23.49
34681,-401.0,401.0,23.475
34682,0.0,0.0,23.475
34683,0.0,0.0,23.475
34684,0.0,0.0,23.475
34685,0.0,0.0,23.475
34686,411.0,411.0,23.485
34687,661.0,661.0,23.495
34688,0.0,0.0,23.495
34689,0.0,0.0,23.495
34690,0.0,0.0,23.495
34691,0.0,0.0,23.495
34692,-276.0,276.0,23.495
34693,-250.0,250.0,23.49
34694,0.0,0.0,23.485
34695,0.0,0.0,23.485
34696,0.0,0.0,23.485
34697,0.0,0.0,23.485
34698,0.0,0.0,23.485
34699,0.0,0.0,23.485
34700,0.0,0.0,23.485
34701,-1500.0,1500.0,23.475
34702,903.0,903.0,23.485
34703,4260.0,4260.0,23.495
34704,0.0,0.0,23.495
34705,0.0,0.0,23.495
34706,0.0,0.0,23.495
34707,-2600.0,2600.0,23.485
34708,0.0,0.0,23.485
34709,0.0,0.0,23.485
34710,-103.0,103.0,23.475
34711,-830.0,830.0,23.465
34712,0.0,0.0,23.465
34713,0.0,0.0,23.465
34714,-634.0,634.0,23.455
34715,702.0,702.0,23.465
34716,0.0,0.0,23.465
34717,-452.0,452.0,23.455
34718,0.0,0.0,23.455
34719,0.0,0.0,23.455
34720,-840.0,840.0,23.435
34721,0.0,0.0,23.435
34722,0.0,0.0,23.435
34723,0.0,0.0,23.435
34724,1.0,1.0,23.435
34725,0.0,0.0,23.435
34726,0.0,0.0,23.435
34727,0.0,0.0,23.435
34728,0.0,0.0,23.435
34729,0.0,0.0,23.435
34730,195.0,195.0,23.435
34731,0.0,0.0,23.435
34732,0.0,0.0,23.435
34733,0.0,0.0,23.435
34734,0.0,0.0,23.435
34735,0.0,0.0,23.435
34736,0.0,0.0,23.435
34737,0.0,0.0,23.435
34738,0.0,0.0,23.435
34739,0.0,0.0,23.435
34740,-258.0,258.0,23.425
34741,0.0,0.0,23.425
34742,601.0,601.0,23.435
34743,0.0,0.0,23.435
34744,-252.0,252.0,23.425
34745,0.0,0.0,23.425
34746,0.0,0.0,23.425
34747,0.0,0.0,23.425
34748,0.0,0.0,23.425
34749,0.0,0.0,23.425
34750,-824.0,824.0,23.415
34751,0.0,0.0,23.415
34752,0.0,0.0,23.415
34753,-220.0,220.0,23.405
34754,0.0,0.0,23.405
34755,0.0,0.0,23.405
34756,0.0,0.0,23.405
34757,633.0,633.0,23.415
34758,0.0,0.0,23.415
34759,0.0,0.0,23.415
34760,0.0,0.0,23.415
34761,0.0,0.0,23.415
34762,1200.0,1200.0,23.425
34763,0.0,0.0,23.425
34764,0.0,0.0,23.425
34765,-436.0,436.0,23.415
34766,0.0,0.0,23.415
34767,0.0,0.0,23.415
34768,0.0,0.0,23.415
34769,0.0,0.0,23.415
34770,-3401.0,3401.0,23.395
34771,-524.0,524.0,23.385
34772,3679.0,3873.0,23.395
34773,0.0,0.0,23.395
34774,0.0,0.0,23.395
34775,0.0,0.0,23.395
34776,0.0,0.0,23.395
34777,0.0,0.0,23.395
34778,451.0,451.0,23.405
34779,0.0,0.0,23.405
34780,-15.0,15.0,23.405
34781,-717.0,717.0,23.405
34782,0.0,0.0,23.405
34783,2153.0,2353.0,23.405
34784,100.0,100.0,23.415
34785,0.0,0.0,23.415
34786,100.0,100.0,23.425
34787,1.0,1.0,23.425
34788,0.0,0.0,23.425
34789,0.0,0.0,23.425
34790,0.0,0.0,23.425
34791,0.0,0.0,23.425
34792,0.0,0.0,23.425
34793,460.0,460.0,23.435
34794,0.0,0.0,23.435
34795,0.0,0.0,23.435
34796,0.0,0.0,23.435
34797,0.0,0.0,23.435
34798,0.0,0.0,23.435
34799,0.0,0.0,23.435
34800,-561.0,561.0,23.395
34801,0.0,0.0,23.395
34802,138.0,486.0,23.405
34803,-156.0,156.0,23.395
34804,0.0,0.0,23.395
34805,400.0,400.0,23.405
34806,0.0,0.0,23.405
34807,0.0,0.0,23.405
34808,0.0,0.0,23.405
34809,-329.0,329.0,23.395
34810,0.0,0.0,23.395
34811,0.0,0.0,23.395
34812,0.0,0.0,23.395
34813,-384.0,384.0,23.385
34814,0.0,0.0,23.385
34815,0.0,0.0,23.385
34816,0.0,0.0,23.385
34817,0.0,0.0,23.385
34818,0.0,0.0,23.385
34819,0.0,0.0,23.385
34820,0.0,0.0,23.385
34821,0.0,0.0,23.385
34822,1524.0,1824.0,23.385
34823,0.0,0.0,23.385
34824,0.0,0.0,23.385
34825,0.0,0.0,23.385
34826,0.0,0.0,23.385
34827,-504.0,504.0,23.385
34828,0.0,0.0,23.385
34829,0.0,0.0,23.385
34830,0.0,0.0,23.385
34831,-3006.0,3006.0,23.375
34832,-350.0,350.0,23.365
34833,0.0,0.0,23.365
34834,0.0,0.0,23.365
34835,-646.0,646.0,23.365
34836,-393.0,393.0,23.355
34837,0.0,0.0,23.355
34838,0.0,0.0,23.355
34839,0.0,0.0,23.355
34840,-1339.0,1339.0,23.345
34841,350.0,350.0,23.355
34842,0.0,0.0,23.355
34843,-583.0,583.0,23.345
34844,0.0,0.0,23.345
34845,654.0,654.0,23.355
34846,0.0,0.0,23.355
34847,0.0,0.0,23.355
34848,0.0,0.0,23.355
34849,0.0,0.0,23.355
34850,0.0,0.0,23.355
34851,0.0,0.0,23.355
34852,-2238.0,3226.0,23.355
34853,0.0,0.0,23.355
34854,-340.0,340.0,23.345
34855,550.0,550.0,23.345
34856,0.0,0.0,23.345
34857,-350.0,350.0,23.345
34858,0.0,0.0,23.345
34859,0.0,0.0,23.345
34860,0.0,0.0,23.345
34861,1157.0,1157.0,23.355
34862,0.0,0.0,23.355
34863,0.0,0.0,23.355
34864,-300.0,300.0,23.345
34865,0.0,0.0,23.345
34866,1479.0,1479.0,23.375
34867,-468.0,468.0,23.365
34868,0.0,0.0,23.365
34869,0.0,0.0,23.365
34870,0.0,0.0,23.365
34871,0.0,0.0,23.365
34872,0.0,0.0,23.365
34873,0.0,0.0,23.365
34874,200.0,200.0,23.375
34875,-368.0,368.0,23.365
34876,0.0,0.0,23.365
34877,0.0,0.0,23.365
34878,-1340.0,1340.0,23.345
34879,-414.0,414.0,23.335
34880,-358.0,358.0,23.325
34881,-1407.0,4249.0,23.305
34882,2557.0,2557.0,23.315
34883,-2250.0,2250.0,23.315
34884,0.0,0.0,23.315
34885,1400.0,1400.0,23.335
34886,0.0,0.0,23.335
34887,200.0,200.0,23.345
34888,0.0,0.0,23.345
34889,-3057.0,3057.0,23.345
34890,0.0,0.0,23.34
34891,0.0,0.0,23.335
34892,0.0,0.0,23.335
34893,0.0,0.0,23.335
34894,0.0,0.0,23.335
34895,300.0,300.0,23.345
34896,-99.0,99.0,23.345
34897,-250.0,250.0,23.335
34898,302.0,302.0,23.345
34899,0.0,0.0,23.345
34900,-650.0,650.0,23.335
34901,200.0,200.0,23.345
34902,0.0,0.0,23.345
34903,-510.0,510.0,23.335
34904,0.0,0.0,23.335
34905,0.0,0.0,23.335
34906,0.0,0.0,23.335
34907,-580.0,580.0,23.325
34908,-610.0,610.0,23.315
34909,0.0,0.0,23.315
34910,0.0,0.0,23.315
34911,0.0,0.0,23.315
34912,0.0,0.0,23.315
34913,0.0,0.0,23.315
34914,0.0,0.0,23.315
34915,0.0,0.0,23.315
34916,953.0,953.0,23.325
34917,-2462.0,2462.0,23.315
34918,0.0,0.0,23.315
34919,0.0,0.0,23.315
34920,0.0,0.0,23.315
34921,0.0,0.0,23.315
34922,0.0,0.0,23.315
34923,0.0,0.0,23.315
34924,0.0,0.0,23.315
34925,0.0,0.0,23.315
34926,0.0,0.0,23.315
34927,-1753.0,1753.0,23.305
34928,0.0,0.0,23.305
34929,-3531.0,3531.0,23.285
34930,-1060.0,1060.0,23.285
34931,-365.0,909.0,23.275
34932,439.0,439.0,23.275
34933,0.0,0.0,23.275
34934,0.0,0.0,23.275
34935,661.0,661.0,23.285
34936,0.0,0.0,23.285
34937,0.0,0.0,23.285
34938,-1081.0,1941.0,23.285
34939,0.0,0.0,23.285
34940,-512.0,512.0,23.275
34941,0.0,0.0,23.275
34942,0.0,0.0,23.275
34943,0.0,0.0,23.275
34944,570.0,570.0,23.285
34945,0.0,0.0,23.285
34946,384.0,384.0,23.285
34947,0.0,0.0,23.285
34948,0.0,0.0,23.285
34949,616.0,616.0,23.285
34950,2001.0,2503.0,23.285
34951,-1012.0,1012.0,23.275
34952,0.0,0.0,23.275
34953,0.0,0.0,23.275
34954,0.0,0.0,23.275
34955,0.0,0.0,23.275
34956,0.0,0.0,23.275
34957,-183.0,183.0,23.265
34958,0.0,0.0,23.265
34959,-636.0,636.0,23.255
34960,0.0,0.0,23.255
34961,-4065.0,4065.0,23.245
34962,0.0,0.0,23.245
34963,410.0,410.0,23.255
34964,0.0,0.0,23.255
34965,0.0,0.0,23.255
34966,2249.0,2249.0,23.265
34967,-1970.0,1970.0,23.265
34968,3126.0,3126.0,23.275
34969,0.0,0.0,23.275
34970,0.0,0.0,23.275
34971,1.0,1.0,23.275
34972,0.0,0.0,23.275
34973,0.0,0.0,23.275
34974,0.0,0.0,23.275
34975,0.0,0.0,23.27
34976,-80.0,80.0,23.275
34977,-15.0,15.0,23.265
34978,-179.0,179.0,23.255
34979,-2300.0,2300.0,23.255
34980,-1265.0,1265.0,23.255
34981,0.0,0.0,23.255
34982,0.0,0.0,23.255
34983,0.0,0.0,23.255
34984,0.0,0.0,23.255
34985,0.0,0.0,23.255
34986,0.0,0.0,23.255
34987,0.0,0.0,23.255
34988,0.0,0.0,23.255
34989,1976.0,2976.0,23.265
34990,0.0,0.0,23.265
34991,2932.0,3932.0,23.295
34992,0.0,0.0,23.295
34993,1014.0,1014.0,23.305
34994,145.0,145.0,23.315
34995,0.0,0.0,23.315
34996,0.0,0.0,23.315
34997,0.0,0.0,23.315
34998,0.0,0.0,23.315
34999,0.0,0.0,23.315
35000,-297.0,297.0,23.305
35001,0.0,0.0,23.305
35002,0.0,0.0,23.305
35003,0.0,0.0,23.305
35004,0.0,0.0,23.305
35005,0.0,0.0,23.305
35006,0.0,0.0,23.305
35007,0.0,0.0,23.305
35008,0.0,0.0,23.305
35009,0.0,0.0,23.305
35010,-4883.0,4883.0,23.305
35011,0.0,0.0,23.305
35012,0.0,0.0,23.305
35013,0.0,0.0,23.305
35014,0.0,0.0,23.305
35015,1999.0,2199.0,23.325
35016,0.0,0.0,23.325
35017,-1061.0,3439.0,23.335
35018,0.0,0.0,23.335
35019,0.0,0.0,23.335
35020,0.0,0.0,23.335
35021,0.0,0.0,23.335
35022,0.0,0.0,23.335
35023,-569.0,3273.0,23.34
35024,0.0,0.0,23.34
35025,0.0,0.0,23.345
35026,0.0,0.0,23.345
35027,21.0,21.0,23.345
35028,1426.0,1426.0,23.355
35029,-150.0,150.0,23.345
35030,1044.0,2656.0,23.345
35031,898.0,1802.0,23.335
35032,170.0,170.0,23.345
35033,-552.0,552.0,23.345
35034,0.0,0.0,23.345
35035,-80.0,80.0,23.345
35036,447.0,553.0,23.355
35037,0.0,0.0,23.355
35038,15.0,2215.0,23.355
35039,0.0,0.0,23.355
35040,150.0,150.0,23.365
35041,-267.0,267.0,23.355
35042,0.0,0.0,23.355
35043,411.0,411.0,23.365
35044,122.0,422.0,23.365
35045,0.0,0.0,23.365
35046,0.0,0.0,23.365
35047,-572.0,572.0,23.355
35048,0.0,0.0,23.355
35049,0.0,0.0,23.355
35050,0.0,0.0,23.355
35051,0.0,0.0,23.355
35052,0.0,0.0,23.355
35053,-1774.0,1774.0,23.345
35054,0.0,0.0,23.345
35055,438.0,438.0,23.355
35056,-172.0,172.0,23.345
35057,0.0,0.0,23.345
35058,-701.0,701.0,23.335
35059,-967.0,967.0,23.315
35060,1928.0,2572.0,23.31
35061,-150.0,150.0,23.305
35062,-122.0,122.0,23.305
35063,-150.0,150.0,23.295
35064,2434.0,3356.0,23.295
35065,100.0,100.0,23.305
35066,-1326.0,3438.0,23.315
35067,-4750.0,4750.0,23.305
35068,0.0,0.0,23.305
35069,0.0,0.0,23.305
35070,0.0,0.0,23.305
35071,0.0,0.0,23.305
35072,0.0,0.0,23.305
35073,0.0,0.0,23.305
35074,301.0,301.0,23.315
35075,-4.0,6.0,23.325
35076,0.0,0.0,23.325
35077,-6386.0,6414.0,23.325
35078,0.0,0.0,23.32
35079,0.0,0.0,23.325
35080,0.0,0.0,23.325
35081,300.0,300.0,23.335
35082,0.0,0.0,23.335
35083,0.0,0.0,23.335
35084,0.0,0.0,23.335
35085,0.0,0.0,23.335
35086,0.0,0.0,23.335
35087,-1.0,1.0,23.325
35088,0.0,0.0,23.325
35089,0.0,0.0,23.325
35090,0.0,0.0,23.325
35091,0.0,0.0,23.325
35092,0.0,0.0,23.325
35093,0.0,0.0,23.325
35094,0.0,0.0,23.325
35095,0.0,0.0,23.325
35096,0.0,0.0,23.325
35097,0.0,0.0,23.325
35098,3352.0,3352.0,23.345
35099,0.0,0.0,23.345
35100,-749.0,749.0,23.325
35101,-1116.0,7416.0,23.305
35102,115.0,315.0,23.315
35103,0.0,0.0,23.315
