sign,shares,n_fills,t_start,t_end,mid_start,mid_end
1.0,100,1,26552.483893899,26552.483893899,229.66,229.705
-1.0,470,1,26564.2059391,26564.2059391,229.735,229.735
1.0,850,10,26572.02464019,26577.65728334,229.64,229.815
-1.0,515,7,26577.686153327,26577.714207674,229.925,229.82
1.0,8478,54,26579.09774059,26653.199233957,229.805,230.295
-1.0,348,6,26653.227312437,26667.670725503,230.315,230.05
1.0,41,2,26667.763329843,26667.763394979,230.045,230.065
-1.0,462,4,26680.339283345,26692.686609093,230.15,230.03
1.0,51,2,26692.686727996,26692.820132743,229.97,230.0
-1.0,20,3,26709.482430312,26710.690519377,230.04,230.04
1.0,7083,24,26716.587754839,26747.228260903,230.02,230.44
-1.0,452,3,26747.228529322,26761.893487184,230.39,230.275
1.0,1341,11,26779.727540372,26797.047162127,230.295,230.365
-1.0,108,2,26806.32447855,26806.324528851,230.375,230.365
1.0,201,4,26807.751686374,26809.696676657,230.34,230.345
-1.0,215,4,26813.504504062,26814.642568986,230.34,230.235
1.0,1069,13,26828.332271466,26846.659880466,230.19,230.305
-1.0,250,1,26850.499567593,26850.499567593,230.355,230.305
1.0,429,4,26850.500006896,26868.735882462,230.305,230.425
-1.0,758,5,26888.697308842,26908.737166625,230.46,230.41
1.0,23,1,26933.273382937,26933.273382937,230.41,230.46
-1.0,152,3,26938.997444046,26941.624131451,230.425,230.365
1.0,101,4,26943.115856035,26944.032294339,230.275,230.275
-1.0,190,2,26944.450089581,26956.803326695,230.275,230.3
1.0,726,3,26968.760473859,26978.098753114,230.29,230.35
-1.0,1,1,27014.11889594,27014.11889594,230.44,230.405
1.0,755,2,27061.724749075,27061.724749075,230.385,230.415
-1.0,345,4,27071.416112581,27110.514970743,230.455,230.37
1.0,20,1,27114.865041435,27114.865041435,230.365,230.44
-1.0,3,1,27117.97210429,27117.97210429,230.445,230.43
1.0,480,2,27118.069919044,27118.169291095,230.26,230.285
-1.0,597,8,27122.674613361,27163.060323272,230.375,230.24
1.0,150,2,27174.632162381,27174.632162381,230.29,230.31
-1.0,526,12,27193.016497654,27205.39529635,230.38,230.06
1.0,125,9,27205.395313506,27213.474866053,229.865,229.975
-1.0,25,1,27213.59305011,27213.59305011,230.015,229.985
1.0,314,7,27213.593076203,27213.593472046,229.885,229.885
-1.0,10,1,27215.871004239,27215.871004239,229.865,229.83
1.0,503,9,27217.478302214,27225.001482377,229.7,229.68
-1.0,17,2,27233.434297901,27233.434300371,229.68,229.63
1.0,1427,25,27233.434322991,27235.302251468,229.505,229.505
-1.0,303,7,27236.118731873,27236.26110945,229.505,229.48
1.0,697,15,27237.961777596,27241.102172749,229.48,229.48
-1.0,100,1,27241.533743686,27241.533743686,229.48,229.48
1.0,468,7,27242.336268561,27245.220706433,229.48,229.495
-1.0,55,2,27246.333189006,27246.333189006,229.495,229.435
1.0,410,9,27246.950609998,27248.964080642,229.435,229.53
-1.0,39,2,27254.984210871,27315.773329473,229.71,229.95
1.0,13,1,27346.115987418,27346.115987418,229.925,229.925
-1.0,150,2,27360.411347998,27360.411375443,229.925,229.86
1.0,536,9,27373.073859612,27400.911109665,229.865,229.93
-1.0,1200,2,27401.864510041,27403.753050415,229.925,229.89
1.0,100,1,27416.816237402,27416.816237402,229.875,229.9
-1.0,12,1,27432.066127403,27432.066127403,229.925,229.89
1.0,1627,19,27441.046010816,27500.729869523,229.86,229.97
-1.0,5,1,27524.841411779,27524.841411779,230.1,230.02
1.0,205,4,27531.237319626,27539.587163335,229.985,230.075
-1.0,367,6,27542.314406145,27621.512709591,230.075,230.0
1.0,257,3,27623.824003305,27624.749118392,229.98,229.99
-1.0,25,1,27628.347132752,27628.347132752,230.07,230.015
1.0,203,3,27632.757093403,27632.757093403,230.03,230.045
-1.0,1,1,27632.757122105,27632.757122105,230.11,230.11
1.0,1415,13,27633.532998134,27644.762198323,230.105,230.15
-1.0,400,8,27644.762226532,27646.966205891,230.215,230.135
1.0,129,3,27651.478743359,27654.811641639,230.17,230.175
-1.0,7,2,27675.057435836,27675.057435836,230.23,230.22
1.0,100,1,27736.659628491,27736.659628491,230.19,230.205
-1.0,40,2,27752.94147731,27753.841460115,230.205,230.12
1.0,994,12,27784.952882949,27812.109447472,230.16,230.195
-1.0,50,1,27848.653524675,27848.653524675,230.235,230.185
1.0,1,1,27848.653836349,27848.653836349,230.185,230.19
-1.0,200,1,27848.871238263,27848.871238263,230.24,230.24
1.0,99,4,27850.23420146,27875.487159942,230.24,230.355
-1.0,305,5,27880.107713103,27936.7863848,230.395,230.375
1.0,30,1,27947.218211398,27947.218211398,230.42,230.44
-1.0,42,3,27947.392947737,27948.123313107,230.44,230.305
1.0,298,1,27975.893657773,27975.893657773,230.31,230.375
-1.0,378,9,28030.193116248,28044.818157474,230.37,230.32
1.0,210,2,28077.136132555,28114.966926978,230.215,230.365
-1.0,100,1,28169.579845778,28169.579845778,230.29,230.255
1.0,16,3,28170.623763684,28176.951379165,230.19,230.19
-1.0,381,11,28185.070069047,28218.546910076,230.19,230.065
1.0,200,2,28219.676937563,28219.676937563,229.98,230.075
-1.0,50,1,28222.060025962,28222.060025962,229.98,229.98
1.0,200,3,28227.898179764,28229.271635713,229.98,230.045
-1.0,57,2,28232.977119659,28232.97879123,230.015,229.975
1.0,188,3,28241.142055569,28254.372403443,229.965,230.225
-1.0,138,2,28254.373743394,28254.37377174,230.325,230.325
1.0,15,1,28254.384383142,28254.384383142,230.325,230.335
-1.0,424,12,28254.423767065,28260.832134197,230.335,230.275
1.0,1400,12,28290.984994067,28308.989733672,230.275,230.395
-1.0,400,2,28328.093430149,28328.093433056,230.4,230.325
1.0,100,1,28328.093537261,28328.093537261,230.28,230.285
-1.0,247,4,28328.093784674,28328.094439145,230.325,230.295
1.0,289,8,28354.054977401,28379.247053252,230.28,230.355
-1.0,10,2,28409.526697477,28415.471566673,230.38,230.35
1.0,200,2,28421.704882283,28421.704882283,230.35,230.385
-1.0,343,9,28421.756080167,28425.981140544,230.435,230.325
1.0,38,1,28425.98116826,28425.98116826,230.3,230.3
-1.0,38,1,28425.982193282,28425.982193282,230.33,230.275
1.0,38,1,28465.536074706,28465.536074706,230.255,230.28
-1.0,112,3,28465.536100808,28484.283179059,230.355,230.255
1.0,563,2,28499.333199626,28499.333199626,230.245,230.295
-1.0,4,1,28500.403401754,28500.403401754,230.3,230.255
1.0,141,3,28533.268006598,28534.048330938,230.28,230.28
-1.0,2,1,28537.126612298,28537.126612298,230.28,230.255
1.0,4,1,28541.055914549,28541.055914549,230.225,230.225
-1.0,900,4,28543.051321549,28543.242570772,230.225,230.165
1.0,1260,17,28548.024230981,28729.433800105,230.125,230.355
-1.0,122,3,28784.166678351,28800.071257557,230.33,230.305
1.0,1724,13,28814.487702849,28920.848292817,230.32,230.48
-1.0,60,2,28920.851385668,28920.851385668,230.47,230.47
1.0,1160,15,28920.851455291,28984.864344018,230.465,230.45
-1.0,831,14,29009.756687754,29038.214392929,230.43,230.195
1.0,170,2,29040.803898849,29042.408163103,230.175,230.195
-1.0,14,2,29050.463747973,29050.463899031,230.175,230.175
1.0,20,1,29052.544611765,29052.544611765,230.175,230.175
-1.0,286,5,29054.536333798,29078.611759612,230.175,230.075
1.0,644,7,29086.058587403,29111.776945295,230.06,230.055
-1.0,10,2,29121.734567148,29128.046375696,230.07,230.05
1.0,300,4,29142.094088936,29146.830567419,230.025,230.05
-1.0,50,1,29161.650298962,29161.650298962,230.07,230.045
1.0,727,11,29167.942621309,29217.866571904,230.055,230.14
-1.0,100,1,29228.583298314,29228.583298314,230.125,230.1
1.0,9,2,29255.304219388,29263.205570437,230.175,230.175
-1.0,30,1,29265.593222337,29265.593222337,230.175,230.175
1.0,349,7,29266.407858795,29269.55258828,230.175,230.17
-1.0,40,2,29286.594176546,29294.777090276,230.16,230.14
1.0,140,4,29303.371248825,29305.797467955,230.12,230.175
-1.0,5,1,29305.934989609,29305.934989609,230.12,230.09
1.0,619,11,29312.654349979,29362.320562579,230.03,230.085
-1.0,1347,24,29364.179116554,29391.333732892,230.085,229.935
1.0,20,1,29401.095145066,29401.095145066,229.805,229.9
-1.0,18,2,29421.600975505,29457.819041888,229.91,229.905
1.0,137,2,29457.819064685,29474.941395251,229.87,229.955
-1.0,518,15,29506.668730817,29530.444657056,229.915,229.74
1.0,203,6,29586.825885016,29624.094052979,229.84,230.02
-1.0,30,1,29644.7933223,29644.7933223,230.02,229.955
1.0,64,3,29645.482190537,29680.534997757,229.955,230.065
-1.0,17,1,29689.237628977,29689.237628977,230.035,230.035
1.0,2,2,29693.615820943,29693.616075207,230.035,230.075
-1.0,103,3,29706.323625082,29776.492535548,230.035,229.975
1.0,10,1,29779.96753574,29779.96753574,229.905,229.955
-1.0,298,6,29786.155066707,29852.366462862,229.975,229.865
1.0,17,1,29852.367039952,29852.367039952,229.785,229.785
-1.0,554,11,29853.713623152,29876.180203245,229.785,229.67
1.0,25,1,29876.180333567,29876.180333567,229.64,229.655
-1.0,389,8,29876.182141257,29876.182217381,229.68,229.61
1.0,151,2,29876.479755008,29876.479755008,229.59,229.645
-1.0,20,1,29884.740611475,29884.740611475,229.625,229.6
1.0,1405,20,29884.741922024,29960.919314215,229.505,229.97
-1.0,211,5,29970.450341745,29987.954320217,230.005,229.86
1.0,26,1,29992.753863835,29992.753863835,229.78,229.86
-1.0,1200,4,30001.260415908,30008.226451518,229.905,229.86
1.0,292,11,30012.796284646,30043.99384896,229.78,229.875
-1.0,134,3,30044.300735839,30050.482794698,229.915,229.915
1.0,112,1,30051.426039812,30051.426039812,229.875,229.875
-1.0,40,1,30055.001197496,30055.001197496,229.875,229.875
1.0,29,2,30064.980144816,30064.980193054,229.83,229.835
-1.0,1005,5,30070.342363499,30074.441741534,229.84,229.765
1.0,273,7,30090.402902796,30195.093199726,229.78,229.92
-1.0,105,2,30245.539425661,30245.539425661,229.945,229.93
1.0,4166,21,30245.539830789,30362.531283251,229.875,230.21
-1.0,1,1,30362.626706138,30362.626706138,230.225,230.225
1.0,1001,2,30362.653618178,30385.79172103,230.22,230.135
-1.0,100,1,30385.907750488,30385.907750488,230.065,230.03
1.0,200,2,30417.024682842,30417.02514186,230.025,230.04
-1.0,2,1,30417.902932663,30417.902932663,230.08,230.06
1.0,2250,3,30420.22741217,30420.978069154,229.98,229.99
-1.0,241,4,30433.941484168,30454.621594805,229.98,229.895
1.0,2062,7,30454.997786447,30456.604314204,229.85,229.85
-1.0,147,8,30457.898140902,30506.184039905,229.85,229.87
1.0,172,4,30506.24565439,30552.320210596,229.83,229.945
-1.0,171,2,30552.32023681,30559.074987416,229.98,229.96
1.0,1263,7,30565.86404357,30626.885637705,229.91,230.005
-1.0,6,2,30641.656975086,30641.659146375,229.975,229.935
1.0,623,6,30666.867575627,30759.271445719,229.94,230.03
-1.0,45,2,30770.928359102,30844.487361233,230.03,229.925
1.0,2214,5,30869.409558061,30908.74618622,229.93,230.005
-1.0,38,1,30913.26278461,30913.26278461,230.05,230.005
1.0,1408,15,30932.182764366,31004.799258757,230.005,230.26
-1.0,30,1,31011.537223357,31011.537223357,230.23,230.2
1.0,3324,34,31012.376806594,31140.639401186,230.195,230.225
-1.0,37,1,31179.200066416,31179.200066416,230.225,230.21
1.0,1451,15,31182.789129099,31194.090447384,230.21,230.355
-1.0,100,1,31194.090970686,31194.090970686,230.355,230.345
1.0,528,6,31194.091724031,31196.62180958,230.335,230.325
-1.0,100,6,31244.542156871,31244.542685693,230.285,230.28
1.0,816,10,31245.29212936,31266.367070623,230.27,230.285
-1.0,100,1,31266.370611981,31266.370611981,230.305,230.285
1.0,522,4,31276.157300182,31276.173270005,230.25,230.27
-1.0,1,1,31284.649965898,31284.649965898,230.305,230.265
1.0,708,8,31310.311278837,31314.667900693,230.305,230.33
-1.0,355,5,31318.311800125,31321.778766243,230.33,230.285
1.0,54,5,31352.41151406,31362.612408377,230.265,230.275
-1.0,100,1,31363.088653526,31363.088653526,230.34,230.275
1.0,2016,39,31365.909604332,31433.7148495,230.32,230.43
-1.0,278,4,31438.525104976,31453.387990077,230.43,230.36
1.0,251,2,31454.618497073,31458.151588083,230.36,230.36
-1.0,100,2,31466.393620759,31466.452249994,230.34,230.31
1.0,207,2,31469.19757176,31469.441553993,230.32,230.335
-1.0,100,1,31476.001175907,31476.001175907,230.335,230.31
1.0,673,8,31486.783042386,31493.874654937,230.285,230.33
-1.0,100,1,31493.874702393,31493.874702393,230.345,230.33
1.0,400,3,31493.889982017,31493.913493953,230.325,230.385
-1.0,1081,6,31493.915026794,31500.373128484,230.41,230.405
1.0,1,1,31515.416136111,31515.416136111,230.355,230.355
-1.0,10,1,31515.41716047,31515.41716047,230.405,230.355
1.0,1,1,31515.718109326,31515.718109326,230.355,230.37
-1.0,120,2,31516.044984229,31516.055177132,230.36,230.265
1.0,1246,10,31537.538045224,31625.253947864,230.18,230.225
-1.0,100,1,31631.679796836,31631.679796836,230.225,230.21
1.0,1475,16,31634.520297104,31777.712111272,230.2,230.275
-1.0,4,1,31808.255387476,31808.255387476,230.23,230.225
1.0,86,1,31812.448207693,31812.448207693,230.225,230.225
-1.0,136,2,31862.67172549,31862.67172549,230.225,230.21
1.0,269,3,31862.775283912,31872.722808685,230.205,230.29
-1.0,27,3,31880.29335512,31882.200796172,230.295,230.205
1.0,100,1,31882.200873375,31882.200873375,230.2,230.205
-1.0,574,12,31902.508158363,31913.044165239,230.21,230.07
1.0,46,1,31913.04551621,31913.04551621,230.065,230.065
-1.0,399,6,31913.05133721,31915.250751354,230.07,229.97
1.0,4,1,31915.250926391,31915.250926391,229.97,229.975
-1.0,253,6,31915.252172022,31916.455107171,229.965,229.9
1.0,1342,16,31918.60928805,31946.182962247,229.9,229.915
-1.0,150,2,31948.764074272,31948.764074272,229.89,229.88
1.0,171,2,31952.061085014,31952.061085014,229.88,229.88
-1.0,125,2,31958.35986423,31958.35986423,229.88,229.86
1.0,22,2,31959.721518373,31960.051295546,229.86,229.86
-1.0,130,4,31960.289474186,31968.862516592,229.86,229.825
1.0,100,1,31976.95486254,31976.95486254,229.795,229.845
-1.0,105,2,31977.342677632,31977.342703346,229.795,229.745
1.0,3,1,31977.343765703,31977.343765703,229.69,229.69
-1.0,172,7,31977.345791106,31978.792105461,229.69,229.6
1.0,88,1,31980.029486897,31980.029486897,229.6,229.61
-1.0,357,7,31980.726545923,31985.136502343,229.61,229.53
1.0,132,2,31985.136658764,31986.446324681,229.53,229.55
-1.0,2,1,31988.809870018,31988.809870018,229.56,229.54
1.0,260,5,31990.506141293,31991.274213738,229.54,229.74
-1.0,35,3,31993.500238176,31993.503901391,229.66,229.58
1.0,22,1,31993.504333886,31993.504333886,229.55,229.57
-1.0,562,13,31993.506416892,31993.519262768,229.595,229.51
1.0,193,3,31996.127871143,31996.127902157,229.48,229.49
-1.0,10,2,31997.466510858,31997.467819903,229.48,229.42
1.0,10,1,32001.373008513,32001.373008513,229.43,229.43
-1.0,40,2,32005.01236426,32008.186924633,229.48,229.425
1.0,487,6,32008.408267644,32034.582699078,229.45,229.78
-1.0,101,2,32036.652385443,32041.314917832,229.835,229.83
1.0,249,3,32041.314938436,32042.419791884,229.805,229.9
-1.0,100,2,32069.109674112,32069.109730942,229.925,229.875
1.0,353,8,32087.160980339,32164.445625024,229.805,229.875
-1.0,534,3,32167.626630778,32176.50692518,229.875,229.84
1.0,150,2,32176.508758516,32176.508758516,229.85,229.885
-1.0,238,2,32176.508782659,32176.512959099,229.925,229.895
1.0,204,4,32176.534161584,32178.131777327,229.87,229.95
-1.0,931,4,32201.244986428,32240.287483377,229.945,229.865
1.0,390,4,32254.032429183,32254.040557607,229.89,229.93
-1.0,1,1,32284.127619019,32284.127619019,229.97,229.97
1.0,244,1,32321.052329428,32321.052329428,229.97,229.97
-1.0,28,2,32348.569849639,32348.569849639,229.97,229.925
1.0,668,11,32348.57054342,32392.478150584,229.9,230.02
-1.0,81,3,32410.346685786,32435.068583926,229.985,229.945
1.0,310,4,32441.543980753,32514.404063978,229.94,229.985
-1.0,1,1,32551.575175692,32551.575175692,229.995,229.975
1.0,130,1,32574.060238869,32574.060238869,229.98,230.01
-1.0,200,2,32602.280563374,32602.280918793,230.025,230.005
1.0,527,11,32609.846715598,32638.283912088,229.98,230.11
-1.0,100,1,32646.705407256,32646.705407256,230.13,230.11
1.0,753,15,32651.35403688,32699.844680558,230.08,230.325
-1.0,614,3,32699.978804508,32715.644039289,230.365,230.145
1.0,130,1,32716.375388951,32716.375388951,230.13,230.15
-1.0,3,1,32719.925582492,32719.925582492,230.15,230.15
1.0,169,4,32742.83329192,32750.590641763,230.19,230.2
-1.0,100,2,32775.469521083,32775.469883202,230.195,230.155
1.0,1419,13,32787.050291222,32964.372278917,230.125,230.225
-1.0,33,2,32964.374021247,32965.733101542,230.225,230.15
1.0,239,5,32965.775148389,32998.533160174,230.125,230.165
-1.0,72,2,33019.629444122,33037.357349304,230.165,230.125
1.0,3,1,33037.357657642,33037.357657642,230.095,230.1
-1.0,4,1,33037.358141506,33037.358141506,230.125,230.12
1.0,119,1,33047.08406997,33047.08406997,230.085,230.13
-1.0,100,1,33048.846718063,33048.846718063,230.14,230.13
1.0,50,1,33049.966409708,33049.966409708,230.07,230.07
-1.0,595,12,33052.965360558,33054.47904732,230.07,230.005
1.0,398,5,33068.14287464,33101.065333932,229.98,229.975
-1.0,125,3,33101.082371593,33101.082917397,229.975,229.95
1.0,595,5,33104.532264514,33162.984878592,229.94,230.08
-1.0,25,1,33194.918344168,33194.918344168,230.13,230.1
1.0,606,11,33214.461879937,33347.119666167,230.085,230.135
-1.0,150,1,33353.685089221,33353.685089221,230.135,230.125
1.0,100,1,33353.685182249,33353.685182249,230.07,230.07
-1.0,125,2,33354.948275576,33359.409688778,230.07,230.03
1.0,144,5,33373.298880532,33395.824507567,230.025,230.165
-1.0,1,1,33398.602270815,33398.602270815,230.195,230.15
1.0,407,12,33401.009296637,33452.109276871,230.14,230.205
-1.0,1468,12,33475.181490949,33502.966436965,230.185,230.005
1.0,112,6,33504.40185635,33508.803970336,229.98,230.06
-1.0,570,13,33509.272001657,33558.024285645,230.1,229.855
1.0,206,2,33591.834501994,33591.834501994,229.845,229.85
-1.0,78,1,33591.834528472,33591.834528472,229.885,229.87
1.0,100,2,33593.535183299,33596.347536592,229.845,229.885
-1.0,2,1,33604.41083807,33604.41083807,229.885,229.88
1.0,232,3,33628.249425409,33628.505684148,229.84,229.865
-1.0,209,2,33628.687782869,33628.68868246,229.885,229.845
1.0,42,3,33628.689827708,33628.68988913,229.825,229.85
-1.0,169,5,33628.690700367,33629.222537358,229.85,229.735
1.0,123,2,33629.231139502,33629.231139502,229.72,229.73
-1.0,91,4,33630.83927303,33630.932775541,229.71,229.63
1.0,134,1,33631.1992099,33631.1992099,229.585,229.61
-1.0,769,10,33631.504712004,33631.506275918,229.61,229.53
