sec,signed_vol,mid
34868,-62.0,170.435
34869,0.0,170.435
34870,0.0,170.435
34871,-387.0,170.435
34872,436.0,170.435
34873,0.0,170.435
34874,1.0,170.44
34875,8.0,170.445
34876,213.0,170.445
34877,0.0,170.435
34878,244.0,170.445
34879,0.0,170.445
34880,437.0,170.445
34881,0.0,170.445
34882,-2006.0,170.425
34883,-100.0,170.425
34884,44.0,170.435
34885,0.0,170.435
34886,-73.0,170.435
34887,-704.0,170.415
34888,181.0,170.435
34889,0.0,170.435
34890,-730.0,170.425
34891,-94.0,170.425
34892,-1197.0,170.39
34893,-100.0,170.385
34894,-51.0,170.385
34895,0.0,170.385
34896,0.0,170.385
34897,496.0,170.405
34898,847.0,170.405
34899,0.0,170.405
34900,-610.0,170.385
34901,-1235.0,170.315
34902,653.0,170.325
34903,-586.0,170.325
34904,466.0,170.335
34905,1022.0,170.355
34906,100.0,170.355
34907,-201.0,170.345
34908,187.0,170.365
34909,-156.0,170.365
34910,-894.0,170.36
34911,-25.0,170.35
34912,-4.0,170.335
34913,-525.0,170.325
34914,0.0,170.325
34915,-1192.0,170.305
34916,34.0,170.325
34917,920.0,170.365
34918,0.0,170.365
34919,0.0,170.365
34920,348.0,170.365
34921,-199.0,170.365
34922,-264.0,170.335
34923,-400.0,170.335
34924,-500.0,170.335
34925,-81.0,170.335
34926,454.0,170.375
34927,-30.0,170.375
34928,0.0,170.375
34929,1347.0,170.435
34930,-570.0,170.425
34931,91.0,170.435
34932,405.0,170.445
34933,0.0,170.445
34934,0.0,170.445
34935,0.0,170.445
34936,0.0,170.445
34937,-751.0,170.445
34938,235.0,170.455
34939,0.0,170.455
34940,984.0,170.485
34941,0.0,170.485
34942,738.0,170.515
34943,451.0,170.525
34944,0.0,170.525
34945,0.0,170.525
34946,-400.0,170.515
34947,0.0,170.515
34948,704.0,170.535
34949,-2.0,170.535
34950,0.0,170.535
34951,-472.0,170.525
34952,-3085.0,170.48
34953,1648.0,170.515
34954,25.0,170.515
34955,475.0,170.525
34956,850.0,170.545
34957,306.0,170.555
34958,197.0,170.595
34959,0.0,170.595
34960,-306.0,170.565
34961,-100.0,170.555
34962,-31.0,170.545
34963,-180.0,170.535
34964,0.0,170.535
34965,-200.0,170.525
34966,-400.0,170.525
34967,0.0,170.525
34968,-590.0,170.485
34969,0.0,170.485
34970,900.0,170.505
34971,550.0,170.515
34972,-150.0,170.505
34973,200.0,170.525
34974,-108.0,170.505
34975,0.0,170.495
34976,0.0,170.495
34977,226.0,170.505
34978,-1000.0,170.505
34979,-165.0,170.495
34980,-750.0,170.475
34981,-276.0,170.455
34982,-666.0,170.415
34983,398.0,170.435
34984,-400.0,170.415
34985,-1103.0,170.395
34986,1143.0,170.415
34987,-100.0,170.405
34988,0.0,170.405
34989,-532.0,170.395
34990,-741.0,170.395
34991,0.0,170.395
34992,0.0,170.385
34993,-169.0,170.385
34994,-100.0,170.375
34995,-476.0,170.375
34996,0.0,170.375
34997,1087.0,170.425
34998,3.0,170.425
34999,-905.0,170.425
35000,455.0,170.455
35001,0.0,170.455
35002,0.0,170.455
35003,0.0,170.455
35004,-450.0,170.455
35005,0.0,170.455
35006,385.0,170.445
35007,-1.0,170.445
35008,0.0,170.445
35009,0.0,170.445
35010,-916.0,170.405
35011,-400.0,170.385
35012,505.0,170.405
35013,-100.0,170.395
35014,0.0,170.395
35015,-150.0,170.385
35016,-900.0,170.385
35017,859.0,170.395
35018,-76.0,170.395
35019,0.0,170.395
35020,401.0,170.375
35021,-150.0,170.365
35022,-121.0,170.365
35023,0.0,170.365
35024,1873.0,170.375
35025,0.0,170.375
35026,0.0,170.375
35027,0.0,170.375
35028,-631.0,170.375
35029,-1173.0,170.34
35030,0.0,170.34
35031,-2658.0,170.295
35032,-525.0,170.285
35033,0.0,170.275
35034,-502.0,170.275
35035,0.0,170.275
35036,910.0,170.3
35037,0.0,170.305
35038,-100.0,170.285
35039,0.0,170.285
35040,-760.0,170.275
35041,208.0,170.3
35042,-537.0,170.275
35043,-593.0,170.265
35044,-70.0,170.265
35045,255.0,170.275
35046,-262.0,170.265
35047,1102.0,170.305
35048,310.0,170.315
35049,751.0,170.325
35050,954.0,170.355
35051,-255.0,170.305
35052,590.0,170.315
35053,-150.0,170.31
35054,0.0,170.305
35055,488.0,170.325
35056,0.0,170.325
35057,630.0,170.365
35058,-48.0,170.375
35059,874.0,170.395
35060,685.0,170.415
35061,-6523.0,170.365
35062,-106.0,170.365
35063,0.0,170.355
35064,0.0,170.355
35065,538.0,170.375
35066,-293.0,170.365
35067,754.0,170.375
35068,0.0,170.375
35069,0.0,170.375
35070,-1210.0,170.365
35071,40.0,170.37
35072,923.0,170.385
35073,0.0,170.385
35074,318.0,170.415
35075,0.0,170.41
35076,898.0,170.41
35077,-635.0,170.415
35078,660.0,170.41
35079,300.0,170.41
35080,0.0,170.41
35081,0.0,170.41
35082,233.0,170.385
35083,0.0,170.385
35084,0.0,170.385
35085,0.0,170.385
35086,692.0,170.395
35087,444.0,170.415
35088,0.0,170.415
35089,0.0,170.415
35090,-299.0,170.395
35091,-4145.0,170.315
35092,1300.0,170.36
35093,0.0,170.36
35094,0.0,170.36
35095,-668.0,170.34
35096,0.0,170.34
35097,545.0,170.36
35098,69.0,170.35
35099,579.0,170.365
35100,500.0,170.385
35101,-632.0,170.365
35102,700.0,170.395
35103,178.0,170.39
35104,200.0,170.405
35105,691.0,170.415
35106,83.0,170.41
35107,0.0,170.41
35108,1075.0,170.48
35109,-695.0,170.44
35110,-85.0,170.41
35111,1139.0,170.435
35112,199.0,170.44
35113,-1.0,170.435
35114,0.0,170.435
35115,100.0,170.44
35116,-350.0,170.425
35117,190.0,170.445
35118,0.0,170.445
35119,78.0,170.46
35120,120.0,170.445
35121,-861.0,170.415
35122,0.0,170.41
35123,0.0,170.405
35124,57.0,170.405
35125,153.0,170.42
35126,0.0,170.415
35127,0.0,170.415
35128,1087.0,170.44
35129,0.0,170.445
35130,101.0,170.455
35131,-100.0,170.445
35132,236.0,170.455
35133,-2.0,170.445
35134,0.0,170.445
35135,5.0,170.445
35136,-500.0,170.435
35137,-980.0,170.41
35138,-50.0,170.41
35139,-782.0,170.4
35140,153.0,170.405
35141,59.0,170.405
35142,936.0,170.42
35143,911.0,170.445
35144,34.0,170.44
35145,-245.0,170.43
35146,0.0,170.43
35147,0.0,170.435
35148,1544.0,170.46
35149,732.0,170.475
35150,-100.0,170.47
35151,0.0,170.47
35152,0.0,170.465
35153,-551.0,170.45
35154,175.0,170.47
35155,0.0,170.47
35156,0.0,170.47
35157,0.0,170.475
35158,0.0,170.475
35159,-251.0,170.46
35160,502.0,170.455
35161,0.0,170.455
35162,-1706.0,170.44
35163,188.0,170.435
35164,-1812.0,170.395
35165,-489.0,170.405
35166,560.0,170.415
35167,542.0,170.415
35168,194.0,170.425
35169,263.0,170.415
35170,20.0,170.435
35171,0.0,170.435
35172,665.0,170.4
35173,428.0,170.385
35174,587.0,170.395
35175,742.0,170.415
35176,0.0,170.415
35177,91.0,170.415
35178,896.0,170.415
35179,0.0,170.415
35180,300.0,170.435
35181,-100.0,170.425
35182,403.0,170.435
35183,578.0,170.455
35184,-243.0,170.445
35185,0.0,170.435
35186,-1100.0,170.405
35187,0.0,170.405
35188,2.0,170.405
35189,0.0,170.405
35190,131.0,170.415
35191,-162.0,170.405
35192,0.0,170.405
35193,604.0,170.405
35194,4.0,170.405
35195,0.0,170.405
35196,0.0,170.405
35197,0.0,170.405
35198,-2372.0,170.395
35199,0.0,170.395
35200,656.0,170.415
35201,-621.0,170.405
35202,-3.0,170.395
35203,141.0,170.405
35204,964.0,170.445
35205,-5.0,170.41
35206,0.0,170.405
35207,0.0,170.425
35208,100.0,170.435
35209,-208.0,170.42
35210,-162.0,170.415
35211,501.0,170.425
35212,133.0,170.435
35213,0.0,170.435
35214,0.0,170.435
35215,521.0,170.445
35216,100.0,170.445
35217,0.0,170.445
35218,-209.0,170.435
35219,0.0,170.435
35220,1212.0,170.475
35221,-306.0,170.435
35222,-242.0,170.435
35223,0.0,170.435
35224,500.0,170.455
35225,-42.0,170.465
35226,94.0,170.475
35227,-103.0,170.455
35228,0.0,170.455
35229,0.0,170.455
35230,521.0,170.475
35231,-208.0,170.465
35232,0.0,170.465
35233,389.0,170.475
35234,0.0,170.475
35235,764.0,170.475
35236,749.0,170.475
35237,-528.0,170.455
35238,-1300.0,170.445
35239,0.0,170.445
35240,585.0,170.455
35241,0.0,170.455
35242,290.0,170.455
35243,-704.0,170.445
35244,0.0,170.445
35245,-151.0,170.455
35246,24.0,170.445
35247,0.0,170.445
35248,-6424.0,170.385
35249,1.0,170.385
35250,347.0,170.395
35251,0.0,170.395
35252,0.0,170.395
35253,803.0,170.415
35254,232.0,170.425
35255,27.0,170.425
35256,0.0,170.425
35257,0.0,170.425
35258,0.0,170.425
35259,0.0,170.425
35260,511.0,170.435
35261,0.0,170.435
35262,711.0,170.465
35263,0.0,170.465
35264,295.0,170.475
35265,143.0,170.485
35266,155.0,170.495
35267,-304.0,170.435
35268,0.0,170.435
35269,554.0,170.465
35270,227.0,170.465
35271,-100.0,170.455
35272,-266.0,170.455
35273,159.0,170.465
35274,-360.0,170.455
35275,100.0,170.465
35276,0.0,170.465
35277,-201.0,170.455
35278,400.0,170.475
35279,-2384.0,170.435
35280,-872.0,170.435
35281,202.0,170.435
35282,63.0,170.445
35283,92.0,170.435
35284,-101.0,170.425
35285,-318.0,170.405
35286,0.0,170.405
35287,-3407.0,170.355
35288,331.0,170.355
35289,524.0,170.355
35290,-1519.0,170.345
35291,-434.0,170.345
35292,0.0,170.345
35293,667.0,170.345
35294,233.0,170.355
35295,-31.0,170.355
35296,-262.0,170.365
35297,815.0,170.375
35298,-1.0,170.365
35299,57.0,170.355
35300,-712.0,170.335
35301,48.0,170.345
35302,148.0,170.355
35303,-210.0,170.335
35304,-244.0,170.345
35305,-10.0,170.345
35306,239.0,170.345
35307,0.0,170.345
35308,0.0,170.345
35309,-17.0,170.345
35310,0.0,170.345
35311,0.0,170.345
35312,1264.0,170.375
35313,341.0,170.385
35314,-300.0,170.375
35315,-124.0,170.375
35316,994.0,170.385
35317,-442.0,170.395
35318,-1206.0,170.365
35319,-1375.0,170.36
35320,-200.0,170.36
35321,-560.0,170.355
35322,-332.0,170.365
35323,-351.0,170.365
35324,400.0,170.375
35325,0.0,170.375
35326,935.0,170.385
35327,683.0,170.395
35328,314.0,170.365
35329,0.0,170.365
35330,0.0,170.365
35331,816.0,170.385
35332,100.0,170.385
35333,0.0,170.385
35334,0.0,170.385
35335,1444.0,170.395
35336,0.0,170.395
35337,-429.0,170.395
35338,-181.0,170.395
35339,0.0,170.385
35340,0.0,170.385
35341,-478.0,170.385
35342,0.0,170.385
35343,-1338.0,170.375
35344,3.0,170.375
35345,48.0,170.365
35346,-251.0,170.375
35347,-197.0,170.37
35348,-200.0,170.375
35349,-1.0,170.375
35350,-199.0,170.365
35351,0.0,170.365
35352,300.0,170.365
35353,437.0,170.375
35354,0.0,170.375
35355,0.0,170.375
35356,0.0,170.375
35357,380.0,170.375
35358,0.0,170.375
35359,-1300.0,170.365
35360,-1751.0,170.36
35361,0.0,170.355
35362,0.0,170.355
35363,734.0,170.375
35364,0.0,170.375
35365,-14.0,170.375
35366,-170.0,170.375
35367,-51.0,170.365
35368,0.0,170.365
35369,500.0,170.375
35370,0.0,170.375
35371,0.0,170.375
35372,1285.0,170.385
35373,851.0,170.395
35374,-2514.0,170.355
35375,334.0,170.375
35376,-479.0,170.365
35377,-207.0,170.355
35378,-3392.0,170.335
35379,4.0,170.335
35380,-467.0,170.315
35381,-288.0,170.305
35382,-1806.0,170.285
35383,4.0,170.285
35384,0.0,170.285
35385,0.0,170.285
35386,0.0,170.285
35387,778.0,170.29
35388,-720.0,170.285
35389,925.0,170.305
35390,333.0,170.305
35391,-58.0,170.315
35392,-334.0,170.285
35393,566.0,170.305
35394,0.0,170.305
35395,2.0,170.295
35396,0.0,170.295
35397,156.0,170.305
35398,-1198.0,170.285
35399,0.0,170.285
35400,616.0,170.295
35401,0.0,170.295
35402,167.0,170.305
35403,134.0,170.305
35404,0.0,170.305
35405,0.0,170.305
35406,-110.0,170.305
35407,0.0,170.305
35408,813.0,170.325
35409,0.0,170.325
35410,0.0,170.325
35411,-638.0,170.305
35412,500.0,170.325
35413,0.0,170.325
35414,43.0,170.315
35415,794.0,170.335
35416,0.0,170.335
35417,1715.0,170.335
