sign,shares,n_fills,t_start,t_end,mid_start,mid_end
1.0,20,1,33900.078991719,33900.078991719,428.59,428.59
-1.0,250,9,33900.079064144,33900.079752394,428.59,428.36
1.0,2,1,33900.814162699,33900.814162699,428.34,428.42
-1.0,236,10,34028.602556613,34060.037876258,428.815,428.305
1.0,336,3,34060.038040734,34070.044428822,428.12,428.555
-1.0,1,1,34086.787889637,34086.787889637,428.525,428.44
1.0,1,1,34086.812520629,34086.812520629,428.165,428.28
-1.0,6,2,34100.005734097,34143.318096772,428.39,428.285
1.0,5,2,34201.022384304,34201.026040728,428.155,428.275
-1.0,100,1,34201.026202479,34201.026202479,428.17,428.155
1.0,45,2,34201.026272593,34201.02629624,428.12,428.155
-1.0,748,19,34201.026596511,34201.19730565,428.155,427.69
1.0,100,1,34201.197310248,34201.197310248,427.69,427.71
-1.0,79,7,34201.197338345,34201.198814469,427.71,427.645
1.0,5,1,34201.231152006,34201.231152006,427.63,427.665
-1.0,10,1,34201.231208523,34201.231208523,427.695,427.665
1.0,2,1,34201.232432247,34201.232432247,427.605,427.665
-1.0,3924,9,34201.240358369,34201.249152244,427.605,427.43
1.0,17,3,34201.249186146,34201.249186146,427.42,427.465
-1.0,110,4,34201.249263166,34201.255875428,427.555,427.49
1.0,5,1,34201.256910837,34201.256910837,427.48,427.49
-1.0,1332,59,34201.256965113,34201.34593067,427.59,427.755
1.0,505,5,34201.347688048,34201.351588077,427.63,427.975
-1.0,580,3,34201.351676411,34201.351866437,428.045,427.86
1.0,202,3,34201.352133879,34201.528855405,427.815,427.905
-1.0,610,10,34201.528889679,34201.530367317,427.91,427.64
1.0,5,1,34201.530524684,34201.530524684,427.63,427.64
-1.0,106,3,34201.530603067,34201.531956408,427.75,427.675
1.0,100,1,34201.543658853,34201.543658853,427.725,427.755
-1.0,28,1,34201.544121595,34201.544121595,427.815,427.815
1.0,100,2,34201.544122796,34201.544135959,427.815,427.885
-1.0,72,1,34201.544145714,34201.544145714,427.885,427.84
1.0,100,2,34201.555296301,34201.555304117,427.805,427.825
-1.0,7,1,34201.555343378,34201.555343378,427.865,427.865
1.0,100,2,34201.555391411,34201.555402349,427.82,427.845
-1.0,500,3,34201.555978276,34201.570971368,427.82,427.695
1.0,1611,42,34201.873750711,34201.881982103,427.71,427.815
-1.0,143,3,34202.032747262,34202.290750358,427.725,427.65
1.0,1,1,34202.290902558,34202.290902558,427.63,427.63
-1.0,260,22,34202.2921768,34203.291205936,427.655,427.405
1.0,300,2,34203.291219964,34203.291219964,427.405,427.43
-1.0,17,1,34203.618677893,34203.618677893,427.565,427.55
1.0,102,2,34203.620987454,34203.620987454,427.5,427.52
-1.0,5,1,34203.841557456,34203.841557456,427.575,427.485
1.0,36,4,34204.382788558,34204.438876827,427.52,427.645
-1.0,24,1,34204.520580433,34204.520580433,427.655,427.655
1.0,406,7,34205.554301891,34205.761159457,427.655,427.955
-1.0,24,2,34205.765426849,34205.76545355,428.02,427.975
1.0,21,3,34206.141079278,34206.141964543,428.005,427.97
-1.0,71,2,34206.142195989,34206.142227182,427.995,427.94
1.0,273,9,34206.142311988,34206.345334602,427.94,428.07
-1.0,205,3,34206.530907507,34206.530914039,428.015,427.965
1.0,220,5,34206.530914039,34206.530982393,427.965,427.975
-1.0,181,4,34206.622417946,34206.622417946,428.13,428.13
1.0,19,1,34206.622521121,34206.622521121,428.115,428.155
-1.0,598,7,34206.622541854,34207.213754043,428.155,427.965
1.0,139,3,34207.406289632,34207.740569526,427.975,428.06
-1.0,7,1,34208.112820136,34208.112820136,428.12,428.085
1.0,4,1,34208.113013003,34208.113013003,428.065,428.08
-1.0,497,10,34208.113094848,34209.114771862,428.12,427.8
1.0,166,3,34210.453829939,34211.878389279,427.805,427.91
-1.0,7,1,34211.878453794,34211.878453794,427.93,427.91
1.0,7,1,34211.878514096,34211.878514096,427.865,427.895
-1.0,21,2,34211.878604167,34211.87869147,427.865,427.825
1.0,7,1,34212.061085941,34212.061085941,427.78,427.82
-1.0,107,4,34212.06110179,34212.061157208,427.82,427.82
1.0,106,6,34212.115523763,34212.596652141,427.83,427.97
-1.0,35,4,34215.031877736,34215.031880783,427.965,427.945
1.0,720,34,34216.247344712,34217.723688946,427.995,428.28
-1.0,500,6,34217.795990637,34217.854133185,428.28,428.24
1.0,22,1,34219.094243726,34219.094243726,428.16,428.18
-1.0,200,2,34219.094641376,34219.094652385,428.275,428.22
1.0,100,1,34219.116354896,34219.116354896,428.22,428.24
-1.0,34,1,34219.11642436,34219.11642436,428.27,428.245
1.0,34,1,34219.117548533,34219.117548533,428.225,428.24
-1.0,15,2,34219.448603568,34220.003620087,428.22,428.17
1.0,3,1,34220.00364819,34220.00364819,428.16,428.17
-1.0,128,6,34220.035923617,34220.384002189,428.155,428.075
1.0,528,7,34220.44156939,34221.878273073,428.05,428.105
-1.0,13,1,34221.878339326,34221.878339326,428.145,428.145
1.0,332,14,34221.87853349,34221.891664216,428.13,428.2
-1.0,3,2,34224.176130275,34224.176151486,428.245,428.21
1.0,344,9,34226.121237403,34226.121960061,428.24,428.33
-1.0,59,2,34226.619260062,34226.619281159,428.325,428.29
1.0,21,3,34226.694986326,34226.695022416,428.235,428.24
-1.0,813,24,34227.24032692,34232.831571523,428.25,427.995
1.0,456,1,34233.242473005,34233.242473005,427.96,428.015
-1.0,144,4,34233.61589293,34234.65742091,428.055,428.045
1.0,8,1,34234.657499296,34234.657499296,428.025,428.025
-1.0,809,26,34234.657554503,34240.39112073,428.05,427.805
1.0,3,2,34240.391720833,34240.391741572,427.8,427.805
-1.0,6,3,34240.39196383,34240.39196383,427.845,427.83
1.0,43,2,34240.391990323,34240.392004246,427.805,427.81
-1.0,200,4,34240.393225447,34240.393694057,427.86,427.82
1.0,32,2,34240.403644973,34240.403929109,427.825,427.87
-1.0,8,2,34240.626605313,34240.626629423,427.875,427.855
1.0,60,2,34240.745317121,34240.745388487,427.855,427.89
-1.0,696,18,34240.746191488,34241.953771507,427.89,427.65
1.0,123,3,34242.278681708,34242.278716659,427.615,427.635
-1.0,162,5,34242.481240819,34244.123562028,427.645,427.645
1.0,25,1,34244.124060612,34244.124060612,427.675,427.69
-1.0,100,1,34244.124360912,34244.124360912,427.69,427.65
1.0,94,3,34244.124693962,34244.124762915,427.64,427.69
-1.0,5,1,34244.124925491,34244.124925491,427.7,427.7
1.0,324,5,34244.125220174,34244.125300924,427.7,427.725
-1.0,87,2,34244.132326052,34244.132326052,427.73,427.725
1.0,125,2,34244.23315878,34244.518068385,427.675,427.71
-1.0,30,2,34245.698681137,34247.089963066,427.77,427.76
1.0,194,2,34247.820220686,34247.820243157,427.68,427.69
-1.0,139,4,34248.05448963,34248.054542491,427.795,427.77
1.0,173,5,34250.316280569,34250.330405074,427.78,427.93
-1.0,12,2,34250.33044781,34251.699986769,427.955,427.915
1.0,429,6,34256.241104147,34257.688123476,427.89,428.03
-1.0,185,5,34258.675304988,34258.675837741,428.08,428.055
1.0,403,9,34258.679702485,34258.679758765,428.075,428.115
-1.0,100,2,34259.421738275,34259.421765541,428.07,428.045
1.0,209,5,34259.421901197,34262.569919457,427.995,428.145
-1.0,1117,22,34262.569944646,34264.226799657,428.145,427.83
1.0,2,1,34264.226959205,34264.226959205,427.795,427.82
-1.0,81,1,34264.227125142,34264.227125142,427.835,427.835
1.0,80,2,34264.227572742,34264.30197638,427.815,427.89
-1.0,58,2,34265.002077888,34266.394755449,427.945,427.86
1.0,1,1,34269.174880484,34269.174880484,427.795,427.82
-1.0,93,5,34269.174928095,34269.175234069,427.84,427.775
1.0,23,2,34269.175295612,34269.175295612,427.77,427.805
-1.0,178,7,34269.17540687,34269.175598521,427.815,427.78
1.0,6,1,34269.175602176,34269.175602176,427.78,427.81
-1.0,119,3,34269.175931838,34271.403624551,427.825,427.855
1.0,278,9,34272.459469809,34272.463704435,427.865,428.01
-1.0,375,14,34274.403444368,34278.511454974,428.04,427.835
1.0,5,1,34279.045821161,34279.045821161,427.835,427.85
-1.0,506,17,34279.045842065,34282.861602298,427.905,427.595
1.0,22,1,34282.862634058,34282.862634058,427.53,427.55
-1.0,47,2,34282.868503533,34292.447942942,427.625,427.605
1.0,286,7,34294.707429727,34295.243136541,427.6,427.765
-1.0,215,7,34296.752338079,34298.942493082,427.82,427.635
1.0,14,1,34301.298648287,34301.298648287,427.64,427.675
-1.0,5,1,34301.448845834,34301.448845834,427.69,427.675
1.0,2,1,34301.449472745,34301.449472745,427.635,427.645
-1.0,2,1,34301.449516322,34301.449516322,427.675,427.645
1.0,3,1,34301.449776607,34301.449776607,427.63,427.645
-1.0,1221,27,34303.251636606,34306.856989462,427.765,427.505
1.0,1,1,34307.14395129,34307.14395129,427.46,427.475
-1.0,71,4,34307.507674873,34309.105134177,427.475,427.45
1.0,568,13,34309.458163227,34311.567324099,427.4,427.535
-1.0,1,1,34314.557774235,34314.557774235,427.605,427.56
1.0,260,8,34315.733948838,34318.158935244,427.555,427.72
-1.0,58,3,34319.318716451,34319.318981355,427.66,427.61
1.0,212,6,34322.833004743,34322.834271386,427.65,427.78
-1.0,704,20,34327.040266591,34329.647102259,427.78,427.525
1.0,1350,26,34329.651513331,34331.281726985,427.45,427.84
-1.0,200,6,34331.503843587,34331.503900789,427.845,427.805
1.0,166,5,34332.231147419,34335.576085118,427.755,427.905
-1.0,67,1,34337.796743607,34337.796743607,427.94,427.915
1.0,337,10,34339.013142983,34343.184648603,427.84,428.08
-1.0,200,3,34346.506381436,34346.506407603,428.115,428.1
1.0,100,2,34347.881550915,34347.881574841,428.055,428.06
-1.0,1375,9,34348.443884124,34349.699478222,428.095,428.015
1.0,131,5,34350.120529108,34354.643050085,428.015,428.14
-1.0,100,2,34354.76096508,34354.761322289,428.155,428.15
1.0,11,1,34356.229038665,34356.229038665,428.105,428.14
-1.0,453,17,34356.491053489,34359.385146166,428.135,427.735
1.0,72,1,34359.386137991,34359.386137991,427.655,427.71
-1.0,149,3,34359.38867924,34359.395280012,427.77,427.69
1.0,180,5,34359.400732624,34359.400991642,427.685,427.695
-1.0,200,4,34359.401784913,34359.402014416,427.77,427.715
1.0,300,3,34359.403338853,34359.405225933,427.695,427.7
-1.0,585,10,34359.424402313,34359.47419707,427.715,427.645
1.0,84,4,34359.474277414,34359.474388858,427.64,427.68
-1.0,668,13,34359.475911516,34359.620691918,427.71,427.635
1.0,25,1,34359.623750958,34359.623750958,427.57,427.6
-1.0,200,7,34359.969212905,34367.310506875,427.595,427.585
1.0,1,1,34367.670638219,34367.670638219,427.555,427.585
-1.0,351,7,34368.737770088,34368.73784018,427.615,427.59
1.0,100,1,34370.525921608,34370.525921608,427.555,427.56
-1.0,897,37,34370.526704509,34372.962111962,427.58,427.095
1.0,240,6,34372.962320253,34373.182143441,427.095,427.14
-1.0,2341,40,34373.182159141,34373.412156171,427.14,426.99
1.0,86,1,34373.450098957,34373.450098957,427.005,427.035
-1.0,711,22,34373.477110666,34376.386323796,427.065,426.78
1.0,75,2,34376.599122045,34376.599145748,426.73,426.765
-1.0,787,36,34376.733824178,34377.246346157,426.75,426.565
1.0,11,1,34377.24639738,34377.24639738,426.54,426.565
-1.0,528,15,34377.248620028,34381.419959797,426.61,426.73
1.0,1347,30,34385.170513015,34387.385938096,426.74,427.1
-1.0,254,5,34387.385984959,34387.386051451,427.105,427.035
1.0,143,5,34388.486788649,34393.505395004,426.995,427.115
-1.0,108,3,34394.078396299,34398.281821577,427.15,427.12
1.0,709,17,34399.44746471,34399.448392351,427.14,427.265
-1.0,505,9,34399.568384012,34399.568493433,427.265,427.18
1.0,319,9,34402.418919985,34402.425885658,427.225,427.3
-1.0,25,1,34402.429073701,34402.429073701,427.325,427.32
1.0,272,4,34402.432981799,34402.433371362,427.24,427.285
-1.0,284,6,34402.44054259,34402.446839704,427.315,427.31
1.0,33,2,34402.44880981,34402.448958663,427.285,427.31
-1.0,25,1,34402.449393538,34402.449393538,427.365,427.31
1.0,100,3,34402.4522608,34402.45227229,427.245,427.32
-1.0,393,13,34402.536956671,34407.983643013,427.31,427.17
1.0,240,2,34407.983670368,34407.983670368,427.075,427.17
-1.0,689,19,34410.190526173,34410.599927014,427.18,427.01
1.0,19,1,34411.482794133,34411.482794133,427.03,427.05
-1.0,80,2,34412.791835392,34412.791870175,427.095,427.055
1.0,15,1,34412.791874134,34412.791874134,427.055,427.08
-1.0,115,3,34412.791937266,34414.190271273,427.065,426.97
1.0,2,1,34414.200016134,34414.200016134,426.915,426.94
-1.0,129,7,34414.208969404,34414.795865245,426.95,426.89
1.0,205,6,34415.383090913,34415.962937545,426.885,427.045
-1.0,150,5,34417.995523074,34417.996143332,427.07,427.035
1.0,66,1,34417.996670839,34417.996670839,427.015,427.04
-1.0,325,6,34417.996794648,34418.041532025,427.015,426.92
1.0,137,2,34418.723603835,34418.723603835,426.945,426.975
-1.0,178,5,34419.767214776,34421.802869254,427.055,426.975
1.0,305,9,34423.744136702,34423.757719817,426.94,427.12
-1.0,1026,22,34424.33646165,34428.592713986,427.125,426.82
1.0,549,6,34431.66827547,34431.672154133,426.85,426.955
-1.0,17,2,34432.668372078,34432.668393975,426.93,426.91
1.0,5,1,34433.891273697,34433.891273697,426.87,426.915
-1.0,62,3,34433.891341312,34433.89138129,426.92,426.87
1.0,2,1,34433.891402563,34433.891402563,426.87,426.915
-1.0,563,16,34433.891407056,34435.726912728,426.905,426.7
1.0,10,1,34435.727984427,34435.727984427,426.7,426.73
-1.0,1313,38,34435.850222684,34440.939016517,426.765,426.39
1.0,2,1,34441.423233642,34441.423233642,426.33,426.365
-1.0,114,4,34441.423274665,34441.423633851,426.375,426.355
1.0,243,6,34441.650044777,34442.342968586,426.385,426.495
-1.0,1,1,34444.683474994,34444.683474994,426.54,426.49
1.0,75,3,34445.295183403,34447.165529958,426.47,426.515
-1.0,200,4,34448.388596079,34448.388658044,426.515,426.49
1.0,398,13,34450.029420125,34456.362967684,426.425,426.42
-1.0,50,1,34458.518703205,34458.518703205,426.39,426.385
1.0,46,1,34458.518723526,34458.518723526,426.335,426.385
-1.0,381,8,34458.518941924,34459.211485569,426.38,426.235
1.0,10,1,34459.233473262,34459.233473262,426.215,426.24
-1.0,266,9,34461.442342391,34461.446144338,426.255,426.18
1.0,100,1,34461.446968892,34461.446968892,426.125,426.18
-1.0,100,1,34461.44809417,34461.44809417,426.22,426.175
1.0,83,3,34461.457663819,34461.457692977,426.18,426.21
-1.0,384,8,34461.614012195,34461.616033403,426.23,426.19
1.0,100,2,34461.616129767,34461.616157184,426.155,426.18
-1.0,474,10,34461.616660612,34461.617877928,426.225,426.19
1.0,107,3,34461.782939354,34461.782965506,426.205,426.21
-1.0,1039,15,34461.811236089,34461.815876245,426.285,426.175
1.0,100,1,34461.81591877,34461.81591877,426.125,426.15
-1.0,479,6,34461.984281421,34461.985810489,426.225,426.175
1.0,100,1,34461.985847889,34461.985847889,426.125,426.155
-1.0,132,5,34462.098822531,34462.100295697,426.195,426.185
1.0,300,3,34462.100334726,34462.100372064,426.125,426.17
-1.0,2,1,34462.100382471,34462.100382471,426.17,426.17
1.0,748,16,34462.100416749,34462.100674032,426.125,426.195
-1.0,302,6,34462.100730095,34462.101029405,426.19,426.165
1.0,625,8,34462.248924487,34462.604894091,426.12,426.12
-1.0,1927,77,34462.70739097,34463.20336882,426.12,425.985
1.0,70,1,34463.204132482,34463.204132482,425.98,425.985
-1.0,69,2,34463.204166574,34463.204166574,426.015,426.015
1.0,37,2,34463.204197004,34463.204197004,426.015,426.025
-1.0,81,3,34463.204201354,34463.204581696,426.025,426.015
1.0,25,1,34463.215521795,34463.215521795,426.0,426.015
-1.0,11,1,34463.215565485,34463.215565485,426.04,426.02
1.0,224,5,34463.23297425,34463.46733524,426.01,426.12
-1.0,530,11,34463.952605345,34467.803937115,426.21,426.095
1.0,100,1,34468.616611525,34468.616611525,426.085,426.095
-1.0,250,3,34468.723157625,34468.738284728,426.135,426.09
1.0,121,3,34468.912797167,34469.055229993,426.055,426.09
-1.0,407,7,34470.542590171,34470.79676678,426.055,426.02
1.0,507,8,34471.326626655,34473.667317658,426.025,426.205
-1.0,176,5,34474.516107832,34475.262744714,426.22,426.11
1.0,38,3,34475.263827933,34475.278089587,426.09,426.14
-1.0,400,6,34475.80428992,34475.824727878,426.145,426.08
1.0,318,5,34476.84134928,34477.55213986,426.09,426.225
-1.0,878,25,34478.631645493,34485.2299716,426.265,426.165
1.0,44,1,34485.230446646,34485.230446646,426.11,426.13
-1.0,326,6,34486.728975759,34486.811404363,426.1,426.08
1.0,100,2,34487.728456327,34487.728456327,426.085,426.11
-1.0,100,2,34488.060663309,34488.061019451,426.13,426.12
1.0,105,2,34488.716669222,34489.623655013,426.115,426.2
-1.0,125,2,34489.728643262,34489.728711715,426.225,426.195
1.0,200,3,34492.752060773,34492.752321392,426.115,426.17
-1.0,363,13,34497.052352086,34500.085952453,426.185,426.09
1.0,109,1,34500.085973221,34500.085973221,426.065,426.09
-1.0,546,22,34500.276606176,34500.726366059,426.095,425.915
1.0,150,3,34500.813513002,34500.814031343,425.93,425.985
-1.0,129,4,34500.912459634,34500.913691978,426.005,425.98
1.0,100,1,34501.308888917,34501.308888917,425.895,425.915
-1.0,906,29,34501.356894312,34503.229266212,425.945,425.665
1.0,420,1,34503.363368256,34503.363368256,425.665,425.69
-1.0,200,14,34503.390853731,34504.159525711,425.7,425.685
1.0,244,11,34504.367895441,34504.368622142,425.68,425.73
-1.0,40,1,34504.833216015,34504.833216015,425.7,425.68
1.0,818,12,34504.865524616,34504.873387233,425.65,425.73
-1.0,168,10,34504.955806093,34505.465214544,425.73,425.625
1.0,555,11,34505.57702781,34506.556997386,425.63,425.695
-1.0,21,2,34506.557057362,34506.55741095,425.71,425.705
1.0,52,2,34506.563915339,34506.564786467,425.705,425.735
-1.0,78,3,34506.582317481,34506.588272562,425.75,425.74
1.0,400,5,34506.71674227,34507.093341397,425.73,425.805
-1.0,220,3,34507.291037877,34507.471398045,425.805,425.755
1.0,326,7,34508.183346738,34509.514307339,425.75,425.87
-1.0,548,21,34510.671705112,34513.316325516,425.875,425.595
1.0,351,12,34514.154357264,34516.19694935,425.595,425.685
-1.0,110,6,34516.264537212,34516.908439164,425.685,425.65
1.0,1047,22,34518.169951389,34521.010134976,425.6,425.855
-1.0,36,3,34521.078216002,34521.315027952,425.91,425.875
1.0,411,10,34521.656086331,34525.028998135,425.85,425.99
-1.0,876,17,34527.140761719,34530.213941744,426.02,425.745
1.0,130,3,34530.214331649,34530.214703895,425.725,425.76
-1.0,796,20,34530.291668794,34531.779496965,425.795,425.66
1.0,235,6,34531.780103127,34532.440214764,425.65,425.795
-1.0,43,2,34532.540459991,34533.813535285,425.82,425.785
1.0,127,3,34533.813987884,34533.81428113,425.755,425.8
-1.0,18,2,34533.815730761,34533.815730761,425.81,425.81
1.0,215,4,34536.515511871,34538.277914458,425.815,425.905
-1.0,355,9,34539.22445625,34539.22452574,425.925,425.89
1.0,7,1,34540.395436296,34540.395436296,425.845,425.87
-1.0,69,9,34540.39549908,34541.862606264,425.88,425.8
1.0,40,1,34542.835405915,34542.835405915,425.795,425.81
-1.0,468,18,34544.750180407,34546.977124138,425.805,425.76
1.0,8,1,34547.493921729,34547.493921729,425.74,425.76
-1.0,124,4,34547.501467059,34547.501618999,425.78,425.75
1.0,802,11,34548.743024791,34548.746925984,425.755,425.86
-1.0,3,2,34550.920293612,34550.920293612,425.82,425.795
1.0,25,1,34550.921137515,34550.921137515,425.72,425.765
-1.0,291,7,34550.93315384,34553.94784922,425.73,425.735
1.0,16,1,34558.492206605,34558.492206605,425.685,425.725
-1.0,829,24,34559.37603495,34562.906069286,425.75,425.645
1.0,532,4,34563.745575198,34563.7458954,425.65,425.7
-1.0,25,2,34564.025124203,34564.025480631,425.71,425.705
1.0,214,4,34564.025536564,34565.630599521,425.685,425.75
-1.0,19,6,34565.630646406,34565.630738044,425.755,425.73
1.0,270,5,34565.935453836,34565.935559825,425.755,425.8
-1.0,844,13,34565.986482398,34569.063215991,425.8,425.7
1.0,68,7,34571.8317358,34573.461020914,425.7,425.87
-1.0,100,2,34574.10895063,34574.109304172,425.885,425.87
1.0,17,1,34574.115714952,34574.115714952,425.885,425.895
-1.0,209,6,34574.144495602,34574.630824274,425.9,425.89
1.0,19,3,34577.188618413,34577.294457186,425.855,425.99
-1.0,10,1,34578.577873555,34578.577873555,425.995,425.96
1.0,165,5,34581.467605487,34584.618063573,426.0,426.035
-1.0,110,5,34584.720731219,34584.720798258,426.05,426.035
1.0,6,1,34586.430207986,34586.430207986,426.04,426.05
-1.0,465,16,34587.853836973,34591.435120358,426.05,425.89
1.0,53,3,34591.51092542,34592.478351599,425.85,425.93
-1.0,18,2,34592.478379425,34592.478379425,425.93,425.92
1.0,542,5,34592.502178225,34595.257798253,425.88,425.98
-1.0,100,2,34595.649159427,34595.649182169,425.99,425.96
1.0,207,4,34596.189232278,34597.23352824,425.94,426.02
-1.0,403,7,34597.736818559,34598.514043898,426.025,425.93
1.0,139,6,34598.867332952,34600.899112006,425.87,425.95
-1.0,40,2,34600.968367156,34600.968395563,425.96,425.935
1.0,525,7,34603.577843133,34603.6102384,425.87,425.875
-1.0,4,1,34607.063399735,34607.063399735,425.885,425.875
1.0,246,5,34607.45383436,34610.690666024,425.89,425.945
-1.0,4,1,34610.690690295,34610.690690295,425.95,425.95
1.0,2,1,34610.696746862,34610.696746862,425.92,425.945
-1.0,1,1,34611.438178113,34611.438178113,425.965,425.93
1.0,648,10,34611.741853123,34612.994427077,425.915,425.99
-1.0,912,20,34613.307157845,34615.995886538,425.98,425.865
1.0,225,4,34616.139730337,34616.139764807,425.865,425.87
-1.0,147,7,34616.200995599,34616.2227625,425.905,425.855
1.0,4,1,34616.222909165,34616.222909165,425.845,425.855
-1.0,9,2,34616.223059746,34616.223059746,425.85,425.845
1.0,211,4,34616.223086773,34616.223580997,425.845,425.855
-1.0,179,14,34616.224154095,34616.998656073,425.86,425.715
1.0,25,1,34617.562347087,34617.562347087,425.695,425.7
-1.0,854,21,34617.780260044,34623.906692584,425.74,425.64
1.0,700,16,34624.021017648,34626.363967712,425.61,425.83
-1.0,23,4,34626.980766,34626.990619509,425.82,425.785
1.0,45,4,34627.378514496,34630.334859985,425.775,425.79
-1.0,207,6,34630.334890887,34631.426930651,425.79,425.72
1.0,236,6,34631.619335945,34631.619426113,425.65,425.66
-1.0,112,8,34633.820577344,34634.515697063,425.655,425.575
1.0,6,1,34634.515856661,34634.515856661,425.56,425.575
-1.0,285,7,34635.403977887,34635.429824538,425.575,425.57
1.0,21,1,34635.429902358,34635.429902358,425.56,425.57
-1.0,125,8,34635.430540738,34635.440865657,425.575,425.56
1.0,71,11,34635.572206661,34636.958002006,425.555,425.615
-1.0,304,5,34638.736165859,34638.860811174,425.635,425.595
1.0,49,2,34639.544419082,34639.544446697,425.625,425.635
-1.0,16,4,34639.548167239,34640.36450699,425.64,425.59
1.0,127,4,34640.385018035,34640.385088443,425.565,425.59
-1.0,7,2,34641.288327267,34641.288367909,425.58,425.575
1.0,1,1,34641.448983483,34641.448983483,425.56,425.56
-1.0,692,37,34642.854773667,34642.860853002,425.57,425.515
1.0,10,1,34642.8771866,34642.8771866,425.485,425.49
