sec,signed_vol,mid
34377,-200.0,424.62
34378,-218.0,424.56
34379,-215.0,424.51
34380,0.0,424.55
34381,71.0,424.59
34382,-12.0,424.565
34383,319.0,424.615
34384,105.0,424.725
34385,406.0,424.765
34386,504.0,424.79
34387,0.0,424.795
34388,0.0,424.765
34389,0.0,424.77
34390,709.0,424.865
34391,14591.0,425.045
34392,811.0,425.2
34393,63.0,425.195
34394,-705.0,425.06
34395,100.0,425.13
34396,-122.0,425.095
34397,-256.0,425.06
34398,151.0,425.2
34399,578.0,425.32
34400,61.0,425.34
34401,-101.0,425.33
34402,0.0,425.33
34403,588.0,425.46
34404,1460.0,425.61
34405,112.0,425.63
34406,-197.0,425.67
34407,375.0,425.73
34408,3696.0,425.8
34409,-194.0,425.845
34410,22391.0,426.025
34411,-8.0,426.06
34412,-280.0,426.13
34413,-696.0,426.37
34414,39.0,426.385
34415,-268.0,426.33
34416,61.0,426.375
34417,-231.0,426.305
34418,102.0,426.385
34419,-100.0,426.295
34420,75.0,426.27
34421,84.0,426.385
34422,200.0,426.405
34423,0.0,426.405
34424,-753.0,426.36
34425,-59.0,426.34
34426,-394.0,426.145
34427,-27.0,426.15
34428,-517.0,425.93
34429,-228.0,425.84
34430,-110.0,425.735
34431,131.0,425.7
34432,404.0,425.8
34433,561.0,425.865
34434,0.0,425.84
34435,-10.0,425.815
34436,0.0,425.8
34437,-837.0,425.555
34438,200.0,425.63
34439,0.0,425.615
34440,0.0,425.62
34441,224.0,425.66
34442,1.0,425.705
34443,439.0,425.845
34444,-223.0,425.795
34445,3.0,425.815
34446,-1385.0,425.615
34447,0.0,425.59
34448,0.0,425.575
34449,336.0,425.77
34450,2.0,425.78
34451,141.0,425.94
34452,402.0,426.03
34453,0.0,426.01
34454,-35.0,426.015
34455,0.0,426.04
34456,-411.0,425.985
34457,609.0,426.26
34458,0.0,426.195
34459,0.0,426.19
34460,259.0,426.29
34461,0.0,426.29
34462,-1.0,426.275
34463,157.0,426.295
34464,-3.0,426.31
34465,-107.0,426.26
34466,-313.0,426.235
34467,0.0,426.235
34468,53.0,426.27
34469,0.0,426.26
34470,10.0,426.29
34471,-10.0,426.29
34472,0.0,426.3
34473,0.0,426.3
34474,0.0,426.28
34475,-266.0,426.29
34476,625.0,426.3
34477,0.0,426.295
34478,-100.0,426.315
34479,300.0,426.35
34480,258.0,426.395
34481,-872.0,426.355
34482,-312.0,426.425
34483,1266.0,426.49
34484,154.0,426.525
34485,-50.0,426.48
34486,1.0,426.51
34487,-100.0,426.525
34488,194.0,426.53
34489,-274.0,426.415
34490,-312.0,426.285
34491,0.0,426.285
34492,189.0,426.27
34493,-100.0,426.25
34494,-51.0,426.22
34495,-146.0,426.23
34496,0.0,426.22
34497,141.0,426.265
34498,127.0,426.285
34499,168.0,426.415
34500,45.0,426.565
34501,-50.0,426.56
34502,4982.0,426.61
34503,-225.0,426.61
34504,-61.0,426.525
34505,-200.0,426.64
34506,0.0,426.62
34507,0.0,426.61
34508,-311.0,426.705
34509,-81.0,426.735
34510,37.0,426.76
34511,235.0,426.85
34512,179.0,426.875
34513,1134.0,426.955
34514,5631.0,427.11
34515,91.0,427.135
34516,35.0,427.16
34517,-25.0,427.13
34518,-105.0,427.085
34519,0.0,427.085
34520,-113.0,427.015
34521,216.0,427.11
34522,54.0,427.165
34523,-213.0,427.275
34524,80.0,427.255
34525,0.0,427.205
34526,0.0,427.2
34527,336.0,427.26
34528,0.0,427.245
34529,40.0,427.295
34530,0.0,427.255
34531,84.0,427.36
34532,129.0,427.395
34533,-73.0,427.415
34534,-551.0,427.305
34535,51.0,427.315
34536,10.0,427.305
34537,0.0,427.295
34538,0.0,427.28
34539,44.0,427.295
34540,75.0,427.325
34541,-202.0,427.28
34542,60.0,427.275
34543,-2.0,427.265
34544,-240.0,427.15
34545,54.0,427.175
34546,57.0,427.19
34547,-187.0,427.17
34548,41.0,427.125
34549,920.0,427.195
34550,0.0,427.18
34551,0.0,427.18
34552,231.0,427.175
34553,-6.0,427.115
34554,-558.0,427.055
34555,551.0,427.185
34556,85.0,426.985
34557,0.0,427.015
34558,-221.0,426.89
34559,665.0,426.99
34560,-15.0,427.08
34561,417.0,427.245
34562,-1.0,427.195
34563,-3.0,427.12
34564,70.0,427.215
34565,71.0,427.24
34566,145.0,427.305
34567,147.0,427.355
34568,40.0,427.365
34569,0.0,427.385
34570,65.0,427.395
34571,-306.0,427.385
34572,0.0,427.385
34573,178.0,427.46
34574,187.0,427.45
34575,0.0,427.46
34576,0.0,427.44
34577,-182.0,427.43
34578,141.0,427.415
34579,0.0,427.415
34580,53.0,427.415
34581,58.0,427.51
34582,0.0,427.505
34583,-121.0,427.465
34584,53.0,427.53
34585,41.0,427.53
34586,633.0,427.56
34587,-143.0,427.56
34588,45.0,427.625
34589,3.0,427.685
34590,50.0,427.705
34591,176.0,427.74
34592,0.0,427.735
34593,-122.0,427.665
34594,169.0,427.67
34595,-145.0,427.66
34596,0.0,427.66
34597,-34.0,427.605
34598,-12.0,427.58
34599,-514.0,427.535
34600,215.0,427.56
34601,86.0,427.66
34602,1954.0,427.805
34603,27.0,427.825
34604,-43.0,427.785
34605,-244.0,427.655
34606,-574.0,427.555
34607,239.0,427.55
34608,-1134.0,427.46
34609,-4.0,427.42
34610,161.0,427.435
34611,-122.0,427.39
34612,-12.0,427.365
34613,1095.0,427.365
34614,435.0,427.345
34615,-1.0,427.305
34616,-414.0,427.12
34617,-1.0,427.085
34618,-49.0,426.94
34619,271.0,426.975
34620,188.0,427.085
34621,98.0,427.16
34622,-252.0,427.11
34623,0.0,427.13
34624,-21.0,427.1
34625,267.0,427.14
34626,0.0,427.14
34627,0.0,427.14
34628,94.0,427.155
34629,0.0,427.15
34630,-346.0,427.15
34631,-311.0,427.07
34632,0.0,427.07
34633,716.0,427.09
34634,-198.0,426.985
34635,0.0,427.02
34636,91.0,427.015
34637,989.0,427.13
34638,15.0,427.13
34639,268.0,427.21
34640,123.0,427.29
34641,0.0,427.305
34642,201.0,427.44
34643,0.0,427.465
34644,-305.0,427.295
34645,0.0,427.29
34646,120.0,427.41
34647,0.0,427.44
34648,5.0,427.465
34649,-79.0,427.505
34650,0.0,427.505
34651,171.0,427.5
34652,-96.0,427.54
34653,-68.0,427.485
34654,-49.0,427.435
34655,0.0,427.435
34656,60.0,427.46
34657,0.0,427.43
34658,0.0,427.455
34659,56.0,427.485
34660,114.0,427.49
34661,431.0,427.72
34662,113.0,427.74
34663,0.0,427.62
34664,0.0,427.65
34665,0.0,427.645
34666,-86.0,427.585
34667,0.0,427.59
34668,87.0,427.62
34669,-88.0,427.635
34670,345.0,427.69
34671,0.0,427.69
34672,201.0,427.78
34673,-156.0,427.695
34674,34.0,427.64
34675,228.0,427.665
34676,128.0,427.66
34677,0.0,427.65
34678,47.0,427.63
34679,-283.0,427.635
34680,254.0,427.68
34681,-14.0,427.735
34682,-219.0,427.74
34683,0.0,427.765
34684,0.0,427.775
34685,299.0,427.82
34686,126.0,427.855
34687,-929.0,427.655
34688,197.0,427.735
34689,58.0,427.72
34690,325.0,427.755
34691,0.0,427.76
34692,0.0,427.76
34693,32.0,427.76
34694,0.0,427.75
34695,-407.0,427.715
34696,0.0,427.715
34697,-73.0,427.715
34698,-5.0,427.645
34699,-723.0,427.43
34700,608.0,427.6
34701,-100.0,427.525
34702,100.0,427.62
34703,0.0,427.63
34704,0.0,427.63
34705,-182.0,427.61
34706,5.0,427.635
34707,-416.0,427.59
34708,0.0,427.585
34709,196.0,427.545
34710,-135.0,427.41
34711,0.0,427.405
34712,151.0,427.435
34713,-100.0,427.395
34714,-8.0,427.4
34715,0.0,427.4
34716,-64.0,427.32
34717,31.0,427.32
34718,-57.0,427.27
34719,238.0,427.315
34720,0.0,427.315
34721,-10.0,427.315
34722,857.0,427.445
34723,0.0,427.415
34724,-130.0,427.355
34725,0.0,427.315
34726,-161.0,427.235
34727,75.0,427.28
34728,-13.0,427.235
34729,-102.0,427.145
34730,-53.0,427.115
34731,-840.0,426.99
34732,128.0,426.925
34733,-51.0,426.905
34734,133.0,426.915
34735,-113.0,426.795
34736,0.0,426.8
34737,398.0,426.945
34738,0.0,426.955
34739,0.0,426.96
34740,0.0,426.96
34741,-436.0,427.02
34742,-133.0,426.995
34743,43.0,427.0
34744,50.0,426.94
34745,-335.0,426.695
34746,200.0,426.755
34747,56.0,426.735
34748,188.0,426.855
34749,0.0,426.88
34750,-47.0,426.88
34751,0.0,426.865
34752,-107.0,426.725
34753,0.0,426.685
34754,0.0,426.705
34755,232.0,426.735
34756,0.0,426.72
34757,0.0,426.76
34758,-112.0,426.675
34759,238.0,426.755
34760,0.0,426.725
34761,0.0,426.73
34762,54.0,426.78
34763,-72.0,426.785
34764,-174.0,426.735
34765,0.0,426.735
34766,-1259.0,426.585
34767,-7264.0,426.525
34768,-28.0,426.485
34769,-15.0,426.43
34770,0.0,426.43
34771,0.0,426.46
34772,-140.0,426.4
34773,0.0,426.395
34774,-114.0,426.315
34775,-517.0,426.315
34776,-477.0,426.195
34777,0.0,426.195
34778,84.0,426.14
34779,287.0,426.235
34780,61.0,426.295
34781,0.0,426.305
34782,-10.0,426.29
34783,0.0,426.28
34784,-52.0,426.245
34785,-127.0,426.13
34786,75.0,426.115
34787,0.0,426.13
34788,0.0,426.115
34789,0.0,426.115
34790,0.0,426.12
34791,-25.0,426.125
34792,0.0,426.125
34793,-154.0,426.105
34794,224.0,426.115
34795,142.0,426.12
34796,501.0,426.255
34797,0.0,426.26
34798,-30.0,426.25
34799,0.0,426.25
34800,734.0,426.56
34801,0.0,426.56
34802,0.0,426.575
34803,3.0,426.565
34804,-146.0,426.625
34805,-156.0,426.49
34806,-25.0,426.39
34807,-4.0,426.24
34808,-377.0,426.14
34809,-30.0,426.13
34810,577.0,426.2
34811,-244.0,426.205
34812,0.0,426.185
34813,477.0,426.23
34814,-27.0,426.14
34815,-5.0,426.135
34816,0.0,426.135
34817,179.0,426.18
34818,0.0,426.195
34819,0.0,426.195
34820,-532.0,426.14
34821,51.0,426.13
34822,-973.0,426.135
34823,-285.0,426.06
34824,0.0,426.06
34825,-21.0,426.015
34826,-3.0,426.055
34827,692.0,426.06
34828,242.0,426.035
34829,-28.0,426.03
34830,-2.0,426.015
34831,64.0,426.045
34832,-3.0,426.045
34833,0.0,426.05
34834,-496.0,426.07
34835,259.0,426.2
34836,0.0,426.215
34837,174.0,426.215
34838,414.0,426.35
34839,0.0,426.33
34840,-67.0,426.25
34841,-128.0,426.18
34842,-101.0,426.175
34843,-710.0,426.14
34844,-6.0,426.065
34845,-757.0,425.96
34846,-3.0,425.965
34847,2.0,425.905
34848,263.0,425.88
34849,995.0,426.02
34850,47.0,425.985
34851,0.0,425.965
34852,-158.0,425.99
34853,-105.0,425.975
34854,-1.0,425.985
34855,210.0,425.87
34856,204.0,425.955
34857,-1.0,425.965
34858,0.0,425.965
34859,47.0,426.04
34860,-408.0,425.99
34861,73.0,425.97
34862,-1.0,425.93
34863,0.0,425.93
34864,-213.0,425.865
34865,-3.0,425.86
34866,0.0,425.86
34867,-98.0,425.84
34868,0.0,425.845
34869,-226.0,425.785
34870,0.0,425.78
34871,210.0,426.015
34872,-407.0,425.9
34873,0.0,425.89
34874,0.0,425.875
34875,-4.0,425.85
34876,-10.0,425.83
34877,-601.0,425.76
34878,0.0,425.76
34879,-170.0,425.765
34880,-449.0,425.66
34881,49.0,425.695
34882,-130.0,425.655
34883,0.0,425.655
34884,-232.0,425.625
34885,144.0,425.635
34886,0.0,425.635
34887,0.0,425.635
34888,543.0,425.685
34889,0.0,425.665
34890,0.0,425.66
34891,173.0,425.755
34892,0.0,425.79
34893,-732.0,425.68
34894,-3.0,425.62
34895,0.0,425.615
34896,0.0,425.6
34897,-316.0,425.56
34898,427.0,425.635
34899,-5.0,425.575
34900,-664.0,425.525
34901,13.0,425.495
34902,-1.0,425.465
34903,49.0,425.485
34904,91.0,425.49
34905,0.0,425.495
34906,255.0,425.505
34907,-1068.0,425.355
34908,0.0,425.355
34909,0.0,425.34
34910,170.0,425.39
34911,2.0,425.42
34912,-133.0,425.485
34913,-126.0,425.38
34914,331.0,425.445
34915,0.0,425.435
34916,0.0,425.375
34917,-1.0,425.385
34918,27.0,425.39
34919,-2.0,425.4
34920,287.0,425.43
34921,257.0,425.545
34922,-120.0,425.52
34923,-245.0,425.44
34924,-333.0,425.24
34925,0.0,425.23
34926,-1203.0,424.965
34927,-365.0,424.94
34928,-247.0,424.96
34929,0.0,424.95
34930,0.0,424.955
34931,425.0,425.14
34932,0.0,425.135
34933,0.0,425.135
34934,103.0,425.26
34935,20.0,425.255
34936,100.0,425.385
34937,0.0,425.45
34938,0.0,425.45
34939,0.0,425.45
34940,0.0,425.45
34941,0.0,425.45
34942,0.0,425.435
34943,0.0,425.435
34944,0.0,425.435
34945,145.0,425.535
34946,2.0,425.58
34947,-1.0,425.58
34948,0.0,425.565
34949,-224.0,425.52
34950,0.0,425.52
34951,-39.0,425.485
34952,-100.0,425.505
34953,-21.0,425.515
34954,-171.0,425.395
34955,195.0,425.48
34956,0.0,425.47
34957,-19.0,425.405
34958,0.0,425.405
34959,0.0,425.4
34960,0.0,425.4
34961,0.0,425.4
34962,-64.0,425.26
34963,0.0,425.25
34964,626.0,425.46
34965,0.0,425.46
34966,0.0,425.46
34967,0.0,425.46
34968,0.0,425.46
34969,0.0,425.46
34970,0.0,425.44
34971,0.0,425.45
34972,-215.0,425.335
34973,0.0,425.335
34974,-45.0,425.405
34975,0.0,425.395
34976,0.0,425.395
34977,0.0,425.365
34978,0.0,425.355
34979,1.0,425.365
34980,77.0,425.37
34981,0.0,425.375
34982,-231.0,425.315
34983,-734.0,425.29
34984,0.0,425.275
34985,-133.0,425.27
34986,0.0,425.27
34987,0.0,425.27
34988,82.0,425.33
34989,-277.0,425.275
34990,0.0,425.275
34991,397.0,425.405
34992,0.0,425.405
34993,0.0,425.39
34994,-405.0,425.225
34995,0.0,425.225
34996,-1.0,425.185
34997,0.0,425.185
34998,0.0,425.185
34999,0.0,425.18
35000,-361.0,425.18
35001,27.0,425.205
35002,0.0,425.205
35003,-693.0,425.095
35004,65.0,425.035
35005,0.0,425.055
35006,0.0,425.025
35007,0.0,425.025
35008,188.0,425.095
35009,-429.0,424.965
35010,-7.0,424.935
35011,372.0,425.0
35012,120.0,424.97
35014,-2.0,424.94
35015,0.0,424.94
35016,0.0,424.94
35017,0.0,424.935
35018,75.0,425.04
35019,-35.0,424.945
35020,-288.0,424.8
35021,0.0,424.8
35022,0.0,424.8
35023,-1.0,424.8
35024,281.0,424.855
35025,0.0,424.835
35026,0.0,424.835
35027,0.0,424.825
35028,359.0,424.945
35029,0.0,424.945
35030,0.0,424.925
35031,-3.0,424.92
35032,15.0,424.925
35033,0.0,424.93
35034,60.0,424.91
35035,0.0,424.91
35036,-299.0,424.79
35037,-738.0,424.79
35038,1.0,424.805
35039,-221.0,424.805
35040,-472.0,424.735
35041,45.0,424.76
35042,0.0,424.74
35043,-28.0,424.71
35044,-290.0,424.64
35045,20.0,424.64
35046,667.0,424.665
35047,0.0,424.655
35048,212.0,424.675
35049,0.0,424.725
35050,168.0,424.76
35051,0.0,424.76
35052,-1000.0,424.76
35053,0.0,424.76
35054,22.0,424.75
35055,65.0,424.77
35056,0.0,424.785
35057,146.0,424.755
35058,0.0,424.755
35059,0.0,424.77
35060,0.0,424.77
35061,856.0,424.735
35062,0.0,424.735
35063,0.0,424.73
35064,2306.0,424.76
35065,-1.0,424.76
35066,39.0,424.835
35067,-102.0,424.78
35068,-100.0,424.745
35069,0.0,424.735
35070,241.0,424.8
35071,0.0,424.8
35072,0.0,424.785
35073,0.0,424.775
35074,0.0,424.775
35075,38.0,424.76
35076,156.0,424.825
35077,0.0,424.815
35078,0.0,424.815
35079,0.0,424.815
35080,0.0,424.805
35081,0.0,424.805
35082,-339.0,424.785
35083,546.0,424.83
35084,-221.0,424.835
35085,-114.0,424.8
35086,0.0,424.8
35087,0.0,424.8
35088,177.0,424.82
35089,0.0,424.82
35090,0.0,424.82
35091,99.0,424.805
35092,-10.0,424.775
35093,-62.0,424.775
35094,0.0,424.775
35095,0.0,424.77
35096,0.0,424.77
35097,0.0,424.77
35098,0.0,424.77
35099,0.0,424.77
35100,5068.0,425.2
35101,-92.0,425.255
35102,0.0,425.25
35103,51.0,425.295
35104,-696.0,425.16
35105,-75.0,425.115
35106,47.0,425.225
35107,0.0,425.225
35108,0.0,425.215
35109,-234.0,425.1
35110,0.0,425.09
35111,0.0,425.085
35112,-836.0,425.0
35113,0.0,424.93
35114,104.0,424.905
35115,0.0,424.905
35116,55.0,424.98
35117,52.0,425.065
35118,0.0,425.07
35119,0.0,425.07
35120,0.0,425.07
35121,0.0,425.09
35122,-597.0,424.935
35123,0.0,424.905
35124,0.0,424.895
35125,-23.0,424.885
35126,100.0,424.98
35127,-2.0,424.985
35128,0.0,424.975
35129,4.0,424.98
35130,-200.0,424.97
35131,1.0,424.97
35132,0.0,424.97
35133,0.0,424.97
35134,0.0,424.97
35135,36.0,425.0
35136,0.0,424.995
35137,4.0,425.005
35138,49.0,425.01
35139,-492.0,424.985
35140,139.0,424.985
35141,0.0,424.985
35142,0.0,424.985
35143,59.0,425.005
35144,-39.0,425.05
35145,-30.0,424.995
35146,1.0,424.995
35147,0.0,424.995
35148,-52.0,425.0
35149,-926.0,424.965
35150,148.0,425.0
35151,-799.0,424.84
35152,0.0,424.84
35153,27.0,424.84
35154,0.0,424.85
35155,0.0,424.86
35156,150.0,424.81
35157,0.0,424.815
35158,-4.0,424.85
35159,91.0,424.85
35160,743.0,424.895
35161,74.0,424.91
35162,-19.0,424.87
35163,0.0,424.855
35164,-727.0,424.695
35165,-136.0,424.67
35166,0.0,424.685
35167,185.0,424.795
35168,0.0,424.745
35169,54.0,424.845
35170,0.0,424.875
35171,-114.0,424.9
35172,25.0,424.895
35173,0.0,424.895
35174,0.0,424.89
35175,0.0,424.88
35176,0.0,424.88
35177,92.0,424.94
35178,0.0,424.905
35179,0.0,424.905
35180,-13.0,424.92
35181,122.0,425.025
35182,80.0,425.05
35183,155.0,425.065
35184,0.0,425.065
35185,0.0,425.095
35186,-130.0,425.09
35187,-115.0,425.025
35188,0.0,425.025
35189,2.0,425.05
35190,-1.0,424.99
35191,0.0,424.99
35192,0.0,424.985
35193,-37.0,424.99
35194,83.0,425.005
35195,49.0,425.03
35196,0.0,425.065
35197,0.0,425.065
35198,-100.0,425.025
35199,0.0,425.0
35200,-212.0,424.995
35201,-14.0,424.995
35202,0.0,424.995
35203,-1053.0,424.865
35204,-52.0,424.815
35205,0.0,424.815
35206,57.0,424.815
35207,-103.0,424.79
35208,257.0,424.845
35209,-712.0,424.875
35210,0.0,424.86
35211,0.0,424.865
35212,0.0,424.885
35213,0.0,424.885
35214,0.0,424.885
35215,103.0,424.905
35216,0.0,424.905
35217,0.0,424.905
35218,101.0,424.925
35219,0.0,424.93
35220,-343.0,424.835
35221,-147.0,424.8
35222,-1341.0,424.66
35223,27.0,424.635
35224,-79.0,424.64
35225,0.0,424.645
35226,254.0,424.72
35227,0.0,424.725
35228,56.0,424.73
35229,0.0,424.73
35230,0.0,424.725
35231,-303.0,424.71
35232,-1790.0,424.705
35233,-212.0,424.665
35234,0.0,424.665
35235,-406.0,424.54
35236,-249.0,424.365
35237,0.0,424.35
35238,84.0,424.285
35239,324.0,424.36
35240,-89.0,424.265
35241,0.0,424.255
35242,-74.0,424.21
35243,0.0,424.21
35244,226.0,424.24
35245,0.0,424.235
35246,0.0,424.235
35247,0.0,424.235
35248,-93.0,424.17
35249,0.0,424.17
35250,0.0,424.165
35251,4.0,424.18
35252,356.0,424.17
35253,0.0,424.17
35254,242.0,424.185
35255,198.0,424.215
35256,101.0,424.27
35257,50.0,424.265
35258,352.0,424.285
35259,-2.0,424.355
35260,96.0,424.355
35261,0.0,424.355
35262,0.0,424.35
35263,-1.0,424.35
35264,-153.0,424.355
35265,219.0,424.45
35266,0.0,424.475
35267,-213.0,424.265
35268,46.0,424.295
35269,0.0,424.31
35270,0.0,424.31
35271,0.0,424.295
35272,-200.0,424.26
35273,250.0,424.29
35274,204.0,424.31
35275,3.0,424.285
35276,152.0,424.305
35277,0.0,424.32
35278,0.0,424.32
35279,99.0,424.355
35280,-259.0,424.27
35281,50.0,424.32
35282,0.0,424.345
35283,0.0,424.3
35284,0.0,424.285
35285,-214.0,424.2
35286,1.0,424.21
35287,-122.0,424.115
35288,57.0,424.075
35289,154.0,424.105
35290,353.0,424.11
35291,0.0,424.125
35292,6.0,424.11
35293,403.0,424.155
35294,90.0,424.19
35295,0.0,424.19
35296,170.0,424.185
35297,19.0,424.25
35298,-103.0,424.12
35299,-198.0,424.14
35300,-11.0,424.135
35301,-410.0,424.145
35302,-15.0,424.21
35303,-62.0,424.095
35304,78.0,424.115
35305,-474.0,424.1
35306,100.0,424.17
35307,91.0,424.155
35308,0.0,424.155
35309,-54.0,424.11
35310,76.0,424.11
35311,155.0,424.12
35312,-2.0,424.11
35313,200.0,424.12
35314,0.0,424.1
35315,-105.0,424.07
35316,9.0,424.095
35317,75.0,424.055
35318,-1328.0,424.02
35319,-200.0,424.025
35320,100.0,424.05
35321,142.0,424.035
35322,-567.0,423.985
35323,-429.0,423.88
35324,241.0,423.92
35325,100.0,423.935
35326,0.0,423.935
35327,260.0,423.955
35328,108.0,423.975
35329,-46.0,423.95
35330,-1.0,423.97
35331,80.0,423.975
35332,395.0,423.945
35333,108.0,423.925
35334,100.0,423.92
35335,522.0,424.03
35336,0.0,424.03
35337,643.0,424.16
35338,37.0,424.12
35339,-31.0,424.045
35340,81.0,424.05
35341,90.0,424.155
35342,-100.0,424.05
35343,-10.0,424.045
35344,-278.0,423.925
35345,316.0,423.96
35346,3822.0,424.01
35347,0.0,424.01
35348,451.0,424.06
35349,0.0,424.005
35350,0.0,424.01
35351,0.0,424.02
35352,246.0,424.06
35353,145.0,424.075
35354,0.0,424.075
35355,348.0,424.1
35356,0.0,424.105
35357,65.0,424.14
35358,0.0,424.14
35359,0.0,424.12
35360,0.0,424.12
35361,0.0,424.12
35362,-327.0,424.08
35363,60.0,424.11
35364,-4.0,424.085
35365,0.0,424.075
35366,53.0,424.075
35367,100.0,424.075
35368,52.0,424.08
35369,300.0,424.12
35370,0.0,424.12
35371,47.0,424.11
35372,0.0,424.105
35373,0.0,424.095
35374,0.0,424.11
35375,-1.0,424.11
35376,-239.0,424.065
35377,-1002.0,424.02
35378,-481.0,424.085
35379,0.0,424.085
35380,-150.0,424.085
35381,0.0,424.08
35382,1.0,424.075
35383,0.0,424.08
35384,-1152.0,424.055
35385,149.0,424.075
35386,150.0,424.09
35387,160.0,424.14
35388,205.0,424.21
35389,-75.0,424.205
35390,204.0,424.24
35391,-46.0,424.125
35392,0.0,424.125
35393,-100.0,424.115
35394,0.0,424.12
35395,-83.0,424.095
35396,-5.0,424.06
35397,-101.0,424.04
35398,0.0,424.05
35399,0.0,424.045
35400,0.0,424.055
35401,308.0,424.07
35402,351.0,424.13
35403,-1937.0,424.045
35404,287.0,424.12
35405,0.0,424.12
35406,0.0,424.12
35407,0.0,424.115
35408,0.0,424.115
35409,-120.0,424.15
35410,-11.0,424.135
35411,0.0,424.14
35412,10.0,424.135
35413,-1.0,424.14
35414,-256.0,424.09
35415,0.0,424.1
35416,1.0,424.1
35417,151.0,424.11
35418,0.0,424.125
35419,-100.0,424.13
35420,13.0,424.2
35421,149.0,424.265
35422,0.0,424.295
35423,-163.0,424.195
35424,-106.0,424.19
35425,0.0,424.19
35426,47.0,424.215
35427,-3.0,424.23
35428,-210.0,424.18
35429,0.0,424.18
35430,5.0,424.18
