session,model,decile,predicted,realised,realised_se,n,ratio
INTC_2024-04-01,propagator_scaled,0,2.3514253038604415e-05,1.6577484997145032e-05,4.27266067359414e-06,102,0.7049973039725745
INTC_2024-04-01,propagator_scaled,1,4.213168888268735e-05,2.1557971561891875e-05,6.786409093246091e-06,68,0.5116806881850497
INTC_2024-04-01,propagator_scaled,2,6.0235534189870224e-05,6.163806626139383e-05,6.368584178141527e-06,86,1.0232841310430258
INTC_2024-04-01,propagator_scaled,3,8.398855646601778e-05,7.295010435978982e-05,6.454808026207361e-06,85,0.8685719511003362
INTC_2024-04-01,propagator_scaled,4,0.0001079666110348285,6.764874646611365e-05,7.592937115377258e-06,85,0.6265709909547047
INTC_2024-04-01,propagator_scaled,5,0.00014471207848508442,0.00010611616188092704,9.569324204976705e-06,86,0.7332916712398994
INTC_2024-04-01,propagator_scaled,6,0.00019567469890891234,0.0001577376277316813,1.465482521447211e-05,85,0.806121734752785
INTC_2024-04-01,propagator_scaled,7,0.0003069553786236299,0.00021855354390554324,1.8098308356966926e-05,85,0.7120042818129614
INTC_2024-04-01,propagator_scaled,8,0.0005129495942938506,0.0002763673719829944,1.6623740766201014e-05,86,0.5387807594690743
INTC_2024-04-01,propagator_scaled,9,0.001076123254663346,0.0005395335400362738,3.068937378826465e-05,85,0.5013677919311029
INTC_2024-10-01,propagator_scaled,0,3.8009397613202876e-05,2.0002758842564987e-05,7.8457329142444e-06,66,0.5262582439774542
INTC_2024-10-01,propagator_scaled,1,5.9056353346832254e-05,0.00010454710480843503,1.4444530545682305e-05,59,1.770293946096536
INTC_2024-10-01,propagator_scaled,2,7.193474017102062e-05,0.0001778546376089125,1.4219928408978018e-05,62,2.4724442902841317
INTC_2024-10-01,propagator_scaled,3,8.6900663508144e-05,0.00016792488382079263,1.7784041044257167e-05,63,1.932377464586969
INTC_2024-10-01,propagator_scaled,4,0.00010204350484711795,0.00017077676583251183,1.7884602721170997e-05,62,1.6735682108172427
INTC_2024-10-01,propagator_scaled,5,0.00012266522814924295,0.00021315182499110692,2.8168509003174057e-05,62,1.7376711249562242
INTC_2024-10-01,propagator_scaled,6,0.00018571309821348856,0.00033607629650888264,4.054278190961971e-05,63,1.8096531679340269
INTC_2024-10-01,propagator_scaled,7,0.0003854202748884842,0.0005118726064255614,5.311559854673889e-05,62,1.328089464348144
INTC_2024-10-01,propagator_scaled,8,0.000810636237207164,0.0005386801909886071,4.5100028004243386e-05,63,0.6645153106459804
INTC_2024-10-01,propagator_scaled,9,0.0018579517423882271,0.0011164205632467107,7.508407695351049e-05,62,0.6008878152086201
INTC_2024-12-02,propagator_scaled,0,3.38264345365907e-05,4.1126567723754075e-05,6.669811416257183e-06,190,1.215811488475579
INTC_2024-12-02,propagator_scaled,1,5.222973186229975e-05,9.475510328691016e-05,9.133280948741765e-06,194,1.8141985399566238
INTC_2024-12-02,propagator_scaled,2,6.339570959672438e-05,0.0001160798497992827,1.0511010395418308e-05,187,1.8310363672509546
INTC_2024-12-02,propagator_scaled,3,7.454934253350482e-05,0.0001589618653198503,1.270750249174737e-05,191,2.1323040541693286
INTC_2024-12-02,propagator_scaled,4,8.492264571487606e-05,0.0001897077743099551,1.6044981955150263e-05,190,2.233889120069226
INTC_2024-12-02,propagator_scaled,5,9.555320939488706e-05,0.00023091544684446664,1.646382412780563e-05,190,2.416616336665115
INTC_2024-12-02,propagator_scaled,6,0.00010963189622439864,0.0002627144110113978,2.1499683826819574e-05,191,2.3963319075833933
INTC_2024-12-02,propagator_scaled,7,0.00016072822585468663,0.0005067079942233725,3.0236482362651903e-05,190,3.152576291618399
INTC_2024-12-02,propagator_scaled,8,0.0003357271796583192,0.0006024697963078543,3.447425471220701e-05,191,1.7945219595297823
INTC_2024-12-02,propagator_scaled,9,0.0010566419957046835,0.0009309822146815036,5.323499829728516e-05,190,0.881076294966512
AAPL_2024-02-01,propagator_scaled,0,2.1655623446915013e-05,1.0737362863589711e-05,7.429807349177406e-07,497,0.495823308431202
AAPL_2024-02-01,propagator_scaled,1,3.4040552808269226e-05,1.4644499112552504e-05,1.0832545587144007e-06,326,0.4302074409612708
AAPL_2024-02-01,propagator_scaled,2,3.937603443179221e-05,1.7448505299486172e-05,6.976728308217267e-07,678,0.44312500106405456
AAPL_2024-02-01,propagator_scaled,3,4.50616192129827e-05,2.4678838459178867e-05,9.296126797781621e-07,501,0.5476687009966266
AAPL_2024-02-01,propagator_scaled,4,4.8920376517659606e-05,3.163321561647919e-05,1.0710752206310466e-06,512,0.6466265770677383
AAPL_2024-02-01,propagator_scaled,5,5.3888652751251234e-05,3.919476056374842e-05,1.5891633511910035e-06,485,0.7273286408675036
AAPL_2024-02-01,propagator_scaled,6,6.213750918016569e-05,5.453499364228425e-05,2.1244520603130586e-06,503,0.8776501401780012
AAPL_2024-02-01,propagator_scaled,7,8.15989532369382e-05,6.569880312768994e-05,2.757117571870177e-06,500,0.8051427196243668
AAPL_2024-02-01,propagator_scaled,8,0.00011956964897707562,9.050806546757881e-05,3.326058362135647e-06,501,0.7569484918779964
AAPL_2024-02-01,propagator_scaled,9,0.0002450545529145045,0.00013510855039123904,3.995432218128692e-06,500,0.5513407067298038
AAPL_2024-04-01,propagator_scaled,0,7.682259313690164e-06,6.40874730323725e-06,9.101120929599432e-07,179,0.8342268910158431
AAPL_2024-04-01,propagator_scaled,1,1.5873262326100765e-05,1.2394276864854827e-05,9.079215400957141e-07,299,0.7808273189358584
AAPL_2024-04-01,propagator_scaled,2,2.1891576207567463e-05,1.8817940151637872e-05,1.1472631582519895e-06,236,0.8595973160275641
AAPL_2024-04-01,propagator_scaled,3,2.7351638926470955e-05,2.1690994216139182e-05,1.2308223887627752e-06,240,0.7930418456623676
AAPL_2024-04-01,propagator_scaled,4,3.318441543183132e-05,2.755798390544936e-05,1.4654548317925282e-06,238,0.8304495814325857
AAPL_2024-04-01,propagator_scaled,5,4.077932930930946e-05,3.308875034050788e-05,1.9349656011530764e-06,240,0.8114098711514143
AAPL_2024-04-01,propagator_scaled,6,5.238081460409209e-05,4.2579590057081585e-05,2.5545544572553075e-06,239,0.8128852210281431
AAPL_2024-04-01,propagator_scaled,7,7.21791547605328e-05,5.3161164280435224e-05,2.905652554043456e-06,239,0.7365168580431131
AAPL_2024-04-01,propagator_scaled,8,0.00010848116019147178,7.439405676703276e-05,3.4078953685168554e-06,238,0.6857785871364716
AAPL_2024-04-01,propagator_scaled,9,0.00024379706135089878,0.00012232506650396,5.825392459166033e-06,239,0.5017495527884838
AAPL_2024-06-03,propagator_scaled,0,7.29403755975071e-06,1.0376464045224507e-05,6.821481819600379e-07,421,1.4225953678224745
AAPL_2024-06-03,propagator_scaled,1,1.9114046744738868e-05,1.292723510319671e-05,9.91411581974415e-07,256,0.6763212037636628
AAPL_2024-06-03,propagator_scaled,2,2.492898822264173e-05,1.741487145038367e-05,7.030619885180027e-07,585,0.6985791519034306
AAPL_2024-06-03,propagator_scaled,3,3.265381898750423e-05,2.2830316255999365e-05,1.018412969979748e-06,427,0.6991622102375202
AAPL_2024-06-03,propagator_scaled,4,3.9214708239369516e-05,2.8436281455639462e-05,1.068474133369919e-06,421,0.7251432621164047
AAPL_2024-06-03,propagator_scaled,5,4.8298625089081846e-05,3.451793997927633e-05,1.352574903940191e-06,421,0.7146774864835498
AAPL_2024-06-03,propagator_scaled,6,6.118391179689999e-05,4.840339447490991e-05,1.9780092540246807e-06,423,0.791113105608301
AAPL_2024-06-03,propagator_scaled,7,8.124522286836737e-05,6.624005498730742e-05,2.353948101497245e-06,422,0.8153101517689089
AAPL_2024-06-03,propagator_scaled,8,0.00011604093350363621,8.701654971013502e-05,2.9982984281831903e-06,422,0.7498780566722026
AAPL_2024-06-03,propagator_scaled,9,0.00022729444114296535,0.00015110847109407066,5.052077821936517e-06,422,0.6648137558235545
AAPL_2024-08-01,propagator_scaled,0,9.959010105574557e-06,1.071068661968243e-05,6.286893859834162e-07,810,1.0754770309638628
AAPL_2024-08-01,propagator_scaled,1,2.1452304756946452e-05,1.839961609595652e-05,7.593321572982231e-07,853,0.8576988022696516
AAPL_2024-08-01,propagator_scaled,2,3.546785776822852e-05,1.9358999912102377e-05,7.19182681475967e-07,1069,0.5458181330997618
AAPL_2024-08-01,propagator_scaled,3,4.1488712719339275e-05,3.209146599574412e-05,1.2781149281666925e-06,582,0.7734987154900378
AAPL_2024-08-01,propagator_scaled,4,5.130623323211294e-05,3.865389736714531e-05,1.2536482729816713e-06,860,0.7533957363868911
AAPL_2024-08-01,propagator_scaled,5,6.307971822535993e-05,5.4528641700404975e-05,1.7545574945488893e-06,814,0.8644401597609361
AAPL_2024-08-01,propagator_scaled,6,7.911842662437179e-05,7.082122475023495e-05,2.0343407206939496e-06,835,0.8951293367658938
AAPL_2024-08-01,propagator_scaled,7,0.0001025862743186906,9.835094515227169e-05,2.578990380186347e-06,831,0.9587144655116181
AAPL_2024-08-01,propagator_scaled,8,0.00014249793183723842,0.00013773753806206195,3.290730481111083e-06,833,0.9665932430471075
AAPL_2024-08-01,propagator_scaled,9,0.00025816529344290407,0.0002338001231143348,5.376853645992581e-06,832,0.9056218207969233
AAPL_2024-10-01,propagator_scaled,0,2.295806413493907e-05,1.2410828734703812e-05,5.185516941535805e-07,762,0.5405869006096298
AAPL_2024-10-01,propagator_scaled,1,3.20248457397199e-05,1.877620485977892e-05,7.223908187433157e-07,592,0.5863011804141525
AAPL_2024-10-01,propagator_scaled,2,3.8284353878797096e-05,2.1351911895806603e-05,8.25609541199424e-07,704,0.5577190087471181
AAPL_2024-10-01,propagator_scaled,3,4.3773581030388654e-05,1.687700621387475e-05,6.557337498804435e-07,686,0.385552331260226
AAPL_2024-10-01,propagator_scaled,4,4.726629987722452e-05,3.1691700052393196e-05,1.1233506810589379e-06,693,0.6704925101967626
AAPL_2024-10-01,propagator_scaled,5,5.370168037819922e-05,4.007654532302838e-05,1.367510210940169e-06,675,0.7462810295839064
AAPL_2024-10-01,propagator_scaled,6,6.246813891702013e-05,5.3545839925465737e-05,1.5716967212510267e-06,694,0.8571704048457988
AAPL_2024-10-01,propagator_scaled,7,7.812054073472503e-05,6.7659209071923e-05,2.0574211360417096e-06,687,0.8660873111679334
AAPL_2024-10-01,propagator_scaled,8,0.00010749603613221682,8.291905741011203e-05,2.434263329481193e-06,686,0.7713685117479507
AAPL_2024-10-01,propagator_scaled,9,0.00020489246147653323,0.0001401193730071601,3.6808315591019063e-06,687,0.6838678787760488
MSFT_2024-06-03,sqrt,0,1.361137528272684e-05,1.2240299108346298e-05,1.154135258568475e-06,278,0.8992698279269054
MSFT_2024-06-03,sqrt,1,2.75033302594416e-05,1.9088482571898153e-05,1.1701650241613386e-06,259,0.6940425901821573
MSFT_2024-06-03,sqrt,2,4.106971082994138e-05,3.403749501976935e-05,2.238394245217561e-06,281,0.8287736712028351
MSFT_2024-06-03,sqrt,3,5.903017994861334e-05,3.469521911422462e-05,2.5319040746536642e-06,278,0.5877539107017348
MSFT_2024-06-03,sqrt,4,7.927629331619766e-05,2.805751839562301e-05,2.27279062044156e-06,271,0.35392066432412683
MSFT_2024-06-03,sqrt,5,9.425379341803546e-05,5.7293366822670785e-05,3.3672814502779757e-06,278,0.6078627155998126
MSFT_2024-06-03,sqrt,6,0.00011710119921793825,7.423138855021125e-05,4.403974902739296e-06,270,0.6339080132907815
MSFT_2024-06-03,sqrt,7,0.00014403879470962198,8.793062064089373e-05,4.356007435223806e-06,275,0.6104648460726105
MSFT_2024-06-03,sqrt,8,0.00018283666935077616,0.0001206673407054232,5.936824656870073e-06,273,0.6599734130680331
MSFT_2024-06-03,sqrt,9,0.00029278833590785984,0.00016450983486118305,9.05177002700386e-06,274,0.5618729118804586
MSFT_2024-02-01,sqrt,0,1.1332203818663562e-05,1.5366685441811903e-05,9.83355273160055e-07,339,1.3560191545887796
MSFT_2024-02-01,sqrt,1,2.75948998811857e-05,1.8755137172531376e-05,1.2459234096290009e-06,388,0.6796595477165943
MSFT_2024-02-01,sqrt,2,4.700419000907982e-05,2.4406574265275747e-05,1.8385857548722394e-06,362,0.5192425241358508
MSFT_2024-02-01,sqrt,3,6.291987284956075e-05,1.7216485276931465e-05,1.1583819060189797e-06,363,0.2736255573512599
MSFT_2024-02-01,sqrt,4,6.967761533681556e-05,3.797719974277398e-05,2.2903461031176825e-06,349,0.5450416114155957
MSFT_2024-02-01,sqrt,5,8.47686547557557e-05,3.959835556935885e-05,2.1675791716669454e-06,376,0.46713441051357685
MSFT_2024-02-01,sqrt,6,9.99704773965124e-05,5.8094174939010086e-05,2.6459818333233606e-06,360,0.5811133091681803
MSFT_2024-02-01,sqrt,7,0.00012056142323232428,7.541739709595277e-05,3.385732116439958e-06,362,0.6255516488937091
MSFT_2024-02-01,sqrt,8,0.00015175977535466657,8.997541734705129e-05,3.920582749878782e-06,362,0.5928805385799787
MSFT_2024-02-01,sqrt,9,0.00023849336295230918,0.00012812474776336826,5.962566359356527e-06,363,0.53722563251787
MSFT_2024-04-01,sqrt,0,1.5727279326456845e-05,1.0766179168205288e-05,8.307078560307363e-07,285,0.6845544575592383
MSFT_2024-04-01,sqrt,1,4.1080905520139394e-05,1.5732410461868824e-05,1.0777540207952068e-06,264,0.3829616281013136
MSFT_2024-04-01,sqrt,2,5.659565016108668e-05,1.9193826819696724e-05,1.1814173909246601e-06,300,0.33913961170276957
MSFT_2024-04-01,sqrt,3,7.310259311377865e-05,2.1463123779293592e-05,1.3508273878609092e-06,281,0.29360276927369544
MSFT_2024-04-01,sqrt,4,8.417326185701006e-05,3.300329125449187e-05,1.9144776911416253e-06,281,0.39208758846195657
MSFT_2024-04-01,sqrt,5,0.00010097543709266325,3.9808323712618244e-05,2.091023528674253e-06,286,0.3942376964022141
MSFT_2024-04-01,sqrt,6,0.00012045141729042207,5.4152472999868805e-05,2.3755231734667283e-06,280,0.4495793758017893
MSFT_2024-04-01,sqrt,7,0.00014712349401686692,7.609932339371176e-05,3.2511373259226136e-06,283,0.5172479344800456
MSFT_2024-04-01,sqrt,8,0.0001842761445263153,0.00010204112386506523,4.250282639844682e-06,281,0.5537402799877517
MSFT_2024-04-01,sqrt,9,0.0002815778618715418,0.00014288281530732859,5.49229602312815e-06,284,0.5074362535379751
MSFT_2024-10-01,sqrt,0,1.5107177967202645e-05,1.9333847254362364e-05,1.069585161618045e-06,411,1.279778877056703
MSFT_2024-10-01,sqrt,1,2.611077162431806e-05,1.838509795810785e-05,9.76206090437659e-07,371,0.7041192892585769
MSFT_2024-10-01,sqrt,2,3.4616070012080763e-05,3.1666721094025004e-05,1.7663450416276143e-06,394,0.9147982738356359
MSFT_2024-10-01,sqrt,3,5.050311221198234e-05,3.916358449574685e-05,2.283173720286528e-06,403,0.7754687341120914
MSFT_2024-10-01,sqrt,4,7.039317407919605e-05,4.730735166985158e-05,2.7456616863580277e-06,385,0.6720445879685479
MSFT_2024-10-01,sqrt,5,8.611055943568242e-05,4.050457173055626e-05,2.403643437359358e-06,389,0.4703786852158344
MSFT_2024-10-01,sqrt,6,9.815793286499576e-05,7.084008315248428e-05,3.160053701841097e-06,397,0.721694936770074
MSFT_2024-10-01,sqrt,7,0.00012070523409104217,8.144002279918579e-05,3.5442004459848796e-06,391,0.6747016681791901
MSFT_2024-10-01,sqrt,8,0.00015182132333765378,0.00010078763218217682,4.436235489460474e-06,393,0.6638568941862206
MSFT_2024-10-01,sqrt,9,0.00023506596465365067,0.0001540746167583355,6.564159932652219e-06,392,0.6554526810606168
MSFT_2024-12-02,sqrt,0,1.2197043828346365e-05,1.5397218748337673e-05,1.170401141657175e-06,198,1.2623729950493403
MSFT_2024-12-02,sqrt,1,2.72780488518106e-05,2.1463008239223737e-05,3.1314968212501375e-06,201,0.7868234401889458
MSFT_2024-12-02,sqrt,2,4.3901848041546375e-05,2.4445534211095096e-05,2.190060517550599e-06,203,0.5568224414598935
MSFT_2024-12-02,sqrt,3,6.716059023000983e-05,3.270113676427933e-05,3.0195129069135645e-06,200,0.48690960952375983
MSFT_2024-12-02,sqrt,4,8.688087953839179e-05,3.2098336456807365e-05,2.68955006995115e-06,199,0.36945225033804396
MSFT_2024-12-02,sqrt,5,0.00011126245142485397,5.8317703468502455e-05,4.851907963980682e-06,201,0.5241454122363096
MSFT_2024-12-02,sqrt,6,0.00013974405474098637,7.254863484435322e-05,4.882242705448914e-06,202,0.5191536411249916
MSFT_2024-12-02,sqrt,7,0.00016933143526528,8.907905168949273e-05,5.4413205148586555e-06,199,0.5260632885437878
MSFT_2024-12-02,sqrt,8,0.00021049616291506318,0.00011427217834122996,6.895546944500286e-06,201,0.542870600388757
MSFT_2024-12-02,sqrt,9,0.00031217979138849125,0.0001736348270120569,1.2107652662597547e-05,200,0.5562013679353689
INTC_2024-08-02,sqrt,0,4.864390458338769e-05,4.1407717909185535e-05,9.759966748921817e-06,85,0.8512416563559873
INTC_2024-08-02,sqrt,1,9.097718374959759e-05,2.733222651972962e-05,5.492213548153024e-06,189,0.3004294636659438
INTC_2024-08-02,sqrt,2,0.00014093430242677706,7.4848079848353e-05,1.2121150119887822e-05,141,0.5310848995562354
INTC_2024-08-02,sqrt,3,0.00020915462143011648,0.00012502059627986776,1.191634468258814e-05,137,0.5977424520913114
INTC_2024-08-02,sqrt,4,0.00031815615301440106,0.00019891405550413762,1.802746855544007e-05,138,0.6252088907271077
INTC_2024-08-02,sqrt,5,0.0004462037995582632,0.0002296887947673168,1.9243051340009157e-05,139,0.5147620773169259
INTC_2024-08-02,sqrt,6,0.0005672807162076103,0.00035521254510960165,2.7326786701384045e-05,138,0.6261671425820209
INTC_2024-08-02,sqrt,7,0.0007029789595290245,0.00039933472051654334,3.218170804849119e-05,138,0.5680607009690389
INTC_2024-08-02,sqrt,8,0.0008956215560084211,0.000637319231982538,4.158293453410284e-05,138,0.7115943421716232
INTC_2024-08-02,sqrt,9,0.0015176910757027406,0.0007282356268687418,6.014046758187368e-05,138,0.4798312637712157
INTC_2024-02-01,sqrt,0,7.10458423032519e-05,2.6511521245861104e-05,5.562665404772859e-06,87,0.373160770375547
INTC_2024-02-01,sqrt,1,0.0001377983937651354,7.642250703438324e-05,6.498796951251747e-06,86,0.5545965010639988
INTC_2024-02-01,sqrt,2,0.00018874751674685544,0.00010551137356015286,7.806236620024633e-06,82,0.559008009104897
INTC_2024-02-01,sqrt,3,0.00023508793653445592,0.00013146463735038796,1.1160515519172186e-05,86,0.5592147316802863
INTC_2024-02-01,sqrt,4,0.0002859457051195266,0.0001642513173533105,1.5382024727485955e-05,85,0.574414353538385
INTC_2024-02-01,sqrt,5,0.0003348329399177801,0.00018856635612267823,1.6590018801599826e-05,85,0.5631654883446702
INTC_2024-02-01,sqrt,6,0.0003849367828089515,0.00020216904952266416,1.8006159142284393e-05,85,0.5252006525523516
INTC_2024-02-01,sqrt,7,0.00044560365954459383,0.00025602824717834615,2.2023776534931832e-05,86,0.5745649563111904
INTC_2024-02-01,sqrt,8,0.0005364800644177794,0.00032824869612548826,2.3615926148641563e-05,85,0.6118562792854635
INTC_2024-02-01,sqrt,9,0.000765728231615083,0.0004257948836368907,3.5622063686237326e-05,85,0.5560652801566414
INTC_2024-04-01,sqrt,0,6.114190490906209e-05,1.6416538540862072e-05,4.23403528043398e-06,103,0.2684989708004487
INTC_2024-04-01,sqrt,1,0.00010948276125727488,2.6625040549843604e-05,7.221862671453126e-06,72,0.2431893408979437
INTC_2024-04-01,sqrt,2,0.00015142580069090166,4.6773363283944886e-05,7.310012889992877e-06,82,0.3088863527254589
INTC_2024-04-01,sqrt,3,0.000197653660010675,9.50892131384286e-05,9.94871696821756e-06,83,0.48109007004116683
INTC_2024-04-01,sqrt,4,0.0002474368998084595,0.00011145204676319822,1.1264346904848647e-05,86,0.4504261363178777
INTC_2024-04-01,sqrt,5,0.0002944201686071856,0.00014420057935557904,1.3785931444234594e-05,86,0.4897781970499819
INTC_2024-04-01,sqrt,6,0.0003515081234657227,0.00017903551386710959,1.8806589810422957e-05,85,0.5093353522015209
INTC_2024-04-01,sqrt,7,0.00040850181264149725,0.00021219496545731495,1.703827808626087e-05,85,0.5194468148995414
INTC_2024-04-01,sqrt,8,0.000516602104929207,0.00031058939678375766,2.5571707520475627e-05,86,0.6012158948255147
INTC_2024-04-01,sqrt,9,0.0008249061319248636,0.0003983549926809297,3.548925885306588e-05,85,0.48290948177508974
INTC_2024-10-01,sqrt,0,8.514122898023397e-05,1.970421020312372e-05,7.733510063011862e-06,67,0.23142971318511463
INTC_2024-10-01,sqrt,1,0.00018696926333129947,9.501908017212643e-05,1.4459864875982267e-05,58,0.5082069559409759
INTC_2024-10-01,sqrt,2,0.00025758473037202154,0.0001884179093291262,2.0799480859431983e-05,62,0.7314793429602762
INTC_2024-10-01,sqrt,3,0.00034639398826960153,0.00020983231237080798,2.5155755515177193e-05,63,0.6057619920571301
INTC_2024-10-01,sqrt,4,0.0004387685638583488,0.0003269525634778437,3.422765945944682e-05,62,0.7451594995839228
INTC_2024-10-01,sqrt,5,0.0005298973134770937,0.00034108888313584416,4.491178324187996e-05,62,0.643688643933064
INTC_2024-10-01,sqrt,6,0.0006331497875580613,0.0004269705929772018,5.43673428199575e-05,63,0.6743595297156245
INTC_2024-10-01,sqrt,7,0.0007539019170098566,0.00047279543868863634,5.601792880736771e-05,62,0.6271312328848409
INTC_2024-10-01,sqrt,8,0.0009542688642757021,0.0005285208556387949,6.819929947325131e-05,63,0.5538489994011767
INTC_2024-10-01,sqrt,9,0.0016356438735879856,0.0007468006677410533,8.276692253881871e-05,62,0.45657901441763993
INTC_2024-12-02,sqrt,0,5.92359003312582e-05,3.889386376059179e-05,7.278378260213179e-06,190,0.6565927679513613
INTC_2024-12-02,sqrt,1,0.00013065240314700846,9.509223470054776e-05,9.621206093167532e-06,191,0.7278261433396763
INTC_2024-12-02,sqrt,2,0.00018864082753278772,0.0001209528751086264,1.1816734650407062e-05,190,0.6411807915102765
INTC_2024-12-02,sqrt,3,0.00024996326861982025,0.00018111790826670876,1.5399345289982146e-05,191,0.7245780920803155
INTC_2024-12-02,sqrt,4,0.0003185946057625992,0.00027295418013241376,2.0078687683071136e-05,190,0.856744512290348
INTC_2024-12-02,sqrt,5,0.00037959449648851395,0.00029275126423034214,2.2194468880987518e-05,190,0.7712210449268209
INTC_2024-12-02,sqrt,6,0.0004507044564005502,0.00035749892437580077,2.466815650575689e-05,191,0.7932003318336046
INTC_2024-12-02,sqrt,7,0.0005292119104389991,0.0003768529221139186,3.079233017480772e-05,190,0.712102117658891
INTC_2024-12-02,sqrt,8,0.0006458612925939337,0.0005585026972515848,3.829038447334321e-05,191,0.8647409337823979
INTC_2024-12-02,sqrt,9,0.0010844860236066958,0.0008390816018404138,5.371872949348282e-05,190,0.7737136150910126
AAPL_2024-02-01,sqrt,0,1.7878047944103617e-05,1.1616433637289581e-05,8.284681005501567e-07,501,0.6497596199321534
AAPL_2024-02-01,sqrt,1,4.188221585521375e-05,1.617018386750324e-05,1.3600766944216213e-06,360,0.3860871144784542
AAPL_2024-02-01,sqrt,2,5.533221903872794e-05,1.8437373862145296e-05,7.739718546469866e-07,649,0.3332122619055034
AAPL_2024-02-01,sqrt,3,6.741342993981155e-05,2.675084187673625e-05,1.3475213548465321e-06,383,0.39681769494031227
AAPL_2024-02-01,sqrt,4,7.89378148680437e-05,3.194562263741132e-05,1.192757465049693e-06,613,0.40469352604722064
AAPL_2024-02-01,sqrt,5,9.326877367918192e-05,4.196525248228641e-05,1.9621373305840787e-06,496,0.44993893268753543
AAPL_2024-02-01,sqrt,6,0.00010707342273808408,5.129532925265668e-05,1.9695412590558773e-06,502,0.47906686777102403
AAPL_2024-02-01,sqrt,7,0.00012626162729571344,6.869812661362314e-05,2.405505736777559e-06,499,0.5440934675483581
AAPL_2024-02-01,sqrt,8,0.00015553831001366173,8.994921171702152e-05,3.091448973066952e-06,500,0.5783090462351097
AAPL_2024-02-01,sqrt,9,0.00024177265130660968,0.00012686911918689426,4.492178344482595e-06,500,0.5247455347048422
AAPL_2024-04-01,sqrt,0,1.5800852064474564e-05,6.359866862251576e-06,8.926745264567755e-07,185,0.40250151297540576
AAPL_2024-04-01,sqrt,1,3.222670822720424e-05,1.2792165120277855e-05,9.559893462428811e-07,292,0.396942965135959
AAPL_2024-04-01,sqrt,2,4.344972376902604e-05,1.9608020966025986e-05,1.410862812414366e-06,237,0.45128068178891245
AAPL_2024-04-01,sqrt,3,5.322255414216665e-05,2.6716630067176912e-05,1.8129948686363249e-06,240,0.5019794802747003
AAPL_2024-04-01,sqrt,4,6.321733623264565e-05,3.0273536184845014e-05,1.756169815093424e-06,239,0.4788802880500311
AAPL_2024-04-01,sqrt,5,7.430427778364145e-05,3.6153596333003225e-05,1.97434424428158e-06,240,0.48656143914452615
AAPL_2024-04-01,sqrt,6,8.71574904164444e-05,4.67146944037665e-05,2.7573692268108265e-06,238,0.535980260337471
AAPL_2024-04-01,sqrt,7,0.00010521430158889077,5.820580556077053e-05,3.25537728736949e-06,238,0.5532119177885252
AAPL_2024-04-01,sqrt,8,0.00013380470931080322,7.075970573307028e-05,3.879293097437161e-06,239,0.5288282161183787
AAPL_2024-04-01,sqrt,9,0.00020785721295326788,0.00010484383799517137,5.991148009380104e-06,239,0.5044031742056658
AAPL_2024-06-03,sqrt,0,1.0728324324501215e-05,1.0560864700179153e-05,6.837361622778703e-07,421,0.9843908872199529
AAPL_2024-06-03,sqrt,1,2.8732076530061736e-05,1.4211151028716312e-05,1.0624389874055834e-06,282,0.4946092571432315
AAPL_2024-06-03,sqrt,2,3.746742054684674e-05,1.841850819755737e-05,7.981777532009921e-07,563,0.49158730248131455
AAPL_2024-06-03,sqrt,3,4.819334565578027e-05,2.2531376400639933e-05,9.575840161847472e-07,482,0.4675204863669294
AAPL_2024-06-03,sqrt,4,5.6481184638128703e-05,3.187422400296859e-05,1.435514187560626e-06,361,0.5643334892351264
AAPL_2024-06-03,sqrt,5,6.673399049313231e-05,3.8001551711509056e-05,1.6697861552699157e-06,424,0.5694482141813451
AAPL_2024-06-03,sqrt,6,7.818207381697154e-05,4.5935714701714335e-05,1.7578801598602046e-06,420,0.5875479180720165
AAPL_2024-06-03,sqrt,7,9.278545168726387e-05,6.547873490469064e-05,2.2624506763034095e-06,423,0.7057004488741259
AAPL_2024-06-03,sqrt,8,0.00011361938458653948,8.609971970538516e-05,3.163354235406723e-06,422,0.7577907591974884
AAPL_2024-06-03,sqrt,9,0.00017269736273628052,0.00014788455389861172,5.1337950354715515e-06,422,0.8563220164771161
AAPL_2024-08-01,sqrt,0,1.4712828609276263e-05,1.0955098017640172e-05,6.422473112247527e-07,815,0.7445949591727802
AAPL_2024-08-01,sqrt,1,3.136580291712441e-05,1.8992158044006837e-05,7.856766580030266e-07,853,0.6055052406657161
AAPL_2024-08-01,sqrt,2,4.773716258903927e-05,2.438363895190171e-05,1.2751287446038425e-06,574,0.5107894485019169
AAPL_2024-08-01,sqrt,3,5.827351644551135e-05,2.4945724058555587e-05,8.87515789164254e-07,1090,0.4280799508964091
AAPL_2024-08-01,sqrt,4,7.259610246362632e-05,4.1153931397678334e-05,1.3888406048889516e-06,848,0.5668889926742028
AAPL_2024-08-01,sqrt,5,8.708203393066246e-05,5.7473953408961524e-05,1.848476613612057e-06,812,0.6599978298017724
AAPL_2024-08-01,sqrt,6,0.0001049494634952677,7.114347316069584e-05,2.1949313301830047e-06,828,0.6778831524365418
AAPL_2024-08-01,sqrt,7,0.0001276767465480945,0.0001015045032580174,2.799323176483199e-06,836,0.7950116681566735
AAPL_2024-08-01,sqrt,8,0.00015973325489278132,0.0001411054248704999,3.5511579314675643e-06,831,0.8833816412569501
