symbol,n_metaorders,n_sessions,delta,delta_lo,delta_hi,c_free,c_half,c_lo,c_hi,delta_tod,delta_tod_lo,delta_tod_hi,c_half_tod,brackets_half,brackets_half_tod,q_star,q_star_interior,impact_at_crossover_ticks,median_participation,mean_sigma,median_close,mean_volume,unsided_share,role,relative_tick,dollar_volume,mean_high_low_bp,daily_range_ticks
MMC,11371,127,0.30099389781056657,0.27040698167679106,0.3328087502244204,0.3344429870108338,1.031164962394692,0.9859041024454441,1.073213445348578,0.2517363938227338,0.22633912703399192,0.2784832819446508,1.2271988068069946,False,False,0.0002948323950638081,False,2.784864035021622,0.0018096888470412,0.0077998315204171375,212.9,182740.3622047244,0.31684477866570604,stratified,4.7447614867710114e-05,39629968.8665625,136.0663276681003,289.6852116053856
MPWR,7132,127,0.27723247201420775,0.2551909503566402,0.3013001361541924,0.2903090945778895,0.9842982429928252,0.9442838302162218,1.028684597306835,0.2424577430907773,0.22244678114770924,0.2647950894624299,1.1025145198096917,False,False,0.0001983493158302711,False,24.528939842565908,0.0015498543725612,0.02376773145588088,810.1500000000001,122015.45669291339,0.48979411609717755,stratified,1.2550366188309456e-05,197422367.03085,361.7218773031983,2930.489788971862
MS,13163,127,0.44793116471276323,0.4111704462321445,0.4831054278174485,0.9026711826961635,1.2406720281944992,1.1987158671573508,1.279782825052423,0.36189867138930876,0.32984444215831976,0.39271173084245986,1.4395110426925388,False,False,0.0003254167686049054,True,2.243082544020404,0.0011985447215511,0.011207732152444019,98.18,760145.7716535433,0.20871386478165743,stratified,0.0001033858878263,58142079.41125,166.70511334651837,163.67108028361176
MSFT,7117,127,0.3398194795356185,0.3081440466460631,0.37591556154077344,0.5790705527329634,1.5774725201863353,1.489644631209154,1.6751965401084414,0.25550533489165567,0.2254061160150061,0.29034883546144485,1.841438255752705,False,False,0.00021872379132028584,False,9.589641795537386,0.0007259697357203,0.010147107718007843,423.17,3587958.818897638,0.3734389770035018,comparison,2.2767814961414248e-05,3010275782.5533,160.71258265886755,680.0874360375299
MTB,8140,127,0.2535414396648429,0.22510556136084228,0.2815557402391982,0.23678981043416716,0.8605147999738048,0.8281048299975658,0.8971116335641884,0.23299918036668643,0.20919911779606387,0.2592083900168611,0.9887627047336788,False,False,0.0002458294919109176,False,2.560839120389844,0.0023801770220392,0.012892195100547323,153.47,111628.89763779528,0.35847211356456077,stratified,6.836181172473432e-05,13113717.693875002,202.88245635905065,311.36370577423503
MTD,3568,127,0.2529684927900348,0.22036713707816327,0.2941544400319779,0.18435652429181115,0.605691495311542,0.5631681166749798,0.6552912348770289,0.24838577581691665,0.21510884919437068,0.28675052508294585,0.6991294894474432,False,False,0.00024185756411150406,False,19.743208030286656,0.0023253580367017003,0.01581301243236316,1397.14,21243.976377952757,0.4927608813387298,stratified,6.965777136926282e-06,35406099.728999995,218.22596258258,3048.922213626258
NDAQ,13659,127,0.4165753973263927,0.37775810217283373,0.45206255899714654,0.8135213853849614,1.31887244783778,1.272525364428118,1.3663459831213716,0.38249475148111334,0.3498334770378091,0.4107991037271775,1.472733988252751,False,False,0.00038647163109306425,True,1.424079491899867,0.0013400375306741,0.009718354768275069,62.260000000000005,606698.1102362205,0.26646489979068055,stratified,0.0001680742888356,53299951.837125,169.7792520199774,105.70456230763794
NEM,12436,127,0.47818745281980785,0.4437990468211483,0.5205479935211824,1.0487648983372002,1.1974998756382662,1.1633838991934375,1.2374462151584085,0.3761325875592716,0.34784160467535413,0.40316612879937724,1.413296947440444,True,False,0.0003484145764582416,True,1.338999226329167,0.0011947544978171002,0.014745836819458914,43.74,873362.5669291338,0.21696007168928072,stratified,0.000240998698607,29245556.2654,254.46613767961225,111.3034886210624
NOW,8447,127,0.31009929629697225,0.2791332284337093,0.3447585167594888,0.385152486160258,1.1299962056401203,1.0854456791438643,1.1694892406721475,0.28385363476208053,0.2595255741073683,0.31122858478897314,1.2884212406943647,False,False,0.00022089647726381635,False,17.775320370515278,0.0018029010940799,0.014540438353432099,768.3100000000001,170078.23622047243,0.4734219656000781,stratified,1.3723934816799194e-05,128706965.1364,237.5721055005601,1825.2902437713533
NUE,8957,127,0.26105534387546714,0.22795350229422823,0.29844350761702726,0.2512125703793647,0.9259521015195168,0.8830572919179274,0.9662840941539426,0.2538562456649647,0.22311582516983694,0.28942646384942206,1.1128487584756477,False,False,0.0002820077583423419,False,3.376550474748605,0.0020547846093738,0.01398635757923297,157.58,190916.57480314962,0.3298500371203563,stratified,6.3518983442189e-05,35470348.829662494,258.0091623488073,406.5708380292506
NVR,1736,127,0.2583480530304422,0.1984632265136785,0.31445069801749076,0.16017173542537966,0.48853278075415424,0.44819391424132105,0.5295806444005443,0.25095138813033807,0.19414137309871288,0.3101409943305246,0.5533599066511351,False,False,0.0012064844499011331,True,183.0431377759537,0.0037878787878787,0.014571317771199563,7818.73,2184.748031496063,0.5652567232596196,stratified,1.3159012387170515e-06,15665309.3663,207.00966085735837,16185.526456352534
OKE,6483,60,0.4140116625797098,0.3570177302587814,0.47204227538064325,0.6294736233948872,1.034606979828829,0.9708292711943469,1.0998122698591226,0.38026198033097014,0.33501018364950746,0.4277550465364802,1.2296958595503424,False,False,0.00031474583600624113,False,1.3041186316393418,0.0016538324463505,0.009032124111437386,79.89500000000001,292287.65,0.1993644954018151,stratified,0.0001250156269533,20140738.093,162.57525998239618,129.88950396293544
OTIS,13750,127,0.3836182785684614,0.35114990856765294,0.4225728180663727,0.5239485979333853,1.0256673621939634,0.9927365776841763,1.0589078225899196,0.3358808205235119,0.30993830829425295,0.3654509303748188,1.2086287501566373,False,False,0.0002715908849379943,False,1.5184307381706676,0.0016335506223279,0.009821517246488425,96.07,231494.3937007874,0.24387813463488775,stratified,0.0001028076776773,22608452.525250003,152.60330934757243,146.60599929021282
PANW,11494,127,0.44628914354584165,0.4162420962919516,0.48557655319779586,1.1261838310882115,1.5516066305771554,1.5074372533158575,1.6012916237602342,0.33387431386707705,0.3123747715226111,0.3571123406037542,1.7271547322774325,False,False,0.00029450145310476054,True,13.20743052684431,0.0011958853635394,0.016205296950582163,319.95000000000005,629633.0236220473,0.4493976162024842,stratified,3.1722617433164416e-05,338955936.49087495,296.34957771275776,948.1704738919685
PAYC,6514,127,0.30859031591801306,0.2751497282160632,0.3444189198180637,0.32066929988680887,0.8792812033775382,0.8477110353863098,0.9091097876894422,0.32569886779262863,0.29322766366893743,0.3607037189198651,1.0565525158224245,False,False,0.00028943686545701786,False,4.04720633075895,0.0026604148549463002,0.018490096604285782,164.15,119102.5748031496,0.38002620027624523,stratified,6.940070754021337e-05,17688811.015200004,271.22013543592436,445.2078523180698
PAYX,11880,127,0.3463302165491462,0.3206295318487464,0.3774975483057529,0.5029915347413567,1.2355833861584937,1.1973700971152832,1.2819143100396817,0.32650668029359653,0.30145933744826275,0.35399815803365914,1.4376823480070844,False,False,0.0002550650748733149,False,2.4220585282545475,0.00140626384502425,0.010383230291141243,124.24,436251.50393700786,0.3100991687871193,stratified,8.182602967830097e-05,117517922.32625,266.22176276411676,330.75391805813865
POOL,4795,127,0.2857976478286899,0.26109844947637667,0.3146347713531162,0.2783642006424795,0.8149082968755282,0.7739441715360577,0.854741763871795,0.2889488558529305,0.26266621555320374,0.31725607945120254,0.9818624475194018,False,False,0.00021803277180098247,False,6.756183136184052,0.002485712048853,0.01678591011972325,356.15000000000003,95924.08661417323,0.4636534885694746,stratified,2.9948458702572875e-05,63314660.658549994,336.48546636394974,1198.392988455207
PPL,8497,127,0.3318175822844766,0.30417172240985474,0.35934635928245623,0.45223966487359335,1.1462553057009401,1.1111578466797916,1.176035914802611,0.3247083951388038,0.2992567335483002,0.3471764316488357,1.2746070080246714,False,False,0.0003498155634750519,False,0.5281455988938759,0.0018450767776107,0.009017516859834734,28.78,472303.83464566927,0.275375989699136,stratified,0.0003545502087414,11716900.4490125,140.9351602767783,40.561139127656794
REG,11583,127,0.3196567289701349,0.29637305162312655,0.3457700932389705,0.36725270243246666,0.9949939406592352,0.9600131824258621,1.0298107034517943,0.2959673378110291,0.27454159454830046,0.3193752172415696,1.1786255590720995,False,False,0.00027955699279702366,False,0.9355380526714813,0.0016994105391895,0.009790654664393056,61.98,259447.06299212598,0.23893074276932597,stratified,0.0001624932971514,30890231.09255,152.68442123120315,94.6338042790997
RF,8585,127,0.2948470281333061,0.2652954419985953,0.3291689244244992,0.37669377342002436,1.1838049443712992,1.1396553453432283,1.2279906920343198,0.29547358644951754,0.267436891693541,0.32549373137016885,1.3367916033319394,False,False,0.000349172605147174,False,0.5564295560185802,0.0017080801179474,0.013047469797252517,20.19,822549.1417322835,0.28519754818538406,stratified,0.0005288137385809,16158962.7435375,226.42181798057936,45.71456505027898
RL,6830,127,0.32053151846741096,0.29461024799644514,0.35752310389313685,0.3443955509933829,0.8741149161570745,0.8429930883715541,0.9100722908651454,0.3076175232902928,0.28213267543520987,0.34285655438908585,1.0408275134146632,False,False,0.0002897940557526036,False,3.513740374044931,0.002698734732496,0.015033214928793824,171.14,126848.75590551182,0.37751013460516375,stratified,5.4996425232359903e-05,20839636.3065,251.87756588479323,431.0632662552351
ROST,13009,127,0.39350353526884685,0.36772714671414675,0.4242001542883984,0.7352317020079527,1.3940497332175454,1.3497110658799238,1.4406998020305224,0.3638489094054264,0.34109319659991083,0.38598740081498406,1.6379561722660336,False,False,0.000287589471648109,False,3.204859749039638,0.0013870207568893,0.009922645242762254,143.77,552609.3858267716,0.2958634999196152,stratified,6.853410685495269e-05,163305148.53993753,170.2724178775933,244.80065518261594
RSG,8931,127,0.2615995859413,0.23462814883512043,0.29020472611255754,0.23827874445517075,0.8557786260860638,0.8180532360657219,0.8945258839687883,0.2377161033714924,0.2105130736420074,0.2694799294212324,1.0204443189580297,False,False,0.0002559032823156955,False,1.8434330365195744,0.0020987963194618,0.00772602866139948,193.47,119583.0,0.33521311546484217,stratified,5.251473366496388e-05,18387001.753837503,119.06743859831792,230.35977345616567
SBUX,12432,127,0.4781301893499566,0.45010175587230217,0.5113440223202786,1.4532210965984842,1.6624498325444559,1.608991006827412,1.7155803786328627,0.3945197464512651,0.3724445643543005,0.42295198556419855,1.8902100314796406,True,False,0.000921975951273618,True,4.688468840675232,0.0009482245130012,0.012136750333472144,80.74000000000001,2455330.3858267716,0.25403769506694235,stratified,0.0001247458303706,282912101.3115,199.24325680684657,160.86900554584795
SNPS,8299,127,0.314980006859828,0.27976482457631524,0.3524757914883364,0.4102599806431771,1.1719198744828154,1.1287759043912826,1.2221210217440392,0.30615777443481906,0.27104134809334707,0.3414251896320651,1.347676068483137,False,False,0.00022917187528146432,False,14.495035570284701,0.0016653172736377,0.01571332999026824,557.0,237446.51968503938,0.490790603357224,stratified,1.6931489268398814e-05,211853336.88837495,248.9758423186377,1386.795441714812
SO,14549,127,0.4143366951793063,0.3761972401832997,0.46272373435549613,0.6900232499728322,1.1420495835152433,1.103007215506887,1.1826925889067028,0.34444362266170103,0.31367345847635064,0.3806948900693858,1.3059046426133956,False,False,0.00028040396120431865,False,1.2994822284816416,0.0013777027849774,0.008985447600930074,79.37,443646.77952755906,0.19765843779875267,stratified,0.0001272337474791,25401570.44835,152.1002960499007,120.72200497480618
SRE,14099,127,0.2812366124295291,0.2535950137634164,0.30927161388121166,0.29879212810054323,1.0561922759296534,1.02458295526112,1.0918839019824493,0.25202935712089003,0.22795899888289195,0.2759202294560185,1.238032103606794,False,False,0.00028351576621163155,False,1.2724562808104913,0.0016067918718751,0.009651128022069574,77.02000000000001,273127.86614173226,0.23987431750300756,stratified,0.0001319222054754,19849922.0852375,167.6330239347007,129.11095503450647
STZ,8015,127,0.3179989315788065,0.28207378607035727,0.3544799942529975,0.32244605510915453,0.8531317724400724,0.8240816785452965,0.8829212675056282,0.31149284989781073,0.2808475140264612,0.34281132041927054,1.0283897743452965,False,False,0.0002865797772356919,False,3.701259584909198,0.0023538701611235,0.010717771583832806,252.1,146826.47244094487,0.3760697171327059,stratified,3.903082557026476e-05,33294747.959162496,164.03297787256676,413.5271372167408
SYF,12725,127,0.442737081018194,0.4098051815891895,0.4833192405817376,0.8238614739053656,1.1574422788090468,1.1266960869174378,1.1918335474382815,0.4021479535767974,0.3753090829522869,0.43256370182104875,1.3605894161432934,False,False,0.0003118591117149936,False,1.2104821696530181,0.0014046080771528,0.01403751273888613,45.650000000000006,499854.0787401575,0.23281246132342934,stratified,0.0002265595795054,23348145.3821,256.85451668835043,117.254086868232
SYY,12512,127,0.38243505172226355,0.3428373499581406,0.4403212128549322,0.565785355888024,1.11780032964505,1.0839537777513215,1.1563812626516354,0.3378120727931406,0.30730741748039536,0.37065781096512523,1.3037442861136666,False,False,0.00030723538647530434,False,1.3560036522929915,0.00160464837814325,0.010210513367926976,75.43,319714.50393700786,0.2284187877942053,stratified,0.0001380776825041,22200629.70645,162.55050847972146,122.61184854625391
TER,11825,127,0.3336770943165582,0.30239262869373945,0.36359222272406566,0.4977883628319713,1.3325500062248696,1.2795934228156554,1.3857745396377135,0.2864885600533397,0.26012479351124684,0.3128010904618131,1.5455017115415377,False,False,0.0002459332353199387,False,4.981050593540209,0.001252614859747,0.019837640417817784,131.51000000000002,498051.9763779527,0.34565271309907275,stratified,6.8799212937004e-05,161435386.043875,315.13205826620026,414.43016982587994
TROW,10846,127,0.3605581020597422,0.32793762441221674,0.39275328909733837,0.5187722521241952,1.1408802108552762,1.1001374064639258,1.1826748574366908,0.3407246914473083,0.31071637188245527,0.3707121309318814,1.3249749450871648,False,False,0.00026566075199493467,False,2.238588781302836,0.00160616701361505,0.011458038609093989,113.13,277083.062992126,0.31474825131909334,stratified,8.582733257233099e-05,52568434.376049995,177.29639360993377,200.57541009091807
TTWO,10276,127,0.3462315672454879,0.3224801380367976,0.3792312763568514,0.5056845716821959,1.2199778440003086,1.1798157857874108,1.263622635237326,0.3225273030713347,0.30142052071198205,0.3504142621704907,1.4169629001740751,False,False,0.0002733065352436488,False,3.6436902172044356,0.0015792765329192,0.012495889711108654,151.69,392571.11023622047,0.3456204265787946,stratified,6.269101167620093e-05,114292405.058125,216.04452745574025,327.7179436976124
UAL,12402,127,0.41734584329061974,0.3867764891327532,0.4448211523282926,0.8934253500043005,1.4445667104440476,1.386002952428204,1.508045175875525,0.3322302802551534,0.31372480859176616,0.35112358427090135,1.5643818310064244,False,False,0.0004176305965068599,True,2.3975988401226602,0.0009681545324641,0.018264954825224868,48.440000000000005,1750117.787401575,0.20731830375460208,stratified,0.0001976362702083,104539477.8915,318.25324588441157,154.16187230640898
UBER,10098,127,0.5285242904445246,0.4832819911108482,0.5851004574068336,1.6594760662771926,1.3892906921079355,1.3413250020166998,1.444927205433867,0.4034984080490941,0.3704088705006795,0.43751108297021346,1.5955917127248442,True,False,0.0004385414022481153,True,3.299861130416163,0.00103655155337125,0.01697184685874602,70.34,1880948.472440945,0.23534378689167287,stratified,0.0001435647117938,113055282.1595,314.11087412340316,220.9455888584018
UHS,6040,127,0.2684417844982924,0.23396212227958624,0.302797178939672,0.22972119320123616,0.762598659500382,0.7264808893538062,0.7965200682459505,0.2785125317099529,0.2497815879776369,0.309167831296963,0.9151392065768298,False,False,0.0002850996176652975,False,3.3736863993545163,0.0027698709511598503,0.015237540094759394,186.56,95358.70078740157,0.3710819685789039,stratified,5.315536915739437e-05,14318412.458887504,277.69339737770395,518.0648021478445
UPS,13357,127,0.3988619442037489,0.36567095979034997,0.43632179216642236,0.6691292675328642,1.2228345545086967,1.1838411545312637,1.2651842361425956,0.35901110788548035,0.33004963015052724,0.38944431515115324,1.4544704300429818,False,False,0.0003102449946427421,False,3.005891349927067,0.0013977426233351,0.010913634494623568,136.33,512689.9921259842,0.2686993775153451,stratified,7.310342306778516e-05,65823292.509,198.78523005161588,271.003904129368
VMC,6962,127,0.2914295876233436,0.2573104737234866,0.3268125985630205,0.2872271317812691,0.852420358215203,0.8192631134026862,0.8836172195126578,0.2758178606231236,0.24563122284451017,0.31194094651129445,1.0219839590074997,False,False,0.00027475796717610145,False,4.554281647995778,0.0026446365089420497,0.013415278916305312,252.79,109673.54330708661,0.37714164070379025,stratified,4.009414104316936e-05,23505030.2982,204.335285842646,516.5391690816248
VRSN,7490,127,0.36173837390403035,0.33207677241875805,0.38994127910686593,0.4351611038610969,0.8936979335530517,0.8598530302454008,0.9280025628181293,0.3451157359027793,0.32042028359759467,0.3725922983332242,1.055859819516436,False,False,0.0002724020945129979,False,2.751316415777331,0.00249410359146215,0.01130928392550983,179.81,189139.88188976378,0.35651560145593597,stratified,5.576140808707702e-05,61973946.113475,172.1073552452451,309.46623546647515
VST,12198,127,0.34530800747275325,0.31224561504318327,0.3808878660307981,0.4936101272296047,1.2402055940073118,1.192617886133154,1.2905311578605747,0.2500078315283418,0.2228367478406876,0.2796151271711578,1.4243372131873726,False,False,0.00027175926445685626,False,4.757580221369017,0.0011898924804865,0.02852798819715149,84.025,867162.2283464567,0.29456384779326295,stratified,0.0001133741858316,94186846.16494998,627.1189252685197,526.9366769568737
VTRS,5567,127,0.2975360647007357,0.2770968286465253,0.3173327510740439,0.4329985389931797,1.173789142546856,1.1343889031411587,1.219679185145448,0.32894191619520663,0.3105636433454586,0.34879117610568655,1.2777095400458918,False,False,0.000267927093251137,True,0.30747450415223654,0.0020914840087951,0.014804218960530973,11.45,1502208.5590551181,0.33136446635027494,stratified,0.0009579920486659,41355749.82607501,281.5268111648714,32.23481987837777
WAB,8678,127,0.27896738998788934,0.2550635750346985,0.30797110655890575,0.28006734192085786,0.9204110678288135,0.8847357698503384,0.956478824665524,0.2640318942400603,0.24289581914653804,0.2904682993055972,1.1069053166155005,False,False,0.0002632749427405152,False,2.5941104287858856,0.0022440270883369497,0.010990605100848861,163.0,141877.81102362205,0.3442344075965759,stratified,6.176862092288496e-05,21618922.03595,185.9192538527321,303.0483837799533
WYNN,12798,127,0.39537947083352576,0.3654415950186919,0.42807365511162776,0.6901081057573603,1.2642254689544377,1.2211439426946142,1.3081624925925541,0.335787178621349,0.3089359932587778,0.3602007116088266,1.4319507112911627,False,False,0.0002813831588130492,False,2.3628112902493785,0.0013710313338911998,0.013285174715995702,88.75,489159.3622047244,0.2491444244831801,stratified,0.0001104124456908,59198426.038849995,188.14131992232296,166.97542143106162
YUM,11247,127,0.347114374340788,0.3187119704114436,0.380908459402322,0.4400968095087701,1.0450991469024673,1.0095668428115496,1.081393972169552,0.3204491229909201,0.2941792103980059,0.34988402818562936,1.2576036917992148,False,False,0.0003032338856952432,False,2.1758584906539777,0.0018469677046675,0.00936014067930372,135.85,221930.6062992126,0.31167379849539834,stratified,7.347282148492246e-05,29764148.9166,156.7656609613732,212.9661504160255
ZBH,9876,127,0.30095686357001084,0.268559658106635,0.3319257648853798,0.29567152980951816,0.8717146230460596,0.8377847915893807,0.9069538008807809,0.29446167552604363,0.26654745538805674,0.3189128613458719,1.0911509510635102,False,False,0.0003124847737382912,False,1.820168541991617,0.0022714895228314004,0.011500699745019173,111.42,186728.75590551182,0.3012203570031658,stratified,9.15218714392272e-05,26867949.281749997,204.31491197328532,227.6476749206345
