q,impact,n,symbol
0.0017946735933640897,0.05914675128556684,898,FSLR
0.0021699138559685863,0.06607725846104003,899,FSLR
0.002690806717403662,0.07225021245100546,898,FSLR
0.0036028436494002585,0.08818118000195586,899,FSLR
0.007982167480459842,0.11120844413176939,899,FSLR
0.00023935552097858868,0.023215974440294076,529,GOOGL
0.00035121391392848813,0.028369947294437727,529,GOOGL
0.0004274445355659856,0.03211224787961356,529,GOOGL
0.0005022638954112885,0.034511377916216925,529,GOOGL
0.0005797926765219812,0.03806565528467645,529,GOOGL
0.0006661972449529839,0.04314295808204346,529,GOOGL
0.0007652209618909519,0.04709427305487,528,GOOGL
0.0008863551490041135,0.0483334659729912,529,GOOGL
0.0010538480981950986,0.05614712022546121,529,GOOGL
0.0012994431216435743,0.06318978165648466,529,GOOGL
0.0017701459830589622,0.07643453813489538,529,GOOGL
0.00441168248985347,0.09851562026478136,529,GOOGL
0.000272377718418928,0.02160247521764746,667,GPC
0.0006469679424497844,0.026946201143118374,665,GPC
0.0010186777293790664,0.035861872702530384,666,GPC
0.0013917078093778918,0.04061548697079811,665,GPC
0.0017672856372355286,0.04673272394325119,666,GPC
0.0021740215805543246,0.04409736813409694,666,GPC
0.0026588242430337214,0.051278849447409555,665,GPC
0.0032295457050215107,0.0519997670146648,666,GPC
0.003919114910853135,0.05795932871917619,666,GPC
0.004918521778285195,0.06428491188827964,665,GPC
0.006544627624922472,0.06497975592704296,666,GPC
0.012451969534671892,0.07223709287078213,666,GPC
0.0002822531758982579,0.02518390646645921,927,GS
0.0005465865406847803,0.02763438907028173,926,GS
0.0007594646876353261,0.03146828403981522,927,GS
0.0009533760747160464,0.037110452133276094,926,GS
0.0011631535065483795,0.03822623995758553,927,GS
0.0013662375212093267,0.044124655147502474,926,GS
0.001606152035730457,0.050156520797390455,926,GS
0.001907748291422934,0.05487596613651662,927,GS
0.002293201219161492,0.05873656676510855,926,GS
0.002807602280534006,0.06525359051156575,928,GS
0.0036855403632604458,0.07464863689517129,925,GS
0.007380857579319406,0.08727893155693357,927,GS
0.00030396589326359423,0.02345228970036571,690,HAL
0.0005277618519541221,0.028903072917493677,690,HAL
0.0006854103453854539,0.03270947213596795,690,HAL
0.0008332014910208467,0.03519071323180062,689,HAL
0.0009944320224836985,0.03943246643209348,690,HAL
0.0011749647906085816,0.04371448915557074,690,HAL
0.0013820673547936249,0.05239287891761329,689,HAL
0.0016217403076215773,0.05393158456835416,690,HAL
0.0019459199988936457,0.05521817097025207,690,HAL
0.002393550904337302,0.06757360820592538,689,HAL
0.0031660117500211045,0.07847054702909206,690,HAL
0.0067227202295285044,0.09895330430043892,690,HAL
0.0002917632943908448,0.021254589749580666,953,HAS
0.0005577339759332378,0.030410220427681545,953,HAS
0.0007798774790266284,0.03540794544342419,953,HAS
0.0010007497702100045,0.04001553253385265,952,HAS
0.0012167867100420073,0.04344695073101602,953,HAS
0.0014617623184772035,0.04693093593394692,953,HAS
0.0017311250693700666,0.05389596848941694,952,HAS
0.0020597962219094687,0.05808305407044853,953,HAS
0.0024692263962931863,0.06099303953602615,953,HAS
0.003019349953667655,0.07497511960179903,952,HAS
0.003948788186132045,0.0858840386132976,953,HAS
0.009991103122669112,0.10119002953274009,953,HAS
0.00030407384341429313,0.02869082890055142,538,HBAN
0.00065570760965111,0.048067156265578455,538,HBAN
0.0009408856137385546,0.06198556982755283,537,HBAN
0.0012386647694033258,0.0662178151225009,538,HBAN
0.0015458829598091984,0.06652741653782876,537,HBAN
0.0018559095532568277,0.0735966516179059,538,HBAN
0.002223628861206488,0.07646523396023522,538,HBAN
0.002690789443622742,0.08323293974094877,537,HBAN
0.003307644796796067,0.08656060124894725,538,HBAN
0.004140177217039786,0.09929233868996022,537,HBAN
0.005682065384020585,0.09938959152811104,538,HBAN
0.014910739519887875,0.1237067416857322,538,HBAN
0.00028811004799186385,0.021220463563914833,1033,HOLX
0.0005580002246449478,0.030438132019286586,1032,HOLX
0.0007892907529780459,0.0336229733524098,1032,HOLX
0.000997325574082682,0.03812307900699675,1033,HOLX
0.0012141620829457594,0.0392295877311827,1032,HOLX
0.0014527429056370917,0.04745803248056019,1032,HOLX
0.0017082672133746323,0.04960776359477262,1032,HOLX
0.0020028994115680724,0.05177589759762353,1033,HOLX
0.0023656869133321583,0.0579634394913189,1032,HOLX
0.0028874483941381144,0.0677802542686514,1032,HOLX
0.003752821305256893,0.07355694463863992,1032,HOLX
0.009563040175045749,0.09193399421405074,1033,HOLX
0.00029417288321336306,0.01910130690808495,801,HSIC
0.0006195530476459748,0.027341770433139765,801,HSIC
0.0008918967091909824,0.0316617543734526,800,HSIC
0.001151313849884413,0.036804501118812304,801,HSIC
0.0014164150991418554,0.04006238625021427,800,HSIC
0.0017085741362139004,0.043584818881606625,801,HSIC
0.0020241513090763366,0.048012835959266864,802,HSIC
0.0024137915570776065,0.05293752250572343,799,HSIC
0.002911560698763779,0.05495423993149783,801,HSIC
0.003611288413809868,0.06636319975108425,800,HSIC
0.004832141100919428,0.0741849618759615,801,HSIC
0.01092794344695083,0.091373866411415,801,HSIC
0.0002480308381650048,0.01915224427639655,441,HUBB
0.0006025451181384964,0.029687765829424843,440,HUBB
0.0009539158280097419,0.036245729963291784,440,HUBB
0.0013976181877670489,0.037578795561115076,440,HUBB
0.0018618294780836978,0.04131012740839687,440,HUBB
0.002395274119056934,0.0434579545110671,440,HUBB
0.0030175022527782454,0.04663409602294353,440,HUBB
0.003735072269135474,0.052200991245054985,441,HUBB
0.0046676010694758205,0.05947629933791939,439,HUBB
0.005868904171053631,0.05889212363469835,440,HUBB
0.007866447225172591,0.06767871978502224,440,HUBB
0.01616901859429542,0.07560575827599932,441,HUBB
0.00029221012320459827,0.028591231692962144,1043,HWM
0.0005793371900603431,0.031446481258479,1043,HWM
0.0008102165942457085,0.03729689010792773,1043,HWM
0.0010353642683014494,0.04158225025106085,1043,HWM
0.0012626518209736656,0.04257294338658869,1043,HWM
0.0015219302159218435,0.04582761160435495,1043,HWM
0.0018050013206497764,0.050152663906097204,1043,HWM
0.0021280495880765227,0.05396693315577585,1043,HWM
0.002544079631963933,0.057550248226160394,1043,HWM
0.0031308364471198495,0.06358863258613609,1043,HWM
0.00411427314821842,0.07294379599524216,1043,HWM
0.008163275969307313,0.08611658403780276,1043,HWM
0.00026112727857044237,0.026123545120056463,854,INTC
0.0004299218201845958,0.0353891621240984,854,INTC
0.000559108061581674,0.043982520144173184,854,INTC
0.000680237403100498,0.046961222556208,854,INTC
0.000808601769034568,0.05054133644199578,854,INTC
0.0009479662716790233,0.055455120195921644,854,INTC
0.0011161039285670121,0.058828238990126264,854,INTC
0.0013136766097391838,0.06695498385701115,854,INTC
0.0015561570359953968,0.07122036368935658,854,INTC
0.0019233951060240002,0.08256000283046018,854,INTC
0.002582326478514436,0.09761789897530485,854,INTC
0.006662057906882299,0.12757634221376213,854,INTC
0.000275482648313057,0.015679706350845698,377,IT
0.0006603820231549035,0.025275745627004537,377,IT
0.001071752496345483,0.03123215737761665,377,IT
0.0015420010400938437,0.032359345313925994,377,IT
0.0020874773192840986,0.03742600524801716,376,IT
0.00266451620795687,0.04607364359883026,377,IT
0.003341435012904055,0.04465197610145695,377,IT
0.004199762841567669,0.044390519306776954,377,IT
0.005265159639655941,0.05047669797233122,376,IT
0.006846015791992602,0.05813596498638692,377,IT
0.009224893203826075,0.06418793158818625,377,IT
0.017397331309426754,0.07709979250341432,377,IT
0.00026129982461805363,0.02540523574896215,699,ITW
0.0006172540442747274,0.032506557644578174,699,ITW
0.0010077980302623636,0.03937955316973419,699,ITW
0.0013769517669603674,0.040320536285221795,699,ITW
0.0017476120465021536,0.04612296110936712,698,ITW
0.0021552845392586316,0.04534756964027701,699,ITW
0.0026193834053094543,0.05009731524046412,699,ITW
0.0031908371797597177,0.05318292933313249,700,ITW
0.003889241511824843,0.06181341579020592,697,ITW
0.004839186742240906,0.06301090571625624,699,ITW
0.006428454702157431,0.06393001013735893,699,ITW
0.012029937583565808,0.07277283082815737,699,ITW
0.0002727353721502266,0.0234474946435418,616,JBHT
0.0006334753609036685,0.03440310555399018,616,JBHT
0.0009557916228755262,0.03948128071877857,616,JBHT
0.0012785917068772147,0.042227299435850685,615,JBHT
0.0016334062008324613,0.04729717290214592,616,JBHT
0.0020131659048049483,0.051345936250243904,616,JBHT
0.0024407042173350945,0.055913927535723676,615,JBHT
0.002953272608100798,0.055471502411860926,616,JBHT
0.003611346210720333,0.06357352568384447,616,JBHT
0.004556748270232691,0.06514468057276666,615,JBHT
0.006208425957026013,0.07510066228155513,616,JBHT
0.01442684156963277,0.07939011204877809,616,JBHT
0.000293729176784581,0.025307295798246584,874,KHC
0.0005185031091916223,0.037390136844845226,874,KHC
0.0006961148526699363,0.04451948650300371,873,KHC
0.0008647665832210134,0.050795937476634676,874,KHC
0.001037536675179438,0.05470483253080825,873,KHC
0.0012242147803760964,0.06262647218589851,874,KHC
0.001431507590334562,0.06500886504815101,874,KHC
0.001699398284231656,0.06946959946858824,873,KHC
0.002035683827792067,0.07502717915314765,874,KHC
0.0025075977946448914,0.08529548920165844,873,KHC
0.003359160664425974,0.09448277028151915,874,KHC
0.009162195332415371,0.11489056053025426,874,KHC
0.0002474678498288785,0.02414422191395689,675,LIN
0.000533401005604237,0.03456676712005118,675,LIN
0.0007766320727294152,0.038290714899565446,674,LIN
0.001014110732548747,0.04490280986621226,675,LIN
0.0012495126701517847,0.04951444030990057,674,LIN
0.0014922939332981,0.05264529149673197,675,LIN
0.001771687664856776,0.054741636548432566,674,LIN
0.002080665974938716,0.05835952949765279,675,LIN
0.002489717115687108,0.06672164294061285,674,LIN
0.0030593771594127892,0.07202818108058359,674,LIN
0.003990264117543671,0.07826323934433489,675,LIN
0.008206740846349175,0.09683617612585085,675,LIN
0.00031431817515911384,0.027930082360393287,976,MAS
0.0006508737477907513,0.03163805343792142,976,MAS
0.0009071806172024658,0.03476805918628692,975,MAS
0.001153300771829212,0.039538712370484945,976,MAS
0.0014051370155799586,0.0415754807623698,975,MAS
0.0016831859585209193,0.043979335202726656,976,MAS
0.0019910478704822654,0.046729113303136866,975,MAS
0.0023656701631414746,0.05116859996348705,976,MAS
0.0028406548510435644,0.05492976666033015,975,MAS
0.0034726566278584664,0.0592355672478351,976,MAS
0.0045826548178961625,0.06566541490287307,975,MAS
0.009027226456634802,0.08102656584329995,976,MAS
0.0002201350976107231,0.01353656102503591,433,MKTX
0.000510681088498894,0.026003500589686188,430,MKTX
0.0008712050806086635,0.02667663875313815,431,MKTX
0.0012939112161238428,0.037537800245342166,431,MKTX
0.001739115664157992,0.04387185277030645,431,MKTX
0.002232286877728764,0.05024087228034556,432,MKTX
0.002858441451579916,0.05655942254523264,431,MKTX
0.003623728949576076,0.06150768163593035,431,MKTX
0.004538550512448529,0.06574014573172908,431,MKTX
0.0057630884785910596,0.07404004143849419,431,MKTX
0.00785812031875636,0.07976448843901213,431,MKTX
0.017207069397244715,0.08281266859436306,432,MKTX
0.0002948323950638079,0.02474504641594004,948,MMC
0.0006036896722838574,0.032748377491499794,949,MMC
0.0008725228231265802,0.036253962248588775,946,MMC
0.0011316688251988007,0.0438856728966307,948,MMC
0.0013918257774049396,0.04394063254392396,947,MMC
0.0016678031144881887,0.048257378286734605,948,MMC
0.0019706804605246603,0.0497158343339905,947,MMC
0.0023364578344305673,0.053693258765871305,948,MMC
0.0027956092622638605,0.05828297941366607,947,MMC
0.0034138786806074033,0.06435416258228907,948,MMC
0.004422067100779755,0.07275420741292533,947,MMC
0.00905406864217132,0.07796973175559109,948,MMC
0.00019834931583027093,0.021661616038025164,595,MPWR
0.0003827546764108833,0.030226035387619574,594,MPWR
0.0005795773845087689,0.03253136793421049,594,MPWR
0.0008192529154940558,0.041131126789126116,595,MPWR
0.0011048912372740739,0.042626106370479096,594,MPWR
0.0013911007679351956,0.04492447019708377,594,MPWR
0.0017327123714056905,0.05202283732443758,594,MPWR
0.00215346732644649,0.05756955552061593,595,MPWR
0.002674268252895188,0.05952397493820079,594,MPWR
0.0033970538829554394,0.0666447352160899,595,MPWR
0.004713828694811428,0.06686829566119154,593,MPWR
0.01181896308171902,0.07552068681292247,595,MPWR
0.0002932929703025049,0.020267946332332424,1097,MS
0.0005052274996865462,0.026604654375091845,1097,MS
0.0006596573845290151,0.030060606647377457,1097,MS
0.0008063909649724277,0.03472082474514484,1097,MS
0.0009554596338926086,0.03928964204810685,1097,MS
0.0011139102222479087,0.04185556560706605,1097,MS
0.0012957740214252253,0.044550467621405326,1096,MS
0.001516644240879605,0.048855458127217324,1097,MS
0.001785195307457468,0.05359053020668136,1097,MS
0.002174774288824763,0.060496449471655576,1097,MS
0.0028277906490075857,0.07023323076702498,1097,MS
0.005630128542554008,0.09020212345802253,1097,MS
0.0002187237913202857,0.02700126313090014,594,MSFT
0.0003316731891215617,0.03207305269071144,593,MSFT
0.0004126298112007934,0.03539803618789114,593,MSFT
0.0004931667405334108,0.036925704811459695,593,MSFT
0.0005803584522075601,0.039304564766533864,593,MSFT
0.0006750841464845342,0.04459156931401562,593,MSFT
0.000785434223723299,0.050377478317766344,593,MSFT
0.0009209076720153708,0.05280287290617647,593,MSFT
0.001121273462267235,0.06099214813934217,593,MSFT
0.0014034077719633602,0.06980912131721839,592,MSFT
0.0019341223918787369,0.08106371579196366,594,MSFT
0.005363043535611543,0.09773711285574348,593,MSFT
0.0002458294919109175,0.024760412380382985,679,MTB
0.0005794843868081579,0.03404514060998009,678,MTB
0.0009696737521893891,0.03951218321315291,678,MTB
0.0013426136074748416,0.04324407064516171,680,MTB
0.001724557936957988,0.043879961602618894,677,MTB
0.0021559516492784987,0.04988080835688038,678,MTB
0.002635588972144899,0.053278017106313365,678,MTB
0.0032136981897099444,0.05264509771059941,679,MTB
0.003977459539756249,0.06380554502746291,678,MTB
0.005062781837070193,0.0655962945895048,678,MTB
0.006905076321338202,0.06818631371648783,678,MTB
0.01468214890041852,0.07986359081054717,679,MTB
0.00024185756411150404,0.018717401479705752,299,MTD
0.0004947824701285131,0.02185864073419078,297,MTD
0.0007472214975613146,0.022569007243350828,296,MTD
0.0010708285026724044,0.03223068021402815,298,MTD
0.001455352130248662,0.04048556697555756,297,MTD
0.001999176420160952,0.03948341002800055,297,MTD
0.0026761833601609626,0.03762076035252425,297,MTD
0.003654507720946819,0.04573241943791712,298,MTD
0.005261605379446982,0.052004718683933644,297,MTD
0.0074520859269354214,0.058246686319765116,297,MTD
0.010783699632228768,0.06344957477895598,297,MTD
0.021735898182939705,0.06503146842338613,298,MTD
0.0002749302618300172,0.018627499371855018,1139,NDAQ
0.000499073579571904,0.02925264358125351,1138,NDAQ
0.0006783298050293584,0.03355682195116541,1138,NDAQ
0.0008569930626923971,0.03921493527043328,1138,NDAQ
0.0010350480282525925,0.04410963340806262,1139,NDAQ
0.0012302881489175406,0.04733779214868898,1138,NDAQ
0.0014542855912083807,0.051102926101194615,1138,NDAQ
0.0017084152573452515,0.05691891642963788,1138,NDAQ
0.0020455822585054946,0.06406926507042077,1138,NDAQ
0.002495047707515021,0.07449550204432726,1138,NDAQ
0.003312153192759949,0.08298498195799975,1138,NDAQ
0.008142889400342216,0.10797921673971196,1139,NDAQ
0.00029572843677447107,0.018907522900830247,1037,NEM
0.0004928133858141897,0.026176567290713722,1036,NEM
0.0006447871867314511,0.031919621492772304,1036,NEM
0.0007924650624925806,0.03279996630277793,1037,NEM
0.0009424304018810302,0.036558133407309595,1036,NEM
0.001104622757446226,0.038631518383616656,1036,NEM
0.0012899182829409896,0.043045351246870776,1036,NEM
0.0015166188332175893,0.04756711739888117,1037,NEM
0.001813671980520864,0.052596264976308996,1036,NEM
0.0022330112990981447,0.05895869192101792,1036,NEM
0.002961315554183488,0.0686491096005313,1036,NEM
0.005741484824284633,0.08507906784741281,1037,NEM
0.0002208964772638163,0.024036149977123732,705,NOW
0.00048326223224170724,0.03431874845853569,703,NOW
0.0007636299215293795,0.03638775977522007,704,NOW
0.0010423415335845264,0.043565743491625626,704,NOW
0.0013150495522917282,0.05016072481690768,704,NOW
0.0016239821079815045,0.055699879029197555,704,NOW
0.0019832364538338618,0.060099822919677456,703,NOW
0.0023790539511943736,0.061603984987583175,704,NOW
0.002898406655693514,0.06222691121215829,704,NOW
0.0035814866611003043,0.07015558950587007,704,NOW
0.004700044954744751,0.07401120760188754,704,NOW
0.008811000892078787,0.08381519953564277,704,NOW
0.00028200775834234186,0.023885956143155043,748,NUE
0.000636017754273773,0.032195648120201606,745,NUE
0.0009449013170121711,0.0380812815488638,747,NUE
0.0012364822233904185,0.03982897353781485,747,NUE
0.0015428207473147217,0.04313049018589568,745,NUE
0.0018736701996297915,0.04848536467826936,747,NUE
0.002256250374380502,0.05262100661394588,746,NUE
0.002699489287964252,0.05311415363605632,746,NUE
0.0033045285006465122,0.061643922960826186,747,NUE
0.004085482506572609,0.0645333635731902,746,NUE
0.005469890902976404,0.07079131457268587,746,NUE
0.011363648016384172,0.0752441590743571,747,NUE
0.0008491455739325559,0.011921290788675798,145,NVR
0.0012742276512628296,0.02491032377499297,145,NVR
0.0017284911007409334,0.026519975757879927,144,NVR
0.002152884008588402,0.03060518994892651,145,NVR
0.0026902848701710743,0.03610251185624937,144,NVR
0.0033624777972625646,0.04230068015694089,147,NVR
0.004356437298842347,0.04635312446041905,143,NVR
0.0054746578287417505,0.04666952293497247,144,NVR
0.006974667009662123,0.05335111415623079,145,NVR
0.009275074626693311,0.05448818955770194,144,NVR
0.01329284960091512,0.051930788955797245,145,NVR
0.02797376721243839,0.049606034578864415,145,NVR
0.0003147458360062411,0.025473071895943496,541,OKE
0.0006130312521340478,0.028105986770953897,540,OKE
0.0008398473034446115,0.03258537220278119,540,OKE
0.0010641993489588872,0.03493145579107038,540,OKE
0.0012835242445954028,0.04066296516289153,540,OKE
0.0015175774794733059,0.03737229039365522,541,OKE
0.001795015436487435,0.04691791258287769,540,OKE
0.0021295109172061767,0.04470357272980281,540,OKE
0.0025324409146976973,0.04872858297340651,540,OKE
0.003055270587828844,0.05750157686407428,540,OKE
0.0039305025586620955,0.06314690637516071,540,OKE
0.007768010784641606,0.09375264980673835,541,OKE
0.0002715908849379941,0.02534701644920947,1146,OTIS
0.0005682139807958953,0.026924101002423838,1146,OTIS
0.0007971335153513338,0.0318734136633307,1146,OTIS
0.0010306600551846443,0.033875131648345484,1146,OTIS
0.001254607348726683,0.03856056678927188,1145,OTIS
0.0015029459267967154,0.042750229479174326,1146,OTIS
0.0017859688563162737,0.045786447330453374,1146,OTIS
0.0021193798764661633,0.049281237743832015,1146,OTIS
0.0025437377076549497,0.05443230236260314,1145,OTIS
0.0031473309705444407,0.05815807991843112,1146,OTIS
0.004128263387750279,0.06551579349950264,1146,OTIS
0.007933405109771467,0.08321441529385046,1146,OTIS
0.00025840657378581387,0.023302045872733403,958,PANW
0.00045582313057878146,0.03074409982987587,958,PANW
0.0006135976380458615,0.03845801477212857,958,PANW
0.000763556681654021,0.04390912517433463,958,PANW
0.0009253418080940212,0.04689309733709375,957,PANW
0.0011061068997210465,0.05184458640464222,958,PANW
0.0013077241474133668,0.05494512793574793,958,PANW
0.001547701141898865,0.06407231929778726,958,PANW
0.0018639838076398383,0.07094199897766951,957,PANW
0.0023046300015182038,0.0811648818834576,958,PANW
0.003068260780872789,0.09234159770433205,958,PANW
0.0066804032300743325,0.11587907348068646,958,PANW
0.00028943686545701786,0.026618516908858685,543,PAYC
0.0007186150500925049,0.03113626887445499,543,PAYC
0.0011385926325351175,0.03821195238873277,543,PAYC
0.0015330637513090778,0.04060291187792446,543,PAYC
0.0019502614919563366,0.048830744235332055,542,PAYC
0.0024152534955803233,0.05140020718189034,543,PAYC
0.0029279473612820223,0.055979822863569444,543,PAYC
0.003534507475739221,0.055913090755345944,543,PAYC
0.004301884911938769,0.058662193165247296,542,PAYC
0.005319460242700026,0.06418884697684189,543,PAYC
0.007055369033211493,0.072133891878,543,PAYC
0.013371186714487972,0.0808127695093481,543,PAYC
0.00025506507487331486,0.0249761175799999,991,PAYX
0.0004879660742744998,0.03009501230152051,990,PAYX
0.0006844198405356847,0.03604533862693153,989,PAYX
0.0008738053373381026,0.03910215179714387,990,PAYX
0.0010745281636899025,0.046918836886313625,990,PAYX
0.0012897687329362093,0.049182105685959494,990,PAYX
0.0015293691373513521,0.05186308501012107,990,PAYX
0.001815008478268491,0.058709402771627,990,PAYX
0.0021830260084720826,0.06225219991315159,990,PAYX
0.0026884307274934183,0.06924238208274137,990,PAYX
0.0035247935711351804,0.0750277407472892,990,PAYX
0.007582782977793617,0.09260495649672806,990,PAYX
0.00021803277180098253,0.022321971532987234,400,POOL
0.0004857044575792525,0.025842593654179055,400,POOL
0.0008169309327742055,0.029585321047417023,399,POOL
0.0012025701649915573,0.035796643521739384,400,POOL
0.0016614497195915961,0.03834662576102104,399,POOL
0.0021886032040601315,0.04703474829145393,400,POOL
0.002799800701087146,0.05373500997545381,399,POOL
0.0035110107890260287,0.0637131190870325,400,POOL
0.004447776140769762,0.06476950874169754,399,POOL
0.005698274971973474,0.07258316074490666,399,POOL
0.007907996528984976,0.06964718951740441,400,POOL
0.018072034071473623,0.08372347751531929,400,POOL
0.000349815563475052,0.031056830063557517,709,PPL
0.000658012461280659,0.03953628400526947,708,PPL
0.0009004888622673101,0.04235360081014842,708,PPL
0.0011568665848099937,0.048265504260874066,708,PPL
0.0014110945426237332,0.05445225292427445,707,PPL
0.00168725665652746,0.05559865349861694,709,PPL
0.002009998277224085,0.06025586680234177,708,PPL
0.0023939416264744996,0.05908074814879102,708,PPL
0.0029086909803410395,0.06359064137047815,708,PPL
0.0036967769638155783,0.07132105231133497,707,PPL
0.005073753153088287,0.07900821103580015,709,PPL
0.011012746597744419,0.09614377706596783,708,PPL
0.0002795569927970237,0.023558027813940334,966,REG
0.0005795569428083146,0.02818456029391721,965,REG
0.0008198555037272,0.031745290459081386,965,REG
0.0010449317392143339,0.03694739389603642,965,REG
0.0012866777212656136,0.042188610323615955,965,REG
0.0015530123074016778,0.045391782012176245,966,REG
0.0018554698710682186,0.04956078160630921,965,REG
0.002212509783029612,0.05269094107941727,965,REG
0.0026520149434528352,0.057680424987305405,965,REG
0.0032600077489319894,0.06431921004810479,965,REG
0.0043137509336503,0.07018878359700828,965,REG
0.011112635645446374,0.08507571371087871,966,REG
0.000349172605147174,0.03381925962416041,716,RF
0.0006363993249674768,0.04143106072887737,715,RF
0.0008535655338934784,0.04675964415974387,716,RF
0.001071274156918595,0.052491477246062894,715,RF
0.0013003831810473653,0.0539250507684808,715,RF
0.0015649917994770674,0.05246854401542001,716,RF
0.0018774919181050035,0.06258984475021154,715,RF
0.0022645457712369686,0.05938200726585421,715,RF
0.0027616268650391333,0.0699021703623527,716,RF
0.0034760941965107698,0.07318939881906077,715,RF
0.004742960894245493,0.07361915292156754,715,RF
0.01073222426803947,0.09755555051734148,716,RF
0.0002897940557526035,0.02194398144124636,570,RL
0.0007001004441216588,0.029093702324405574,569,RL
0.0010929520355688485,0.03694999239172974,569,RL
0.001490407124510056,0.04108486943530148,569,RL
0.0019317808019523877,0.04422540182460291,569,RL
0.002434532483462903,0.051609277421571974,569,RL
0.0029820662085709567,0.052294514001422446,569,RL
0.0036294495898775156,0.056835926217524986,569,RL
0.004462966225601585,0.06186222500533648,569,RL
0.005538876108125248,0.0713419170886844,569,RL
0.007371425821479224,0.07917232444896825,569,RL
0.014499408737994126,0.08131445587970502,570,RL
0.00028758947164810885,0.025150228330404624,1085,ROST
0.0005271447880620251,0.034271273921876864,1084,ROST
0.0007250686403509858,0.039881268966455045,1084,ROST
0.0009055461663537739,0.043393275466653246,1084,ROST
0.0010908537468948658,0.0443099425879487,1084,ROST
0.0012832576716054187,0.05076124482327594,1084,ROST
0.00150134797147987,0.05552088742260573,1084,ROST
0.0017542743244788384,0.06092399426344589,1084,ROST
0.0020690146377722596,0.06407409681248274,1084,ROST
0.0024867392186502094,0.07499313428088525,1083,ROST
0.0031218933179144397,0.08404214140735515,1085,ROST
0.006032386409884331,0.09980826898648035,1084,ROST
0.00025590328231569543,0.02472288621027502,745,RSG
0.0005700573926306927,0.03230738583580851,744,RSG
0.0008901867954559993,0.03573837641824174,744,RSG
0.001205493315682716,0.039021135095882405,744,RSG
0.0015251131145946485,0.04296510555032216,744,RSG
0.0018897739096304684,0.04619583834251362,745,RSG
0.0023092926893007407,0.04732198272376318,744,RSG
0.002822038455683123,0.05277031224713829,744,RSG
0.0034577597752389576,0.05535766288441644,744,RSG
0.004385268588980142,0.061322438491544166,744,RSG
0.005988947065173951,0.06924495571891812,744,RSG
0.013018601939488679,0.06954095304317,745,RSG
0.0002539259428474018,0.021029034597165867,1036,SBUX
0.00041374329956201116,0.02723117408775439,1036,SBUX
0.0005309413458646181,0.032170326938994305,1036,SBUX
0.0006428431047276003,0.03633779958446002,1036,SBUX
0.0007610334275174421,0.04126997079082933,1036,SBUX
0.0008842994653934697,0.047107068323991245,1036,SBUX
0.0010182341868204459,0.05347391205307665,1036,SBUX
0.0011868313524777201,0.0562064506151206,1036,SBUX
0.0014019593085411392,0.06587608038580658,1036,SBUX
0.0017189897591715862,0.07463685549126006,1036,SBUX
0.002291486692635169,0.08909158986996739,1036,SBUX
0.005589689608954266,0.12468841623309466,1036,SBUX
0.00022917187528146432,0.024909570941202667,692,SNPS
0.0005011168437639687,0.032528874677874145,692,SNPS
0.0007567888939735831,0.03986133359139061,691,SNPS
0.0010103792238659688,0.047916971997116226,692,SNPS
0.0012702729430853939,0.048296296353935855,692,SNPS
0.0015265472805687662,0.0509931263980814,691,SNPS
0.0018301565863480542,0.055345650947739106,691,SNPS
0.002207400556043348,0.062658823694628,692,SNPS
0.0026874758336828076,0.06761338783392995,691,SNPS
0.003339093532352748,0.07596214791139161,691,SNPS
0.004428661012905443,0.07526105357865535,692,SNPS
0.00916280660640019,0.08825729997261327,692,SNPS
0.00028040396120431854,0.024815681131926556,1213,SO
0.0005142352594663564,0.026651134334602766,1212,SO
0.0006960684980346757,0.03096067863995067,1213,SO
0.000872166702470588,0.03493076829123033,1212,SO
0.0010645593663643886,0.03927630748837159,1212,SO
0.0012725346535587202,0.04077556982655301,1213,SO
0.0014914187875229503,0.04489133040003075,1212,SO
0.0017728770759755093,0.051170790943361806,1212,SO
0.002133929193616676,0.05533204449978588,1213,SO
0.0026150852695574238,0.06119446190364647,1212,SO
0.0034398642092253726,0.06878778146896765,1212,SO
0.007228568327136922,0.08836316133615715,1213,SO
0.00028351576621163166,0.03051340414502289,1175,SRE
0.0005553559152765454,0.03209592789383261,1175,SRE
0.0007830830029830024,0.040095689270338866,1176,SRE
0.001000675562069358,0.039600526736937335,1174,SRE
0.0012406489648509216,0.043886596534111436,1175,SRE
0.0014841365418725564,0.04516274379675231,1175,SRE
0.0017444689659636015,0.05222932667957388,1174,SRE
0.00205608009090437,0.05246883556568548,1175,SRE
0.0024739399974891304,0.059534609638774834,1175,SRE
0.003021824619078293,0.06042831592331837,1175,SRE
0.003972378236281896,0.06597259553316749,1175,SRE
0.008547943583729203,0.07447283419703409,1175,SRE
0.00028657977723569163,0.02354719724044225,668,STZ
0.0006733554322110963,0.02589672717862597,668,STZ
0.0010303046896727136,0.03300328804591413,668,STZ
0.0013743522456358636,0.034717797787192084,668,STZ
0.0017292525772888733,0.042969587523585005,668,STZ
0.0021312353768300615,0.04345139666101452,668,STZ
0.00258999604751692,0.05185526295847571,667,STZ
0.003158963268012216,0.053846239482723254,668,STZ
0.003869971863427237,0.06067140436007064,668,STZ
0.004831205245048049,0.06292903568079335,668,STZ
0.006366247246399678,0.06809621904697079,668,STZ
0.012417464773289609,0.07355460978486096,668,STZ
0.0003118591117149936,0.022348698617881007,1061,SYF
